date,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600010.SH,X600188.SH,X600886.SH,X600795.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X000898.SZ,X601158.SH,X000709.SZ,X000883.SZ,X000629.SZ,X600315.SH,X600490.SH,X000825.SZ,X600489.SH,X600352.SH,X600547.SH,X000831.SZ,X000539.SZ,X601699.SH,X000630.SZ,X600307.SH,X000983.SZ,X600660.SH,X600549.SH,X000959.SZ,X000937.SZ,X000960.SZ,X600578.SH,X000027.SZ,X600516.SH,X600157.SH,X000761.SZ,X002470.SZ,X600863.SH,X600008.SH,X600808.SH,X600098.SH,X600022.SH,X600348.SH,X601168.SH,X000060.SZ,X000878.SZ,X600021.SH,X600219.SH,X002075.SZ,X002004.SZ,X000012.SZ,X600612.SH,X601918.SH,X600623.SH,X000786.SZ,X600395.SH,X002170.SZ,X000600.SZ,X300072.SZ,X600160.SH,X600299.SH,X002466.SZ,X000723.SZ,X600176.SH,X600610.SH,X002407.SZ,X002460.SZ,X000408.SZ,X600758.SH,X600126.SH,X000935.SZ,X002092.SZ,X600339.SH,X000401.SZ,X002271.SZ,X000553.SZ,X000807.SZ,X002110.SZ,X600426.SH,X000830.SZ,X000932.SZ,X002408.SZ,X600801.SH,X601003.SH,X600782.SH,X600985.SH,X000301.SZ,X000990.SZ,X002203.SZ,X000708.SZ,X002080.SZ,X600486.SH,X000818.SZ,X600529.SH,X002409.SZ,X300037.SZ,X002250.SZ,X000877.SZ,X600803.SH,X600399.SH,X300073.SZ,X002497.SZ,X600409.SH,X000902.SZ,X600295.SH,X000966.SZ,X002145.SZ,X002192.SZ,X000155.SZ,X000683.SZ,X600141.SH,X600096.SH,X002326.SZ,X600378.SH,X601666.SH,X000933.SZ,X600995.SH,X002128.SZ,X600282.SH,X601001.SH,X600483.SH
2014-10-15,0.072949,0.073209,0.04742,0.069625,0.075159,0.045357,0.077278,0.052963,0.118714,0.057217,0.118172,0.042854,0.063052,0.06533,0.05367,0.063083,0.058414,0.062882,0.058325,0.046122,0.064539,0.073077,0.057877,0.096261,0.072629,0.067576,0.086877,0.084426,0.085126,0.054852,0.087553,0.05283,0.067205,0.051465,0.092691,0.099119,0.071441,0.083219,0.075007,0.08108,0.070931,0.060153,0.075791,0.064836,0.091795,0.055621,0.046723,0.072613,0.035085,0.045055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-16,0.079824,0.068381,0.054159,0.075544,0.074372,0.066722,0.098157,0.071158,0.109411,0.063803,0.106651,0.036216,0.071372,0.062248,0.041769,0.05894,0.067499,0.066725,0.062955,0.043475,0.06342,0.087591,0.096582,0.078616,0.059827,0.070635,0.083289,0.073083,0.065321,0.05057,0.077404,0.044876,0.078415,0.055536,0.069651,0.127178,0.065294,0.057342,0.078983,0.077146,0.060531,0.051123,0.086724,0.085198,0.089348,0.06063,0.058751,0.057625,0.036208,0,0.049411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-17,0.088746,0.067458,0.049568,0.077859,0.065062,0.050568,0.090797,0.063392,0.116092,0.046162,0.104571,0.031293,0.075697,0.065591,0.068201,0.066416,0.058337,0.06728,0.062771,0.04019,0.049471,0.076308,0.102524,0.078071,0.059319,0.066421,0.070638,0.077273,0.064339,0.05378,0.091518,0.049997,0.132992,0.078151,0.103022,0.109003,0.043872,0.055527,0.094009,0.074269,0.0784,0.069912,0.085585,0.072357,0.096884,0.064644,0.056575,0.074132,0,0.054649,0.059596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-20,0.08905,0.067494,0.046353,0.077858,0.077775,0.050843,0.089108,0.056469,0.108907,0.073192,0.107163,0.038814,0.06359,0.083595,0.059304,0.055951,0.066854,0.066,0.063126,0.04174,0.051938,0.078617,0.102047,0.0765,0.06091,0.066656,0.080725,0.078768,0.060585,0.05162,0.093166,0.048613,0.087866,0.040737,0.084592,0.074722,0.069354,0.055332,0.093708,0.074267,0.084192,0.066884,0.082979,0.065958,0.098721,0.057416,0.06932,0.074785,0,0.074215,0.066968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-21,0.08951,0.076397,0.067359,0.067986,0.071635,0.046346,0.090384,0.044713,0.117766,0.075269,0.117065,0.024648,0.072551,0.088851,0.050521,0.063161,0.064797,0.079064,0.055663,0.050235,0.061183,0.081361,0.081509,0.074472,0.060687,0.058021,0.079808,0.084343,0.04595,0.047597,0.07503,0.045419,0.41542,0.047459,0.07308,0.09782,0.06708,0.064025,0.091048,0.081389,0.049372,0.05922,0.090757,0.05953,0.097154,0.073178,0.068434,0.05368,0,0.035322,0.07294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-22,0.08693,0.063753,0.069097,0.077936,0.065942,0.049017,0.087662,0.075146,0.107041,0.07778,0.115158,0.034541,0.077069,0.088001,0.048144,0.070894,0.060878,0.091752,0.068691,0.0457,0.060869,0.080426,0.098714,0.088439,0.075838,0.066101,0.080786,0.072412,0.057711,0.049912,0.077885,0.043505,0.98644,0.053692,0.076015,0.082151,0.061808,0.061095,0.099951,0.075968,0.056878,0.061394,0.097371,0.06038,0.097979,0.071925,0.059145,0.0651,0,0.031508,0.073575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-23,0.068475,0.065567,0.057602,0.064522,0.076103,0.081671,0.087928,0.075341,0.097525,0.077886,0.094949,0.056871,0.097635,0.091883,0.037505,0.073461,0.066452,0.071811,0.048938,0.049568,0.063217,0.051387,0.079591,0.095636,0.054291,0.061657,0.082345,0.095051,0.053341,0.056954,0.088138,0.032154,0.36102,0.049536,0.065636,0.107691,0.064899,0.06079,0.104436,0.099945,0.076117,0.076852,0.086479,0.091063,0.088994,0.066887,0.055203,0,0.031661,0.060261,0.075072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-24,0.091865,0.080092,0.077904,0.065328,0.077051,0.079425,0.092423,0.066899,0.089303,0.065112,0.114666,0.023581,0.107867,0.076848,0.045313,0.078045,0.069155,0.077513,0.053197,0.062409,0.067393,0.092537,0.077153,0.083398,0.060078,0.052636,0.058685,0.10135,0.05814,0.059013,0.06811,0.034461,0.33073,0.045131,0.073145,0.108411,0.048845,0.060363,0.103083,0.106054,0.085857,0.054499,0.100844,0.074655,0.092893,0.076833,0.07078,0.063009,0,0.080841,0.079197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-27,0.064002,0.063939,0.061678,0.064356,0.058432,0.051697,0.083094,0.073886,0.086511,0.071753,0.10772,0.024473,0.091854,0.063387,0.052807,0.07111,0.068596,0.065891,0.051589,0.074531,0.064288,0.049011,0.072582,0.080523,0.051709,0.052927,0.054411,0.091965,0.06607,0.081082,0.075094,0.072821,0.83948,0.038839,0.07325,0.074339,0.06824,0.055963,0.086927,0.105951,0.09025,0.075081,0.094419,0.060352,0.089674,0.081516,0.051417,0,0,0.106508,0.102479,0.077549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-28,0.068874,0.078243,0.053779,0.06859,0.066076,0.055756,0.078018,0.064139,0.121211,0.086656,0.108809,0.024996,0.095465,0.046126,0.041573,0.075929,0.057732,0.069909,0.048209,0.057607,0.061285,0.074723,0.079571,0.077504,0.072415,0.056612,0.046666,0.055061,0.059717,0.084429,0.087461,0.042278,0.131652,0.040129,0.087698,0.081021,0.046535,0.059597,0.0897,0.058416,0.093849,0.065746,0.099869,0.070546,0.09094,0.088258,0.056587,0,0,0.096253,0.08849,0.070904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
