,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X000100.SZ,X600703.SH,X601877.SH,X600271.SH,X000661.SZ,X002236.SZ,X000596.SZ,X600809.SH,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600487.SH,X002007.SZ,X002456.SZ,X600867.SH,X600776.SH,X600498.SH,X000157.SZ,X002180.SZ,X600177.SH,X300142.SZ,X002179.SZ,X300146.SZ,X002371.SZ,X000050.SZ,X000977.SZ,X600118.SH,X002241.SZ,X600522.SH,X600066.SH,X600089.SH,X600372.SH,X000066.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.0827534146993357,0,0,0,0,0.368908143368439,0,0,0,0,0,0,0,0,0,0,0,0,0.132020376278869,0,0,0.127956438584199,0,0,-0.00865559332127062,0,0,0,0,0,0,0,0,0,0,-0.0684474403200525,0,0,0,0,0,0,0,0,-0.00833678240558648,0.0109618509371427,0,0,0,-0.0302886298450765,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0228912695663149,0,0,0,0,0,0,0.0960225940681879,0,0,0,0,0,0,0,0,0,0,0,0.146499554717211,0,0,0,0,0,0,0,0,0.179259481781314,0,0.00754344464360832,0,0,0.242981960353187,0,0,0,0,0,0.0985252751528154,0,0.0158944599063863,-0.0397281921234508,0,0,0,-0.0114756813855565,0,0
X000338.SZ,0,0.174791353318732,0,0.123312063186966,0,0,0.0349777211881411,0,0,0,0.0883487433262568,0,0,0,0,0,0,0,0,0,0.0759918395087454,0,0.0130962644898787,0,0,0,0,0,0,0,0,0.0270841052766702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226965341821333,0.0408079509638286,0,0,0,-0.00425619839225836,0,0
X000568.SZ,0,0.472300724177002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413476803898523,0.109767735630494,0,0,0,0,0,0,0,0.0832258834186987,0,0,0,0,0,0,0,0.0493485995901462,0,0.00350629677635569,0,0,0,0,0,0,0,0,0.010463081870801,0,0.000884443208381997,0.018913145211802,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0197511506165209,0,0,0.245801184369827,0,0,0,0,0.0160281420744726,0,-0.0395033729299723,0,0,0,0,0,0.240599432463239,1.0842021724855e-19,0,0,0.0665243539026161,0.118088505223922,0,0,0,0,0,0,0,0,0,0,0.00913025803942472,0,0,0,0,0,0,0,0,0,-0.00253481961300998,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.323702775026801,0,0,0.061635346597677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23306974053372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195901586697769,0,0,0,0,0,0,0,0,-0.0800494667636525,-0.00986392211295996,-0.00664383228971941,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.148112502961016,0,0,0,0,0,0,0,0,0,0,-0.110700174855172,0,0,0.0404786997744727,-0.078724435232191,0,0,0,0,0,0.287929516801418,0,0,0,0,0,0,0,0,0,0.0245676056923752,0,0,0,0.0655682938234603,0,0,0,0,0.186046813685849,0,0,0.0882269645625986,0.0606692909097011,0,0,0,-0.0447052757152141,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0496650225904499,0,0,0.102044576083491,0.0730334015984934,0,0,0,0,0,0,0,0.129887645075306,0.00286287792579996,0,0,0.000630920172267028,0,0,0,0.0915419764212198,-0.00721105346964146,0.0888445639945059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130538394639165,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.142052604670936,0.134188260990482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867850914524078,0,0,0,0,-0.00952117375899418,0,0,0,0,0,0,0.138623921456385,-0.00453731310050222,0,0.167290258479896,0,0,0,0,0,0.0455604494710707,0,0,0,-0.0250321708396317,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0427950790565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100101513033549,0,0,0.158981405116751,0,0,0.0753239545959287,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.212817937074841,0,0,0,-0.0476998062585361,0,0,0,0,0,0,0,0,-0.015933848891162,0,0,0,0,0,0,0
X002236.SZ,0,0,0.138939092519297,0.0236868680881334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204856939909769,0,0,0,0,0,0.0784672399672733,0,0.0992652572516661,0,0,0.137427444160338,0,0.00769716998334465,0,0,0.00394019254208587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.0747160717237754,0.380019421230838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243237753046484,0,0,0,0.0530093396607674,0,0,0,0,0,0,0,0,0.139064839519559,0.0112227199095125,0,0,0,0,0,0,0,0
X600809.SH,0,0.417777142877618,0,0,0,0.0235199296615788,0.167364472142447,0,0.0454636400626513,0,0,0,0.0378547804504983,0.042448204493076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555537136542334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187628832181377,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.220921288897164,0,0,0,0,0,0,0,0.140122394185376,0,0,0.0645426268855547,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.399979500968933,0,0,-0.0240323676611303,0,0,0,0,0,0,0.0676021293210367,0.0474633594306362,0,0.17036464373939,0,0,0,0,0,0,0.106604178130556,0,0,0,-0.0347103461290267,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.180658657343541,0.124151097193435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926174640717892,0.0765504201364134,0,0,0.017880537409548,0.0434044290242968,0,0,0,0,0.0785424290093062,-0.0363486173805342,0,-0.0263240036614037,0,0.0689518597622695,0,0,0,0,0,0,0,0,0,-0.0302201375384863,0.0926510481124675,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.00972844179151078,0.130090601966083,0,0,0,0,0.265962838089981,0,0,0,0,0,0.0725930516136363,0.138384244311633,0.0727074893602431,0,0,0,0,0,0,0,0,0,-0.0408029286844333,0,0,0,0,0,0.122434646165851,0,0,0,0,0,0,0,0,0,0,0,0.212504084237208,0,0.00816371039222712,-0.0153946301178078,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.24757888530877,0,0,0.0670607910383299,0,0,0,0,0,0.0174017400167783,0,0,0,0,0.0297427445532541,0.0316623455124313,0,0,0,0,0,0,0,0,0,-0.0798629808210754,0.210001035345286,0,0,0,0,0,0.0308338498328974,0,0.0118306655679069,0,-0.0378053325476686,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.146596045103077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051026792780793,0,0,0,0,0,0,0,0.213860293341869,0,0,0,0,0,0,0,0,0,0,0.0335235371139005,0.209718727803946,0,0,0,0,0.105444975749314,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0201214259182742,0,0,0,0,0,0,0,0,0.0191864050868076,0,0,0.0482773096815916,0.314462183660971,0,0,0,0,0,0,0,0,0,0,0,0,0.300425177208105,0,0,0,0,0,-0.174406056143545,0,0,0,0,0,0,0,0,0.0224767181061584,-0.0419500972404046,0,0,0,-0.0249909994810782,0,0
X002456.SZ,0,0,0,0,0,0,0,0.212675505006533,0.00893852976512423,0,0,0,0,0,0,0.164002956207443,0.117081169732239,0,0,0,0,0,0,0,0.352287833542254,0.146370566809702,0,0,-0.258643041315825,0,0,-0.102737568160485,0,0,0,0,0,0,0,0,0.0217290364296608,0,0,0,0,0,0,0,0,0.0803869061615391,0,0,0.0192967365320814,0,0,0,-0.0343021069836665,0,0
X600867.SH,0,0,0,0,0,0,0,0.246451023187002,0,0,0,0,0,0,0.000808965669659677,0,-0.1101592642842,0,0.151630715677905,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362531287808154,0,0,0.23900251606687,0,0,0,0.231420383024196,0,0,0,0,0,0,0.0187374343777244,0,0,0,0.257242224948362,0,0.0711569245677783,-0.0910848739567495,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0.140906525880737,0,0,0,0,0,0,0,0,0,-0.0413697741538345,0,0,0,0,0,0,-0.523324526249293,0,0,-0.0538160142725445,0,0,0,0,0,0,0,0,0,0,0,0.144304412144729,0.377227796248593,0,0,0,0,-0.0567253729772563,0,0,0,0,0,0,0,0,0,-0.29999219732214,0,0
X600498.SH,0,0,0,0,0,0.0320987924299594,0,0,0.309889056628886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158217860905722,0,0,0.0401158976772221,0.00978994970820524,0,0,0,0,0,0,0,0.0418123644817411,0.0302003947834238,0,0,0,0,0,0,0,0.0875598848750777,0.0719841525117362,-0.00538830600175649,-0.0307102758296436,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.141385262178106,0.061120962479131,0,0,0,0,0,-0.0496720723771085,0,0,-0.0612108339888494,0,0,0,0.190991835707536,0,0,0,0,0,0.0617937884945577,0,0.0432770736836577,0,0,0,0,0,0.0184538981787243,0,0,0,0.117821063090675,0,0,0,0,0,0,0,0,0,0.00478412747571836,0.0136563023414807,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238273622006857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163877713639594,0,0,0,0,0,0,0,0,0.0619694638854335,0.0691236109681949,0.219154309066649,0,0,0,0,0,0,0,0,0,-0.0265923018919346,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0452208881912559,0.0276651946046302,0,0,0,0,0,0.000315691306192356,0,0.0215681044809695,0,0,0,0,0,0,0,0,0,0,0.0573187265123296,0,0,0.0758464592328919,0,0.0412945585398968,0,0,0,0,0,0,0,0,0,0.103841353071875,0,0,0,0,0,0,0,0,0,-0.0144734041236728,0,0,0,0,0.0337583438174609,0,0
X300142.SZ,0,0,0,0,0,0,0,0.121042514852381,0,0,0,0,0,0,0,0.0127116960892235,0,0,0,0,0.0439199447581614,0,0,0,0,0,0,0,0.112086781179842,0,0.0567608787718171,0,0,0,0,0,0,0,0,0,0,0.141715616977157,-0.0542493193396656,0,0,0,0,0,0,0,0,0.00449841494920793,0,0,0,0,0,0,0
X002179.SZ,0,0,0.17098817534584,0,0,0,0,0.0979612086604879,0.039825185859187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572757914860475,0.0621783240075263,0,0,0,0,0.120828377725691,0,0,0.119958489844873,0,0,0.0714127073574143,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313624768826836,0,0,0,0,0,0.113971812715828,0,0,0.0933182214179399,0.199569721496034,0,0,0,0,0,0,0.236325313886076,0.0593366531117818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421825101069215,0,0.00541993657463244,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205121952573417,0,0,0.0141695377508669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230393765922794,0,0,0.559980844779509,0,0,0,0,-0.0621534471707656,0,0,0.188731602280657,0,-0.0286323868707229,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.137654857004721,0,0,0,0,0,0,0,0,0,0,0.0941740730031783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273526543817211,0,0,0.260785558089712,0,0,0,0,0,0,0,0,0,0,0,0,-0.442454008954607,0.172598031854302,0,0,-0.0273388857769335,0.050546910940767,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0958516236784721,0,0,0,0,0,0,0.0909237710821889,0.0373718421565811,0,0.480448169821846,0,0,0,0,0,0.0483917159029154,0,0.0341837632002869,0,0,0.0439585679063248,0,0.0743815875760863,0,0,0,0,0,0,0,0.222048801595171,0,0,0,0,0,0,0.0426497472552012,0,0,0,0,0.0145088450260072,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,-0.087530229243908,0,0,0,0,0.0099377009190134,0,0.069485015249031,0,0,0,0,0,0,0,0,0,0,0.00152455970756451,0,0,0,0,0,0,0,0,0,0.0865889662676267,0.0525418963395548,0.100279476832963,0,0,0,0,0,0.031712207776451,1.73472347597681e-18,0.125166672758671,0,-0.0108300339369128,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0231977155999613,0,0,0,0,0,0,0,0,0,0,0.116087107875251,0,0,0.0173410498154642,0.0654115328758316,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0216896019912429,0,0,0,0,0,0,0,0,0.0228773832095222,0.241775685681855,0,0,0,0,0,0,0.0418740428402612,0,0,-0.0327818575761066,0,0,0,0,-0.0320861585854834,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0942557393192546,0,0,0,0,0,0,0,0,0.149334186475392,0,0,0,0,0,0,0,0,0,0.244007379625474,0,0,0.0712851192735145,0.0193762205332318,0,0,0,0,0,0,0,0,0,0.0390203651077832,0,0,0,0,0,0,0.0167580386670946,0,0,0.00445792895548056,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.11245671629574,0.0227713775764247,0.2590287904385,0,0.0351842460467934,0,0,0,0.080019469447758,0,0,-0.0418982162326374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787454402522545,0,0,0,0,0,0,0,0,0,-0.00299752463757674,0.0905009729165959,0,0,0,0,0,0,0,0,0,-0.0544828774288676,0.0946591696858234,0,0,0,0,0,0
X600089.SH,0,0.00328851546582405,0,0,0,0,0,0.0189177323484669,0,0,0,0,0,0,0,0,0.0241388555812452,0,0.0938682207360245,0,0,0,0,0,0,0,0.091672691915811,0,0,0.0399588115401315,0,0.00166533529323381,0,0,0,0,0,0.0377343714364864,0,0,0.0732460554619585,0.171947705616866,0,0,0,0,0,0,0,0.0216096330174798,0,-0.014635786886062,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.104325049436773,0.0914406604184467,0,0,0,0,0,0,0,0,0,0.158285240985991,0,0,0,0,0.0659011398920069,0,0,0,0,0,4.33680868994202e-19,0.0626743036083667,0,0,0,0,0,0,0,0,0,0,0.115872569978062,0.130372915960936,0,0,0,0,0,0,0,0,0.0159914557433265,0.0339720702989737,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.175546135152296,0,0,0,0,0,0,0,0,0,0.0366528818799514,0,0,0,0,0,0,0,0,0,0,0.0959234975582662,0,0,0,0,0,0,0,0,0,0.191523348459689,0.0112475230923901,0.0300399650585179,0,0.189716509742905,0,0,0,0,0,0,0,-0.0166939079324081,0.0308935090686859,0,0,0,0,0,0
X300136.SZ,0,0.138210547545459,0,0,0,0,0,0,0.210428746987823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002457985811534,0,0,0.159968075047084,0,0,0,0.00344760227589063,0.166083373277705,-0.0336188154709335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975174339552197,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.299933319659809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220432334215006,0,0,-0.0319201523040574,0,0,0,0,0,0,0,0,0,-0.0791205732740375,0,0,0,0,0,0,0,0,0,0.00735876715709568,-0.128664701783202,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429327529904981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197549390134805,0,0,0.453990780656894,0,0,0,1.33155276950441,-3.447156949927,0
TED,0,0,0,0,0,-0.308641335254967,0,0,0,0,0,0,0,0,0,0.078054099763313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329227912973497,0,0,0,0,0,0,0,0,0,0,0.151928366544481,0,0,0,0,0,0,0,0,0,-0.125101436255128,0.421880931369177,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0719535728354057,0,0,0,0,0,0.0117696140533195,0,0,0,-0.10433053150303,0.0122799724378856,0,0,0,0,0,0,0,-0.0425003514210028,0,0,0,0,0,0,0,0,0,-0.0297114571701788,0.104561143029079,-0.0426328955246309,0,0,0,0,0,0,0,0.108654287435649,0,-0.00884402567579505,0.0320740129541759,0,0,0,0.06944349048354,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628998588476126,0,0,0,0,0,0,3.46944695195361e-18,0,0.0388409363536465,0.0363802987994652,0,0,0,0,0,0,0,0.128794076810475,0.0414494901660388,0,0,-0.10761024354218,0,0,-0.103749018006044,-0.106939968984885,0,0,0,0.00769992303104953,-0.00688095628031871,0,0,0,0.0282926222092236,0,0
MKvol,0,0,0,0,0,-0.000340411267390067,0,8.470329472543e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000441379721865849,0,0,0,0,0,-0.00289712950019155,0,-0.00237240091587438,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,-0.000660643893994752,0,0,0,0,0.0228400836938095,0,0
CarbonVol_Shenzhen,0,0,0,-0.0445401182779668,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897928009056824,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178532292109095,0,0,0,0,0,0,0,0,0.0982182314047653,0,-0.0818391226006261,0,0,0,0,0,0,0,0,0,0.103249896339119,0.0920193132948896,0.0950256381870687,0,0,0,0,-0.27106480152596,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127407207039098,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00542900994613483,0,0,0,0,0,0,0,0,0,0,0.00184742434382266,0,0,0,0,0.00276482669122521,0,-1.0842021724855e-19,0,0,-0.000331772310770662,0,0,0,0,-0.00246505586363361,0,0,0,0,0,0.00693956249048707,0.00693777994863563,0,0,0,0,0,0,0,0,0,0,0,0,0.00737758250766692,0.000668784274654116,0,0,0,0.0107101523025471,0,0
