,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X601877.SH,X000661.SZ,X002074.SZ,X002180.SZ,X300142.SZ,X600884.SH,X600741.SH,X000100.SZ,X000733.SZ,X600460.SH,X000157.SZ,X600702.SH,X002414.SZ,X600584.SH,X000799.SZ,X002236.SZ,X600563.SH,X601799.SH,X002176.SZ,X600418.SH,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.253145779445456,0,0,0,0,0,0,0,0,0,-0.0270334000567707,-0.0134711254752588,0,0,0,0,-0.00633583259756292,0,0,0,0,0,0,0,0.0418917142236845,0,0.00411726673032556,0,0,0,0,0,0,0.0844680296820645,0.0660259471292273,0,0,0,0,0,0,0,0,0,0,-0.0400841859223507,0,0,0,0,0,0,0,-0.00429477616879908,0,0
X000858.SZ,0,0,0.327102045899657,0,0,0,0,0,0,0,0,0,0,0,0,0.0306996817880847,0,0,0.0402880724528807,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179617077985039,0,0,0,0,0,-0.051668925394851,0,0,0,0,0,0.00649859901231067,0,0,0,0,0.0260639076122349,0,0
X600809.SH,0,0,0,0.354492025816235,0,0,0,0,0,0,0,0,0,-0.105937770442728,0,0.0875685470239936,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0313875789564907,0,0,0,0.0936545852315589,0,0,0,0,0,0,0.00324378496395925,0,0.131302947776371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510813807427753,0,0
X000568.SZ,0.0589987518378932,0,0.143361827011977,0,0,0.044859891133128,0,0.018993027449575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418894022836622,0.0293809128341807,0,0,0,0,0,0,0.0764780503681593,0,0,0.414381995580351,0,0,0,0,0,0,0,0,0,0,0,-0.0369594385310596,-0.00178557678788735,0,0,0,-0.0109459184740984,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.143998746245794,-0.0671854855837637,0.106259008196048,0,0,-0.0242088236305832,0,0,0,0,0,0.00044023405132251,0,-2.16840434497101e-19,0,0,0,0,0,-0.0329316760276542,0,0,0,0,0,0,0,0,0,0,0,0.118078520233061,0,0.01472337562855,0,0.479193583925452,0,-0.0121830548196206,-0.035437630983395,0,0,0,0,0,0,0,0,0,0.0313200287737211,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858496130494678,0,0,0,0,0,0,0,0.336799659860033,0.0643216566244313,0,0,0,-0.0131317690769254,0,0,0,-0.0535837259175505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158746141250396,0.126644901255677,0,0.0147394203025407,0,0,0,-0.138168343051049,0,0,0,0,0,0,0
X002304.SZ,0,0.00164339796217982,0,0.121699614598132,0.0127007847098183,0,0,0,0.00599562778165685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638686426916466,0,0,0.307183826958593,0,0,0,0,0,0,0.0421799841401346,0.0423827723314137,-0.0518933875126468,0,0,0,0,0,0,0,-0.0192511026509843,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.385858572327621,0,0,0,0,0,0,0.119715468622142,0,0.177655057426489,0,0.0797010784082146,0,0,0,0,-0.0397242014469505,0,0,0,0.0252913596769726,0,0.0990856423940712,0.0206355684055017,0,0,0,0,0.0665616048207326,0.00854487247841727,0,0,0,0,0,-0.011727352845896,0,-0.00866834087281816,0,-0.0168330734714211,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0715270920470084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110687009963928,0,0,0,0,0,0,0.151366397597715,-0.0423611143386919,0,0.215136871669548,0,0,0.142130338943501,0,0,0,0,0,0,0,0,0.0759657281314304,0,0,0,0,0,0,0,0.0388010405477007,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.00993843159249089,0,0,0,0,0,0,0,0.092852285120033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938557717127446,0,0,0.10805999784806,0,0.110421882653913,0.146151802765439,0,0,0,0,0,0.133061607732283,0,0,0,0,0,0.211435391713926,0,0.0279428354539165,0,0,0,0,-0.0146940597912125,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0344976599023618,0,0,0,0.0732787046228238,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215831402633869,0.0713048609505491,0,0,0,0.0676963527308641,0,0,0,0,0,0,0,0,0.138056595384423,0.00508834580109859,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.102007256556469,0,0,0,0,0.0220221581251479,0,0,0,0,0,0.0136920426198039,0,0,0,0,0,0,0,0,0,0,0.157328394970771,0.144054461597881,0,8.67361737988404e-19,0.0644286748793144,0,0,0,0,0.0544791563633385,0,0,0,0.108029757977586,0,0,0,0,0.14732890000966,0,0,0,0,0,0,0.074424631978284,0,0,0,0,0.0695308747662211,0,0
