,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X000568.SZ,X000338.SZ,X000661.SZ,X600690.SH,X600703.SH,X600809.SH,X002371.SZ,X300003.SZ,X600183.SH,X000100.SZ,X002007.SZ,X600741.SH,X000977.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X002236.SZ,X601877.SH,X000625.SZ,X300142.SZ,X000157.SZ,X600498.SH,X002463.SZ,X002129.SZ,X300124.SZ,X002456.SZ,X600487.SH,X600271.SH,X002179.SZ,X000066.SZ,X600522.SH,X600584.SH,X300136.SZ,X600118.SH,X600177.SH,X002414.SZ,X002180.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.303199518017505,0.0943247946785496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117284671598677,0,0.0247633717441308,0,0,0,0,0,0,0.163438212578378,0,0,0,0,0,0,0.0217946549726696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303984061423374,0,0,0,-0.0115081652696221,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0192593694014756,0,0,0,0,0.110040568161241,0,0.482225495970049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143346938215662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019218397084856,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536474676727155,0,0.000581453483417873,0,0.165996533217546,0,0,0,0,0,0,0,0.0206433139611121,0,0.045422008558536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037077047413654,0,0,0.0328878474939262,0,0,-0.00975811677339541,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0650018552904262,0,0.0666273458774337,0,0,0,0,0.105281807915738,0.194480372396815,0,0,0,0,0,0,0,0,0,0,0.0168972283792943,0.00487279933392078,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.000700194625510833,0,0,0,0.0158698829041075,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0728926834101308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469274801826247,0,0,0,0,0,0,0,0,0.199494743949358,0,0,0,0,0,0,0,0,0,0,0.0427400296563398,0,0,0,0,0,0,0.0930975767487375,0,0,0,0.0301734721555142,0,0,0,0,0,0
X600104.SH,0,0.1536024929019,0,0,0,0,0,0,0,0,0,0.273554678476403,0,0.0529411882276858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973896010603796,0,0,0,0,0.00600999304796259,0,0,0,0,0,0.12539889516262,0,0,0,0,0,0,0,0,0,0,0.00773861631909773,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0352769626841158,0,0,0,0,0,0,0,0,0,0,0,0,0.0298903122380765,0,0,0,0,0.151287230840901,0,0,0,0,0.0902052317296435,0,0,0.249621017117408,0,0,0,0,0,0,0,0,0,0,0.0688167187505948,0,0,0,0,0,0,0,0.0517986045796523,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185425743415806,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0118993689191846,0.560941810001837,0,0,0.00664963558747746,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.220852659539232,0,0,0,0,0,0,-0.0186791747648027,0.0110129256013245,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.011703567380287,0,0.0171105494754621,0,0,0.0457523403572637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283221221061363,0,0,0,0,0,0,0,0.0108480875081017,0,0,0,0.128278102571322,0,0,0.0866273298208796,0,0.0347667682957429,0,0,0,0,0,0,0,0.0194584899369658,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661781188960555,0,0.0175425710605953,0,0,0,9.74349700524047e-05,0.42518345535567,0,0,0,0.069907262553865,0,0.0118676262656511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168721864064554,0.00760993041694433,0,0,0,0,0,0.0132921667969662,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0306186332910552,0,0,0,0,0,0,0,0.123119283292033,0,0,0,0,0,0,0,0.0250572129642126,0,0,0,0,0.110740910389239,0,0,0,0.150530070137667,0,0.388777953998955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130975158758755,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0745355963152348,0,0,0,0,0,0.113363595707477,0,0.31718337793758,0.0786173059378514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981956350772165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594951731600086,0,0,0,0,0,0,-0.013285285728474,0,0,0,0,0,0
X000568.SZ,0,0.440073196729462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36384975506774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745015138855042,0,0,0,0,0,0,0.0157515316904298,0,0,0,0,0,0,0,0,0.0428588327012791,0,0,0,0,0,0,0,0
X000338.SZ,0,0.116774457560845,0,0,0,0,0,0,0,0,0.131115205011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979307706193925,0.134160427162228,0.142914630657081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584487345669591,0.00828547935011488,0,-0.00895171093880377,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0254443284056516,0,0,0,0.17066668726058,0,0,0,0,0,0,0,0,0,0,0,0.020475233251476,0.197709035760524,0,0,0,0.0914849411216287,0.000967933565973123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144004687338301,0,0,0,0,0,0.0140346980731983,-0.00790266363541164,0,0,0,0,0,0
X600690.SH,0,0.0563757653005218,0,0,0,0.023126691781184,0,0.0549299680470691,0,0,0.123705822961408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153290829202999,0.0624735242542337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249186532997202,0,0,0,0,0,0,0,0,0,0,0.0107610128789621,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754855313729466,0,0,0,0,0,0,0.0991173530325758,0,0,0,0,0,0,0,0,0,0.130277867155236,0,0.164946597994353,0,0,0,0,0,0.441915135362927,0,0,0,0,0,0,0,0.0113540772139026,0.00538381656755795,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.596347712694988,0,0,0,0.0340889123937905,0,0,0,0,0,0.0207283660830783,0,0,0,0.101925421419297,0,0,0,0,0,0,0,0,0.0301124096408783,0,0.0467492146722951,0,0,0,0.0455583500070541,0,0,0,0,0,0,0,0,0,0.0141399922308341,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233348765388996,0,0,0,0,0,0,0,0.0290824749186402,0,0,0,0,0,0,0,0,0,0,0.242303955294954,0,0,0,0,0,0,0,0,0.208241448056635,0,0,0.0751494453190245,0.0251368001312056,0,0,2.16840434497101e-19,0.0359562575001015,0,0,0,0,0,0
