,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X600703.SH,X000338.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X000100.SZ,X600741.SH,X600089.SH,X600702.SH,X600460.SH,X000799.SZ,X002236.SZ,X002180.SZ,X000157.SZ,X600779.SH,X601799.SH,X600522.SH,X002008.SZ,X000733.SZ,X002414.SZ,X600584.SH,X600884.SH,X600183.SH,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.539927663512237,0,0.109000611929317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329706295470923,0,0,0,0,0,0,0.039281663532423,0.00694638820031556,0,0,0,0,0,0,-0.00196175932191169,0,0,0,0,0,0,0,0,0,0,-9.16569677221698e-05,0,0,0,0,0,0
X000858.SZ,0.0527536280250561,0,0,0.0270293096492392,0.426608090653873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330999325105657,0,0,0,0.307658768223431,0,0,0,0,0,0,0,0.0548303366132871,0,0,0,0,0,0,0,0,0,0,0,0,0.0535601594992338,0,0,0,0,-0.00559086313426664,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0176679294120704,0,0.133101725484101,0.188784292254816,0,0,0,0,0,0,0,0,0,0.0474277351828436,0,-0.0290723450623282,0.0218881699687656,0,0,0,0,0,0,0,0,0,0,0,-0.0289121393182035,0,0,0,0,0,0,0,-0.0010943326856149,0,0,0.0347944029095788,0,0,0,0,0,0,0.010659402768224,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0691867311309891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456377033767733,0,0,0,0.165377534916781,0,0,-0.0261418945626119,0,0,0,0,0,0,0,0,0,0,0.0654865379087975,0,-0.0609103318711291,0,0,-0.151031906206506,0,0.0368736812741475,0,0,0,0,0.00329129436828691,0.0243928578298241,0,0,0,0,0,0
X600809.SH,0,0.152473981834344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206748573056129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630538111106544,0.0430172462948123,0.474042841317631,0,0,0,0.031282202705108,0,0,0,0,0,0,0,0,0,-0.029217440806505,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0.156637800490079,0,0,0,0,0.0938870935315665,0,0,0,0,0.0678658849438383,0,0,0.0582378082886436,0.0183855553278258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190133602112488,0,0,0,0,0,0.0177534131659239,0,0,0,0,0.156454645158898,0,-0.0469439463055381,0,0,0,0,0,-0.0221102555516579,0,-0.00489557895908327,-8.67361737988404e-19,0,0,0,0,0,0
X600276.SH,0,0,0.142597466703017,0,0,0.0163335204918361,0,0,0,0,-0.0350830522920238,0,0,0,0,0,-0.0277350038819015,0,0,0,0,0,0,0,0,0.0398435442133287,0.107832078251908,-0.085025489740596,0,0,0.135498555250894,0,0,0,0,0,0,0,0,0,-0.0111500947933879,0,-0.125090228730604,0,0,0,-0.145659944870369,0,0.248514862209544,-0.00404879810605796,0,-0.00209581258233919,0,0,0,0,0,0,0
X600690.SH,0,0,0.0456862690680571,0,0,0,0,0,0.0470990129736217,0,0,0,0,0,0,0,-0.13436675621552,0,0,0,0,0,0,-0.0778125368943448,0,0,0,0,0,0,0.217897662360489,0,0,-0.017999815456127,-0.00951566372311743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366662096363493,0,0,0,0,0,0,0
X002304.SZ,0,0.168724289481371,0,0,0,0,0,0.206181847122315,0,0,0,0,-0.0706036859040621,0,0,0,0,0.124769982223436,0,0,-0.146422634629773,0.0646906564820388,0,0,0.0244430483376023,0,0,0,0.00341266020953844,0,0,0,0,0,0,0,0,0,0,0.251374309616032,0,-0.129926610588381,0,0,0,0,0,0,0,0.049461737598045,0,0,-0.0141073903949076,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0478362726462697,0,0,0,0,0,0,0,0,0.0897231617732894,0,0,0.143615732230639,0,0.0131366929184177,0,0,0,0.0174776124218561,0,0,0,-0.00691996450532651,0,0,0,0.0103941653487766,0,0.0775759493651215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00879077241491702,0,0,0.0331199569097464,0,0,0,0,0,0
