,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X002129.SZ,X000157.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X300142.SZ,X601799.SH,X000800.SZ,X300003.SZ,X000066.SZ,X300146.SZ,X002074.SZ,X002008.SZ,X000799.SZ,X000977.SZ,X300136.SZ,X002456.SZ,X002508.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.461868109540685,0,0,0,0,0,0,0,-0.0334814604482531,0,0,0,-7.94614150857538e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196142065407475,0,0,0,0,0.0448200539756995,0,0,0,0,0,0,0,0,0,0,0,-0.0364023100904307,0,0,0,0,0,0,0,0,0,0,0,0,0.00550954630145849,0,0
X000858.SZ,0.213044799684198,0,0,0,0,0,0.0788901954942318,0.226288417396677,0,0,0.0560918752554546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732162484343584,0,0,0,0,0,0,0,0,0,0,0,-0.00195021818283925,0,0
X600276.SH,0,0,0,0,0,0,0.0342123736834178,0,0,0,0,0,0,0,0,0,0,0.0654102454135904,0,0,0,0,0.0231002783927389,0,0,0.0575576388622409,0,0.0185795396353485,0,0,0,0,0,0,0,0,0.0766892871167528,0,0,0.0288877194615671,0,0,0.0924240771444872,0.00515374806091613,0.0478550411838475,0,0,0,0,-3.46944695195361e-18,0,0,-0.00263790049704137,0,0,0,0.00367111654819693,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0747722356439231,0,0.0113941843816995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218687520575612,-0.0532760951440757,0,0,0,0,0,0.126729352751888,0,0.000414796949546459,0,0,0,0,0,0.0106315670363458,0,0.173528321492004,0,0,0,0,0,0,0,0,0,0,0,-0.00365692887793952,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.123483623220988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174404128465914,0,0,0,0,0,0,0,0.0617586506749443,0,0,0,0,0,0.0568608678023854,0.00774967847438592,0,0,0,0,0,0,0,0,-0.0378173740632755,0,0,0,-0.0231835524990838,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535279067514349,0.0188555039671492,0,0,0.402597207139123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745012337613075,0,0.0305081882071239,4.33680868994202e-19,0,0,0,0.00167192235480512,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.206333836939351,0,0,0,0,0,0,0,0,-0.00864630191634463,0,0,0.0218867959709166,0,0,0,0,0,0,0,0,0,0,0,0,0.160931428195149,0,0.0718524876555021,0,0.0343545777987924,0,0,0,0.0570229736065247,0.0755972407832348,0,0,0,0,0.117017102752632,0,0.0258066004856339,0,0,0,0,0.00111550825872783,0,0
X000568.SZ,0,0.0149956892817248,0,0,0,0,0.0841129437945962,0,0,0,0.376929644679027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248941185223897,0,0,0,0,0,0,0.179393953629187,0,0,0,0,0,0,-0.00848752420113824,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0373283084309022,0,0.135482415693177,0,0,0.0709268532833393,0,0,0,0.0993694117996134,0,0,0,0,0.225097605587664,0,0,0,0,0,0,0,0,0,0,0,0.0127322267243373,0,0.098540912615094,0,0,0,0,0,0,0,0,0,0,0,0,0.0150864376971222,0,0,0,0,-0.0142679960017054,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144241907268896,0,0,0,0,0.0749846385433348,0,0,0,0,0,0,0,0,0,0.223111736195598,0,0,0,0.0248140157713927,0,0,0,0,0.115219331492302,0,0,-0.16210177882071,0,0,0.0769551508647637,0.260076991051573,0,0,0,0,0,0,0.00229425522395674,0,0,0,0,0.00449301484827673,0,0
