,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600809.SH,X600031.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X000338.SZ,X600703.SH,X002241.SZ,X000625.SZ,X000100.SZ,X002371.SZ,X002179.SZ,X600741.SH,X601877.SH,X002049.SZ,X000157.SZ,X002129.SZ,X002007.SZ,X002414.SZ,X600584.SH,X600183.SH,X002236.SZ,X000066.SZ,X300142.SZ,X000799.SZ,X601799.SH,X000800.SZ,X002074.SZ,X300003.SZ,X000547.SZ,X002008.SZ,X600779.SH,X600372.SH,X600089.SH,X000977.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733085591995754,0,0,0,0,-0.0991310892932325,0,0,0.0743930275028853,0,0,0,0,0,0,0.00987807658710789,0,0.182864732373579,0,0.19680934417803,0,0.211202812448498,0,0.0528785275745677,0,0,0,0,0,0,0,0,0.00777129566738638,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172758890115574,0,0,0,0,0.00513762723770097,0.0692290608098822,0,0,0.245978263471241,0.0596663281722589,0,0,0,0,0,0.198537367310977,0,0,0.00893565289788712,0,0,0,0,0,0,0,0.0463927073107866,0,0,0,0,0,0,0,0,0,-0.014512609319115,0,0,0,0,-0.00574427764003961,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.177059812402915,0,0,0,0,0,0,0.019744134318145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963071650265651,0.0296487587410397,0.125717541744185,0,0,0,0,0.102458665869646,0,0,0.103224163291021,0,0.0527642327165418,0,0,0.0223128773890897,0,0,0,0,-0.00502732096238989,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0486089577295869,0,0,0,0,0,0,0.0304331441899407,0,0.0340125590237303,0,0,0,0.0118415925099673,0,0,0,0.0073510831185137,0,0,0,0.0188289250677548,0,0,0,0,0,0,0,0,0,0,0,0,0.0150670829572446,0,0,0,0,0.0232835204135677,0,0,0,0,0.00928747851304109,0,0,0,0,-0.00739490110538382,0,0
X000596.SZ,0,0,0,0,0.028709367980882,0,0,0.0810311514047172,0.0539965912269449,0,0,0,0,0,0,0,0,0,0,0,0,0.0633330594270259,0,0,0,0,0,0,0,0,0.107265699503034,0,0,0,0,0,0,0,0.0220130034571885,0,0,0,0,0,0,0.326762969967047,0,0,0,0,0,-0.0172653761934324,0,0,0,0,0.0143627468903119,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0635804790762522,0,0.116176589427691,0,-0.0332508976893773,-0.00213262414311674,0,0.194093643751746,0,0,0,0,0,0.0174007732182883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056641214315985,-0.056278492437591,0,0.203562593015328,0,0,0,0,0,0.0317188407041088,0,0,0,0,0,0,0,0,0,0,0,-0.00330287819410735,0,0
X600703.SH,0,0,0,0,0,0,0.100926100345555,0,0,0,0,0,0,0,0,0,0.00623421813712338,0,0,0,0,-0.0869634308844327,0,0,0.136145482129274,0,0,0,0,0,0,0,0,0.153125160218679,0,0,0.200160947962531,0,0,0,0,0.066044390010375,0,-0.0655864547643328,0.165366263084343,0,0,0,0,0,0,0,0,0,0,0,-0.00654755623661518,0,0
X002241.SZ,0,0,0,0,0.581910590043341,0,0,0,0,0,0,0,0,0,-0.16116167793048,0,0,0,0,0,-0.160603347328973,0,-0.0612208252931067,0,0,0,0.171529638108162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400155683501607,0,0,0,0,0.0556212139683224,0,-0.00290978827751193,0,0,0,0,0.00771822110825485,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.303255123557843,0,0,0,0,0,0,0.0337410231567409,0,0,0,0,0.136281542884961,0,0,0,0,0,0,0,0.00964470578010991,0,0,0,0,0,0.197030764993265,0,0,0,0,0,0,0,0,0.103144541905036,0,0.240945586314115,0,0,0,0,0,0,0.280862520648801,0,0,0,0.0165908677475422,0.00809324455517847,0,0,0,-0.0213017043486657,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0570428192333437,0,0.586642805996216,0,0.140181351609377,0,0,0,0,0,0,-0.106290366881553,0.0500336422385716,0,0,0,0,0,0,0,0.0829370096040205,0,0,0,0,0,0,0,0,0,0,0.0491979216943845,0,0,0,0.0873067588284827,0,0,0.0130706570110083,0,0,-1.0842021724855e-19,0.00949126225454905,0,0,0,-0.00320759815466562,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370816186519268,0,0,0,0,0,0,0.111561611577363,0,0,0,0,0,0,-0.0721396665762031,0,0.110754724022204,0,0.39620460935331,0,0,0,0,0,0,0,0,0,0.28448114817769,0,0,0,0,0,0,0,-0.0234090697933032,0,0,0,0,-0.00433860833125773,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.103968424553461,0.108533651849265,0,0.134888151474842,0,-0.0389454661411531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748821132241982,0,0.122263059741627,0,0,0,0,0.0104645653458009,0,0,0.186358075598882,0,0,0,0.0669662238749849,-0.0295889441527552,0,0,0,-0.00114390773866412,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0500353301305224,0,0.0896508875984264,0.0213897390369473,0,0,0,0.025603140813836,0,0,0,0,0,0,0,0.0230562071302903,0,0,0,0,0,0,0,0,0,0,0,-0.0396432843959226,0,0,0,0,0,0.0961088977092299,0,0,0,0,0,0.0775536358444948,0,0,0,0,0.00633835943916927,0,0,0,-0.00516864432175787,0,0
X601877.SH,0,0,0.0465656468979546,0,0.174125718991501,0,0,0,0,0,-0.0230018732429587,0,0,0,0,0.0783842452831735,0,0,0.153089314866009,0,0,0,0.0549010055907477,0,-0.00828654754272529,0,0,0,0,0,0.214084042270936,0,0,0,0,0,0,0,0,0.157754148973253,0,-0.07727914368198,0,0,0.00146553011991087,0.0908527659858068,0.0854364017685822,0,0,0,0,0,-0.00867372492356713,0,0,0,0.00677308481194155,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39059705141803,0,0,0.0276654544372921,0,0,0,0,0,0,0,0,0.117240500782723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125287182890358,0.199313243763366,0,0,0,0,0,0,0,0.0448818673179616,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.235728581215209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980180582949894,-0.0175393729794359,0,0,0,0,0,0.117034699099339,0.0586267230823465,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0089120281114247,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434637173612477,0,0.181797035182085,0,0,0,0,0,0,0.00657393415545153,0,0,0,0,0,0.105437523745652,0,0,0,0.211577508099955,0,0,0,0,0.0250671590675096,0,0,0,0.221747237605149,0,0,0,0,0,0,0,0,0,-0.00727130509558038,0,0,0,0,-0.0059161819117507,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232421145973416,0,-0.0163476322355755,0,0,0,0,0,0,0,0,0,0,0,0.0169642099118717,0,0.106389634669199,0.0469840825497886,0,0,0,0.181615764877096,0,0,0.211951874916145,0,0,0,0,0.0602576173418014,0,0,0,0,0,0.156967574888512,0,0,-0.0269116835969238,0,0,0,0,0.0175976754021505,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371208662047569,0,0,0,0,0.0922951965759714,0.010811167171015,0.0396581467457944,0,0,0,0,0,0.0804314800998086,0.0573249383491141,0.0894379354184191,0,0,0,0.0533390907553558,0,0,0,0,0.260559212285391,0,0,0,0,0.00506742407086436,0,0,0,0,-0.00527095079099629,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214211447351249,0,0,0,0,0,0.103712330811472,0,0.0208448701383297,0,0.517890504361041,0,0,0,0.014602710058843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289101100489978,0,0
X600183.SH,0,0,0,0,0.104626014065781,0,0,0,0,0.0140509169797066,0,0,0,0.0344933577387551,0.0119255704664752,0,0,0,0,0,0,0,-0.0182964417175848,0,0.136015205627611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660471448011231,0,0,0,0,0,0,0,0,0.0912520125935875,0,0,0,0.074761461406169,0,0,0,-0.0193814006914358,0,0
X002236.SZ,0,0,0.0606924512167872,0,0,0,0.0971965987798493,0,0,0,0,0,0,0,0.17809925689307,0,0,0,0,0,0,0,0,0.0125087396373848,0,0,-0.0174436031758338,0,0,0,0,0,0,0,0,0,0,0.0131440347630415,0.139300766586114,0,0,0.0367601384574417,0,0,0.0847244378058038,0,0,0,0,0,0,-0.0381099413070188,0.0182795100214017,0,0,0,-0.0148933663863415,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.0350518075220076,0,0,0,0,0,0.0859676658227007,0,0,0,0,0,0,0,0,0,0.0597879850200966,0,0,0,0,0.10869256332536,0,0,0.298129172635343,0,0,0,0,0,0,0,0,0,0,0,0,-0.104183108282607,0.0418287125815435,0,0.345942350027409,0.0497911639739033,0,0.00836757897037848,0,0,0,0,-0.00531907081374396,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0517343736273865,0,0,0,0,0.208627221538685,0,0,0,0,0,0,0,0,0.223709106523662,0,0,-0.173614141395077,0,0,0,0,0,0.409845618211169,0.0118021185786439,0,0,0,0,0,0.172185301657714,0,0,0,0,0,0,0.0481379652826625,0,-0.0640522483097591,0,0,0,0.0475088252969077,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0.0691106216039081,0,0.0790620354206677,0.0738127130936994,0,0,0,0.0818856512365421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105356460309969,0,0,0,-0.084009524127636,0,0,0,0.189894701709453,0,0,0,0,0,0.0184240599083648,0.024755459533435,0,0,0,0.00329788272174363,0,0
X601799.SH,0,0,0,0,0,0,0.00129890415368319,0,0,0.403079650274991,-0.0502961557316083,0,0,0.0471185843167953,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0590610876070451,0,0.00706391890657998,-0.0516045372558085,0,0,0.0443030885614195,0,0,0,0,0,0.0186577787615523,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448637776898559,0.10056038768943,0,0,0,-0.00396237743666651,0,0
X000800.SZ,0,0,0,0,0.00733346771785141,0,0,0,0,0,0,0,0,0,0,0.168842522267168,0,0,0,0,0,0.0686846182973919,0.155004979270592,0,0,0,0,0,0,0,0,0,0,0.0560334554383637,0,0,0,0,0,0,0,0.115517441343256,0,0,0,0,0,0,0,0,0,0.0132301756688292,0.000589788353088817,0,0,0,0.0100442377586205,0,0
X002074.SZ,0,0,0,0,0,0,0.0126499925617466,0,0,0,0.104007156980241,0,0,0,0.286193706130989,0,-0.166084805801359,0,0,0,0,0,0.176861358219884,0,0,0,0,0,0,0,0.335041046579992,0,0.0634200338137648,-0.0615985834205093,0,0,0,0,0,-0.183475309658563,0,0,0,0,0,0.11027278794612,0.119942297032495,0,0,0,0,0.0191811315279774,-0.0258324837323962,0,0,0,-0.00583144726134237,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0910160598620825,0,0,0,0,0.188962651610271,0,0,0,0,0,0,0,0,-0.0856275751052134,0.010861854367197,0,0,0,0,0.103628243882695,0.0268503029076539,0,0.221948358189924,0,0,0,0,0,0,0,0,0,0,0,0.0457843443686302,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225851818468892,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493305859108991,0.0192325049837942,0,0,0,0,0,0,0,0,0,0.139151756314618,0,0,0.0838496281878929,0.158843376809121,0.0899654469602893,0.00953156775875116,0,0,0,0,0,0,0,0,0,0,0.0373979192166973,0,0,4.33680868994202e-19,0.175255569349177,0.163680361769332,0,0,0,0,0.041841032099645,0,0,0,0,0.00549208660454545,0,0
X002008.SZ,0,0,0,0,0,0.00183214339768375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125809263403403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107380944443939,0,0.263483205563238,0,0,0,0,0,0,0,0.00510732749155363,0,0,0,0,-0.0144252399413671,0,0
X600779.SH,0,0,0,0,0,0,0.0418174537037726,0.291299565196428,0,0,0,0,0,0,0,0,0,0,0.55198959907288,0,0,0.0262150949815161,0,0,0,0,0,0,0,0.123853447031365,0,0,0,0,-0.0937623515677096,0,0,0,0.282218741844752,0,0,0.0837377355413824,0,0,0,0,0,0,0,0,0,-0.0160558019094155,0,0,0,0,0.00445849218141128,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137761397397594,0,0,0,0.0465309728766612,0,0.03245183235905,0.0411031749043222,0,0,0,0.0906919787923257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154085924134447,0,0.105362167022388,0.0264244775513945,0,0,0,0.0114288075578049,0.0225308334177902,0,0.025395487510531,0,0,0,0,0.00811397494631676,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15266244222818,0,0.0531125925548246,0,0,0,0,0,0.0881491844171993,0,0,0,0,0,0,0,0,0.0392445125726757,0,-0.0232118708314307,0,0,0,0,0,0.0465183904343017,0,0,0,0,0,0.00360175921386677,0,0,0,0,0.00473868936642965,0,0
X000977.SZ,0,0,0,0,0,0,-0.0503138928055727,0,0,0,0,-0.0109909267798971,0,0,0,-0.0516591825056642,0.0255964348591041,0,0,0,0,0,0,0,0,0,0,0,0.214273249866909,0,0,0.254597993576222,0,0,0,0,0.125453598760737,0,0,0,0,0,0.0393429846456986,0,0,0,0.00652286486567242,0,0,0,0,-0.011564967244733,0,0,0,0,-0.00887155431499013,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0377974215789063,0,0,0,0,0,0,0,0,0,0,-0.0762573517638935,0,0,0,0,0,0,0,0.0154499174080207,0.0506071410141649,0,0,0,0,0,0.143017311987859,0,0,-0.0538604410477288,0,0,0,0.0705721515913751,0,0,0.0765421576389069,0,0,0,0,0.025579343421306,0,0,0,0,-0.00358486553579605,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258224212849396,0,0,-0.0582543170087126,-0.0750008464078967,0,-0.00589303504929642,0,0,0,0,0,0,0,0,0.0368862088783152,0.116672892713139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721590206193274,-0.0342074399336597,0,0,0,-0.0222814087380113,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785479321257881,0,0,0,0,0,0,-0.352559408049328,0,0,0,0,-0.0790413227515664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868616339476879,0,0,0,-0.0737602465834799,0,0
TED,0,0,0,0.456421473957393,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.176650362994036,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152872688788302,-0.0180656241886114,0,0,0,0,0,0,0.0162777047886506,0,-3.46944695195361e-18,0,0,0,0,0.244769026158385,0,0,0,0,0,0,0,0,0.276661945320468,0,0,0,0,0.0767311904735788,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521939304351094,0,0,0,0,0,0.0192714722054158,0,0,0,0,-0.0545367936041545,0,-0.0487445941294015,0,0,0,0,-0.0115553127514835,0,0,0.113127721966298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680571416089725,0.0388337245074338,0,0,0,0.00265700456759851,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107529076464192,0,0,0,0,0,0,0.00499415349130377,0,0,0,0,0,0,0,-0.0492094056367029,0.0236759846298584,0,0,0,0,0,0,0,-0.0127558567223001,0,0,0,0,-0.0211211988675539,0,0,0,0,0,0,0.0184150795173672,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000781847483129241,0,0,0.00166473968454547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000274680861563401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000885799585724299,-0.000740194085043337,0,0,0,-0.00231416161045334,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160531043543662,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123479023059969,0,0,0,0,0,0,0,0,0,0,0,-0.00106213191801608,0,0,0,0.00103997850426193,0,0,0,0,0,0,-0.000625658761467225,0,0,0,0,0,0,0,9.00152049905627e-05,0,0,0,0,0,-0.00446048979948844,0,0,0,0,-0.00160257801163192,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.000559464289475441,0,0,0,0,0,0.000187445139260535,0,0,0,0,0,0,0,0,0,0,-0.000691941819493295,0,-0.000881161517310101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084555606581188,-0.00288150188986404,0,0,0,0.000905738108760117,0,0
