,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X600584.SH,X600372.SH,X000157.SZ,X002028.SZ,X600703.SH,X600741.SH,X000977.SZ,X600066.SH,X600418.SH,X002236.SZ,X600522.SH,X600183.SH,X002049.SZ,X601877.SH,X000921.SZ,X002294.SZ,X600487.SH,X601799.SH,X000800.SZ,X002180.SZ,X002074.SZ,X600177.SH,X002129.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.185295992245132,0,0,0,0,0,0,0.0921149758657268,0.263136448315569,0,0,0,0,0,0,0,0,0.0311875754014931,0.0402758715741632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068807875545604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571388957806823,-0.0182361677842678,0,0,0,0.0274823985154875,0,0
X000858.SZ,0.223426177416918,0,0.066522617694192,0,0,0,0,0,0.18165639269487,0.199322279685704,0,0,0.0211288755889216,0,0,0,0,0,0,0.0627216632617866,0,0,0,0,0,0,0,0,0,0,0,0.175185842451293,0,-0.0381999690554596,0,0,0,-0.0155908627830031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01661032134969,0,0,0,0.0144257529612596,0,0
X600276.SH,0,0,0,0,0,0.0236480899208711,0,-0.0504769095251895,0,0,0.0479223510821018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0610080463900763,0,0,0.211293492684494,0,0,0,0,0,0,0,0.112516588555572,0,-0.0324339581870889,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139829447285689,0.0447910306063425,0,0.103903215920379,0,0,0,0,0,0.00133158493345055,0.0187593053168776,0.0741055961803934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102640124040478,0,0,0,-0.0121375796440895,0,0
X002415.SZ,0,0,0,0,0,0.12661451773417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159805229564573,0,0,0,0,0,0,0,0,0,0,0.00582815919580449,0,0.036689514233741,0.0722893827666589,0,0,0.187049945967417,0,0,0,0.00706047676580359,0.0720411478910561,0,0,-0.13515410853211,0,0,0,0,5.2166704480583e-05,0,-0.0328018836342697,0,0,0.0181390677135265,0,0
X600690.SH,0,0,0,0,0,0,0.150928374654637,0,0,0,0,0.102510861943917,0,0,0,0,0,0,0.16517699093407,0,0,0,0.0317988506588651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765653939459851,0,0,0,0.298387055792748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113745100197895,0,0
X000651.SZ,0,0,0,0,0,0.161202856645231,0,0,0,0.0866976990627545,0,0,0,0,0,0,0,0,0.0169226509549823,0,-0.00634002809895147,0,0,0,0,0,0,0,0,0,0,0,0,0.0241255049132138,0,0,0,0,0,0,0.120062459219837,0,0,0,0,0,-0.0515317519190461,0,0,0,0,0,-0.000823606414455521,0,0,0,0.00467608201310359,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0495212180102068,0,0,-0.0842629962486355,0,0,0,0,0,-0.103515742906702,0,0,0,0,1.73472347597681e-18,0,-0.0480521264570146,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00463342581167319,0,0,0,0,0,0,0,-0.398080193851641,0,0,0.0593530606130179,0,0,0,0,-0.00339322786509748,0,0
X600809.SH,0,0,0,0,0,0,0,0.0213423560567849,0,0.219923316567991,0,0,0,0,0,0,0,0,0,0.580406502243246,0,0,0,0,0,0,0,0.110436366488654,0,0,0,0,0,0,0,0,0,0,0,-0.0438692667901581,0,0,-0.114690015676159,0,0,0,-0.0444321935464579,0,0,0,0,0.0145333946285913,0,0,0,0,0,0,0
X000568.SZ,0.24459491173794,0.280783597917388,0,0,0,0,0,0,0.428693699193603,0,0,0,0,0,0,0,0,0,0,0.0199741767644758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021360896355981,0,0,0,0,-0.0726908858031499,0,0,0,0,0,0,0,0,-0.00932562370868795,0,-0.0766760507297023,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107785920380864,0,0,0,0,0,0,0,0,0,0.038384564761687,0,0,0.26129645393623,0,0,0,0,0,0,0.0793797056554378,0.00628592420990925,0,0.134694255663446,0,0,0,-0.142633593931305,0,0,0,0,0.0837145039696765,0,0,0,0,0,0,0.00705572792164874,0,0,0,0.0221734547131116,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437187151746414,0.00794722269360356,0,0,0,0.515026265919614,0,0,0,0,0,0,0.0612609982038584,0,0.0727571309730797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451372860194511,0,0,0,0,0,-0.022803677616588,0,0,0,0,-0.000793118411402554,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.188642192851052,0,0,0,0,0,0,0,0,0.0437416064224443,0,0,0,0,0,-0.000770438103700817,0,0,0,0,0,0,0.0419733672923677,0,0,0.0488025994434005,0,0.130098835243288,0,0,0,0,0,0,0,0,0,0.0243217031469329,0,0,0,0,0,0,-0.0291597293592454,0,0,-0.0015320282347965,0,0
X600031.SH,0,0,0,0,0,0.137547756835415,0,0,0,0,0,0,0,0,0,0,0,0,0.158089460719482,0,0,0,0.0602799332984581,0,-0.00657962477631093,0,0,0,0.197818469112534,0,0,0,0,0,0.0510160068096905,0,0,0,0,0,0,0,-0.0586584410517325,-0.155239764661173,0,0,0,0,0,0,-0.126750116090977,-0.101265982253788,0,-0.153321573162559,0,0,0.023965419111686,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520565138551331,0,0,0,0,0,0,0,0.0747524629564117,0,0.371790282966844,0,0,0,0.160672245113879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479481595886205,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155153124365493,0,0,0,0,0.0293750616149359,0,0,0,0,0.0268263608343361,0,0.126410381462303,0,0.234620765478899,0,0,0.0998002627203271,0,0,0,0,0,0,0,0,0,0,0,0,0.0798728587876788,0,0,0,0.0121054871308141,0,0,0,0.00337722965403498,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.193667875609537,0.172389327239506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422178596143005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191075513999072,0,0,0.0397195993260829,0,0,0,0,0.0078111888243684,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.243086308057101,0,0,0,0,0,0,0,0,0,0.159854360412834,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278498130961988,0,0,0,0,0.173315091312403,0,0,0.0751527819635572,0,0,0.136224574389795,0.236045822287352,0,-0.0985814990793782,0,-0.0329227836963812,0,0,-0.0111171978206262,0,0
X000338.SZ,0,0,0,0,0,0.173420936462358,0,0,0,0,0,0,0,0.182047489622398,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.176445403554676,0,0.294646029356009,0,0,0,0.179352098048448,0,0,0,0,0,0,0,0,0,0,-0.0207820508071964,-0.0450338537886076,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.503464920264276,0.175788836106328,0,0,0,0,0,0.0396829445974133,0,0.0337549406350954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763966978137272,0.0698114501740462,0,0.111877895953245,0,0,0,0,0,0.229958251655644,0,0,0.00397025843197377,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181130002979353,0.163184250988971,-0.0410736490383471,0,0,0,0,0,0,0,0.255501642451151,0.0469547683855645,0.106597730205102,0,0,0,0.00661479514550643,0,0,0,0.0593924398143339,0,0.153044149689452,0,0,0,0,0,0,0,0,0,0,0,-0.00398860394840458,0,0,0,0,-0.0152821954733491,0,0
X000100.SZ,0,0,0,0,0,0.0260048378634275,0,0,0,0,0,0.447741817653578,0,0,0,0,0,0,0,0,0,0,0.0724143218418701,0,0,0,0,0,0,0,0,0,0,0,0.00510531699000892,0.245335742048251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313978342092661,0,0
X300014.SZ,0,0,0.124085105502227,0,0,0,0,-0.227944651983387,0,0,0,0,-0.0103872608420815,0,0,0,0,0,0,0.130638635776136,0,0,0,0,0,0,-0.0369767551796155,-0.00876357313440814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999429243131399,0,0,0.399627666411701,0,0,0,0,0.0776521896608405,0,-1.0842021724855e-19,0,0,-0.0368720444719972,0,0
X002241.SZ,0,0,0,0.313943618391192,0,0,0,0,0,0,0,0,0,0,0,0.016686451140848,0,0,0,0,0,0,0,0,0,0,0.267356844396898,0,0,0,0.0671324200356551,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465915356547114,0,0,0,0,0,0
X002463.SZ,0,0,0,0.117226557247833,0,0,0,0,0,-0.0250760205064581,0,0,0,0,0,0,0,0,0,-0.0627841465249186,0,0,0,0,0,0,0.157142655410805,0,0,0,0,-0.178508024807961,0.00499276949405326,0.154376760194666,0,0,0,0.494409183424525,0,0,0.154902381527361,0,0,0,0,0.152915144956227,0,0,0,0,0,0.0687078644932635,0,0,0,0,-0.0569981280356887,0,0
X600089.SH,0,0,0,0,0,0.0307097776026431,0,0,0,0.10971137454378,0,0,0,0,0,0,0,0,0,0,0,0,0.0415516182801615,0,0,0,0,0,0,0.13092736141388,0.0613750838595539,0,0,0,0,0.273987361549937,0.171537125947839,0,0,0.0699237712760531,0,0,0,0.00295200414482465,0,0,0,0,0,0,0,-0.0429562482556062,0.0790255883869342,0,0,0,0,0,0
X600584.SH,0,0,0,0.252109057498094,0,0,0,0,0,0,0.389433941328151,0,0,0,0,0,0,0,0.031264996461888,0,0,0,0,0.203737670399841,0.0907226112524402,0,0,0,0,0,0,0,0,0,0,0,0,0.0425712474392571,0.222294609755156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.114715155156168,0,0,0,0,0,0,0,0,0,0.0171287020776722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114666341086784,0,0.206704664329256,0,0,0,0.0990918983319057,0,0,0,0,0,0,0,0,0,0.109103144656843,0,0,0,0,-0.0241775839660121,0,0,-0.0489832994840889,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0681747437540588,0.0404461097211306,0,0,0,0.0856870543319317,0,0,0,0,0.171798783152018,0,0.273408227562396,0,-0.00519532483641056,0,0,0,0,0,0,0,0,0,0.0469127128646957,0,0,0,-0.0155901014849943,0,0,0,0.073874544620965,0,0,0.0962466050102541,0,0,-0.029851214678855,0,0,0,0,0.0292935132098302,-2.16840434497101e-19,-0.0742999518705137,0,0,0.00735466971654549,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0.000693034374323297,0,-0.0536661530363073,0,0,0,0,0,0,0.286494963389922,0.0622845044337622,0.141443863052532,0,0,0,0,0.0924473106989275,0,0,0,0,0,0.096719599667642,-0.176219961871774,0,-0.0182721987007299,0,0.303992574021136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752566888009829,0.0281530780511701,0,0,0,0.073058732935946,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053331957952673,0,0,0,0,0,0,0,0,0,0,0,0.0666724373654326,0,0,0,0,0,0.0587068891315064,0,0.0385421990203923,0,0.0114226232949968,0,0.455804706551329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
