,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002475.SZ,X002241.SZ,X002236.SZ,X600271.SH,X600118.SH,X601877.SH,X600177.SH,X002085.SZ,X600372.SH,X002456.SZ,X000157.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X600699.SH,X600522.SH,X600867.SH,X300003.SZ,X002180.SZ,X000559.SZ,X002508.SZ,X002292.SZ,X000066.SZ,X600498.SH,X002074.SZ,X002426.SZ,X000623.SZ,X300136.SZ,X000550.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.192211564464662,0.0324167339085229,0,0,0,0,0,0,0,0,0.00031067067952914,0,0.0375264368046853,0,0,0,0,0,0,0,0.00194244996170718,0,0,0.0768858164942274,-0.0860520661858409,0,0,0,0,-0.0663511931385183,0,0.0544033600290131,0,0,0,0,0,0,0,0,0,0,0,-0.00585957466086146,0,0,0,0,-0.00600241361960753,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1406193541144,0,0,0,0,0,0,0,0,0,0.0244947203695655,0,0,0,0,0.147027510794058,0,0,0.445417223731133,0,-0.090972204359677,0,0.105598537957917,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0247566547850296,0,0.332391215925646,0.020186035794122,-0.011458813722404,0,0,0,0,0,0
X600741.SH,0,0.528198146517701,0,0,0.0845638993325478,0,0,0,0,0,0,0,0,0,0,0,0.0576122145970666,0,0,0,0,0,0,0.0833486290870093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390183513204094,0,0,0,0,-0.0254875374828786,0,-0.00526239901054874,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521609876226711,0,0,0.0881975180908788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103429652547746,-0.000727225275608073,0.00838927138961808,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.313465720160582,0,0,0.559163996397762,0,0,0,0,0,-0.0332371214719996,0,0,0,0,0,0,0,0,0,0,0,0.0133892129387166,0,0.107786226517681,0,0,0,0,0,0.0225637518305792,0,0,0,0.0503899249068387,0,0,0,-0.019535502438291,0,0.116459288320593,0,0.0640516787925597,0,0.0531506152465443,0,0,0,-0.006382274064804,0,0,0,0,0,0
X600066.SH,0,0,0,0.0501244386066529,0,0,0,0,0,0,0,0,0,0,0,0,0.171504621319998,0,0,0,0,0,0,0,0,0.0970029960136897,0,0,0,0,0,0,0,0.00789878484119296,0.127457565660238,0,0,0,0,0,0,0,0,0,0,0.0955041905186084,0.0279059790731795,0.0291726506163907,0,0.0490159076503173,-0.0237381881213779,0.00746743611249611,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423870189919174,0,0,0,0,0,0,0,0.321342782633075,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0812878520518106,0,0.15392707339056,0,0.01912865446725,-0.0122662530489438,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0375473867041545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567024373686257,0,0,0.0360566609498955,0,0,0,0,0,0,0,0,0.0522681191539978,-0.015572546911321,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.101771949083995,0,-0.150913153016953,0,0,0,0,0,0,0,0,0,0,-0.0307671242246596,0,0,0,0,0,0,0.0976629412729654,0,0,0,0.260294848104048,0,0,0,0,0,0,0,0,0,0.0844767153635016,0,0,0,-0.0829948479931192,0,0,0,0.0291067914005708,0.256394137046613,0,0,0,-0.0201941964660291,-2.16840434497101e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,-0.00824015461231598,0,0,0,0,0,0,0.0437203342615245,0,0,0,0,0,0,0,0,0,0,0.073287754896146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256412688262309,0.124791068937651,0.248139952428801,0,0.0722385066364255,-0.0182580902875443,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.198929739947978,0,0,0,0,0,-0.0496917013941889,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.117370544750198,0,0.00673747981179906,0,0,0,0,0,0.023705486403155,0,0,0,0,0.0365754571134872,0,0,0,0,0,0,0,0,0.0386808991736763,0,0,0.317896031322929,0.0719977737199102,-0.0279052357096131,0.0261575090865781,0,0,0,0,0,0
X600271.SH,0,0,0.0496571916833806,0,0,0,0,0,0,0,0,0.149202135035275,0,0.0502766500071441,0,0,0,0,0,0,0,0,0.0486408981892947,0,0,0,0,0,0,0,0,0,0,0,0.133451035467409,0,-0.0521456216979,0,0,0,0.0312185621680656,0,-0.112157234002645,0,0.0533921319961727,0,-0.0622365123776681,0,0,-0.202232629877918,0.0186073858516409,0.00748258393415911,0,0,0,0,0,0
X600118.SH,0,0,0,0.00813117605704719,0,0,0,0,0,0,0,0,0,0.212429053785221,0,0,0.118983201707065,0,0,0,0,0,0,0,0,0,0.176550509355116,0,0,0,0,0,0,0,0,0,0.0655495033742611,0,0.0743616040976095,0,0.033255865137868,0.0219580989555386,0,0,0,0,0,0.0268575307607544,0.0357397982431761,0,0,-0.00815063643133835,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.106183565604023,0,0,0,0,0.0978253154873878,0,0.0100743353095415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05287622628058,0,0,0,-0.0440616677067632,0,0,0,0,0,0.0206847082464234,0,0.146025763817561,0,0,0.125518009346778,3.46944695195361e-18,-4.33680868994202e-19,0.0081628863344999,0,0,0,0,0,0
X600177.SH,0,0.0550253782268871,0,0.0271898305375176,0,0,0,0,0,0.0715802679691894,0.131910775817523,0,0.0629407446656683,0.0437291739223058,0,0,0,0,-0.0244693461881614,0,0,0,0,0.079758203843327,0,0,0,0,0,0,0,0.0419979829815733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181045064408915,0.00249136007251192,0.0102975642793655,0,0,0,0,0
X002085.SZ,0,0,0,-0.0192599430915766,0,0,0,0,0,0,0,0,0,0.119245025205304,0,0,0,0,0,0,0.0932983887689896,0,0,0,0,0,0,0.0238416743571147,0,0,0,0,0,0,0,0,0.052301612201942,0,0,0,0,-0.0630005013487212,0,0,0,0,0.0284765765327411,0,0,0,-0.0387790787490396,0.0159064852245344,0,0,0,0,0,0
X600372.SH,0,0,0,0.027416248942539,0,-0.0448382592159995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229903346183573,0,0,0,0,0,0,0,0,0,0,0,0.115731263387339,0,0,0,0,0,0,0.0380045388833668,0,0,0,0,0,0.00688373667362925,0,-0.0686371102230651,0.0267945320914259,-0.00671890807521414,0,0,0,0,0,0
X002456.SZ,0,0,0,0.00772279241769712,0,-0.121720541446603,0,0,0,0,0,0,0,0,0.0316297485499667,0,0.0879760564896671,0,0.432338336049009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170096822750047,0,0,0.097487924823436,0,0,0,0,0,0.187009617602937,0,0,0.0538207821961731,0,0,0.14460472719546,0,0.0181611178768715,0,0,0,0,0,0
X000157.SZ,0,0,0,0.117168084448457,0,0,0,0,0,0,0,0,0,0.396351446932094,0,0,0.0472530605308332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0371608156790437,0,0,0,0,0,0.0235501725589164,0,0,0,-5.42101086242752e-20,-0.00735355332375839,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315768958247508,0,0.033746585892804,0,0,0.25797061490268,0,0,0,0,0,0,0,0.0596829015257312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513979068490192,0,0,0,0.132727057854244,0.237761944736309,0,0,0,-0.0118322360451804,0.00992495699384912,0,0,0,0,0,0
X002007.SZ,0,0,0,0.124598960006565,0,0,0,0.0429062197755604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842362027490175,0,0.0204179733123078,0,0,0.0273773576748338,0,0,0,0.00753828279217564,0.11032468167615,0.0604958912735287,0,0,0.0173339414362279,-0.0172890730673337,0,0,0,0,0,0
X600089.SH,0,0.044067621648158,0,0,0,-0.0238120643225278,0,0,0,0,0,0.111188417645168,0,0.0268521609732218,0,0,0.108066122294106,0,0,0,0,0,0,0,0,0,0.1367927065884,0,0.0915916644260215,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624179558734668,0,0,0,0.00251835924009104,0,0,0,-0.018824597185553,0,-0.000779621464591194,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.15473878637635,0,0,0.0078680055392221,0,0,0,0,0,0,-0.0399947445717717,0.157759732348025,0,0,0,0,0,0,0,0,0,0,0,0,0.0363563768399781,0,0,0.0391232535043346,0,0,0,0,0,0.140017952333963,0,0,-0.0336345183282447,0,0,0,0,0.201895208619167,0,0.0170974647470636,-0.0102407845281459,-0.00053861590522694,0,0,0,0,0,0
X600699.SH,0,0,0,-0.151739090168059,0,-0.0204034630597643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765076317486014,0,0.0865173973738062,0,0,0,0,0,0,0,0,0,0,0.34785965793652,0,0,0,0,0.195459711193554,0,0,0,0,-0.0688528711807969,0,0.0909089623989791,0.0176691619315334,0.029499704600647,-0.00671764414147933,0,0,0,0,0,0
X600522.SH,0,0,0,0.0280304351078436,0.148214704531685,0,0,0,0,0.0374455675410129,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.16913396370457,0,0,0.277621425624499,0.0757166116149718,0,0,0,0,0,0,0,0,0,0.00307730247465809,0,0,0.116663773765372,0.0509799678533145,0,0,0,0,0,0,0,0,-0.024793330391448,0.00730417238887539,0,0,0,0,0,0
X600867.SH,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337708804009684,0,0,0,0,0,0,0,0.0380801864267781,0,0,0,0,0,0,0,0,0,0.0589789913594043,0.0222861508304464,0,0,0,0,0,0,0.0307334388660515,0.0751635747814142,0,0.15490160541697,0,0,-0.00621446856614924,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0219529662614999,0,0,0,0,0,0,0,0,0,0.0395701033249008,0.00860624281829845,0,0.0844582382596186,0,0,0,0,0,0,0.0766721408129011,0,0,0,0.120903425821042,0,0,0,0,0,0.105331514695409,0,0,0,0,0,0,0.332096763846846,0,0,0,0,0.0386872848187883,0,0,0,0,0.0151045177602306,-0.0154918228425017,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.218277229207705,0,0,0,-0.119244462717999,0.0758052414925504,0,0,0,0,0.0686636802839247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206315283871129,0,0,0.338154735453423,0,0,0,0,0,-0.181935936014182,0,0,0,0,-0.00390371068088999,-0.0330041737514823,0.0203867731299563,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0649293749518262,0,0.130028489713533,0,0,0,0,0,0,0,0,0,0,0.0124636102883081,0,0,0,0,0,0,0,0,0,0,0.0826169421550833,0,0,0,0,0,0,0,0,0,0,0,0,0.31073303149234,0.0243215794990811,0,0,0,0,0,0,0.30336498811152,0,0.0127091195545408,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0300553046015433,0,0.0559689969518269,0,0,0,0.0787966812797919,0,0,0,0.0533627814227142,0,0,0,0,0,0.0716313799133993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744407376823549,0,0,0.0631328937478566,-0.0665902861674584,0,0,0,0,0,0.0557783905644213,0,-0.0358698893079286,0,0.00207782304195709,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0193366035003564,0,0,0,0,0,0,0,0,0,0,0.100077504592164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109094646734201,0,0,0,0.443347284570111,0,0,0.00615875245416532,0,0,0.0397792740374709,0,0,0.0214311682536524,0.265496132532651,0.140659659534519,0.00575504137638555,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.196514760323705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288919772933892,0,0,0,0.0778121755991426,0,0.101511684307092,0,0,0,0,0,0.205885155348033,0,0,0,0,0,0.184225071307782,0,0,0,0,0.0606069373034309,0,0,0,-0.126609604558944,0.169006169597451,-0.125527205946195,-0.154627023499776,0,0,-0.396653500086793,0,0
X600498.SH,0,0,0,0.0536866558215569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108246466266185,0.137302226249419,0,0,0.132844426990572,0,0,0,0,0,0,0,0,0,0,0.0285406768397752,0,0,0,0.00565727792913999,0,0,0,-0.0413234353728053,0,0.0944704401060538,0.034155827802576,-0.113176497609653,-0.0174482204938654,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0276140209839781,0,0,0,0,0,0,0,0,0.00308857394079123,0,0.0877113996611036,0,0,0,0,0,0.0898448629087914,0,0,0,0,0.0906050956644909,0,0,0,0,0,0,0.00402701195556986,0,0.0643326072098068,0,0,0,0.174196505870433,0.0402885261288825,0,0,0,-0.0645371362173195,0,0,0,0,-0.00757632769938443,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.103636827799654,0,0,0,0,0,0,0,0,0,0,0,0.011267110012571,0,0,0,0,0,0,0,0.367484016314855,0,0,0,0,0,0,0,0,0,-0.361157663987519,0.236845459081852,0,-0.164704540339178,0,0,0,0.0778140920953776,0,0,0,0,0,0.0792319421554651,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.388200504921246,0,0.0823344950669438,0,0,0,0,0,0,0,0,0.075788113165121,0,-0.238209353314712,0,0,0,0,0,0,0,0,0,0,-0.150011615844525,0,0.621831143645101,0,0,0,0,0.100891378659345,0,0,0,0,0,0,-0.0756488168050891,0,0,0,0,0,0,0,0,0,0.0118669623377865,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.101581853043627,0,0,0,0,0,0.138533159706513,0,0,0,-0.0969432995819166,-0.159040688962795,0,0,0,0.743613441132745,0,0,0,0,0,0,0,0,0.192741397134,0,0.365746760775375,0,0,0,0,0,0,-0.0399607526996478,0,0,0,0.248280470577852,0,0,0,0,0,0,0.0659055047256696,-6.93889390390723e-18,0.113914811521372,0.0211487906927391,0.0325966531677997,0,0,0,0,0,0
X000550.SZ,0,0.00572327197618918,0,-1.0842021724855e-19,0,0,0,0.133286738369602,0,0,0,0,0,0,0.136813104354113,0.222652474079502,0.171679262048265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298760946538149,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0.188622177984852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704294015350075,0,0.587023124570744,0,0,0,0,0,0,0,0,0,0.0261624233059468,-0.0068438358197494,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.181323894791061,0,0,0,0,0,0,0,0,0,0,0,0,-0.290957178356284,0,0,0,0,0,0,0,0,0,0,0,-0.178334697333242,0,0,0,0,0,0,0,0,0,0.227316253776316,0,0,0,0,0,0,0,0,0,0.0796342553658186,0.00920246099146869,0,0,0,0,0,0
Slope,0,0,0,0,0.026499386413404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08520785952024,0,0,0,0,0,0,0,0,0,-0.195288386373897,0,0,0,0.291169945894484,0,0,0,0,0,0,0,0.570294936608497,0,0.535384079583987,0,0,0,-3.97136139807825,0,0
TED,0,0,0.50773820622833,0,0,0.835288779171098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466241836405132,0,0,-0.77325559300681,-1.35512251872945,0,0,0,0,0,0,0,0.148011694526613,0,0,-1.18215603284355,1.16493364909589,0,-1.41590359267407,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.135207520078713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451188109767734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023851042652777,0.058271951339747,0,0,-0.021879137747599,0,0,0,0,0,0,0
MKreturn,-0.0511383173804303,0,0,-0.0380179708264817,0,0.0141729737653635,0,-0.0129877600101439,0,-0.044960573290879,0,0,0,0,0,0,-0.00452081863033477,0,0,0,0,0,0,0,0,0,0,-0.0438700523872473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669564251354767,0,0.116563697640029,0.0509603609999572,-0.0107234252472057,0,0,0,-0.00945805941045487,0.00609222496408689,0.0416845429777395,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144624402203808,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0139089032725357,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0335706413797784,-0.124034823409257,0,0,0,0,0.0515199542225195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518510875473557,0,0,0,0,0,0,0,0,0,0,-0.0110586337233523,0,0.0115280218740187,0,0,-0.0165016228377349,1.0842021724855e-19,0,0,0,0,0,-0.726818348202474
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934399309519694,-0.00562588954209987,0,0,0,0,0,0,0.00789708549724645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159104872279903,-0.0124120772711617,0,0,0,-0.0453014776305595,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00391315589479538,0,0,0,0,0,0,0
