,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X600104.SH,X003816.SZ,X002371.SZ,X000725.SZ,X300124.SZ,X000596.SZ,X000063.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X002049.SZ,X002236.SZ,X600372.SH,X000100.SZ,X000661.SZ,X002241.SZ,X601877.SH,X000157.SZ,X600741.SH,X002180.SZ,X600702.SH,X000977.SZ,X002074.SZ,X600522.SH,X600584.SH,X300142.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X000800.SZ,X002463.SZ,X300146.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0.14935582375515,0,0,0,0,0,0,0.0129865166160239,0,0,0,0,0,0,0,0,0,0.0690793459551014,0,0,0,0,0.239081439116311,0,0,0,0,0,0.00973999205854415,0.166472090051189,0,0,0,0.0445364886428245,0,0,0,0,-0.0577900905379456,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.548570853021971,0,0,0,0,0,0,0,0,0.0895495460840184,0,0,0,0,0.0215350328351055,0,0,0,0,0,0,0,0,0.242705361394608,0,0,-0.0281770541713249,0,0,0,0,0.00936084941729217,0,0,0,0.173023457293612,0.0561490125066621,0.0396350217100498,0,0,0,0,-0.00371516868396373,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0728384926035117,0,0,0,0,5.67056670305472e-05,0,0.197764178974435,0,0,0,0,0,0,0,0,0.0434404284896577,0,0,0,0,0,0,0,0,0,0,0.109357650284826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121553443263502,0.237045242077097,0,0,0.0591824416321593,0,-0.0036378717540877,0,0,0,0,0,0.216230329690557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00340888161883276,0,0,0,0.0165412788734911,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204193709693328,0,-0.0343840456740925,0,0,0,0.0327055647733589,0,0.120736067566836,0,0,0,0,0,0,0,0.201288400446468,0,0,0,0.102316471605073,0,0,0,0,0,0,0.243422579398,0,0,0,0,0.0546740637056112,0,0,0,0,0,-0.0942797374459915,0,0,0,0,0,0
X002179.SZ,0,0,0.0640265261634608,0,0,0,0,0,0,0,0,0.0094190227204651,0,0,0,0,0,0,0.043895279423801,0.135969154047909,0,0,0,0,0,0.0979654360677129,0,0,0,0,0,0.066720322939213,0.0360246830043529,0,0,0,0,0,-0.0184458479450246,0,0,-0.2216127307042,0.0682698920377999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.184105328011908,0.0102881865949273,0,-0.0561913337591186,0.0248544806108048,0,-0.0444965302550586,0,0,-0.0357442538263208,0,0,0,0,0.269740335094028,0,0,0,0,0,0,0,0,0,0,0,-0.0598347907317794,0.266948177446835,0,0,0.109840250423965,0.0560044042853622,0,0,0.0193761106941461,0,0,0.0198342475174397,0,0.0537388057938899,0,0,0,0,0,0,0
X002236.SZ,0,0,0.550371415603681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244404095607183,-0.123060430347912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130612993592055,0,0.0118947787049628,0,0,0,0,0,0,0,0.242288783307949,0,0,0.0141653639475155,0,0.0353157961763458,-0.117998439737145,0.10378095937851,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0875919785599319,0,0,0,0,0,0.0927570980326405,0,0,0,0,0,0,0,0.10205479880186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034538167641249,0,0,0,0,0,0.0447192478856899,0,0,0,0,-0.0956892137424383,0,0.0351044760658189,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.00869077567645131,0,0,0,0.0382103745641267,0.0821621341902742,0,0,0.0267451893846323,0.196060733232192,0,0,0.008907486422036,0,0,0,0,0,0,0,0,0.100919390076093,0.0321873231888398,0,0,0,0.0659903916897637,0,0,0,0,0,0.0372360907389246,0,0,0,0,0,0,0,0,0,0,0,0,0.00901785952070328,0,0.0139664812729609,0.0018070625156096,0,0,0,0,0,0
X000661.SZ,0,0,-0.176174620386698,0,0,0.00617747926460932,0,0.0982805280908189,0,0,0,0,0,0,0,0.214740435286889,0,-0.0167501474241514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25417364841318,0,0.245880900560332,0,0,0.171930592344584,0.0529541525901455,0,0,0.0691658148415878,-0.0495744541206687,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.279026311974999,0,0,0,0,0,0,0,0,0,0.0504163323001489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162562546545359,0,0,0,0,6.93889390390723e-18,0,0,0.142064412106394,0,-0.0365549614449417,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0780356804015259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102869153214562,0.0337894700520338,0,0,0,0,0,0,0,0,0,0.090421947276173,0,0,0,0,0,0,0.253783510505425,0,0.0571128174734464,0,0,0,0,0,0,-0.00742074009722474,-4.33680868994202e-19,0,0,0,0,0.00296872409682168,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42145955974075,0.0271272180163395,0,0.0119391482357292,0.185967126875129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273328055258549,0,0.034983543887404,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.122749149476692,0,0.417394395931916,0,0,0,-0.072803477827127,0,0,0.176857293656808,0,0,0.0252742174820891,0,0,0,0,0,-0.0335702516232591,0,0,-8.67361737988404e-19,0,0.0861043112737113,0,0,0,0,0.0143671229416743,0,0,0,0,0,0,0,0,0.0910668556852244,0,0.0163577697645636,0,0,0,-0.00559961285496384,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0870209266706458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548424740461562,0,0,0,0,0,0,0,0,0.112830967549737,0,0,0,0,0,0,0,0,0,0,0,0,0.100491697857282,0,0,0.00428221476317682,0,0,0,0,0.0118872673425107,0,0,0.10205476405577,0,-0.0123522192650111,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.341711465678128,0,0,0.157043103051689,0,0.076990735490254,0,0,0,0.0433408400495288,0,0,0,0,0.113169123493417,0.109924750016422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243987960612016,0,0,0,0,0,0,-0.0413231534602381,0,0,0,-0.127801073559388,0,0.109044121480787,0,0.0147731088201555,0,0.0513942406774969,-0.0458067008706909,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.388845049270996,0,0,0,0,0,0,0.219965779943493,0,0.183215768727951,0,0,-0.527039681659179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223937292272193,0,0,0,0,0,0,0,0.480721392778224,0,0,0,0,0,-0.0933738877293453,0,0,0,0,0,0
X002074.SZ,0,0,0.0460166490177192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132813068849253,0.295483855314716,0,0.0412995390931924,0,0,0,0,0,0,0,0,0,0,0,0.196303128322769,0,0,0,0,0,0,0,-0.012082927192868,0,0,0,0,0,0.157559803469253,0,0,0,0,0,-0.00881676373106669,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166189120763307,0,0.247527177431109,0.0478502506267481,0,0,0,0,0,0,0,0,0,0.0698549671446539,0,0,0,0,0,0.156001347966022,0,0,0,0,0,0,0.0479020532043262,0,0.0692143465857321,-0.0524937613820079,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226933163450742,0,0,0,0,0,0,0,0.14222482485336,0.0538638401741858,0,0,0,0.178068973132233,0,0,0,0,0,0,0,0.0748619558199273,0,0,0.018396672315889,0,0,0,0,0.212746583521973,-0.159488537960407,0,0.212466158592073,0,0.0625129050032777,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0164922317833105,0,0,0,0,0,0,0,0,0.0428022863526492,0,0.0703083043711941,0,0,0.0435415911586035,0.131076644850583,0,-0.0667884993854114,0.053303973495447,0,0,0,0,0,0,0,0,-0.168718629597117,-0.0187267673676463,0,0,0,0,0,0,0,0,0,-0.0087912580299209,0.14284387239765,0,0,0,0.0821835938340828,-0.031929979519067,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.188897778118307,0,0,0.185676440892211,0,0,0,0,0.0374397779643232,0,0,0,0,0,0.0397101766122303,0,0.237941665839086,0.0888353743995669,0,0,0,0,0,0,0,0,0,-0.0540274154347233,0,0.0165308552590762,0.111242969007346,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503017201274565,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00535904104650297,0,0,0,0,0,0,0.265620675799222,0,0,0,0,0,0.0820153278406091,0,0,0,0.0444453615285857,0,0,0,0,0.066677214495842,0,0,0,0.0115856464959249,0,0,0,0,0,0,0,0,-0.0491595803457787,0,0,0,0.0168192016717284,-0.0515834874027309,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.178299373226835,0,0,0.0781916770611648,0,0,0,0,0,0,0,0,0.10278793538596,0.0298297617301336,0,0,0,0,0,0.117180338205689,0,0,0,0,0,0.00853006028446636,0,0,0,0,0,0,-0.0446147698394812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157433735378524,0.0248613242929557,0.0463152637302662,0,0,0,0,0,0,0
X002007.SZ,0,-0.00593557550005241,0,0,0.218407933497906,0,-0.0958909681567239,0,0,0,0,0,0,0,0,0,0.0360535984552569,0,0,0,0,0.057316235445489,0,0,0,0,0.0267873028156185,0.0480359484140602,0,0,0,0,0,0,-0.0826175351508118,0,0.0222258553749142,0,-0.0250184086552608,0,0,0,0,0,0,0,-0.0460284706043957,0.146531032766831,0,0,0,0.0569942586665959,0,0,0,0,0,0,0
X000800.SZ,0,0,0.095541078070091,0.0815981577875789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182769435139373,0,0,0.154339002481956,0.142181543422481,0.111357699493868,0.0683581976532138,0,0,0,0,0,0,0,0,0,0.191985895064166,0,0,-0.00102455538262199,0,0,0,0,0.0104072478630355,0,0,0,0,-0.0335520221481921,0,0,0,0,0.0163080153161346,-0.0133723335097265,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.254803903006426,0,0,0,0,-0.0578808204295306,0,0,-0.0183021614178861,0,0,0,0,0.194188656490995,0.0587730604336754,0,0,0,0,0,0,0,0,0,0.190098102553555,0,0.107627326402879,0.163284101354613,0,0,0,0,0,-0.335678727082,0,0,0,0.226527598546855,0,0,-0.0752638911928798,0,0,0,0,0,0
X300146.SZ,0,0,-0.0488077218319444,0,0,0,0,0.0468162641518845,0,-0.0237636123768903,0,0,0,0,0,0.172820511078668,0,0,0,0,0,0,0.0699803277151134,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0123843443212138,0.0660526109973972,0,-0.00486054380859927,0,0,0,0,0.073962567096704,0,-0.00479046205443831,0,0,0,0,0.0416890184985088,-0.032238774482766,0,0,0,0,0,0
X002294.SZ,0,0,0,0,3.46944695195361e-18,0,0,0.000739613207300303,0,0,0,0,-0.246964980039982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291096574832957,0.0996766480306613,0,0,0.05372392268336,0,0,0,0,0,-0.0717724883241828,0,0,0,0,0,0,0,0.277323556389348,0,0,0,0,-0.00788636741893772,0.0678247439418055,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167513633140872,0.14077347090455,0,0,0.039651213703242,0.123901820985932,0,0,0,0,0,0.25284866431909,0,0,0,0.116378026875101,0,0,0,0,0,0,0,0.0483017922038334,0.309743715008885,0,0,0,0,0,0,0.0439841904790116,0,0,0,0,-0.00290454028279631,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0202212863427869,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483871732892911,0,0,-0.0354723707402818,0,0,0,0,0,-0.0410754030293556,-0.00425743462291712,-0.0320422156484746,-0.0328195564339799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080974126341435,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.0606428318251256,0,0,0,0,0,0,0.0485937648513052,0,0,0,0,0,0,0,-0.278394053939867,0,0.0752934341211574,0,0,0,0,0,0,0.0845038170989263,-0.0264611093585353,0,-0.245270813884843,0,0,0,0,0,0,-0.0366317054743527,0,0,0,0,0,0.571576700750631,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0376394208404293,0,0,0,0,0,0,0,0,0,0,-0.109185739737268,0,0,0,0,0,0,0,0,0,0,0.0358294614895185,0,0,0,0,0,-0.0258276174294814,0,-0.0258693937278649,0,0,0,0,0,0,0,0,0,0,0,-0.0636203489056989,0.625520449109292,0,0,0,0,-4.95225355738204,0,0
RealEstate_excess,0,0,0,0,0.0555232116114767,0,0,0,0,0,0,0,-0.0232786472849933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104437067656217,0,0,0,0.06229324351937,0,0,0,0,0.0575788659793609,0.00508867747456892,0,0.0734188045141959,0.0774403598669816,0,-0.0294290532417036,-0.121033981535233,0,0,0,-0.111037235295377,0,0.0399307890606762,0,0,0.069623076627783,-0.0483960118999632,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.00614573310538738,0,0,0.00114710428703421,0,0,0.0761476771437428,0,0,0,0.0379338022085183,0,0,-0.0214447997430746,0,0,0,0.00248115711355983,0,0,0,0,0,0,0,0,0,-0.029694943558084,0,-0.0377223972617184,0,0,0.0553712823175447,0,0,0,0,0.0336242510135134,0,0,-0.0505781211512538,0,0.0396793597580148,0.0149634379293034,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106416243025262,0,0,0,0.00171120565459815,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.00119246474392569,0,0,0,0,0,0,0,0.00106452475018751,9.40427950616416e-05,0,0,0,0,0,-0.000859630521272334,0,0,0,0.00011120200898264,0,0,-0.00295771164317086,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111012412373459,0,0,0,0,0,0,0,0,0.00373786198221369,0,0,0,0.00890346241687334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760304013216125,-0.114457554344066,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326961196236646,0,0,0.0011035369892891,0,0,0,0.00235476482169599,0,0,0,0,0,0,0,0,0.00306030600860798,0,0,0,0,0,0,-0.000481557760718917,0,0,0,0,0.0195247499332921,-0.0247678347741157,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00682016935499743,0,0,0.00853484748659175,0,0,0,0,-0.0175677723229554,0,0,0,0,0,0,0,0,0.00533583392371963,0,0,0,-0.00693381077925877,0,0,-0.0133784453359456,-0.00546937350709245,0,0.00888145733124611,0,2.11758236813575e-22,0,0,0,-0.00357868252072714,0,0,0,0,0,0,0,0,0.0413188232807107,-0.0463438481994887,0,0,0,0,0,0
