,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000625.SZ,X002241.SZ,X002456.SZ,X600031.SH,X000338.SZ,X600066.SH,X002008.SZ,X000100.SZ,X601877.SH,X300124.SZ,X600809.SH,X300136.SZ,X600487.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600699.SH,X600271.SH,X600498.SH,X600177.SH,X002294.SZ,X000157.SZ,X000596.SZ,X000050.SZ,X600566.SH,X600118.SH,X600707.SH,X002180.SZ,X000559.SZ,X002179.SZ,X300115.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0364476091802805,0,0,0.030653539022381,0,0.0208240883351819,0,0.170206627854667,0,0,0,0,0,0,0,0,0,0,-0.00299668671981555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116397014200887,0,0,0,0,0,0,0.0352507972322411,0,0,0,-0.0102593281159299,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.103955840951888,0,0,0.363652224851262,0,0.0695215841495204,0,0,0,-0.0367599641102464,0,0.0192905124550129,0,0,0,0,0,0.00965778868359376,0,0,0,0,0.0102803484189491,0,-0.027805843972226,0,0,0,0,0,0,0.0239551335981066,0,0,0,0,0,0,0,0,0,0,-0.00910340633530561,0.0159361472566601,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0284624238731675,0,0,0,0,0,0.0985882584182214,0,0,0.0660864154858775,0,0,0,0,0.0463758900515877,0,0,0.0600795175181863,0,0.157696675417292,0,0,0,0.0360525146878766,0,0,0,0.00662438829550956,0,0,0,0,0,0.00687657584258704,0,0,0,0,0.106005260512954,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.120779507624297,0,0,0,0,0,0.223237710014406,0,0,0.0727142892363237,-0.0433072615604344,0,0,0,0.0829370172417764,0,0,-0.00743927418857313,0,0,0,0,0,0,0.2209320190635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122441885915167,0,0,0,0,0,0.0171346599481602,0,0,0,0,0,0,0
X000858.SZ,0,0,-0.0965989254488442,0.0823574943400588,0,0,0,0.0910191141195968,0,0,0,0.363405806332647,0,0,0,0,0,0,0,0,0,0,0,0.0307564093171733,0,0,0,0.131721385121681,0,0,0,0,0,0,0,0,0,0,0,0,0.0996293733358828,0,0,0,0,0,0,0,0,0,0,-0.00499477392967022,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.116659591310037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017847306257234,0,0,0,0,0,0,0,0,0,-0.0915887414368032,0,0.0962101613312339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414989517786276,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.0613163011255416,0.21463909303933,0.0270465169437799,0,0,0,0,0.148643611789438,0,-0.0946556463186635,0,0,0,-0.0898406197792457,0,0.0269626650207096,0,0,0,0.208117811869697,0,0,0,0,0.000685011990956802,0,0,-0.0444006160438618,0,0,0,0,0,0,0,0,0,0.179253626321155,0,0.154938751610239,0,0,0,0,-0.0362466354901635,0.0331562006720705,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.522567614878882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046476236534666,0,0,0,0,-0.125972028581644,0,0,0.0517722496167211,0,0,-0.0110750740566995,0.00796751261020186,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.369625149992589,0,0,0,0,0,0,0.088145531744872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951600411890603,0,0,0,0,0,0,0,0,0.138507747894071,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0175578185683926,0.0672952298747857,0,0,0,0,0,0
X600703.SH,0,0.206463319869133,0,0,0,0.26255714887957,0,0,0,0,0.0443643941569822,0,0,0.0257214619266679,0,0,0,0,0,0,0,0,0,-0.170847217170089,0,0,0,-0.0136378743296292,0,0,0,0,0,0,0.102689560654684,0,0.0570895225864626,0,0,0,0,0,0,0,-0.055927023445646,0,0,0,0,0,0,0.0462095613047645,-0.0165438723966598,0,0,0,0,0,0
