,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000596.SZ,X000100.SZ,X002241.SZ,X002371.SZ,X000157.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002236.SZ,X002414.SZ,X600584.SH,X300142.SZ,X600183.SH,X601799.SH,X000799.SZ,X000066.SZ,X000800.SZ,X002074.SZ,X600089.SH,X300003.SZ,X002008.SZ,X600779.SH,X000547.SZ,X000050.SZ,X600118.SH,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0555939091982578,0,0,0.0793108966280358,0,0,0,0.057265691164065,0,0,0,0,0,0.0859214990829508,0,0,0,0,0,0.0735587741168961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258422876179099,0,0,0,0,0,0,0,0,0,0,-0.0192159494039847,0,-0.0183720792798323,0.025334208536355,0,0,0,-0.00746876363567611,0,0
X000858.SZ,0,0,0,0,0.188464300958355,0,0,0,0.107134217272734,0.0923916913922736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115710095398086,0,0,0,0,0.164739445829652,0,0,0.0358527604546373,0,0,0,0,0,0,0,0,0,-0.00612351135617705,-0.01543240672051,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.164447811273854,0,0,0.0730233324192536,0,0,0,0,0,0,0,0,0.172152937941313,0,0,0,0,0.0625224611477567,0,0,0,0.0389105281258491,0.189684879017776,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493271122254483,0,0,0,0,-0.0150085472655073,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098905887159676,0,0,0,0,0,0,0,0,0,0,0,0,0.0240458921949472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419619244745659,0,0,0,0.00115754768937169,0,0,0.0409714227116667,0.00474015030350744,0,-0.00397401087088401,0,0,0,0,-0.000607248445678554,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.383909070661585,0.0415324655438182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103431633811889,0,0,0,0,0,0,0.0191331267074087,0,0,0,0,0,0,-0.0179366250727947,0,0,0,-0.00788430594075689,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0755835747567224,0,-0.0254345459145966,0,0,0.0460105608599161,0,0,0,0,0,0,0,0,0,0.332251627684948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235817524900648,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.00659113207768657,0,0,0,0,0,0.09261832102394,0.131535237691315,0,-0.0717255477712575,0,0.11632001068972,0,0,0,0,0,0,0,0.0306439093634237,0.217406753593879,-0.0481077028702507,0,0,0,0,0,0,0,0,0,0.0410376157832117,0,0,0,0,0,0.122502192844852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021603039776582,0,0
X600031.SH,0,0,0.00615835983003496,0,0,0,0,0,0.027096564221527,0.0984633253253019,0.155167085573159,0,0,0,0,0,0,0,0,0,0,0.0364943269071093,0,0,0.21196160932323,0,0,0,0,0,0,0,0,0,0,0,0,0.0247615987480307,0,0,0,0.0977222620355598,0,0,0,0,0,0,0,0,0,-0.0207237816459547,0,0,0,0,0,0,0
X600809.SH,0,0.108305292723224,0,0,0,0,0,0.0124118819602893,0,0,0.217659421833244,0,0,0,0,0,0,0,0,0,0.270359779442888,0,0,-0.0572809155365617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19375568798282,0.0565828240418819,0,0,0,0,0,0.100654032699468,0,0,0,0,0,0,-0.0166166940735032,0,0,0,0,0,0,0
X002304.SZ,0,0.0956791741666169,0,0,0,0,0,0,0.215348207356529,0,0,0,0,0,0,0,-0.0915825611134589,0,0,0,0.0602160492661635,0,0,0,0,-0.0238642806118117,0,0,0,0,0,0,0,0,0,0,0,0.20899074129351,0.0612417271898866,0,0,0,0,0.0578421212005214,0,0.0381461758928873,0,0,0,0,0,-0.0351990499885122,0,0,0,0,0.00712425210479454,0,0
X600690.SH,0,0,0.0707923732628476,0,0,0,0,0.110664473017357,0.337016700709932,0,0,0.0668890580177728,0,0,0,0.0294567758143553,0,0,0,0,0,0,0,0,0.00806626156264611,0.0481438536868219,0,0,0,0,0,0,0,0,0,-0.054469717678319,0,0,0,0.0280154158377047,0,0,0,0,0,0.0696009747586766,0,0,0.024013685820198,0,0,0,0.0406083854356712,0,0,0,-0.00755899531682073,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170393442425085,0,0,0,0,0,0,0,0,0,0,0,0,-0.021221028758098,0,0.0931183391898654,0.197149896353864,0,0,0,0,0,0,0,0.103346087593357,0,0,0.000524221984973357,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.196722822078602,0,0,0,0,0.00319694340974674,0,0,0,0,0,0,0,0,0,0,0.285210324240381,0,0.117317277380456,0,0.104567789684038,0,0.0510308873153983,0,0,0,0,0.0360252650526788,0,0,0,0,0,0.00699837865390108,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155558663350245,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798522678505406,0,0,0,0,0,0,0,0,0,0.169277865969597,0,0,0,0,0,0.0476374993247404,0,0.0437822121863159,0,0,0,0,0,0.227262754461949,0,0,0,0,0.00377463916545094,0,0,0,0,0,-0.0520838287424565,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.101688178758976,0,0,0,0,0,0,0,0,0,0,0,0,0.0746400755788076,0,0,0.0589588725234628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166928226570816,0,0.107350369153162,0,0,0,0,0,0,0,-0.0245245445854244,0,0,0,0,0.0151133174426617,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0446101867559121,0,0.201001837489812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477648065570492,0,0,0,0,0,0,0,0,0,0,0,0.194796317680129,0,0.0694171669581468,0,0,0,0,0,0,0,0.0701076164455395,0,-0.034020760798878,0,0,0,0,-0.021233559052457,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0592033312323379,-0.114047807008983,0,-0.0234549635098259,0,0,0,0,0.19863360227213,0,0,0,0.061212548295591,0,0.0138604955670721,0,0,0,0,0,0,0,0,0,0,0,0,0.111955064427748,0,0,0,-0.00650665445689518,0,0,0,0,0,-0.00152696869502893,-4.33680868994202e-19,0,-0.00898546793728054,0.0617867755766962,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0486833530778267,0,0,0,0,0,0,0.101476194556657,0,0,0,0,0,0,0,0.0636388520782183,0,0,0,0,0,0,0,-0.0423169547097861,0,0,0,0.109490312967588,0.0172867568538753,0,0,0,0.275823330124652,0,0,0,0,0,0,0,0,0,0,0,-0.000626146074662722,0,0,0,0,0.00824572245662925,0,0
X003816.SZ,0,0,0,0,0,-0.0335039092693842,0,0,0,0,0,0,0,0.0369229935475221,0,0,0,0,0,0,0,0,-0.0183548286260295,0,0.039675517489078,0,0,0,0,0,0,0,0,0.00137411088636275,0.0222028109704011,0.0208148555867039,0.00401588943293371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000556408890479622,0,0,0,0,-0.00346889834681003,0,0
X600703.SH,0,0,0,0.188574824200827,0,0.033791525835616,0,0.0840564656079522,0,0,0,0,0.17804378756001,0,-0.24203207151307,0,0,0,0,0,0,0.119051774628293,0,0,0,0,0,0,0,0,0,0,-0.0395198430127692,0,0,0,0,0,0,0,0,0,0,0,0.409993638500307,0,0,0,0.0901410470714485,0,0,0,-0.00466403490228816,0,0,0,-0.0162604458087283,0,0
X000596.SZ,0,0,0,0,0.258737823783212,0,0,0,0.0923448079972779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607971660787286,0.0857629767537808,0,0,0,0,0,0,0,0,0.0757813042485209,0,0,0,0,0,0,0,0,0,0,0,0.126650363265213,0,0,0,-0.0697732245469713,0,0,-0.064765836349482,0,0,0,0.0200784647678177,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.661466282753958,0.103438029443723,0,0,0,0,0,0.0951769039726154,0,0,0,0,0.00514549967540239,0,0,0.162445227645688,0,0,0,0,0.091367624684261,0,0,0,0,0,0,0,0,0,0.0979176558533671,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0200668700044334,0,0,0,0,-0.0199961615053834,0,0
X002241.SZ,0,0,0.0707054921053087,0,0,0.566148132131642,0,0,0,0,0.0986405230062472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581574520043149,0,0,0,0,0,-0.0854590425229759,0.157092873306791,0,0,0,0.00867278560631366,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0288744641817374,0,0,0.0204328954598468,0,0.17882016204995,0,0,0,0,0,0,0,0,0,0.23178150078356,0,0,0,0.0890847077719774,0,0,0.256115362333487,0,0,0,0,0,0,0,0.00127932295992504,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0136555625730934,0,0
X000157.SZ,0,0,0,0,0,0,0.0141839801868474,0.336051609001148,0,0,0,0,0,0,0.131781316878005,-0.0462410356026729,0,0,0,0,0,0,0,0,0,0,0,0.110212368050546,0,0,0,0,0,0,0,0,0,0,0.201035261810941,0,0,0.0274647531689691,0,0,0,0,0,0,0,0,0,0,-0.0400884573090733,0,0,0,-0.0103907207389146,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325263733130486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722679944483887,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0346810246466505,0,0,0,0.285025162283369,0,0,0,0,0,0,0,0,0,0,0,0,0.0278585541977686,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0131082629840575,0,0,0,0.09566582080369,0,0,0,0.0721866724000384,0,0,0.00913035725898752,0,0,0,0.148895791102489,0,0,0.000851836375098855,0,0,0,0,0,0
X002129.SZ,0,0,0.0476577428893477,0,0,0,0,0.0630324264981095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040077597453364,0,0,0.00852897577706044,0,0,0,0,0,0,0.136198033602469,0,0.363048405456689,0,0,0,0,0,0,0,0.16621832868092,0.184071929617141,0,0,0,0,0,0,0.0645065003093372,0,0.0105162618120812,0.0135952317651969,0,0,0,-0.0151878512560163,0,0
