,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X600690.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X300124.SZ,X002236.SZ,X002007.SZ,X002008.SZ,X300142.SZ,X600498.SH,X600177.SH,X002179.SZ,X002506.SZ,X000625.SZ,X000977.SZ,X600487.SH,X600183.SH,X600776.SH,X002371.SZ,X002049.SZ,X600522.SH,X600867.SH,X000066.SZ,X002129.SZ,X600066.SH,X000050.SZ,X600118.SH,X300146.SZ,X600089.SH,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.182015260702428,0,0,0,0,0,0.0620097418581778,0,0,0,0,0.0118053372940539,0,0,0,0,0,0,0,0,0,0,0,0,0.0800707394114236,0,0,0.0810067857279342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675561243498523,0,0,-0.00351303496211209,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.127419833912534,0.00145540356333673,0,0.0189615423072344,0,0,0,0.282997304442355,0,0,0,0,0.441284904090789,0,0.00431165806394382,0,0,0,0,0.0244317073964395,0,0,0,0,0,0,0,0,0,0,0,0,0.0147564728197328,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X000651.SZ,0,0.165465241629808,0,0,0,0,0,0,0,0.00601925608961084,0,0,0.151325065147619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547983158268767,0,0,0,0,-0.0274859924959797,0,0
X600104.SH,0,0,0.126357574911105,0,0,0.0611825313833852,0,0,0,0.0335261221018986,0,0,0,0,0.00383742221989908,0,0,0,0,0,0,0,0,0,0,0,0,0.0506456441095993,0,0,0,0,0,0.08587804001465,0,0,0,0,0,0,0,0,0.081024254040248,0,0,0,0,0,0,0,0,-0.0220364859160015,0,0,0,0,0,0,0
X600276.SH,0,0,0.0249819332284609,0,0,0,0,0,0,0,0,0,0.152247826035029,0,0.0678425378079301,0,0.174321765957291,0,0,0,0,0,0,0.117580037429332,0,0,0,0,0.184169266475223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306581803267298,0,0.00430457008691894,0,0,0,0,0.0165944976209473,0,0,0,0,0,0
X002415.SZ,0,0,0.0564815529918861,0,0,0,0,0,0,0,0,0.0514700367886814,0.0418893240265516,0,0.116296750526767,0,0,0,0,0,0,0,0,0,0,0.468700415097238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0435489739627593,0,0,0,0,-0.036834052648355,0,0
X002304.SZ,0,0.269474140687903,0.0489920191398547,0,0,0,0,0,0,0.0291447652239669,0,0,0.0532361731166961,0,0,0.123766503675333,0,0,0,0,0,0,0,0,0,0,0.12347346611208,0,0,0,0,0,0,0,0.0370445676313299,0,0,0,1.73472347597681e-18,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226386116863252,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0309989672521481,-6.93889390390723e-18,0,0,0,0,0,0,0,0.170423738483427,0,0,0,0,0,0,0,0,0,0,0,0.0812947329055854,0,0,0,0.190726050365656,0.157650879518698,0.0983176264042451,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531414604109779,-0.0685421807251341,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534777812496152,0,0,0,0,0,0,0,0,0,0,0,0.213547972062586,0,0.0924159886274309,0.0291995052038608,0,0,1.73472347597681e-18,0,0,0.111043916241082,0,0,0.0193183336765275,0.152785868866157,0,0,0,0,-0.018423769154499,-0.0492095621660095,0,0,0,0,0,0
X600031.SH,0,0.0422107723390224,0.0795840876664564,0,0,0,0.147052835513362,0,0,0,0,0,0.0289963360193527,0.256023410899363,0,0.0554093763790909,0.0163116273579191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117635770824864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179588331445545,0,0
X600690.SH,0,0,0,0,0,0.124466306599277,0,0,0,0.0328591677514024,0,0,0,0.0774117941233937,0.0451102932522972,0.0701685976335235,0,0,0,0,0,0,0.0970840603655563,0,0.156129642588155,0,0,0,0,0,0,0,0,0,0.00327671125630452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00427873755230957,0,0,0,0,0.014696908966332,0,0
X000568.SZ,0,0.27336911187047,0,0,0,0,0,0,0,0,0,0,0,0.0654093542089956,0,0.0322683820773378,0,0,0.139023106104147,0,0.0289898976843692,0,0,0,0,0,0,0,0.0866409371167416,0,0,0,0,0.0934642872651903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763087263800283,0,-0.0287823822078583,0,0,0,0,-0.0180745973586137,0,0
X002475.SZ,0,0,0.15169085301649,0,0,0,0,0,0,0,0,0,0,0.0397661130570841,0,0,0,0,0,0,0.236578808051017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192736119017582,0,0,0,0,0,0,0,0,0,0.0537621016012142,0,0,0,0.0730899637151107,0,0,0,0,0,0,-0.0519443190201348,0,0
X000338.SZ,0,0,-0.0206781489363819,0,0,0,0,0,0,0.630586990120851,0,0,0,0,0,0,0,0,0,0,0,0,0.132232428816336,0,0,0,0,0,0.0938495341460167,0,0.031193456961879,0,-0.0352535761268463,0,0,0,0,0,0,0.071462144226174,0,0,0,0,0.140644627991003,0,0,0,0,0,0,-0.0497781539435131,0.00635998798213068,0,0,0,0,0,0
X600741.SH,0,0,0.0875911712505175,0,0,0,0,0,0,0.0781278821488016,0,0,0.132871210517556,0,0,0,0,0,0,0.117354946829867,0,0,0,0,0,0,0,0.206338851881715,0,0,0,0,0,0,0,0.0191447686988169,0,0,0,0,0,0,0,0,0.0690339689271341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.105487661536785,0,0,0,0,0,0,0,0,0,0.109560204272939,0.00790711234608428,0,0,0,0.223646416305286,0,0.1330936735788,0,0,0,0,0,0,0,0,0,0.0291301183684229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189042862568962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224897466887641,0,0
X000661.SZ,0,0,0,0,0.1774543787695,0,0,0,0,0,0,0,0,0,0,0.202744775839939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784654094351334,0,0.076735560108299,0.0283149295532533,0,0.020300431589286,0,0,0,0,0.0438258220987763,0.0213732310977481,0,0,0,0,0,0,0,0,0.00472616093912842,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.168999971891022,0,0,0,0,0,0.000448829353558507,0,0.095928024828793,0,0,-0.0418949790972855,0,0,0,0,0,0,0,0,0,0,0,0.00613776438693384,0.0471726565107966,0,0,0,0,0,0,0,0,0.00833249182377316,0,0,0,0.00258332531735341,0,0,0.0765466823933802,0,0,0,0.0985588404279635,0,0,-0.0269531872342769,0,0,0,0,0,0,0
X600809.SH,0,0.349999649091122,0,0,0,0,0.0301325891549378,0,0.125488513564559,0,0,0,0,0.194750740362353,0,0.149170389350587,0,0,0,0,0,0,0,0,0,0,0,0,0.0162653418731527,0,0,0,0,0,0.00679226627791366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156293984807811,0,0,0,0,0.00453631204322906,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821073015593665,0,0,0,0,0,0,0,0.0593046250500711,0,0,0.186010510093745,0,0,0,0.0570112948895701,0,0,0,0,0,0,0,0,0.122883757173064,0,0,0,0,0,-0.0380122806267498,0,0,0,0.0163476670944367,0,0
X600703.SH,0,0,0,0,0,0,0,0.162685199791994,0,0,0,0,0.240953188977438,0.0495881217001103,0,0,0,0,0,-0.0425421721597574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179081838741816,0,0,0,0,0,0.0735480444193088,0,0,0,0,0,0,0,0,0,0,-0.0530570340270404,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145093793106196,0,0,0,0,0,0.0788366565282741,0,0,0.0531841116515109,0,0,0,0,0,0,0,0,0,0,0,0.0741706667843712,0,0,0.0398234476964436,0,0,0,0,0,0.0354927173296509,0,0.0144199916925852,0.180888494149812,0,0,0,0,-0.024062228893846,0,0,0,0,0.0293957966071082,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.00565033334930544,0.23499186623458,0,0,0.169208958925126,0,0,0,0,0.0184845918271848,0.0674025400647146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976383987955112,0,0,0,0.0281822955743445,0,-2.42154344444814e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0812568886556265,0,0,0,0.0156992757667262,0,0.0115960409890175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100538249169952,0,0,0,0,0,0,0,0,0,0.0395905301559862,0,0,0.116855828712668,0,0,0,0,0,0,0,0.00835427265438528,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0.121940075819387,0,0,0,0,0,0.0797138267396803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110726607428804,0,0,0,0,0.00491726442410511,0.0957827647050171,0,0,0.00724677069740494,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01858109221501,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.31569894718454,0,0.030140659194606,0,0,0,0.0556016111077986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371263170106308,0,0.0347122102721396,0,0,0,0,0,0.0170399288734744,0.0416546972104279,0,0.0561079505890206,0,0,0,0,0,0.198715208248606,0,-0.0071160798476127,-0.0296975739977915,0,0,0,-0.0609175633224241,0,0
X002007.SZ,0,0,0,0,0.28687685233022,0,0,0,0,0,0,0,0.0274753240008836,0,0,0,0,0.132164125701858,0.137601273354916,0,0,0,0,0,0,0,0,0,0.0438459955733572,0,0,0,0,0,0,0,0,0,0,0,0,0.124781411198029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0.00946521078105044,0,0,0,0,0,0,0,0.0223922931464051,0,0,0.213309900789859,0.135294350020765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384285447128344,0,0,0,0,0,0,0,0,0,0,0,0,0.106315962519098,0,-0.013360881711156,0,0,0,0,-0.00702540186564143,0,0
X300142.SZ,0,0.010278309932584,0,0,0,0,0,0,0,0,0,0.0902117012363716,0,0.0955060716817666,0,0,0.0339970747151573,0,0.00307488648207999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040468987289142,3.46944695195361e-18,0,0,0,0.32135108069193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682878159514178,0,0
X600498.SH,0,0,0,0,0,0,0,0.216229989156899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396964625344063,0,0,0,0,0,0,0,0.0610643731694438,0.100620045039409,0.0309619282575281,0,0,0,0,0.056992256592339,0.18697640419704,0,0,0.0763464119454621,0,0,0.0322820892966878,0,-0.0270208926470785,0,0,0,0,0,0,0
X600177.SH,0,0,-0.0288116266560835,0,0,0,0,-0.0303601257091643,0,0,0,0,0,0.0865676062441006,0,0,0,0,0,0.14544367776332,0,0,0.0882594656301579,0,0,0,0,0,0,0,0,0,0,0.0134333028238165,0,0,0,0,0,0,0,0.241222372993207,0,0,0,0,0,0,0,0,0,0.0535918414542933,0,0,0,0,0.0514938402605379,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0462269619633062,0,0.0438140218070003,0,0,0,0,0,0,0.0505749668466926,0,0,0,0,0,0,0.41269573216442,0,0,0,0,-0.0270374345271523,0,0,0,0.0213284713183617,0,0.0592376761122933,0,0.036737191323671,0,0,0,0,0,0.0456664161127375,0,0,0,0.132676423977665,0,0,0,0,0.0679987461616248,0,0,0,0,0.0221404144332573,0,0
X002506.SZ,0,0,0.324440637695877,0,0,0,0,0.0843910606874685,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.135405707069977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732887828860323,0,0.042408284399198,0,0,0,0,0,0,0,0,0,-0.0969607825795566,0.0754199775912481,0,0.295207925859477,0,-0.00368380821863803,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122868321564967,0,8.67361737988404e-19,0,0,0,0,0,0.208332519763154,0,0,0.201783345758745,0.225771935822211,0,0,0,0,0.182007306852983,0,0,0,0,0,0,0,0,0,0,0,0,0.118466159693034,-0.00399443737507161,0,0,0,0,0,0,0,0,-0.059113874918599,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.27685465088639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420519412964302,0.0517596396294289,0,0,0,0,0.0971543703314257,0,0,0,0,0,0,0,-0.0369019180397943,-0.111516763655696,0,0,0,-0.0113068242513208,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0964528753131713,0,0.0520760090656266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030982063737148,0,0,0.0783717402398925,0,0.0614791857472108,0,0.0628649133746556,0,0,0.158261442411592,0,0,0.104871713718661,0,0,0,0,0,0,0.181913851792965,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0107337920504245,0.311850179435336,0,0,0,0,0.0123279070308152,0.0272471186194285,0,0,0,0,0,0.0463600387778513,0.252279397755149,0,0,0,0.0192994624391449,0,0,0,0,0,0,0,0,0,-0.0230791312963663,0,0
X600776.SH,0.220068568194053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772085398754217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314579948678093,0,0,0,0,-0.0152524511308575,0,0,0,0,0,0.378464191232389,0,0,0,-0.0880722690251045,0,0,-0.102611209820199,0,0,0,0.0676581862272095,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811736384743009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320496059688584,0,0,0,0,0.125546212253657,0,0,0.158131138138531,0.040518452529956,0,0.0932916169373887,0,0,0,0,0,0,0,0,0,0,-0.00460931549776706,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268494591537628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395112082169099,0,0,0,0,0.164133977736285,0,0,0,0,0.204944561398457,0,0,0.165171600447617,0.208735985848131,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0328622739152128,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.171536856415428,0,0.0192702632961878,0,0,0.0811438388615818,0.0420623711510927,0,0,0,0,0,0,0,0,0,0,0,0.0796536628408131,0,0,0,0,0,0,0,0,0,0,0,0.0347240798818783,0,0,0,0.0365473607894518,0,0.0895278586476671,0,0,0.0423828178796258,0,0,0,0,-0.0343637105156538,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192378335690988,0,0,0,0,0,0,0,0,0,0,0.171495716664657,0,0,0.214299980947952,0,0,0.434002028263003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260728144899208,0,0,0,0,0.0321976786896852,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360404851150404,0,0,0.187099239371451,0,0,0,0.399333464668414,0,0,0,0,0,-0.0387892530349853,-0.0545500293978104,0,0,0,-0.04815711677347,0,0
X002129.SZ,0,0.0432311251205742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146008606447571,0,0,0,0,0,0,0,0,0,0,-0.0533982843323965,0.177547121090189,-2.16840434497101e-19,0,0,0.316003446589846,0,0,0,0.18956216539737,0,0,0,0,0,0,0,0,0,0.0196623554577857,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114073102461008,0,0,-0.0270064978998896,0.134868966897141,0,0,0,0.0142973254977664,0,0,0,0,0,0,0,0,0,0,0,0.190278446719262,0,0,0,0,0,0,0,0,0,0,0,0.265219596363794,0,0,0,-0.0206528812375385,0,-0.0311030144687357,-0.0494817699770784,0,0,0,0,0,0
