,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002456.SZ,X002008.SZ,X600066.SH,X601877.SH,X600809.SH,X300124.SZ,X600487.SH,X002508.SZ,X300003.SZ,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X600271.SH,X300136.SZ,X600566.SH,X000981.SZ,X000157.SZ,X000050.SZ,X600089.SH,X000596.SZ,X600177.SH,X002085.SZ,X600707.SH,X600498.SH,X002180.SZ,X300142.SZ,X000661.SZ,X002179.SZ,X600699.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.551849250513934,0,0.000313021482292852,0.0234759146159133,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784680396698527,0,0,0,0,0.127120508311314,0,0,0,0,0,0,0,0,0,0,0,-0.0268007975733418,0.032467172503609,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0807149077430103,0.13864013998789,0,0,0.216341113423368,0.121613914214537,0.0190755413399221,0.0160681416090912,0,0,0,0,0,0.0649782315637527,0,0,0,0,0,0,0,0,0,0,0,0,0.0174293658410543,0,0,0,0,0,0,0,0,0,0,0.0914899281204985,0,0,0,0,0,-0.0311601832218372,0.0396391522896115,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.045401410525861,0.249841464467229,0,0,0,0.108672211656342,0,0,0,0,0.163393188034522,0,0,0.0365821855053315,0,0.0758772373888612,0,0,0,0,0,0,0,0,0.10226822074982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183363596075045,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.547892337497429,0,0,0,0.0241941891426617,0.012358355297285,0,0,0,0,0,0.103453491585703,0.0970177027228291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00505256475566754,0,0,0,0,0,0,0,0,0,0,0,0.162160941806499,0,0,0,0,0,0.0134203058108688,0,0,0,0,0,0,0
X000858.SZ,0.218162227675392,0,0,0.349309688970133,0,0,0,0,0,-1.73472347597681e-18,0,0.404305522513389,0,0,0.0562125905734897,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00497509074745303,0,0,0,0,0,0,0
X600276.SH,0,0,0.0686178534177393,0,0.00890482325803282,0,0,0,0,0,0.0404519933472009,0,0,0,0.0206269638896665,0,0,0,0,0,0,0,0.0652891106655594,0,0.234329961828479,0.172940362020659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113348485459563,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.567987164628475,0,0,0,0,0,0,0.172100506334465,0,0,0,0,0,0,0,0,0,0,0.158718347975694,0,0,0,0,0,0,0,0,0,0,0.0999155306139803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070365273454923,0.073595913398123,0,0,0,0,0,0
X002304.SZ,0.171043166486178,0,0,0,0.141665075297057,0,0,0,0,0,0,0.169023714401852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233149324651116,0,0,0,0,0,0,0,0,0,0,0,-0.00523744735218718,-0.000109763201619642,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.386567177626751,0,0,0,0,0,0,0,0,0,0,0,0,0.0220106182332062,0,0,0,0,0.254509595377482,0,0,0,0,0,0,0,0.496539948979342,0,0.0994169595098889,0,0,0,0,0,0,0,0,0.216897716584346,0,0,0,0,0,0,0,0,0.00799732589031588,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.489528255327764,0.0824671396215534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635446149519888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976712884071795,0,0,0,0,0,0,0.0110223758718149,0,0,0,0,0,0
X600703.SH,0,0,0.141400775072674,0,0,0,0,0,0,0,0,0,0,0.0653149133045363,0.349698868626728,0,0,0,0,0,0,0.137577506380848,0,0,0,0,0,0,0,0,0,0.195200194053606,0,0,0,0,0,0,0,0,0,0,0,0.333498669792125,0,0.0368244178223003,0,0,0,0,0,-0.016774332414143,-0.0125999258283529,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.534313900717927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163924187370378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173859939659961,0,0,0,0,0,0,0,0,0,0,0,-0.000905674635733271,0,0,0,0,0,0,0
X600741.SH,0,0.414862519819069,0,0,0,0,0,0.1208891365994,0,0.11145786771174,0,0.0761330499865703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302031075783419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125702899677083,0,0,0,0,0,0,-0.0414043570484439,0.0387127217365104,-0.384246153489689,0,0,0,0,0
X002475.SZ,0,0.0539286599711821,0,0,0,0,0,0,0,0,0.00337624237846664,0,0,0,0.0420144668441754,0,0,0,0.321278148368622,0,0,0.163632132195145,0,0,0,0,0,0.0801037613322524,0,0,0,0,0,0.0546701042281619,0,0,0,0,0,0,0,0,0,0,0,0.0320451800840691,0,0,0,0,0,0.00212803520118542,0,0,0,0,0,0,0
X002236.SZ,0.00479000397767253,0,0,0.259801084665923,0,0,0,0,0,0,0.223165339557956,0.131988534990905,0,0,0,0,0.0238442216820704,0,0.10994627054814,0.12078659485354,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731132673130922,0,0,0,0,0,0,0.00845621596688429,0,0,0,0,0,0,0
X000338.SZ,0,0,0.00293919992761223,0.192240887768871,0,0,0.0895309959826387,0,0,6.93889390390723e-18,0,0,0,0,0.0635903752520905,0,0.235698760219114,0,0,0,0,0,0,0.0770845775123079,0,0,0.00777988463225788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884864649890789,0,0,0,0,0.116870596755799,0,-0.0356794395255817,0.0409011343056013,0,0,0,0,0,0
X600031.SH,0,0,0,0.185997281899322,0,0,0,0,0,0,0,0,0.163710550105349,0,0.0045337481287807,0.0744645535024191,0,0,0,0,0,0.179890563950199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216486976182699,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0981884401179788,0,0,0,0.042465343490959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126420459639583,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00380051514222869,0,0,0.0288574784169154,0,0,0,0,0,0,0,0,0,0,0,0.0448820986027881,0,0,0,-0.00963551487475916,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453002528148791,-0.035333171468927,0,0,0,0,0,0,0,0,0,0,0.175226619686385,0,0,0,0,0,0,-0.0427988116962327,0.124909189423007,0,0,0,0.0668867723560227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213063226365217,0,0,0,0,0,0,0
X002008.SZ,0,0,0.170157168173583,0,0.0812739205924139,0,0,0,0.0308343601770304,0,0,0,0,0,0.128337488913598,0,0,0,0,0,0,0.123707921701486,0,0,0.152319739031199,0,0,0.179241544722405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18850625886422,0,0.00152827307839954,0.00682729372604078,-0.0152784503010769,0,0,0,0,0
X600066.SH,0,0,0,0,0.0287979186198849,0,0,0,-0.0849056562158171,0.01909389492373,0.050313495197814,0,0.116402533866619,0,0,0,0,0,0,0,0,0,0,0.00686096726354433,0.156991822619588,0,-0.117456443916169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735607828758414,0,-0.00704669628815883,-0.0898455298555213,0,0,0,-0.00356226643715614,0.00804920940389427,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.121937407781697,0.114023247176651,0,0,0,0,0,0,0,0.0601187580115948,0,-0.104004091848285,0,0,0,0,0,0.171452402483334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192482187148909,0,0,0.237666106966769,0,0,0,0,0,-0.0545063220756452,0.0701031193133807,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.342543406827566,0.0544531926007705,0,0,0,0,0.0882912681696184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261890449638818,0,0,0,0,0,0,0.0473793424896492,0,0,0,0,0,0,-0.00965492307413838,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0174876188494905,0,0.104700074199052,0,0,0,0,0,0.0246273323680054,0.113743377445704,0.0738242209828647,0,0,0,0,0.0209771188354433,0,0,0,0,0,0,0.162892126428051,0,0.0569476296385314,0,0.00222694574881355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115626954678577,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.261336044608393,0,0.215382316964428,0,0,0,0,0,0.128593847059616,0,0,0.101729078511563,0.0731755394186534,0.0377890781676296,0,0,0,0,0,0,0.144409445411174,0,0.159134058534387,0,0,0,0,0,0,0.373587492928274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.0740213737989941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236811894371228,0,0.00955581874139266,0,0.0812064957966094,0,0,0,0,0,0,0.018684840485752,0,0,0,0,0,0.0422717298083705,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203760026351838,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050522124204528,-0.0619268134723961,0.103571919015881,0,0,0,0,0,0,0,0.347384291827132,0,0,0,0.428781441007083,0,0,0.0370192309831741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603602714299653,-0.0737044529380284,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.21734320316226,0,0.143203399312367,0,0,0,0,0,0,0,0,0,0,0.1441822847959,0,0.00999508380929414,0,0.0295946776174203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260419181161778,0,0,0,0,0,0.0598151649933718,0,0,0,0,0,0,0.0149535119702907,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.111563210129234,0,0,0,0.107413241321883,0,0,0,0,0,0,0,0,0,0,0.0272663370884457,0,0,0,0,0,0,0,0,0,0.242757771991423,0,0,0,0,0,0.174782353698128,0,0,0,0,0,0.0750902770328895,0.129247145557808,0.0141927214871008,0,0,0,-0.0359104605422383,0,0,0.00814231681563436,0,0,0,0,0,0
