,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X000338.SZ,X000063.SZ,X600031.SH,X002236.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600867.SH,X601877.SH,X600066.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X002294.SZ,X600487.SH,X600566.SH,X000100.SZ,X000661.SZ,X002508.SZ,X300142.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X000981.SZ,X002007.SZ,X000050.SZ,X600177.SH,X002180.SZ,X002038.SZ,X300136.SZ,X000869.SZ,X600707.SH,X600522.SH,X600498.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.212543906952856,0,0,0,0.102214557098183,0,0,0,0,0,0,0,0,0,0,0,0,0.145751386291167,0,0,0,0,0,0,0,0,0.0462639256201099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379256188854673,0,0,0.0425035160750179,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.120022308062,0,0,0,0,0.0502702730929944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100017997106481,-0.0378626547606568,0.132721374597462,0,0,0,0,0,0,0,-0.05903039738995,0,0,0,0,0,0
X002415.SZ,0.0379594358233671,0,0,0,0,0.0514094230146641,0.141688414045709,0,0,0,0,0,0,0,0,0,0.177117570034127,0,0,0,0,0,0,0,0,0,0,0,0,0.152051420280256,0.129177474627394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583598739240973,-0.0241764794429121,0,0,0,0,0,0
X000858.SZ,0.264789199508821,0,0,0,0,0.188027726117687,0.0360262392970651,0.0262940257797952,0,0.192101883288429,0,0,0,0,0,0,0,0,0,0,0.12940393693481,0,0,0,0,0.0416277532314428,0,0,0,0,0,0,0,0,-0.0619339919751313,0,0,0,0,0,0,0,0,-0.0026432815808836,0,0,0,0,0,0,0,0,-0.0115129678157143,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.000646552452486058,0,0,0,0.168291532569824,0,0,0,0,0,0,0,0.160422965915113,0,0,0.0885289924531474,0,0,0,-0.0891408341854309,-0.0238158922903883,0,0,0.178920092708609,0,0.235840721682726,0,0.085026564180255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406510409355149,0.00760028999745315,0,0,0,0,0,0
X000651.SZ,0,0,0,0.513034402916804,0,0,0,0.468275747312887,0,0,0,0.0394076003920559,0.0416861478828308,0,-0.0323227982092881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314430631962253,-0.0106824010016137,0,0,0,0,-0.0536654573886543,6.93889390390723e-18,0,-0.0560754763970664,0,0,0,-0.0226788170468088,0.0796400040490524,0,0,0,-0.0271392548687358,0.0449053280558317,0,0,0,0,0,0
X002304.SZ,0,0,0.163616778156316,0,0,0,0,0.13034554158691,0,0.0342594347144126,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0430415430629169,0.189256377334523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191685409707845,-0.0186177501670829,0,0,0,0,0,0
X600690.SH,0,0,0,0.356922583700184,0,0,0.127163782585683,0,0,0,0.0509924359073746,0,0,0,0,0,0,0,0,0,0.0610697208354991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779471517056589,-0.0125813062661121,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407161508451097,0,0,0,0.105259828544672,0,0,0,0,0,0,0,0,0,0,0.0763239935703502,0,0,0,0,0,0.140705257639736,0,0,0,0,0.0545205372605344,0,-0.164838050574009,0,0.186459891306758,0,0,0,0.0157464834691582,0,0,0.0262785391660576,0.0489865257051991,0,0,0,0,0,0
X000568.SZ,0,0,0,0.167420058563758,0.162516039398991,0.0368460156586915,0.17963100432062,0.11714806894489,0,0,0,0,0.0413177828539865,0,0,0,0,0,0,0,0,0,0,0,0,0.130567471800591,0,0,0,0,0,0,0,0,-0.188903740148826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121505387019191,0,0,0,-0.00251484259711387,0,0,0,0,0,0
X600741.SH,0,0.333432827857306,0,0,0,0.0228158960953658,0,0,0,0,0,0,0,0,0,0,0,0.0818051553628389,0.113474595429115,0,0.170015121859988,0,0.0216800665275915,0,-0.103453116735644,0,0,0,0,0,0,0,0,-0.00390435003632458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285278033070235,-0.0270004901454916,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876765953222734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358820640871668,0,0,0,0,0,-0.00848404908715906,-2.16840434497101e-19,0,0,0,0.239802771167822,-0.108573752377449,0,0.411030736089357,0,0,0,0,0,0,0.121729133322573,0,0,0,0.0167890588235083,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468661357891961,0,0.498149021097778,0,0,0,0,0,0,0,0,0,0,0,0,0.197521054432575,0,0,0,0,0.0986308009966528,0,0,0,0,0,0,0,-0.0219796987758299,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.20287676357089,0,-0.0705793338258749,0,0,0,0.166881789448347,0.149618448318863,0,0,0,0,0.0828555540767658,0,0,0,0,0,-0.0271111017682519,0.12755379724435,0,0,0,0,0,0,0,0,0,0,0.0603835964332087,0,0,0,0,0,0.00916387287860958,0,0,0,0.0276608942922251,0,0,-0.00861677383533872,-0.0291174931398054,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675732843463,0,0,0.127798988094438,0,0,0,0,0,0,0,0.177718649605676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623189962431314,0.0484126178305523,0,0,0,0,0,0,0,0.0900091802580464,0,0.0315826360406711,0.23874459491964,-1.0842021724855e-19,0,0,0,-0.331150877976892,0,0
X600031.SH,0,0.11089677579276,0,0,0,0,0,1.73472347597681e-18,0,0.0813811888473357,0,0,0,0.0476992742821068,0,0,0,0,0,0,0,0,0,0,-0.0609574973021791,0,0,0,0,0,0,0,0,0,-0.0222898254874082,0.105610127189422,0,0,0,0,0,0,0,0,0.0930126745946707,-0.086308305515578,0,0,0,0,0,0,0.00789361194845304,0,0,0,0,0,0
X002236.SZ,0,0,0.491038116887081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13266451243052,0,0,0,0.131128258983553,0.00952335480441619,0,0,0.151874083437032,0,0,0,0,0,0,0.0487411902203825,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0747518976204594,0,0,-0.00190334820850636,-0.021163231432903,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0373683890081988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118110569358448,0.109363648709026,0,0,0,0,0,0,0,0,0,0,0,0,0.223020302027672,0,0,0,0,0,0.0328442319046404,0,-0.0405551079906318,0,0,0,0,0,0,0,0,0.0405732344207812,-0.0085318016056607,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.19983419204175,0,0,0,0,0,0,0,0,0,0.298434269604119,0,0,0,0,0,0,0,0.277296720263329,0,0.0415320442870206,0,0,0,0,0,0,0,0,0.195127529291863,0,0,0,0.0277447552524679,0,0,0,0,0,0,-0.047696177819537,0,0,0,0,0,0,0,0,0,0,0,0
