,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600703.SH,X600118.SH,X600066.SH,X000623.SZ,X601877.SH,X000568.SZ,X600271.SH,X000581.SZ,X000550.SZ,X002236.SZ,X600177.SH,X000800.SZ,X000869.SZ,X002294.SZ,X002475.SZ,X300124.SZ,X000559.SZ,X002129.SZ,X000050.SZ,X600839.SH,X000400.SZ,X600809.SH,X000977.SZ,X002456.SZ,X002007.SZ,X300003.SZ,X002465.SZ,X600252.SH,X002292.SZ,X000596.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.171117882231642,0,0.220439179800767,0,0,0,0,0.0315512480255531,0,0,0,0,0,0,0.188595313833642,0,0,0.0756254511511759,0,0,0,0,0,0,-0.0213183326759376,0,0,-0.0442433933597976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686995938205308,0.00412738200431566,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0125462255676235,-0.0685477872951063,0,0,0,0,0,0,0,0,0,0,0.0403470833951839,0,-0.0267475961642464,0.0161522792527069,0,0,0,0,0,0,0,0,0,0,0,0.133750508365276,0,0,0,0,0,0,0,0.113081919188538,0,0,0,0.110239970479239,0.0934917313802117,0,0,-0.0323073920288534,0.0136779638392016,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402468537138718,-0.0441344622314238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180085836014999,0,0.0627614809688706,0,0,0,0.28969718682884,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00938269580304759,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.343339497645942,0,0,0,0.0464039860203572,0,0,0.0309181482110832,0,0,0,0,0.0349094110617943,0,0,0,0,0.109799132985773,0,0,0,0.00532367105651502,0,0,0,0,0.0463662646673774,0,0,0,0,0,0,0.0393634056579441,0,0,0,0,0,0,0,0,0,-0.0108671580463624,-0.0157460605222227,0,0,0,0,0,0
X600372.SH,0,0,0,0.0776676277684413,0,0,0,0.00780379373949025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182559362424582,0,0,0,0,0,0,0,0,-0.0254835090105527,0,0,0,0,0.119421980861548,0,0,0,0,0,0,0,0,0.131380734334735,0,0,0.0359507154679236,0.193348621151158,0,-0.0404366305776369,0.0132473935610923,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0318424667844893,0,0,0,0,0,0,0,0,0.26748147056173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.178504688138521,0.145271346725844,0,0,-0.00432993575810709,0,0,0.0445865660448427,-0.0220039250659388,0,-0.00961568866862565,-0.021476118249199,0,0,0,0,0,0
X600741.SH,0.191444704545948,0,0,0,0,0,0,0,0,0,0.0571688048354018,0,0,0.0212620659401137,-0.0536726672800703,0.156870265036662,0,0,0,0,0,0,0.175173166460562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377454982186446,0,0,0.0809047101624326,0,0,0,-0.0114845032839407,0,0,0,0,0,-0.033366440489225,-0.0194880572684677,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158999080732847,0,0,0,0,0,0,0,0,0,0,0,0,0.0760696093647193,0,0,0.102987008361548,0.0619039814163768,0,0,0,0,0,0,0,0,-0.0263752207775643,-0.0176522401389238,0,0,0,0,0,0
X000100.SZ,0,0,0.164234053241724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175715516600784,0,0,0,0,0,0,0,0,0,0,0.0878420725907404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012336339946281,0,0,0,0,0,0.11127378883143,0,0,0,0.035149726610475,-0.0036683802666134,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688582526407315,0,0,0,0,0.0999279195140721,0.0474444206214706,0,0.0228480617002204,0,0.0125057349495047,0.00556129625282933,0,0,0.0557869087727824,0,0.112072796411138,0,0,0,0.0890258538889136,0,0,0,-0.0106525559970314,0.000656211280455232,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32919511817941,0.0913960640027076,0,0,0,0,0,0,0,0,0,0,0.0445554995143717,0,0,0,0.239458838309208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175785830849012,0,0,0,0.149591030085255,0,0,-0.0220350026167303,0,0,0,0,0,0
X600066.SH,0.0522989399709693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315797508044575,0.0809258838605893,0.116827380041529,0,0.0838408520066058,0.125567450645801,0,0,0,0,0,0,0,0,0,0,0,0.00684765086906222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591204506493254,0.0733343151551605,0,-0.000732837027494871,0.00515462142759227,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0.0712543993640556,0,0,0,0,0,0.00352624946627243,0,0,0,0,0.106914730008356,0,-0.210974472784305,0,0,0,0,0.041152147198868,0,0,0,0.864304547718483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488230848681222,0,0,0,0.177017346293159,0,0,0.0100686483200417,-0.00546809859692699,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960504051101928,0,0,0,0.0380606559601414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143414253830915,-0.0337663850765504,0,0,0,0,0,0
X000568.SZ,0,0,0.0809369413013653,0.150602550589485,0,0,0.323064335676881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410386416646438,0,0,0.122120329701463,0,0,0,0.0660174283688509,-0.0356310410440107,0,0,0,0.0892888120615855,0,0,0,0,0,0,0,0,0,-0.0466854728894771,0,0,0,0.0259337194906656,0,0,0,-0.00488801313008429,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864709955627412,0,0,0,0,0,0,0.0623909972780856,0,0,0,0,0,0,0.183294026313614,0,0,0,0,0,0,0,0.0743021036553714,0,0,0,0,0,0,0.297633773079258,0,-0.0108193920232072,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849770936634197,0,0,0,0,0,0,-0.00470949142707692,0,0,0.0712536306764307,0,0,0.0258853971792718,0,0,0,0.118328517803881,0,0,0,0,0.000895576915165149,0,0,0.136583131609401,0,0,0,0,0,0.231507184185238,0.0521186131283955,0,0,0,-0.0264816703753134,-0.0156500574634327,0,0,0,0,0,0
X000550.SZ,0.153661995871949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122510088018644,0,0,0,0,0,0,0.148710137318886,0,0,0,0,0,0,0.0137609919154697,0,0,0,0,0,0,0,0,0,0,0,0.0244667113992806,0,0.0878079471198346,0,0,0,0,-0.00380071013749175,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.125432293056324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18496805516481,0.0311918320777519,0,0,0,0,0.145244745005153,0,0.314728129425582,0.0146636091369746,0.107980786708368,0,0,0.0974356439891341,0,0,0,-0.0199826527103706,-0.0202287137805512,0,0,0,0,0,0
X600177.SH,0.0831335177637583,0,0,0,0,0,0,0,0,0,0,0,0,0.128483941564812,0,0,0,0,-0.00221007934200081,0,0.0760508201484649,0,0.37423565088091,0,0,0.0241211475370139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15128930958868,0,0,0,0,0,-0.00103859758704434,0.0054096030519143,0.0384687729442083,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128855997853121,0,0,0.109971774355011,0,0.0947309149867459,0,0.0641767466702215,0,0,0,0,0,0,0,0.20188608459735,0,0,0,0,0,0.0199397820433038,0.0202465510007733,0.0570762446329464,0,0,0,0.0356103800308088,0,0,-0.00972615342455827,0,0,0,0,0,0
X000869.SZ,0.0616438598036826,0,0,0,0,0,0,0.032860235781086,0,0,0,0,0,0,0,0,0,0,0.165262000055513,0.166593004265888,0,0,0,0,0,0.131228125899555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035767421101391,0,0,0,0,0,0.237217736411025,0,0,-0.0053711019141658,0.00115492240536453,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106718324758897,0,0,0,0.0315679623958042,0.0375580378207545,0,0,0.0163448560126859,0,0,0,0,0,0,0,0,0,0,0,0.0551952827641137,0.0105626298530612,0.110866062928019,0,0,0,0,0,0,0,0,0,0,0.297429515387025,0,0,0,0.0010463448118582,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324146874576636,0,0,0,0,0,0,0,0,0.0734210460543842,0.0633906395809657,0.0273110610206989,0.113322405355103,0.111164804550815,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418590662218584,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441746475586452,0,0,0,0,0,0,0,0,0,0,0.0781728247538969,0.00553062018871745,0.0346471557575211,0,0,0,0.34759084061322,0.0439521747738476,0,0,0,0.0182118521975251,0.0465073091982611,0,0,0.00387244869990418,-0.0149159850595056,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952756963438971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146012673029229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316438835562883,0,0.0994376166161146,0,0,0,0,0,0.0404304474066272,-0.0514933836163843,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0508440857947777,0,0,0,0,-0.0121481480027586,0,0,0,0,0,0,0.0118321725434969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203536376353789,0,0,0.0858803911168845,0,0,0,0,0,0.100144542137274,0.0709586423181607,0,0,0,0,0.0309193122680059,0,-0.0304509860219723,0.00174760079416444,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.183735134981436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114097358733905,0,0,0,0,0.30404354191692,0,0.210437524333099,0,0,0,0,0,0,0.0584048464213092,0.0870389806608551,0,0.16055510172396,0,0,-0.0634734321703751,0.066829644047113,0,0.0285512410038509,0,0,0,0,0,0,0
X600839.SH,0.0367970666945302,0,0,0,0,0,0,0,0,0,0,0,0,0.147983467820229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188149950559378,0,0,0,0.128709019723059,0,0,0,0,0,0,0,0,0.0084711057550875,0,0,0.15794319373992,0,0.173276756551493,0,-0.0382056591706769,-0.0162589731716541,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.0603608943658466,0,0,0,0,0.112589175806603,0,0,-0.0095777757560472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157641742451161,0.0716879336084105,0,0,0,0,0,0,0,0,0,0.0945706939459922,0,0,0,0,0,0,-0.0144245544025155,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.248793858092323,0,0,0,0,0,0,0.366395466756649,0,0,0,0,0,-0.174578705640869,0,0,0,-0.157154437132265,0,0,0,0,0,0,0,0,0,0,0,0,0.0618219777015065,0,0,0.0608102884295685,0,0,0,0.145014271746404,0,0,0,0,0,0.237383232101249,0,0,0,-0.00526386912271726,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307612972663824,0,0.202940840917537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561722057900036,0,0,-0.0249386843099,0,0,0.100854279331754,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418933901756716,0.00827886979846846,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0284105524227309,0,0,0,0,0,0,0,0,0,0,0,0,0.149367949964539,0,0,0.444761974129659,0,-0.0627201883375356,0,0,0.120775102484229,0.0997913335493337,0,0,0,0,0,0.0461358872082241,0.0324796720848532,0,0,0,0,0,0,0,0,0,0.00808829049767434,-0.0230718459526138,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.175719657404621,0,0,0,0.0292869167892044,0,0,0,0,0.134631084851753,0,0,0,0.0560983558504517,0,0,0.165130411951814,0,0,0,0,0,0,0,0,0.154679422938284,0.134460950249289,0,0,0.0461652845674992,0,0,0.0878317478506127,0,0,0,0,0,0,0.0475098140831879,0,0,-0.0240579294423242,0.00867388972215935,0,0,0,0,0,0
X300003.SZ,0,0,-0.180100450457307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217440289317325,0,0,0,0,0.00400588470593533,0,0,0,0,0.0813180746137505,0,0.185343081582594,0.0810381916542812,0,0,0,0,0,0,0,0,0,-0.00898955625663707,0.262020777603714,0,0,-0.00241275035409538,0,0,0,-0.205940444747229,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218733095815694,0,0.0667435794841407,0,0,0.238112445729747,0,0,0,0,0.0232833091429352,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.124466064692096,0.0637200425720756,0,0,0,0,0.147252405738548,0,0.0222645853008615,0.00287963649258334,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179774406833141,0,0,0,0,0,0,0,0,0.0468376097521614,0,0,0.179973811609597,0,0,0,0,0,0,0,0,0,0.0302163961379252,0,0,0,0,0,0,0,0.0596844938813323,0,0,0,0,0,0,0,0,-0.0111060379907952,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371106658726378,0,0,0,0.199549816763915,0,0.177530803567686,0,0,0.0999056096457694,0.0866870724435445,0,-0.0329054935989234,0.0233892458256016,0,0,0,0,0,0,0,0.157568804423713,0,0.0111828467867553,0.00160444980606614,0,0,0,0,0,0
X000596.SZ,0,0,0.108887265044964,0,0,0.211408411826595,0,0,0,0,0,0,0,0,0,0,0.0807414703523663,0,0,0,0,-0.0350125550722234,0,0,0.0727100073586609,0.0270084370671222,0,0,0,0,0,0,0,0.203661607312126,0.098090571797822,0,0,0,0,0,0.423596389657463,0,0,0.135149358995275,0,0,0,0,0,0,0,1.73472347597681e-18,-0.010814816846962,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0.11604421092979,0,0,0,0,0,0,0.281907053004784,0,0,0,0,0,0,0,0,0,0,0.0441273370333534,0,0,0,0,0,0,0,0,0,0,0,0.039822875419945,0.0231866398153189,0,0,0,0,0,0.314623913793652,0,0,0.231410568894935,0,0,0,-0.0619412101156511,-0.00778128860635878,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0428413428480711,0,0,0,0,0.0482302902807943,0,0.0364002092090278,0.113996352729458,0,0,0,-0.0467549036044291,0,0,0.0679484347023055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247647261133951,0,0,0,0.143119052468979,0.00989358069044089,0,0,0,-0.00179446755636742,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154104876440203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549097371476666,0,0,0,0,0.148811978712997,0,0.574928644355027,0,0,-0.262017865660014,-0.131989923882831,0,0,0,0,0,0,0,0,0,0,-0.181832679884243,0,0,0,1.67154799035237,0,0
TED,0,0,0,0,0,0.158984531901866,0,-0.374577446105137,0,0,0,0.230373481472649,0,0,0,0,0,0,-0.364473461986613,0.356737266057694,0,0,-0.349348264338445,0,0,0,0,0,0,0,-0.407886833556618,0,0,0,0,-0.000330386891129207,0,-0.0866655685282945,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.408173256567566,0,-2.04792957758605,0,0,2.8221369969686,0,0
RealEstate_excess,0,0,0,-0.379619197762407,0,0,0,-0.12289264493769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498016561329077,0,0,0,0,0.106866049866161,0,0.0769533747353979,0,0,0,0,0,0,0,0,0,-0.078132835814567,0,0,0,-0.023691810252458,0,0,-0.0705247550532527,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161340738689339,0,0,-0.0996090779112619,0,0,0,0,0,0,0,-0.0746954577885715,-0.0727248213157357,-0.0811562646753654,-0.0979916576130939,0,0,0,0,0,0,0,0,-0.0304843304458496,0,0,0,0,0,0.052964861233371,0.00770066885182065,-0.0282219414691805,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161983458812258,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0245042537926138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145546840110252,0.0506916208265805,0,0,0,0,0,0
CarbonVol_Guangdong,-0.010877251375144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208326422859254,0,-0.00186111353954412,0.00107949027631512,0,0,0,-0.0165081569827551,0,0,0,0.0133426353967202,0,-0.00404346402900505,0.00397239081558294,0,0,0,-0.00661471618700292,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00814128288867328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.00181283564121704,-0.00564362073051121,0,0,0,0,0,0,-0.00670838447865171,0,0,-0.00784507922545022,-0.00420884863984318,0,0,0,-0.271644893935201,0,0
