,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X600703.SH,X002475.SZ,X000568.SZ,X600271.SH,X300003.SZ,X601877.SH,X600487.SH,X002008.SZ,X300124.SZ,X002236.SZ,X000596.SZ,X600809.SH,X000661.SZ,X000100.SZ,X002456.SZ,X002179.SZ,X600867.SH,X000625.SZ,X300142.SZ,X002007.SZ,X600498.SH,X000977.SZ,X600066.SH,X000157.SZ,X002294.SZ,X600566.SH,X300136.SZ,X002241.SZ,X002180.SZ,X600522.SH,X600089.SH,X600177.SH,X300146.SZ,X600372.SH,X000869.SZ,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.397036048376585,0.0292065396288067,0,0,0,0,0.01929709250859,0,0,0,0,0.0222457701940015,0.0113584089540014,0,0.0940166707184858,0,0,0.0670625557302567,0.00877113828346554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216439511205086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000833188573977392,7.22805474310246e-05,0,0,0,0,0,0
X600104.SH,0,0,0,0.129338607324487,0,0,0,0,0,0,0,0.224651604801359,0.347538302693312,0,0.0158600804926786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277972572702284,0.0730010649223042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108032050214017,8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0512725811692854,0.108943205468021,0,0,0,0,0,0,0,0,0.0013374461913992,0,0.0114002043864667,0,0,0.0100413190097732,0,0.444189507200882,0,0,0,0,0,0,0,0,0,0,0,0.0999692534925041,0,0,0,0,0,0,0,0,0,0,0,-0.0272214639640563,0,0,0,0,0,0.0158725344391614,0,0,0,0,0,0
X000858.SZ,0.0604977136128158,0,0,0,0.0576037442783742,0,0.295530613692295,0,0.0474359041723227,0,0,0,0,0,0,0.236204632483066,0,0,0.0151657469267875,0,0.00214801309358326,0,0.0187741027212125,0.0383926969073535,0,0,0,0,0,0,0,0.0206991800434582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090167565916444,0,0,0,0,0,0,0
X000651.SZ,0.0801835197810996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244106857860791,0,0,0,0,0.276807191221995,0,0,0,0.0277288335053785,0,0,0,0,0.0198583903115457,0,0,0,0,0,0.0696505148072152,0,0,0,0,0,0,0.021009952883468,0,0,0,0,0,0,0,0,0.00520609000885259,0.0093131039859849,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425314997417277,0,0,0,0,0.0283668654306262,0.181387256623764,0.0012477198528782,0.0971914877809844,0,0,0,0,0,0,0,0,0,0,0,0.119610816552105,0,0,0,0,0,0,0,0.115298441964083,0,0,0,0,0,0.0304926058523305,0.0417843892806928,0,0,0,0,0,0
X002304.SZ,0,0,0.0517100114897085,0.48498948802564,0,0,0,0,0,0,0,0,0,0,0,0.322411377275931,0,0,0,0,0,0.03138688236999,0,0,0.227290721712301,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0254551362665921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0195003789561287,0,0,0,0,0.0317715222132232,0,0,0.140804506264995,0,0.0538412403959231,0,0,0.00330411398679111,0,0,0,0.248358614259611,0,0,0,0,0,0,0.0963980369763355,0,0,0,0,0,0,0,0,0.0841390739153262,0,0,0,0.263835190766757,0,0,0,0,-4.33680868994202e-19,0.0151632009637667,0,0,0,0,0,0
X600690.SH,0,0,3.46944695195361e-18,0.250704031684968,0,0,0,0.0901826440100797,0,0,0,0,0,0,0.0470378075029153,0,0,0,0,0,0.0319073904120423,0,0,0,0,0,0,0,0,0.170822789429683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183290795293633,0.00295406113105653,0,0,0,0,0,0
X000063.SZ,0,0,0.108814721518045,0,0,0,0,0,0,0,0,0,0,0.186607547291055,0.260108997990508,0,0,-0.0821759592249095,0,0,0,0,0,0,0.0523897629227268,0,0,0.107670323315139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259232097857195,0,0,0,0,0,0,0,0,0,0.0611173791660755,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.244010283916104,0,-0.0656124751278993,0,0,0,0,0,0,0,0,0,0.0914776233684559,0,0,0,0,0,0,0,0.0584246292666696,0,0,0,0,0,0,0.0897398797175946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246094400811578,0.0274955948506782,0,0,0,0,0,0
X000338.SZ,0,0.0374641653694628,0,0,0.386996490642189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136887575516922,0,0.0132064337020079,-0.00744331396839006,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137325080353171,0,0,0,0,0,0.164864994252519,0,0,0.132412521267418,0,0,0,0,0,0,0,0,0,0,0,0.110256656130739,0,0,0,0,0,0.00904275769003067,0,0,0,0,0.0351743878772259,0.0117014304250918,0,0,0,0.0139694809688902,0.00428494746664677,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0765356422780055,0.0116722263770605,0,0,0,0,0,0,-0.0252472898237455,0,0,0.0625065864307734,0,0.120387191691667,0,0,0,0,0.135998374022647,0,0,0,0.0822942651133371,0,0.0998156819270898,0,0,0,0,0,0,0.0652105227569821,0.0694599088213412,0,0,0,0,0,0,0,0,0,-0.00908435118802833,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.119453536220372,0,0.222651306955799,0,0,0,0,0,0.120122984188514,0,0,0,0,0,0,0,0.0962250958916171,0,0.29949482399293,0,0,0,0,0,0,0.061060525178555,0,0,0,0,0.227043011844271,0,0,0,0,0,0,0,0.287605975124895,0,0,0.0481074512060821,0.000903336585600384,0.0291486194598626,0,0,0,0,0,0
X000568.SZ,0,0,0,0.510765935351158,0,0,0.0277766764178563,0,0.0726737935348615,0,0,0,0,0,0,0,0,0.123100308948177,0,0,0,0,0,0.127714336209795,0.0345762416458135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787208358775709,0,0,0,0,0,0,0,0,0,0.0191700271771269,0.0294281451701949,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.146435054341797,0,0,0.0339669715995111,0,0,0,0,0,0,0,0,0,0.273375043924447,0,0,0,0,0,0.0410181050595933,0,0,0.0183248956241165,0,0,0,0,0.0637897095920516,0.274042133105326,0,0,0,0.0488502325528888,0,0,0,0,0,0,0,0.321863659767584,0,0,0,0,-0.00575468309760914,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.765031949791897,0,0,0,-0.0310876418544835,0,0,0,0,0.0544587775312366,0,0,0,0,0,0,0,0,0,0,0.116986567255153,0,0,0,0.0595901693161452,0,0,0.0924517039586677,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971197421674312,0.0270059722138623,0,0,0,0,-0.0118628303127395,0.00961350957560875,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.119268401872808,0,0,0.111420641633782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972960605094402,0,0,0,0,0,0,0,0,0,0,0,0.0693259607096983,0,0,0,0,0,0,0.0290894928422438,0,0,0,0,0.00377296846812491,-0.015477565510456,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.109751961065632,0,0,0,0,0,0,0.0753261232699202,0,0,0,0,0,0.110113038443761,0,0,0,0,0.0845962158308011,0,0,0,0,0,0.200949878344594,0,0,0,0,0,0,0,0.0448295631415579,0.544839185407494,0,0,0,0,0,0,0,0,-0.00215350071897443,-0.0217733560030347,0,0,0,0,0,0
X002008.SZ,0,0.16879798157523,0.24478066911319,0,0,0,0,0.159418589677511,0,0.049626215130016,0.0140423127776373,0,0.000403087740659197,0,0.0799051499366659,0.155104612675271,0,0.197477086984401,0,0,0,0,0.0434649143174057,0,0,0,0,0,0,0,0,0,0,0,0.00270455159676343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189600112587079,0,0,0,0,0,0,0
