,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002236.SZ,X002506.SZ,X002475.SZ,X600118.SH,X002049.SZ,X000559.SZ,X002241.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002294.SZ,X600089.SH,X002085.SZ,X600177.SH,X002074.SZ,X300124.SZ,X600582.SH,X600867.SH,X002465.SZ,X002180.SZ,X600498.SH,X601877.SH,X002007.SZ,X000869.SZ,X300001.SZ,X002456.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0667153069366924,0.106712687177778,0,0.214364958771931,0,0,0,0,0,0,0,0,-0.0142754983488148,0,0.265802327742479,0,0,0.038703440765018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175295495676776,0,0,0,0,0,0,0,0,-0.0331076155623595,0.0187767355587596,0,0,0,0,0,0
X600104.SH,0,0,0.23671549345217,0,0,0,0,0,0,0,0,0.0494335701391062,0,0,0,0.161147012076387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908649795355711,0.0327091855534949,0,0,0,0,0,0,0,0,0,0,0,0,0.0202821888857058,0,0,0.00961273520108042,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.136809727890066,0,0,0,0,0,0,0,0,0,0,0.0160886461811127,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.236996948041131,0,0,0,0.0200048849782497,0,0,0,0,0,0,0,0.25491944185301,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0108360056716668,0,0,0,0,0,0.173188548881152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174289759321483,0,0,0.173336661752675,0,0.0326691337675014,0,0,0,0,0,0,0,0.0243497635543338,0.0247130922742947,0,0,0,0,0,0
X002304.SZ,0,0,0.04237470220856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157799451212221,0,0,0,0,0,0,0,0,0,0.0669203372040056,0,0,0,0.145789360217854,0,0.0443276224599783,0,0,0,0,0,0,0,0,0,-0.00557408512763011,-0.0190123792610134,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876784526740743,0,0,0,0,0.0882023119180126,0,0,0,0.0264602566240925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216905661269969,0,0,0.0427683162366673,0,0,0.0159159526038955,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0360305577330657,0,0,0,0.0193557035156569,0,0.110432910654697,0,0,0,0,0,0,0,0.065418130597207,0,0,0,0,0,0,0,0,0,0,0,0,0.0301306964854052,0,0,0,0.0405611828474843,0.0134699682903068,0,0,0.0253450495501304,-2.16840434497101e-19,0,0,0,0.0336142239612121,0.00350184748883357,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.171810900476458,0,0,0,0,0,0.0197554948912648,0.0221537810007107,0,0,0,0.0377361207234288,0,0,0,0,0,0,0,0,0,0.341023599801519,0,0.0315030105143605,0,0,0,0,0.121073089108494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0747712198614722,0,0,0,0,0,0,0,0.0432642306278771,0,0.0569812723970062,0,0,0,0,0.0222234741397355,0,0,0,0.211302613046642,0,0,0,0,0,0,0,0,0.0571820736793557,0.101390569771103,0,0,0.0176633487884817,0,0,0,0,0,0.0184577206025378,0,0,-1.38777878078145e-17,0.125698312736767,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325944606630041,6.69125257378306e-05,0,0,0,0,0,0,0,0,0.180000696982554,0.106021692389826,0.0522218208015836,0,0,0,0,0.0205130510182134,0,0.105862313741121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115771124801917,0,0,0.0844428234434128,0.0107194700165116,0,0,0,0.0604194547016448,0,0,0,0,0,0,0,0,0,0,-0.118214627853484,0,0.106948491324135,-0.0532335055518988,0,0,0,0,0,0,0,0.0729253018153191,0,-0.0612058909142806,-0.0304767650564792,0,-0.0112942735314233,0,0,0,0
X000100.SZ,0,0,0.0510609367638136,0,0,0,0,0,0.214151825321424,0,0,0,0,0,0,0,0,0,0.091172876872247,0,0,0,0.0637906936956843,0,0,0,0,0,0,0,0,0,0.0222285803035143,0,0,0.00783070544324965,0,0,0,0,0.0553448206215712,0,0,0,0.186831070270902,0,0,0,0.0345081385282293,-0.0290391022300002,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664501102767471,0,0,0,0,0,0,0,0,0.112606560351755,0.0111301955432836,0,0,0.114062557149404,0,0,0.0175182334783587,0,0.00529675634396734,0,0,0.200513697214322,0.0984514109302649,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31166738522664,0,0,0,0,0,0,0,0,0,0.60419865024181,0,0,0,0,0,-0.14295119149541,0,6.93889390390723e-18,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0854724732709312,0,0,0,0,0,0,0,0.0655849331734441,0,0.0944079660005149,0,0,0,0,0,0,0,0,0.0785765619517305,0.0142039069381481,0.0388740077106371,0,0,0,0,0.0157309951436318,0.0782368180899849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.0597445354393723,0.048207951156049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391172911663912,0,0,0,0.0314301568685602,0,0.027751195159925,0.0338996340096324,0,0,0,0,0.084701730652846,0,0.023429375092564,0,0,0,0,0,0,0,0,0
