,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600703.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002007.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600498.SH,X002456.SZ,X600566.SH,X000661.SZ,X002179.SZ,X000625.SZ,X300146.SZ,X600867.SH,X000596.SZ,X600809.SH,X000157.SZ,X002180.SZ,X300142.SZ,X600177.SH,X002294.SZ,X300136.SZ,X600089.SH,X600066.SH,X002506.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0.149717463495696,0,0,0.038485570205795,0.0103992163763664,0,0,0,0,0,0,0.0230645952359075,0.00654629648770654,0,0,0,0,0,0.190578276498312,0.0339929456425387,0,0,0,0,0,0,0,0,0,0.00761609066646533,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145928323970296,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761150753548806,0,0.0830678912075056,0,0,0,0,0,0.0158570604500782,0,0,0,0,0,0,0,0,0,0,0.0386680916851672,0,0,0,0.527320149758016,0,0.494484122751367,0,0,0,0.065235836538749,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0922253368118682,0,0.404771321959746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681210478203223,0,0,0,0,0.12797895167758,0,0,0,0,0,0,0.138916034531604,0,0,0,0,0,0,-0.0324278772730383,0,0,0,0,0,0,0
X002236.SZ,0,0,0.611546522645878,0.140912523527738,0,0,0,0,0,0,0,0,0.174755221880028,0,0,0.1173275492252,0,0,0,0,0,0,0,0,0,0,0,0,0.00891425619592605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158872586598271,0,-0.145039356453123,0,0.652635626490689,0,0,0,0.0348319566441502,0,0,0,0,0,0
X002007.SZ,0,0,0,0.102098773042704,0,0,0,0,0,0,0,0,0,0,0,0.0637814517605413,0,0,0,-0.0484476320630027,0,0,0,0,0,0,0,0.220078412461837,0,0,0,-0.0579477889005216,0,0.236715220795301,0,0,0,0,0,0,-0.102357108996042,0,0,0,-0.0777533770007123,0,0,0,0,0.0914352835578345,0,-0.0373223841953827,-0.0215322833218595,0,0,0,0,0,0
X002008.SZ,0,0,0.213146141961105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158587894221302,0,0,0,0,0,0,0,0,0,0.156186685605328,0.076569422731478,0.15931357383833,0,0,0,0,0,0,0,0,0,0,0,0.0783606126983482,0,0.151474302389115,0,0,0,0.0119213250361614,0.0233075258145078,0,0,0,-0.0694409690134368,0,0
X600487.SH,0,0,0.0966695573642951,0,0,0,0,0.089903654994428,0,0.325591005635404,0,-0.0602589133924739,0.0536004871564636,0,0,0,0,0,0.0297809729649441,0,0,0.346798975919231,0,0,0,0.12462512315544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216532504619003,0,0,0,0,0,0,0,0,0,-0.00283636541284139,0,0,0,-0.0454598801384027,0,0
X000100.SZ,0,0,0,0,0,0,0,0.174225490365871,0,0.0679273520204262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283853478994129,0,0,0,0,0,0.0535668006189742,0,0,0.0344737086287783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128322756932468,-0.0139298222601784,0,0,0,0,0,0
X600498.SH,0,0.0198805343586058,0.129619508896495,0,0,0,0,0.0490450385672237,0,0.381039202204027,0,0,0,0,0,0,0,0,0,0,0,-0.107709837347555,0,0,0,0,0,0,0,0,0,0.0153650042845809,-0.0257106910188928,0,0,0,0,0,0,0,0.13489117466034,0,0,0,0,0,0,0.0534288191846898,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0329381988168882,0,0,0.125569232268543,0,0.384508932922977,0,0,0,0,0,0,0,0,0,0,0,0.0346720752037006,0,0,0,0.139281995766909,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.334283888411814,0,0,0,0,0,0,0,0,0,0,-0.0133235678601259,-0.0692648734130951,0,0,0,0,0,0
X600566.SH,0,0,0,0.414025719097477,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896647905331443,0,0,0.173606454838685,0.0334163896672302,0.218315430601744,0,0,0,0,0.112108241823608,0,0,0,0,-0.0839624638104449,0.180963775925929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028709721043404,-0.0159352340484495,0,0,0,0,0,0
X000661.SZ,0,0,-0.35520837542993,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.322170931138622,0.557563605030353,0,0,0,0.165997998255809,0,0,0,0,0,0,0.38285341957289,0,0,-0.0488464962629793,0,0,0.0934954671966562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217254528710418,0,0,0,-0.0179458039860627,-0.023165181163764,0,0.321795963897063,0,0,-0.14984134170476,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.117426252806918,0,0,-0.0360092713929087,0,0,0.171253292685659,0,0,0,0,0.191053602800215,0,0,0,0,0,0,0,0.112633960879794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625461398990768,-0.156727423639032,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.046503770393905,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0255483555353995,0,0,0,0,0,0,0.0525379820598839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187934333251317,0,0,0,0,0,0,0,-0.0583069656418211,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.214164509825066,0,0,0,0,0,0,0,0,0.00867431689791232,0,0,0,0,0.0937477933554574,0,0.134750523940113,0.0282192044501929,0,0,0,0,0.409883565193546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260669073722624,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.27546622808364,0,0,0,0,0,0,0.720688226599128,0,0,0,0,0,0.166186741946325,0,0,0,0,0,0,0,0.47799547230539,0,0,0,0,0,0,0,0,0,-0.123969747371133,0,0,0,-0.0158326831425345,0.115580346952119,0,0,0.104431451360451,0,0,0,0
X000596.SZ,0,0,0,0,0,0.277712331568443,0.426807262603025,0,0,0,0,-0.011716502657225,0,0,0,0,0,0,0.156912460176338,0,0,0.0595792283859158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467620297985047,0,0,0,0,0,0,0.0887649466014519,0,0,0.0396172033000977,0,0,0,0,0,0
X600809.SH,0.328666417278633,0,0,0,0,6.93889390390723e-18,0.260893266738727,0,0,0.00960004597099937,0,0,0,0,0.00380394830879938,0,0.0321411509623456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19000603128484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193057115597476,0,-0.0344712562725733,0,0,0,0,0,0,0
X000157.SZ,0,0,0,6.93889390390723e-18,0.00389272711670935,0,0,0.160564064700609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445606120750296,0,0.0514391324166348,0,0.0227158425345947,0.00474949255302706,0,0,0,0,0,0.0623239954793186,0,0.108181073398467,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00496762285162734,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074103086948568,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.209728926127621,0,0,0,0,0,0,0.239091490922776,0,0,0,0,0.164813949325236,0,0,0,0,0,0,0,0,0,0.210652371600345,0.00662457587427852,0,0,-0.0265357987839338,-0.015321589204433,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428317494256381,-6.93889390390723e-18,0,0,0.169694052417809,0,0.193238536235189,0,0,0,0,0,0,0.22781231163827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960350868583108,-6.93889390390723e-18,0,0,0,0,-0.454794225768526,0
X600177.SH,0,0,0,0,0,0,0,0.0732652605581109,0,0,0,0,0,0,0,0,0,0,0,0.0170241731019965,0,0,0.0182942438370884,0,0.279025833303771,0,0,0,0,0,0.0359040022479676,0.0124000831345858,0,0,0.0490943042113562,0,0,0,0,0,0,0,0,0,0,0,0,0.0831229280760215,0,0.00339874996266532,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0150768235719252,0,0,0,0,0,0.0334967711303166,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0321345772175041,0,0,0,0,0,0,0.0347280340743678,0.0285769955342727,0,0,0,0.12467957323698,0,0.353322206949209,0,0,0,0,0,0,0,0.0209069732031561,0,0.090321039389142,0,0,0,0,0.0519494198545972,0,0,-0.0459611139532049,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0287939130625372,0,0.254755304162621,0,0,0,0,0,0,0,0,0,-0.073444973762763,0,0,0,0,0.324731151008088,0,0,0.176982962735381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345144285703975,0,0,0,0,0.175865465902281,-0.0676467238350449,0,0,0,0,0,0,0
X600089.SH,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182918794389306,0,0,0,0,0,0.105775492810996,0.00707913371445494,0.0885990078018544,0,0,0,0,0,0,0,0.0167877330290732,0,0,0,0.00758983459329286,0,0,0,0.0901028666450014,0,0,0,0,0,0,0,-0.0225881291173192,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0124608303892122,-0.0155276515659128,0,0,0,0.241977721661164,0,0,0,0,0,0,0.100625040930606,0,0,0,0,0,0,0,0,0.0244818368324645,0.307602318515593,0.0449772255068813,0,0,0.0551653315579792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.205657377315343,0,0,0,0
X002506.SZ,0,0.138829706748383,0,0,0,0,0,0.183157057454488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503972152657401,0.0946851674307558,-0.0203634233638114,0,0,0,0.0157065049455172,0,0,0,0,-0.0339629868135951,0,0,0,0.0477494474826496,0.00191784894018851,0,0,0,0,0,0,0,0,0,0,0.0486004883832229,0,0,0.00295410159635578,0,0,0,0,0,0,0
X000977.SZ,0,0.153189014201319,0,0,0,0,-0.184004896999889,0,0.534914975100817,0,0,0,0,0,0,0,0,0,0.617534821132719,0,0,0,0,0,0,0,0,0,0.100551295725853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122917401821632,0.112289416148895,0,-0.122770143826289,0,0,0.0129225438082253,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0617702800857471,0,0,0,0,0,0.0504294580980124,0,0,0,0.154713055723574,0,0,0,0,0,0.00552375347207246,0,0,0,0.12003220346144,0,0,0,0.0651632256025363,0,0,0,0,0,0,-0.0363495251665047,0,0,0,0,0,0,0
X600372.SH,0,0,0.165654932803206,0,0,0,0,0,0,0,0.289602642215772,0,0.0185181182086655,0,-0.109867356500212,-1.73472347597681e-18,0,0,0.0174909220414801,0,0,0,0,0,0,0,0,0,0,0.217366290163045,0,-0.00353924891459171,0,0,0,0,0,0,0,0,-0.0317310318963363,0,0,0,0.278616970159861,0,0,0,0,0,0.0440725409605426,-0.00633448718408126,0,0,0,0,0,0,0
X600522.SH,0,0,0.06085165834699,0,0,0,0.0107094954955733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247078134460906,0,0,0,0,0,0,0,0,0,0,0,0,0.047459519394169,0,0,0,0,0,0,0,0.0189611267434493,0,0,0,0,0,0,-0.0293348400000756,0,0,0,0,0,0,0
X000981.SZ,0,0,8.67361737988404e-19,0,0,0,0.0149241296638898,0,0,0,0,0,0.331185234720424,0,0,-0.0963072062352073,0,0,0,0,0,0,0,0,0,0,0,0,-0.136872087334054,0,0,0,0,0,0,0,0.0384369048105518,0,0,0,-0.060740848422521,0,0,0,0,0,0,0,0,0.010933608018747,-0.143662226604928,-0.0092780557926738,4.33680868994202e-19,0,0,0,0,0.0635302800180989,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0767813384834224,0,0,0,0,0,0,0,0,0,0,0.0570182091331195,0,0,0,0,0,0,0,0.254408908469518,0,0,0.0581339006806112,0,0,0.00476977988056662,0,0.18214769663814,0,0,0.139308823259428,0,0,0.25826166822598,0,0,0,0,0,0.100395054131984,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324863865344585,0,0,-0.0896452982306321,0,0,0,0,0.109472535357063,0,0,0,0,-0.0942053348898459,0,0,0.0327682502150009,0.0476546152218157,0,0,-0.0522052869955624,0,0,0.0231600201024077,0,0,0,0,0,0,0,0,0,0,-0.00698132554139953,-0.12857370266412,0,0,0,0,0,0
Slope,0,0,0,0.156692841463955,0,0,0,0,0,0,0,0,0,0,0,0.053373671694086,0,0,-0.144664918552303,0.306939778465313,0,-0.0346959185589791,0,0,0,0.108542561350085,0,-0.0560520043165731,0,0,0,0,0,0,0,0,0,-0.720496682183495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732654176526192,0,0,0,-4.0301224351307,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129754822635676,0,0.0459446780551163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442823400487669,0.308998314507496,0,0,-0.281108196510701,0,0,0,0
RealEstate_excess,0,0.0297829254014167,0,0,0,0,0,0,0,0,-0.0167665882425168,-0.00962239193595299,0.0948723994230222,0,0,0,0,0,-0.00100282295136536,0,0,-0.0658176878629169,0,0,0,-0.0866301156825976,0,0,0,0.0738417426845248,0,0,0,0,0,0,-0.0597419546529454,0.123849993572874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719425261308627,-0.0200947761307668,0,0,0.0705424680123859,0,0,0,0
MKreturn,0,0,0,0,-0.193718283962885,0,0,0,0,0,0,-0.00441747827644834,0,0,0,-0.174164412597917,0,0,0,0,0,0,0,0,0,0,0,0,0.12121593385214,0,0,0,0.19427741400348,0.1153202381658,0,0,0,-0.0675975478539887,0,0,0,0,0.0596785417982088,0,-0.0832053767732469,0,0,0,0,0,0,-0.0267094723143881,-0.0378414531491717,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000301698535157695,0,0,0,0,0,0.000177202088346061,0,0,0,0,0,0,0,0,0,0.000394936652147383,0.000898430262388005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102834755352933,0,0,0,0.0298348700075202,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135405578732058,0,0,0.0011594566901125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171176848893856,0.144616683851858,0,0,0,0,0.265609848770284,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465642817305387,0,0,0,0.00398611293095079,0,0,0,0,0,0,0,0,0,0,0,0.00205469393874326,0,0,-0.0131920300173371,0,0,0,0,0.484412297627149,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00860051243078518,0.000855885798652216,0,0,0,0,0.0532202321805274,0
