,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002292.SZ,X002475.SZ,X600741.SH,X000157.SZ,X002236.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X002074.SZ,X002506.SZ,X000568.SZ,X600177.SH,X300003.SZ,X002129.SZ,X600839.SH,X000547.SZ,X002276.SZ,X002294.SZ,X600582.SH,X000977.SZ,X300001.SZ,X600867.SH,X600498.SH,X002180.SZ,X000800.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0.0158670389548053,0,0,0,0,0,0,0,0.0710968382883,0,0,0,0,0.150325947893507,0,0,0,0,4.33680868994202e-19,0,0,0,0.010490294958067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588878399213211,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000807521479013598,0,0,0,0.0729289300473936,0,0.470396349963528,0,0,0,0.0259914431293081,0.0630765150073184,0,0,0,0.0372595293110387,0,0,-0.0164293660479839,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.29937489963552,0,0,0,0,0.0459621604909129,0,0,0,0,0,0,0,0,0,0,0,0,0.160340224445606,0,0,0.178242289911116,0,0,0,0,0,0.0250805811011731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197341062813022,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067347656844888,0,0,0,0,0,0,0,0,0.0129884161223902,0,0.170169352290663,0.0764111253010666,0,0,0,0.0643992395815352,0,0,0,0,0,0.193505292026167,0.0814167720745053,0,0,0.0516180146168016,0.146261216088619,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0148126352661375,0,0,0,0.00208108207360819,0,0,0,0,0,0,0,0.46817579080734,0,0,0,0,0,0.0390818251602338,0.0298677231152352,0.0132492281602492,0,0,0,0.0945921179357079,0.014373850327964,0,0,0,0,0.0552501814657058,0,0,0,0,0.0183457228914257,0,0,-0.0337673286503737,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768857739495604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101092666709966,0,0.251791465937223,0,0.0421430504511011,0,0,0,0,0,0,0.118903783081685,0,0,0,0,0,0,0,0,0,0,-0.0805114920864122,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.358741338346353,0,0,0,0,0,0,0.0254298890572583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391428481886633,0,0,0.0711637949131846,0,0,0,0,0,0.0582310566028464,0,0,0,0.0117021048715894,0,0.00632982932801139,0.0764481353533181,0,-0.0212701378367032,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.295849427136909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549439534773319,0.424525472055384,0,0,0.0553977380775828,0,0,0,2.77555756156289e-17,0,0,0.0753069126918178,0,0,0,0,0,0,0,0,0,0,-0.00949704483874312,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.152956761388201,0,0,0,0.0737664419153049,0,0,0,0,0,0,0.0080901224712751,0.206946384439365,0.0572640513443785,0,0,0,0,0,0,0,0.0482463821939329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416829817363474,0.0942506279465131,0,-0.008378118603232,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894895393693925,0,0.0774326617660969,0,0,0,0,0,0.517441001594216,0,0,0,0,0,0.05938365664048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526333538524634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198308809297674,0.120762281406364,0,0,0,0,0,0,0,0,0,0,0.226634385076974,0,0,0,0.1227237438433,0,0,0.00545904973502342,0,0,-0.140447743179826,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.314752444921226,0,0,0,0,0,0.0197843418501836,0,0,0,0,0,0,0,0,0,0.273141088046068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994046212793433,-0.0186111644148235,0,0,-0.00223249705542392,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0211269685238004,0,0.13803626381697,0.306537149261223,0,0.0540367708327475,0.0653746522002519,0,0,0,0,0.0394945719836328,0,0,0,0.0365228955381755,0,0,0,0.0541371978719008,0,0.056674883049046,0,0,0,0.000965231270294216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292810368946002,0,0,-0.0177417715771226,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.00516064616778802,0,0,0.0027643737113639,0,0,0.168232087511541,0,0,0,0,0.0247646317332555,0,0,0,0,0,0,0,0,0,0,0,0.0114566496780681,0,0,0,0.0480592365670208,0,0,0,0,0,0.195934397846426,0,0,0.0819675520652235,0,0.0833406402660077,0.0691023256313294,0,-0.0370403472692439,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0326895097556775,0,0,0,0,0.144983051259662,0.0347553567789778,0,0,0,0,0.014033875364872,0,0,0,0.0155814698068407,0,0,0,0,0,-4.33680868994202e-19,0,0.0262107941239495,0,0,0.0502009056399807,0,0.0563656006203068,0,0,0,0,0,0,0,0.0805226736951583,0,0,0,0,0,0,-0.00069931424887862,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.168392926728572,0.0345818299106792,0,0,0,0.0643474057929613,0,0.0722242010459727,0,0.0547961845840789,0,0,0,0,0.022074229769935,0,0,0,0,0,0.0521624127262121,0.0505904447663282,0,0,0,0.0666864395646109,0,0.126346603528759,0,0,0,0,0,0.0439693344353478,0,0,0,0.0144768716538502,0,0,0,-0.0232086202046723,0.0103033364362232,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0490820231434397,0,0,0.0161058160932923,0.14228925844121,0,0.056400938973839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031576801900131,0,0,0,0.0313181814822235,0,0,0,0,0,0.117084915342214,0,0,0,0,0,0,0,-0.0444128964762261,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.257119736070901,0,0.127732003871919,0,0,0,0,0,0,0.105010506611715,0,0,0,0,0,0,0,0,0.00217158421394619,0,0.0816661108548727,0,0,0,0,0,0,0,0,0,0,0.0165768435143414,0,0,0,0,0,0,-0.0567258697623674,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180299386044243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247028203745456,0,0.0644348030811361,0,0,0,0.10584048476293,0,0,0,0,0,0.0361805001055885,0,0,0.0870894117373665,0.0275932034231026,0,0,0,0,0.0227507410393292,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.289935568870623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700916935204405,0,0,0,0.0649273286796305,0,0,0,0.245217009124255,0,0,0,0,0,0.00278029087497825,0.0748065933709233,0,0,0,0,0,0,-0.00763674393198189,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.225604072402755,0,0.417308449492304,0,0,0,0,0,0,0.0482718929762206,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.00106232642188528,0.00547380045881454,0,0,0.0351373837121131,3.46944695195361e-18,0,0,0,0,0,0,-0.0084924777151264,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159307376489814,0,0.0371311116630783,0.119792390777861,0,0,0.0305156727642352,0,0,0,0,0,0,0,0,0.0403311141615492,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0284416389405476,0.0442568528381274,0,0,0,0,0,0,0,0,0,0.177994502094946,0,0,0,0,0,0,0.153263039940949,0,0.0734964489965128,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278953449728591,0.00674207432079526,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0446332965787024,0,0,0,0.00489625493426391,0.097376872393824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125052382120722,0,0,0,0,0,0.096069388560219,0,0.0177829648897759,0,0,0,0,0,0,0.075297953061567,0,0.0457783889005086,0.184869473542794,0,-0.0261778448212427,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304203208682751,0,0,0,0,0,0,0,0.047600445446876,0,0.339442914096871,0,0,0,0.0498654885318331,0,0.0116301321533444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.17070073816593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643733408484625,0.041672226394601,0,0,0,0,0.102877915779494,0,0,0,0,0.0692188392372808,0.0117692746124091,0,0,0,0.0384809418087353,0,0,-0.0548420441193361,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379170023968492,0,0,0,0,0,0,0,0,0,0,0.0793283593368605,0,0,0,0.117180758636015,0,0.222194280913499,0.00744298883077549,0,0,0.0557227633755328,0.11791500501681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.248478609010272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897739385673484,0.0142577635511665,0,0,0,0,0.0662023585610557,0,0,0.088791871338933,0,0,0,0.0967868641368132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17817161157972,0,0,0,0.192666071869426,0,0.136561532353571,0,0,0,0,0.0647777757570539,0,-0.0165897992202057,0,0.225784438267563,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0703633279743302,0.0490204290658895,0,0,0,0,0.0586802864359684,0,0,0,0,0,0,0,0,0,0.0264728784502516,0.0212510824307791,0.0156470984875165,0,0.0449396944167416,0,0,0.0153837512684958,0.0920001718187319,0,0.0543814808988839,0,0,0,0,0,0,0,0,0,0,0,-0.00409415835572368,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0626250215099535,0,0,0,0,0,0,0,0,0,0,0.020768034986289,0.0129329636388376,0.159564206827627,0,0,0,0.0873845268357342,0.216790728426089,0,0.192770881691441,0,0.103482218769639,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060999916176711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163683959175775,0.110044443277947,0.0176746079771908,0,0,0.307916044349246,0,0,0,0,0,0.0667271892664745,0,0,-0.0368590877568051,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814066731326017,0,0,0,0,0,0,0.0328844950223268,0,0,0,0,0,0,0,0,0,0,0.110612374716966,0,0,0,0,0.0998758421077592,-3.46944695195361e-18,0.375929462442978,0,0.112208714650383,0.000639284723452999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0977675862959853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255712990145975,0,0.0749254629288483,0.0254563846117054,0,0,0,0,0,0,0,0,0,0,0.176696136531742,0,0,0,0,0,0,-0.033742492726469,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.106559139278703,0,0.164489047576344,0,0,0,0,0,0,0.00959884158503856,0,0,0,0,0,0,0,0,0.0276522717354751,0.103219603488668,0.0389854057222345,0,0,0,0,0,0,0,0,0.0568234524833023,0.255989572050186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248058657052023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781287249567424,0,0,0,0,0,0,0,0,0,0.0403771119568216,0,0,0,0.145905855830836,0,0.0809184181264479,0,0,0,0,-0.0202205426181618,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862335089631959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199492479105136,0,0,0,0,0.274166735630359,0,0,0.0961176722442317,0,0,0.0822192935911741,0,0,0,0,0,0,0,-0.0252007085094218,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.290249781045069,0,0,0.0258657608092235,0,0.115276228855684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788040129310774,0,0.0140603427923396,0,0,0,0.050993699674337,0,0.0599002185255986,0,0,0,0,0,0,0.0114245311759937,0,0.0807077437252704,0,0,-0.00041083911330024,0,0,0,0,0,0,0
Change_TY3M,0,-0.0259788942724981,0,0,0,0,0,0,0,0,0,0,0,0,0.0394764601681589,0,0,0,0,0,0.0517005667782292,0.0490838598375439,0,0,0,0,0,0,0.0678260286558317,0,0.0245094985242331,0,0,0,0,0,0,-0.0819719081835639,0,0,-0.0083548779672482,0,0,0,0,0.00339013643797328,0,0,0,-0.00419544401083193,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412294965146352,0,0,0,0,0,0,0,0,0,-0.0716941329419468,0,0,0,0,0,-0.105852206823278,0,0,0,0,0,0,0,0,0,0,0,0,0.934749689582796,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.109083374976951,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0197354513193351,0,0,0,0,0,0,0,0,0,0,0.0812659677642871,0,0,0,0,0,0,0,0,0,0,0.272314431142048,0,0,0,0,1.85121830683816,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675798784359891,-0.205389426896993,0,0,0,0,0,0.0793760606408483,0,0,0,0.052628454337846,0,0,0,0,0,0,0.088159538961617,0,0,0,0,0,0,-0.134250373162549,0,0,0,-0.027350826215749,0,0,0.101634129433456,0,0,0,0
MKreturn,0,0,0,0,0,-0.259224493722345,0,0,0,0,0.0645306462617174,0,0,0,0,0.0262836094836599,0.0218811190461818,0,0,0,0,0,0,0,0,0,0,0,0,0.0775601614943577,-0.0805173529345746,0,0,0,0,0,0,0,0.0870126459620561,0,0,0,0,0,0,0.0304424282267761,0,0,0,-0.0545114557715444,0.0405663760134981,0.327998692535679,0,0,0,0,0
MKvol,0,-0.00198014400826134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380868529747831,0,0,0,0,0,0,-0.00327864863760204,0,0.00606918536282105,0,0,0,0,-0.0045768875422113,-0.00815540653054321,0,0,0,0,0,0,0,0,0,0,0,0,0.00538683618484937,0.0122662416534805,0,0,0,0.00534737984128953,0,0
CarbonVol_Shenzhen,0,-0.0294289102238622,0,-0.051246283678074,0,0,0,0,0,0,0,0,0,0.0220266636600843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579837540120365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00451671305703358,0.012107215669413,0,0,0,0,0,0.0628720041918754,0.133341508050126,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196987709127143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032824393192974,0,0,0.0149451121735855,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014960368433035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000331456326383185,0,0,0,-0.00131874032697187,0,0,0,0,0,0,-0.00784295340847693,0.0100605695364549,0,0,0,0,0,0
