,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X000100.SZ,X600703.SH,X600271.SH,X600031.SH,X600118.SH,X000338.SZ,X000157.SZ,X002241.SZ,X002292.SZ,X600089.SH,X600372.SH,X600741.SH,X600066.SH,X601877.SH,X002475.SZ,X002129.SZ,X002223.SZ,X002236.SZ,X600177.SH,X000559.SZ,X000016.SZ,X002456.SZ,X600839.SH,X000568.SZ,X300003.SZ,X300124.SZ,X002276.SZ,X002294.SZ,X600582.SH,X000800.SZ,X002465.SZ,X000066.SZ,X000869.SZ,X000550.SZ,X002008.SZ,X600435.SH,X600252.SH,X000623.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0.02526528643398,0,0,0,0,0,0,0,0,0,0,0.0221167195221659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223118878660115,0,0,0,0.129345061926556,0,0.158257903970126,0,0,0.0622513041418959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244588936904835,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0787346860177325,0,0,0,0.173498130630136,0,0,0,0,0,0.094700212959778,0.104204692075142,0,0,0,0,0,0,0,0,0,0,0,0.281438522215529,0,0.0120918107429498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114565483361818,-0.00709733895982265,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112513983032764,0,0,0,0,0,0,0,0,0,0,0,0,0.137952697769103,0,0,0.160579415227743,0,0,0.0664612931116408,0,0.0822892395329086,0,0,0,0,0.158419481424109,0,0,0,0,-0.0222170458744598,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521641525611916,0,0.0024755213431311,0,0.0928350110086379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212114131140533,-0.0153509380736942,0,0,0,0,0,0
X600031.SH,0,0,0.0579503179197458,0,0,0,0,0,0,0,0.00689906173385604,0,0,0,0,0,0,0.0316548934544503,0,0,0,0.227807407554649,0,0,0,0,0,0,0,0,0.212278295339379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342140559129537,0,0,0,0,-0.0182557013521825,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.100205359532403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340375719238952,0,0,0,0,0,0,0,0,0.0229675033434218,0,0,0.0164995627889829,0,0,0.0159058346108935,0,0,0,0,0.0743908480464761,0,0,0,0,0.226256099942967,0,0,0,0,-0.00972055647501471,0.00560968095359174,0,0,0,0,0,0
X000338.SZ,0,0,0.0688888478558795,0,0,0.0562026321231167,0,0,0,0,0,0,0.0344072887312422,0,0,0,0,0.216753960467491,0,0,0,0.0594852800023622,0,0,0,0,0,0,0,0,0.118627520578359,0,0,0.0153132418139422,0,0,0,0,0,0,0,0.0108982741678151,0,0,0,0,0,0,0,0,0,-0.00799054577373801,-0.0049494501170954,0,0,0,0,0,0
X000157.SZ,0,0,0.235128437865812,0.104402384186177,0,0,0,0,0,0,0,0,0,0,0.448933591029083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334123971407556,0.00928880469366032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118962187240612,0.00866119828879307,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.247532162103924,0,0,0,0,0.00444042969106706,0,0,0,0,0,0.0229516069089996,0,0,0,0,0.111772405916473,0,0,0,0.0182152931856521,0,0,0,0,0,0,0,0,0,0,0.163746101124896,0,0,0,0,0.102740742388084,0,0,0,0,-0.00446358707472518,-0.00756344363997008,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236169538655572,-0.020278048405385,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.285780773889416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080844100384992,0,0,0,0,0.026004408525671,0,0.0402486524894344,0.0581781766115754,0.186079587984441,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00173587945831057,-0.00619962968944509,0,0,0,0,0,0
X600372.SH,0,0,0.0123609919533077,0,0,0,0,0,0,0,0,0,0,0,0.0616652637446876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818336305565003,0,0,0.172371528938401,0.0698658230781979,0,0,0,0,0,0,0.075784055071655,0,0,0,0,0.147636518099133,0.0433862592974617,0,0,0,-0.0227115746054793,0,0,0,0,0,0,0
X600741.SH,0,0,0.101359903515588,0,0,0,0,0,0,0,0.0659862172272648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282582415208641,0,0,0,0.048668662058331,0,0,0,0,0,0,-0.0091578239530874,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919179497062835,0,0,0,0,0,0,0.0063484368918702,0,0,0,0,0,0.0671675769750927,0,0,0,0,0,0,0.0627165182236694,0,0,0,0,0,0.0832254066125101,0.0470892936209657,0,0,0.0865679830828494,0,0,0.012622222725181,0,0,0,0,-0.0077955581494128,-0.00977804886830357,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0397265297264775,0,0,0,0,0,0,0.106971764001508,0,0.0241598985295439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590530816768951,0,0,0,0,0.0151905227980072,0,0,0,0,0,0,0,0,0.0292525575623479,-0.0131738967033656,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460522511571236,0,0.0810921116092048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606722069632801,0.105460401802032,0,0,0.200475319645833,0,0,0,0,0,0,0,0,0,0,0,-0.00363292491176822,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137250872546963,0,0,0,0,0,0,0,0,0,0,0,0.256077441525085,0,0,0,0,0,0.132946694910859,0,0,0,0,0,0,0,0,0,0.0376679821471723,0,0,0,0,-0.0315817776522434,-0.0144652763023925,0,0,0,0,0,0
X002223.SZ,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0446321592235899,-0.0356435943532954,0,0,-0.0796579952755901,0,0,0,0.0826143049831168,0,0,0,0,0,0,0,0,0,0,-0.0152924035841736,0.071385667200503,0,0,0.154142754667236,0.521083737042341,0,0,0,0,0,0,0.0228449920346129,0,0,0,0,0,0,0,0.115097151721269,-0.0050722791892618,-0.00629935413534106,0,0,0,0,0,0
X002236.SZ,0,0,0.0610518331628923,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.356732352463889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418372603583114,0,0,0,0,0,0,0,0.162037413461568,0.0624275450988559,0,0,0,0,0.04658308822754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0.0135382270343088,0,0,0,0,0,0,0,0.245752929602009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751427379857487,0,0,0,0,0,0.140105457138166,0,0,0,-0.00219442656703012,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0610275473224718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564341458848283,0,0,0,0.06042776723439,0,0,0,0,0,0,0,0,0,0,0,0.147806185299564,0.116984490774194,0,0,0,0,0.142256599525928,0,0,0,0,0,0,0.104552944722376,0,0,0,0,-0.0298467330154588,-0.0529682779305313,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.0817923947793161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458245557153575,-0.020756485231497,0,0,0,0,0,-0.0346908449118002,0.065565596054289,0,0,0.085738678637761,0,0,0,0,0,0.00276686779107007,0,0,0,0,-0.00732189520322332,0,0,0,0.019819604822447,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196057774926572,0,0,0,0,0,0,0,0,0,0,0.250292190561061,0,0,0,0,0,0,0.0322763441995383,0,0,0,0,0,0,0,0,0,0,0,0.0735759685045217,0,0,0,-0.0365632085083071,-0.0733801500476274,0,0,0,0,0,0
X600839.SH,0,0,0,0,0.016907834208899,0,0,0,0,0,0,0,0,0,0,0.0491031887973258,0,0,0,0,0,0.196142523472943,0,0,0,0,0,0,0,0,0.261983302610081,0,0,0,0,0,0,0,0,0.0599041853447865,0,0,0,0,0,0,0,0.0727618192644403,0,0,0,-0.0250618749182123,-0.0191277289743767,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.573324148805143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107339369793994,0,0,0,0,0,0,0,0,0.0905016807174221,0,0,0,0,0,0,0.046719075306697,0,0,8.67361737988404e-19,0,0.0249829859674685,0,0,0,0,0,0,0,0,-0.0131656033619164,-0.0191619638521094,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138212840292093,0,0,0,0,0,0,0,0,0,0.0501802469665633,0,0.0263259395421656,0,0,0,0,0.0691477084377128,0,0,0,0.0180473559712568,0,0,0.26632219649702,0,0.0051093154960884,0,0,0,0,0,0,0,0,0,-0.0199662575952995,-0.0280256351491794,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0661893439657743,0.0535161633849181,0,0.237288856357228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203164542636497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135554681474414,0,0,0,0,-0.0201022960471477,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118840928300074,0,0,0,3.46944695195361e-18,0,0,0,0.111016023312531,0,0,0,0,0.280569567969743,-0.0536833988353288,0,0,0,0.228446898957763,0,0.118989319779256,0,0,0,0,-0.00784482810870231,-4.33680868994202e-19,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.119414572046405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103349384189991,0,0.207450634660232,0,0,0,0,0,0,0.0280185459124746,0,0.0543538439902515,0,0,0,0,0,0,0,0,0,0,0,-0.0161415319074867,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120107226182986,0,0,0,0,0,0,0,0,0,0.0470477274589729,0,0,0,0,0,0,0,0.103679528379494,0,0.160065146607136,0,0,0,0,0,0,0,0,0,0,0,0.0516889229524186,0.166394750668714,0,0,-0.00931289933641552,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178863818573608,0.359722262076144,0,0,0,0,0,-9.00260453582444e-05,0,1.73472347597681e-18,0,0,0,0.243708506428443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232796194395654,0,0,-0.0036121065617681,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654776134194127,0,0.06093223757346,0,0,0,0,0.0126306748181757,0.174518102700013,0,0,0,0,0,0,0,0,0,0,0,0.0086650933224603,0,0,0,0,0,0,0,0,0,0,0,0,0.2688348748388,0,0,0,0,-0.0252268954531392,0,0,0,0,0,0,0
X000066.SZ,0,0,0.251883383699842,0,0,0,0,0,0,0,0,0,0,0.0721347873728471,0,0,0,0,0,0,0,0,0,0,0,0.07657817761359,0.0740685953583984,0.17053393359541,0,0,0,0,0.0100046984008067,-0.0578033210554527,0.115793873611621,0.0943542864466789,0,0,0,0.0714028503875438,0,0,0,0,0,0,0,0.051985204271472,0,0,0,-0.00808904459546631,-0.0190725182827124,0,0,0,0,0,0
X000869.SZ,0,0,0.110284669419451,0,0.091568487479437,0,0,0,0,0,0,0,0,0,0,0,0.0728400029140148,0,0,0,0,0,0.0898925845337669,0,0,0,0,0,0,0,0,0,0,0,0.029958593193,0,0,0,0,0.0798117012318787,0.00705418559180241,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0411159569936364,-0.0622013486314147,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.00908211764521051,0.131273344217744,0,0,0.110477770881679,0,0,0,0,0,0,0.0059246185985717,0,0,0,0,0,0,0,0,0.0306857289494301,0,0,0.0911271858040774,0,0,0,0.0640057067677168,0,0.0338739492007974,0,0,0,0,0,0,0,0.0681562641917957,0,0,0,-0.0196758312784987,-0.0281260652761054,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164155472362125,0,0,0,0,0,0,0,0,0.0241509988932362,0,0,0.055678552496532,0.0879872555320996,0,0.0857512832414858,0,0,0,0,0,0,0,0,0,-0.040513395164521,-0.08326785771854,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610545414003842,0,0.186219445052795,0,0,0,0,0,0.268866098322118,0,0,0,0,0.133146303900102,0,0,0,0.010359068667534,0,0,0.00137486506565686,0,0,0.0463020442640409,0,0,6.93889390390723e-18,0.0394991871714759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764063603623879,0,0,0,0,0,0,0,0,0,0,0,0,0.0403330989849314,0,0.00620313988464858,0,0.00734822965535963,0,0,0.20547541703076,0,0,0,0.00596355636667122,0.0781247419731828,0.251273476102432,0,0,0,0,0.0199760340567313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0.0814639725863658,0,0,0,0,0,0,0,0,0,0,0,0,0.0223031944055471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235370435337932,0,0,0,0,0,0,0.0626976327741777,0,0.207550252350416,0,0,0,0,0.0894026118044973,0,0.0171156569850295,0,0,0,0,-0.021262786262362,-0.0330794319071605,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0.189076656234731,0,0,0,0,0,0,0,0,0,0,0.117718429119512,0.0154390269280296,0,0,0,0.0176641135693054,0,0,0,0,0,0,0,0.07249810073562,0.0673736908744121,0,0,0,0,0,0,0.0707558970635693,0,0,0,-3.46944695195361e-18,0,0,0,0,0.121064467565969,0,0,0,0,0,-0.004606371389273,0,0,0,0,0,0
Change_TY3M,0.212618048654658,0,0,0,0,0,0,0.0848520430354299,0,0,0,0,0.0490551445057763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490392906032374,0.258906460843961,-0.0202842093091516,0,-0.216099344262287,0,0,0,0,0.113009908861685,0,0,-0.0947507174657023,0,0.0730595045199078,0,-0.00538151606196474,0,0,0,-0.0789633382018848,0,0,0,0,0,-0.0214024672405314,-0.0897182694751309,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.594383357847703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0437256967897,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.840449071446153,-0.117734229365157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741938259861262,0,0,0,0,0,-0.188500610012234,0,0,-0.117847944867083,-0.428065727623655,0,-0.0785482963127626,0,0,-0.0176336958187413,0.310015878518851,0,0,0,-0.492887088224107,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0968651854514332,0,0.0211905377930355,0,0.167876076150495,0,0,0.202944651359336,0,0,-0.41368916455779,0,0.076372877421838,-0.00835234313064477,0,-0.15019492221544,0,0,0,0,0.152174838080145,0,-0.0993663484042492,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.013057255688682,0,0,0,0,-0.00943368904654904,-0.0258049947167632,0,0,0,0,0,0
MKreturn,-0.0434799700608406,0,0,-0.0268305199719489,0,0,0,0,-0.0213329078884144,0,0,0,-0.151737988255309,0,0.108006804222895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103412786235125,0,0,0.108712699657796,0,0,0,0,0,0,0,0,-0.187227698902608,0,0,0,0,0,0,0,-0.126616612512279,-0.0190279262075965,0,0.0121463648300843,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00644906943235013,0,0,0,0,0,0,-0.00366694747567008,0,-0.000261834716675279,0,0,0,-0.0048456651216486,0,0,0,0.00665615856930101,0,0,0,0,0,-0.00748086859641562,0,0,0,0.0138177786464545,0.00409642549640735,0.00519437349939619,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0113415093372056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218360520321234,0,0,0,0,0,0,0,0.0100775111445919,-0.014660166992323,0,0,0,0,0,0,0,0.000817714642888368,0,0,0,0,0,-0.00575065464960706,0,0,0,0.00514381440349811,0.0045418803977356,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00599281212114609,0,-0.00152263580846276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282683080434481,0.00351293994090948,0,-0.00916903377309669,0.00588492998714414,0,0,0,0,0,0,0,0,0,0,0.0135215848239235,0.002826129616459,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996135250888728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00219138398831575,-0.00165796033957371,0,0,0,0,0,0
