,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000559.SZ,X000050.SZ,X600118.SH,X000550.SZ,X000623.SZ,X002475.SZ,X000568.SZ,X600271.SH,X600066.SH,X300124.SZ,X002294.SZ,X002129.SZ,X600839.SH,X002456.SZ,X002007.SZ,X600177.SH,X600867.SH,X000869.SZ,X000400.SZ,X000800.SZ,X600435.SH,X300003.SZ,X002038.SZ,X002292.SZ,X002465.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412260499376088,0,0,-0.0154772964490546,0,0,0,0,0,0,0.0846841211202498,0,0,0,0,0,0,0,0,0.0085438308029479,0,0,0,0,0.169282457577147,0,0,0,0,0,0,0,0,0,0,0,0.00967276566797639,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.121208757572428,0,0.0797809548490404,0,0,0.056204142261402,0,0,0,0,0,0.145027175866495,0,0,0,0,0,0,0,0,0,0.0995563024252733,0,0,0,0,0,0,0,0,-0.108891682408351,0,-0.0448129215582736,0,0.0490163486845691,0,0,-0.015271074492256,0,0,0,0,0,0,0,0,-0.00914696447918901,0,0,0,0,-0.124455897202123,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203983133964829,0,0.0940823184490842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938849111244625,0,0,0,0,0,0,0.031050752585684,-0.0303431014529127,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.144429980686968,0,0,0,0,0,0,0,0,0.0350784130646787,0,0,0,0,-0.0200477055563808,0,0.114136873472587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110772528802546,0,0,0.0371969980673755,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.21649774182772,0,0,0,0,0,0,0,0,0.255129072172674,0,0,0.0326601077106631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408987677957429,0,0,0,0,0,0.122226553105649,0,-0.013069739754298,0.00980555743212813,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0162232909860125,0,0,0,0.096501533979202,0,0,0,0,0,0,0.148786980798375,0,0,0.0141713449347084,0,-0.0276063062090068,0.256789241182144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011882480244955,0,0,0,0,0,0,0
X000625.SZ,0.163791021392277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120561291216939,0,0,0,0,0.0118410604956542,0,0,0,0.0943093977288361,0,0,0,0,0,0,0,0,0.0784243581779797,0,0,0.0901495930080822,0,0,0,0,0,-0.000685284448328716,0,0,0,0,0,0.051153271644629,0,-0.00484836517143716,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0376992497733466,0.0172119245046088,0,0,0,0,-0.0282137059885191,0,0,0,0,0,0,-0.103974833600865,0,0,0,0,0.238806395535019,0,0,0,0,0,0,0,0,0,0,0.191055370679704,0,0,0,0,0.112641094732617,0,0.0360759490930385,0,0,0,0,0.0228422546052101,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.202966362805887,0,0,0,0,0.0185560636848621,0,0,0,-0.0356519679159794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413224491790635,-0.0507148962467415,0,0.223900120527851,0,0.0958631406939144,0,0,0,0,0,0,0,0,-0.0210987141920236,-0.114166250542759,0,0.0139206491562144,0.00374825100636054,0,0,0,-0.0879435346505837,0,0
X000063.SZ,0.107333404588374,0,0,0,0,0,0.042558560431001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773110852022018,0,0,0.0234500373311269,0,0,0,0,0,0.0984880757719357,0,0.0103887608844899,0,0.0151145554372836,0,0.0920871762882454,0.0788524164133129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342583272332236,0,0,0,0,0,0,0
X600690.SH,0.085718221941941,0.218971026145711,0,0.0597633785792624,0,0,0,0,0,0,0,0,0,0.0533149985525595,0,0,0.00532029478653924,0,0.182730066816703,0.22872751748996,0,0,0,0,-0.0453568083903068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129691558846289,0,-0.0469640209617181,0.110857455429703,0,0,0,-0.14060458874954,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.122930881941721,0,0.00302485448924941,0,0,0.275389403556921,0.103009397729909,0,0,0,0,0,0,0,0,0,0,0.122837838600487,0,0,0,0,0.0350152198947838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049674496063425,0,0,0,0,0.0119010459388482,-0.0212986801878527,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732631058208136,0,0,0,0,0,0,0.0309947762151251,0,0.117932581061583,0,0,0,0,0.0802059215784557,0,0.037536817351505,0,0.12642307520127,0,0,0,0,0,0,0,0,0,0,0.1239118939074,0,0.276759647106746,0.136128685305287,0,0,0.0131983936699098,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.134332214486682,0,0,0,0,0,0,0.124033805106794,0,0,0,0,0,4.78790616000773e-07,0,0,0.00805494963968068,0.0487176020417767,0,0,0.00378212769196357,0,0,0,0,0,0,0,0,-0.0457073311180635,0,0,0,0,0,0,0,0,0.0614326240520498,0,0,-0.148476712522908,0,0,0,0.160310908675479,0,0,-0.0043239657628246,0.00176150715886565,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0158085164275185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03223917468645e-05,0,0,0.033154325411627,0,0,0,0,0,0,0,0.0579572341315702,0,0,0,0,0,0,0,0,0,0,0.00419105342294131,0,0.248225473358978,0.0312604754363361,0,-0.00807376197839911,-0.0118333273145827,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.360938047413549,0.00858869719758708,0,0,0,0.0383381520127089,0,0,0,0,0,0,0,0,0,0,0.00901853549725964,0,0,0.0718425905190452,0,0.0525659640189237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683713415087485,-0.0237802202552391,0,0,0,0,0,0
X600741.SH,0.0445072643075995,0,0,0,0,0,0.0697212003904649,0,0,0,1.73472347597681e-18,0.0550424761050225,0,0,0,0,0,0,0.17139337093715,0,0.109469187083159,-8.67361737988404e-19,0,0.0798812553741973,-0.0340052599661799,0,0.086048298512275,0.164972740937614,0,0,0.0112763028084692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266359786374766,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0351901386345417,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0429025635356056,0,0,0,0,0,0,0.0762010899183474,0,0,0,0.0374678369046815,0,0,0.0843578336871428,0,0,0,0,0,0,0,0,0.0834088129437119,0.110649024966307,0.116969532808016,0,0,0.00195741075092615,0.000686591111661799,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0944388625251006,0,0.022905721113367,0,0,0,0,0,0.0473523845012533,0,0,0,0.0997129509697704,0,0,0,0,0.08553003199624,0,0,0,0,0,0,0,0,0,0,0.0912141742229455,0,0.00247040297798709,0,1.73472347597681e-18,0,0,0,0,0.114191355405413,0,-0.0276268667939023,0.0234595587049825,0,0,0,0.0899024441224364,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.347661433485556,0,0,0,0,0.0138270201767592,0,0,0.0971498084943673,0,0.0517392362688759,0,0,0,0,0,0,0,0,0,0,0.074825129184325,0,0.0145357188547735,0.0607652698431284,0,0,0,0,0.0334948341475113,0.110839647809794,0,0,0,0,0,0,0,0,0,0.0227352323602305,0,0,0,0.0910310846164966,0,0,0,0,0.00245406769065512,0,0,0,0,0,0,0
X601877.SH,0.068797006666977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178341299040681,0,0,0,0,0,0,0,0,0,0,0.112931785678432,0,0.0686398874655346,0,0,0,0,0.0318057894550132,0.179534365754426,0,0.016920552473829,0,0,0,-0.102030727680647,0,0,0,3.46944695195361e-18,0.0175031427634512,0,0,0,-0.0028116846819686,0,0,0,0,0.0472591606795363,0,0
X002236.SZ,0,0,0,0,0.199782821488065,0,0.0371844989834288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114255208143957,0,0,0,0,0.161980565045656,0,0.0212249093762712,0,0,0,0.300743737926654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108331350622388,-0.0276797751408418,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0610110446707197,0.0343317268948227,0,0,0,0.0244123025229543,0,0,0,0,0,0,0,0.0908989868608463,6.93889390390723e-18,0,0.028645603916886,0,0,0.240966259637926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017529436902913,0.019939748356415,0,0,0,-0.00110979452202858,-0.0149252398034513,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.223526733716058,0,0,0,0,0,0,0,0,0.0139092725959618,0,0,0.0296173626311968,0.12486414208523,0,0,0,0,0,0,0,0,0,0,0,0.0827859094257195,0,0,0,0,0,0,0,0,0,0.0453657387425692,0,0,0,0.00406298172552808,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723124759770608,0,0,0,0,0,0,0.323356723256473,0,0,0,0,0,0,0,0,0,0,0,-0.078103208490107,0.474895959249069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00741934894887088,-0.0505568049288591,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.232579960849831,0,0,0,0,0,0,0.0866112564610092,0,0.0170506077790243,0,0,0.0202361946128359,0,0,0,0,0,0.178803433831541,0,0.0373860403823822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202995357977878,0.0261922053657545,0.0094847621474484,0,0.0235392393734004,0,0,0,0,0,0,0
X000550.SZ,0.14683573495592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345676542099789,0.079591286135545,0,0,0,0,0,0.188696571639753,0,0,0,0.208972756286561,0,0,0,0,-0.0028539368915899,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0553548304041725,6.93889390390723e-18,0,0,0,0.0917967428221717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364744712993994,0,0,0,0.0745241146816163,0,0,0,0.233797249666482,0,0.029093876179649,0,0,0,0,0,0,0.0137617779584703,-0.0188365455073613,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232047663994678,0,0,0,0,0,0,0.0201972502837004,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0954431784376149,0.00757360638620417,0,0,0.053158638691733,0,0,0,0,0.0534193016800446,0,0.0044480745021836,0,0.0546041132496303,0,0,0.00358594384420437,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.187939354552399,0,0.19228183837939,0,0,0.140863247329466,0,0,0,0,0,0,0,0.010405375194051,0,0,0.0863701350291327,0,0,0,0,0,0,0,0,0,0,0.0529138516395174,0,-0.0101625335930746,-0.0140333495580227,0,0,0,0,0,0,0,0,-0.103740820007151,0,0,0,0.0197724169116314,0,0,0,0.00426122208896433,0,0,0,0,0,0
X600271.SH,0.103240483195387,0,0,0,0,0,0,0,0,0,0,0,0.177901665540932,0,0,0,0.0427858765188631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134098602932135,0,0,0.0166276554545045,0,0,0,0,0.00753141628845235,0,0,0.0483953471650067,0,0,0.120194468821236,0,0.0084518124291726,0.189408438916647,0,0.00251445836223667,0,0,0,0,0,0,0
