,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X002241.SZ,X600703.SH,X300003.SZ,X000596.SZ,X002236.SZ,X600183.SH,X601877.SH,X002007.SZ,X300142.SZ,X000100.SZ,X000157.SZ,X000066.SZ,X002179.SZ,X300124.SZ,X300136.SZ,X600271.SH,X002008.SZ,X000625.SZ,X300014.SZ,X002463.SZ,X000977.SZ,X600177.SH,X002506.SZ,X002129.SZ,X002456.SZ,X600066.SH,X002371.SZ,X600867.SH,X600498.SH,X002180.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0.12912544344296,0,0,0,0,0.0611123928741898,-0.0572043378918009,0,0,0,0,0,0,0,0,0.105850035530907,0,0,-0.0763836368651853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224532704416583,0.0239816908994817,0,0,0,0,0,-0.0110572124868413,0.0237506655728208,0,0,0,0,0,-0.0200397558671613,0,0,0,0,0.044240668318292,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0548909202366029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103476430768212,0,0,0,0,0,0,0,0,0,0,0.165438996783997,0,0,0,0,0,0,0,0,0.0075043564248549,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029227885398991,0,0.0315222182070354,0.152463931817716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152610195195806,0.0455073689277835,0.0634752362758434,0,0.0219450382444891,0,0,0,0.0445380095624578,0.00410463512007177,0,0,0,0,0,0,0.0105660178178307,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00789001248301082,0,0,-0.00516172116184246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913594932887656,0.182756607195604,0,0,0,0,0,-0.0521182230336228,0,0,0,0.107986708643366,0,0,0.043451484306722,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.131430868012588,0,0,0,0,0,0,0.102242697662758,0.011897486297089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141107572572135,0.468823162670569,0.171327843748619,0,0,0,0,0,0.0693956533506183,0,0,0.439656500337201,0,0,0,-0.0102084462056531,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0891229317727557,0,0,0,0,0,0,0,0.00786756965022431,0.3400808167681,0.0129267770861411,0,0,0,0,0,0,0,0,0,0,0,0.0534079657454825,0,0,0,0,-0.0338270091701185,0,0.0253620416407266,0,0,0,0,0,0,0,0,-0.0432958230932378,0,0.182437653411877,0,0,0,0,0,0,0,0,-0.0167869478153666,0,0
X300124.SZ,-0.0372732265150465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190933402082006,0,-0.0133327717483607,0.0643594318961054,0,0,0,0.0398845819943412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130586259174835,0,0,0.0449848870116534,0.161963950998067,0,0.156472701244898,0,0,0,0,0,0,-0.0410938635754668,0,0,0,0,-0.0570133677628368,0,0
X300136.SZ,0,0,0,0,0,0,0.0239686620577261,0.388965803279054,0,0,0,-0.0568139609935639,0,0,0,0,0,0,0.238697486310847,0,-0.164253514980544,0,0,0.196355794663702,0,0,0,0,-0.307817102259808,0.0561789366121432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495882183743321,0.104275568673998,0,0,0,-0.0283531157444079,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0316356966712546,0,0,0,0.0455371826646473,0,0,0,0,0,0.0359022653181692,0,0,0,0,0,0.227844083997052,0.0512459519973479,0,0,0.124404511732426,0,0,0,0,0,0,0,-0.0959325406742421,0.0296924484307933,0,0,0,0.0354015784315475,0,0,0,0,0.0119138833018389,0,0.244499477977675,0,0,0.0233329722726515,0,0,0,0.0192087799640721,0,0
X002008.SZ,0,0,0.0212906853401923,0,0.148178728762283,0,0,0.202023868199675,0,0,0,0,0,0,0,0,0,0,0.0756874902829624,0,-0.0563968360286765,0,0,0.115569124547806,0,0,0.0681644006825011,-8.67361737988404e-19,0,0.0176097075393863,0,0,0,0,0,0,0,0.0248235648853129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467718733443724,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561473376171791,0,0,0,0,0,0,0,0,0,0,0,0,0.0422861562870812,0,0,0,0.0491333631121037,0,0.164876157568937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329970839309453,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.136297714395349,0,0,0,0,-0.06517210574615,0,0,0,0.180150362218102,0,0,0,0.237469186252773,0,0,0,0,0.131130718342572,0,0,0,0,0,0,0,0,0,0.500230734240983,0,0,0,0,0,-0.103177196404105,-0.178859655566294,0,-0.125854199909004,0.2688700973623,0,0,0,0,0.248664739864684,0.0813696663286778,-0.165505470093542,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.171284752504359,-0.0377395230959342,0,0,0,-0.107145181412273,0,0,0.0514627650746159,-0.0491665823391128,0,-0.0621779839349659,0.0340711423655014,0,-0.104606091501676,0,0,0.237295387075586,0,0,0,0,0.160268868040621,0.316236619159721,0,0,0.163794126774493,0,0,0,0.126342515323222,0,0,0,0,0.167695867299155,0,0,0,0,0,0,0,0,0,0.0223992884028646,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.014173062954957,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.175358237584399,0,0,0.0453160404044979,0.122294165993975,0,0,0,0,0,0,0,0,0.216882855784728,0.0480859887467016,0,0,0,0,0,0.0451153355669839,0,0,0,0,0,0,0,0,0.147160094863782,0,-1.0842021724855e-19,0.228194733452389,0,0,0,-0.0334616304548644,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0315461561223627,0,0,0.0100756977359646,0,0,0,0,0.025982440404906,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616194498871536,0,0,-0.0311555100586052,0,-0.008693107199198,0.0177778777600255,0,0,0,0.0842557990790924,0.0780372002124116,0,0,0,0,0.0353571421921247,0.0412452414264464,0,0,-0.0415531577655967,0,0,0,-0.0187571469034151,0,0
X002506.SZ,0,-0.0221962474872398,0,0,0,0,0,0,0,-0.110007899752377,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656994887415655,0,0,0,0,0,0,0,0,0,0.215607569017281,0,0,-0.136900911301794,-0.0936596258562905,0.0666199839634636,0,0,-0.0897531331652557,-0.0159925561988591,0,0.10559440951396,0.143298198865569,0,0,0,0,0,0,-0.00708401187644021,0,0,0,-0.0186653578794104,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.211938206192311,0,0,0,0,0,0.0721487035165822,0,0,0,0,0,0,0,0,0,0,0,0,0.0487376120898531,0,0.448640730861955,0,0,-0.0674193792681788,0,0,0.0447043614133306,0,0,0,0,0,0,0.206810639112565,0,0.0638692787983143,0,0,0.0560553803777701,0,0,0,0,0,0,-0.0543875483911572,0,0
X002456.SZ,0,0,0,0,0,0,-0.137115485638097,0.153524737273629,0,0,0,0,0,0,0,0,0,0,0.0751264287538236,0.127960941952528,0,0,0.123059836089555,0,0,0,0,0,0,0,0,0,0.00702105204865343,0,0,0,0,0,0.114962683648253,0,0,0.188331330259365,0,0,0.21375333759989,0,0,0.100041908771889,0,0,0,-0.0540099302406905,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135721704565761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893726184858316,-0.0298069970105216,0,0.00105049533893792,0,0,0.0518506543095436,0,0,0.0555905683052721,0,0,0.0672654247474889,0,0.0328623342339211,0,0,0,0,0,0,0.0087417908895263,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644682949886975,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.318218196261275,0,0,0,0,0,0,0,0,0.0855818017617571,0,0,0.101339987638588,0,0,0,0,0,0,0,0,0,0,-0.0246725728704155,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188334355151736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357362033938382,0.213927398704212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937155552366516,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227702835424268,0.00746905722067671,0,0,0,0,0,0,0,0,0,0.012956931031546,0,0,0.0500990219407487,0,0,0,0,0,4.33680868994202e-19,0,0,0.117743481117628,0,0,0.0302255701594111,0,0,0,0,0,0,0,0,0,0,0,-0.0221402979805522,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.186734464331603,0,0,0,0,0,0,0,0,0,0,0.0885061120234047,0.0578275666299337,0,0,0,0,0,0,0.0256562513450641,0,0,0.278254500603505,0,0,0,0,0,0,-0.0412431731631312,0,0.0772293285245538,0,0,-0.0778015681947062,0.162815451455864,0,0,0.130483900457422,-0.0348717058178625,0,0,0,0,-0.117543486147487,0,0,0,0,-0.0412991232482141,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0558202512780289,0,0,0,0,0,0,0,0,0,0,0,0.015400666046223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064169678039809,0,0,0.0788214722699566,0.0170716709863422,0,0,0.0207211266641904,0,0.149346925304562,0,0,0,0,0,0,0,0,0.018527947061568,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.414496635519432,0,0,0,0,0,0,0,0.101370466697916,0.163307709791484,0,0,0.0283274116904185,0.0301654678569905,0,0,0.0130637851237651,0,0.0452748519185869,0,0,0,0,0.0124811331493545,0,0,0,0,0.0552748475838849,0,0,0,0,0,0,0,0,0.0127382468034668,0.116032343519276,0,0,0.0145444672267969,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0401883606511868,0,0,0,0,0,0,0,0,0,0.0197903038557795,0,0,0,0,0,0,-0.0119212609356652,0,0,0,0,0,0,0,0,0,0,0,0,0.0272514237511004,-0.0242941536575299,-0.0288440554376051,0,0,0,0.0443534692543293,0,0,0,0,-0.151230151288705,0,0,0,0,-0.0310059743802541,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0547452633687065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671945697811414,0,0,0,-0.0645967080603876,0,0,0,0,0,0,0,-0.064719117668171,0,0.0248349775652262,0,0,0,-0.00670471535834102,-0.207196652762295,0,0,0,0,0,0,0,0,0,1.12674110582689,0,0,0,0.230596182781399,0,0
TED,0,0,0,0,0,0,0,0,0,0.139833841723245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700576302550204,0,0,0,0,0,0,-0.129879490650381,0,0,0,0,0,0,0,0,0,0,0,-0.124895118265053,0,0,0.538916273895624,0,0,0,0,-0.115417210865665,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.00920328658677886,0,0.0416419658548133,0,0,0,0,-0.0311747724892553,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0093973982602178,-0.0383578817142232,0,-0.0306875773782758,0,-0.0323610391097848,0,0,0,0,0,0,-0.0474848948505717,-0.00116202882072076,0,0.0503191941515636,0,0,0,0.102185460669304,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0310292446728272,0,0,0,0,0,0,0,0,0,-0.0769857408947644,-0.0251362385877984,0,0,0,0,0.0278990391045717,0,0,0,0,0,0.0787732042607088,0,0,0,0.000978216159265798,0,0,0,-0.0033443768529783,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0348513330507675,0,0,0,0,0.00944294811075306,0,0,0,-0.0242389526355994,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222067735100534,-0.0028920019925437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190101504335423,0,0,0,0,0,0,0,0,0,-0.000953127578735799,0,0,0,-0.000560646197309486,-0.00411402983167667,0,0,0,0.00340505458096774,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128614088025825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208656858606577,-0.441991938215321,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00177179926380277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051599400058234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00226568420605244,0,0,0,0,0,0,0.00028301839046153,0,0,-0.00163724066311992,0,0,0,0.00268472684648838,0,0,0,0,-0.030386628322115,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251784446973853,0,0,0,0,0.0679154320199976,0,0
