,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X600031.SH,X000568.SZ,X002304.SZ,X600690.SH,X600104.SH,X300124.SZ,X300014.SZ,X000725.SZ,X000063.SZ,X600703.SH,X002371.SZ,X000338.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X300142.SZ,X003816.SZ,X002049.SZ,X000661.SZ,X601877.SH,X000100.SZ,X002179.SZ,X000596.SZ,X600460.SH,X000157.SZ,X002074.SZ,X002007.SZ,X002414.SZ,X000799.SZ,X600741.SH,X600584.SH,X600702.SH,X600183.SH,X002236.SZ,X601799.SH,X600089.SH,X000800.SZ,X300146.SZ,X000066.SZ,X600779.SH,X000977.SZ,X600884.SH,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.109835827330244,0,0,0,0.0739589411468143,0,0.0323167137492256,0.150999333440325,0.0512561204452277,0.136567375162754,0,0,0,0,0,0,0,0,0.0276803924878292,0,0,0,0,0,0,0,0,0,0,0,0,0.00762661588173933,0,0,0,0,0,0.0580416205545873,0,0,0,0,0,0,0,0.0454646226442355,0,0,0,0,0.0129505087297044,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0576508415657639,0,0,0.0141035069502926,0.329084516025335,0,0,0,0,0.0310557965970631,0,0,0,0,0,0,0,0,0,0,0,0.164955522059603,0,0,0,0,0,0,0.00132767039933427,0,0,0,0,0,0,0,0,0.0371582177331647,0,0,0,0,0.166541993333385,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.137166385429866,0,0,0.146118602714015,0,0,0.0693609012563668,0,0,0,0,0.0382210707911002,0.133071437565129,0,0,0.0867859256665973,0,0,0,0,0,0.00638901839868653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608267172374502,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.296913640004142,0.0999253722662507,0,0,0.113404294785464,-0.0837323080262224,0,0,0,0,0,-0.0668757755770679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403883685760492,0,-0.0759960719967285,0.0135789741504293,0,0,0,0,0,0,0,0.094685831262963,0,0,-0.00551598714499557,0,-0.0352769094488267,0.0110153637048697,0,0,0,0,0,0
X600276.SH,0,0.0511908766540325,0,0,0,-0.0486009880815704,0,0.0248317734176922,0,0,0.120416184051915,0,0.123101051097468,0,0,0,0,0,0.0985530785953612,0,0,0,0.0391749159826119,0,0,0.137128469412654,0,0,0,0,0,0.210180858623474,0,0,0,0,0,0,1.73472347597681e-18,-0.215615937430995,0,0,-0.0512583526586544,0,0,0,0,0,0.0527176387169342,0,0,0.0520886861122373,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0156390447236404,-0.0134097446257612,0,0.111033507683558,0,0,0,0,0,0,0,0,0.184539009799931,0,0,0.212724365871956,0,0,0,0.088226567592369,0,0,0,0,0,0,0,0,0,0,0,0,0.0391903056260286,-0.0714506861481027,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0505593239938163,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-0.00838337030556636,0,0,0,0,0.0356084862375131,0,0,0,0,0.131715691563062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041581269997155,-0.0369944669823961,0,0,0,0,0,0.113080639444875,0,0.0460729120554744,0,0,-0.0352721118821631,0,0,0,0,0.0146698125722915,0,0,0,0,0,0.0385912579922438,0,0,0,-0.0703587643003696,0,0
X600031.SH,0,0.163999457239543,0,0,0,0,0,0,0,0,0,0,0.0701302296390307,0,0,0,0.12691835692782,0,0,0,0,0,0.0207800121806578,0,0,0,0,0,0.0315360230386766,0,-0.0645611812730926,0.272942685291503,0,0,0.0488675356997705,0,0.0356921311055458,0,0.0579287151579353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546664272687964,0,0
X000568.SZ,0,0.254715289448352,0,0.175022129017977,0,0,0,0,0,0.0989791588322155,0,0,0,0,0,0,0,-0.0768839236012057,0,0,-0.0130168085134952,0,0,0,0,0,0,0,0,0.19972971458749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273935027936808,0,0,0,0,0,0.0459497166464357,0,0,0,0,0,0
X002304.SZ,0,0,0,0.166299238350944,0,0,0,0,0.123420336088127,0,0,0,0,0,0,0,0.126407701433801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130889909609815,0.118375077072386,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.095912322319633,0.0588610048611928,0.21168099623039,0,0,0,-0.0371838822941075,0,0,0,0,0,0,0
