,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X300003.SZ,X601877.SH,X002179.SZ,X002007.SZ,X600703.SH,X000157.SZ,X000100.SZ,X002241.SZ,X300142.SZ,X600271.SH,X002463.SZ,X000625.SZ,X300124.SZ,X300014.SZ,X600867.SH,X000977.SZ,X002008.SZ,X000066.SZ,X002049.SZ,X600066.SH,X300146.SZ,X600498.SH,X300136.SZ,X002506.SZ,X600177.SH,X002129.SZ,X002371.SZ,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.156904608057051,0,0,0.107831456157804,0,0,0,0,0,0,0,0,0,0,0,0.110854512042086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120930011104012,0,0,0,0,0,0.029060417452406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140775154131293,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.051942201112478,0.363081304526097,4.33680868994202e-19,0,0,0,0,0,0,0.260766739241038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210105699105616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365617147543389,0.0502220912172514,0,0,0,-0.000571062660782881,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0795043837243813,0,0,0,0.159449169159272,0,0,0,0,0,0,0,0,0,0.187189529652953,0,0,0,0,0,0,0,0,0,-0.00373144862281402,0.199824981440974,0,-0.0143471271242562,0,0,0,0.183494735403828,0,0,-0.104698478101502,0.155325906673503,0,0,0,0,0,0,0,0,0,0,0,-0.00521537455865471,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0353190788718174,0,0,0,0,0.130812307911645,0,0,0,0,0,0.0945356410535474,0.075772105206307,0.209616040062451,0,-0.0903852262201612,0.00553785105832918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118757613067464,0,0,0,0,0,0,0,0,0,0,0.00623369860902084,-0.0283551802061272,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.231463996672903,0,0,0,0,0,0,0,0,0.0125033927599592,0,0.216397963473485,0,0,0,0.0208365178702125,0,0,0,0.120100793792576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801088580557357,0,0,0,0,0,0.00445412413597145,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878529353927125,0.161005073977423,0,0,0,-0.0548140399464303,0,0,0,0,0,0,0,0,0,0,0,0,0.120511211103407,0,0,0,0.0388808716855292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01245018161229,0.0065857249402024,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.139855589870295,0,0,0,0,0.025083399772756,0,0.217750410732775,0,0,0,0,0,0,0.215116148242779,0,0.0527243586377239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452503294010023,0,0,0,0,0,0,0,-0.0795507591720393,0,0,0,0,-0.0283727475588202,0.075023301692488,0,0,0,0,0,0
X000568.SZ,0,0.542396683363689,0,0,0,0,0,1.73472347597681e-18,0,0.00495545231433291,0,0,0,0,0,0.0784021028084546,0,0.0632511048448366,0,0,0.0309337811903795,0,0,0,0,0,0,0,-0.00346099810304712,0,0,0,0,0,0.00212148514218962,0,0,0,0,0.0145232546822234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0.210072304638333,0,0,0.109992632271004,0,0,0,0,0,0,0.00363248124916079,0,0,0,0.141107960436677,0,0,0,0,0.261374246024719,0,0,0,0,0,0,0.0179681594262296,0,0,0,0,0,0,0,0,0,0.0686815617250644,0,0.00726993421070218,0,0,0,0.115293630316144,0,0,0,0.0979252315526607,0,0,0,0.016746288519384,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0178406959536489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444060229409012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640270377721014,0,0,0,0,0.353926695093296,0,0,-0.028976302518753,0.0582441728861203,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.295397279429216,0,0,0,0,0,0,0,0,0,0,0,0.0172637630389635,0,0,0.0197767685060882,0,0,0,0,0,0,0,0,0,0,0.0223881929519673,0.0301630216874938,0,0,0.0796973230402224,0,0,0.0662843332184637,0,0.00772479490319702,0,0,0,0,0,0,0,0,0.0389053597777113,0.0614396643068953,0,0.00925335357231103,0.00562184869851634,0,0,0,0,0,0
X600031.SH,0,0.015751418138176,0,0,0,0,0,0,0,0.127236638599244,0,0,0,0,0.0612765059497061,0,0,0,0,0,0,0,0,0,0,0,0.154039318352477,0,-0.0282193816962855,0,0,0,0,0,0,0,0.024689912975024,0,0.0482139955362517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217714154432613,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440567232585881,0,0.000708411198522879,0,0,0,0,0,0,0,0,0,0,0.123942112465539,0,0,0,0.0565726916285739,0,0,0.103824982337612,0,0,0,0,0,0,0,0,-0.0663419992566938,0,0,0,0,0,0.0204680040366088,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.157153337745595,0,0,0,0,0,0.0144637720167376,0,0,0,0,0.0356461201657579,0,0,0.115369874622393,0,0.0551385888852942,0,0,0,0,0,0.0936006984153929,0,0,0,0.047856968418077,0,0,0,0,0,0,0,0.051579662044427,0,0.116343004004085,0,0,0,0,0,0,0.0265537206831696,0.0531664810406435,0,0,0,-0.00278196976286802,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.171374915544392,0,0,0,0.242206885297791,0,0,0.0913810096023691,0,0,0,0,0.0348066219506311,0,0,0,0,0,0,0,0,0,0.0783352017278197,0,0.151129733606638,0,0,0,0,0,0.0820471389577773,-0.0938113790450983,0,0,0.0715105621944281,0,-0.10461532739998,0,0,0,0,0,0,0,0,0,0,-0.014921531712237,0,0,0,-0.0116329842122276,0,0
X600809.SH,0,0.317060778648333,0,0,0,0,0,0,0,0,0,0.035856350881826,0,0,0.0345172306837952,0,0,0.0733789794692682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183189117221359,0,0,0,0.0788848646401991,0,0,0,0,0,0,0,0,0,-0.0048016104796297,0,0,0,0,0,0,0
X000596.SZ,0,0.208717739181976,0,0,0,0,0,0.239536894382229,0.316177596119685,0,0,0,0,0,0,0,0,0,0,0.00662746919952162,0,0,0,0,0,0,0,0,0,0,0,0,-0.127026015059724,0,0.0944284249863367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338953948679647,0,0,0.008725071256763,0.0280365415498255,0,0,0,0,0,0
X000661.SZ,0,1.38777878078145e-17,0.281822503994058,0,0,0,0,0,0.0607381378264307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336520524060764,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.14263413934185,-0.134037079093468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782148436748701,0.0175356969580108,0.0214796657349741,0,0,0,0,-0.0665933012859014,0,0
X600183.SH,0,0,0,0,0,0,-0.036974210875044,0,0,0,0,0.00851344298691854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419868230990154,0,0,0.0408487845281056,0,0,0.175408379759942,0,0.184752422934011,0,0,0,0,0,0,0.190358219452763,0,0,0,0,0,0,0,0.0226100959636191,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.313473354314404,0,0,0,0,0.131208835331238,0,0.0646129982284917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463217753904809,0,0,0.0183252734848837,0,0,0,0,0,0,0,0,0,0,0.169274346743808,0,0,-2.16840434497101e-19,0.0447766862767738,0,0,0,0,0,0
X300003.SZ,0,0,0.242672046862086,0,0,0,0,0,0,0,0,0,0.129038129076934,0.124079477498427,0,0,0,0,0,0,0,0,0,0,0.283919673096623,0,0.160094358196479,0,0,0.0147277527037273,0.00926560555871811,0.151151488584327,0.141067359478828,0,0.0838950221391282,0,0,0,0,0,0,-0.0582370754157213,0,0,0,0,0,0,0,0,0,-0.0341490717185588,0.0225372973971989,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.107350389055237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275266290346,0,0,0,0.025387753818186,0,0,0,0,0,0.0128645257234679,0.042257239837693,0.00283148250983341,-0.0609276849508008,0.0739401381683518,0,0,0,0,0,0,0,0,0,0,0,0.0150384501295339,-0.00893753734815396,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204518444666585,0,0,0,0.133942208882938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105332598537982,0,0.0621320708299221,0,0,0,0,0,0,0,0,0.101272515272768,0,0,0,-0.0201925844912888,0.00687720039114506,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370903682239632,0,0,0,0,0,0,0,0,0,0,0.181074769475596,0,0,0.0271665876178675,0,0.0931672550824112,0,0,0,0.0805215550149403,0,0,0,0,0,0,0,0,0,0,0,0,0.0136474600429375,0,0,0,0,0,0,0
