,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000625.SZ,X000338.SZ,X600487.SH,X002008.SZ,X002241.SZ,X002456.SZ,X600066.SH,X601877.SH,X300136.SZ,X000100.SZ,X600809.SH,X600522.SH,X300124.SZ,X002508.SZ,X002294.SZ,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X002129.SZ,X000596.SZ,X600177.SH,X000157.SZ,X600699.SH,X002049.SZ,X300142.SZ,X600584.SH,X600118.SH,X000661.SZ,X600566.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.225309414850011,0,0,0,0,0,0,0.022773605231547,0,0,0,0,0,0,0,0,0.0712836156118469,0,0,0,0.100063164243201,0,0.0525778916024628,0,0,0,0,0,0,0,0.0824275762864894,0,0,0,0,0,0.0113136123799671,0,0,0.0327433105865854,0,0,0,0,0,0,0,0,-0.0108890677474407,0.0453963170127712,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0603074374016967,0.0526294535261078,0,0.170192204292792,0.109351966527834,0,0,0,0,0,0,0,0,0,0,0,0.0382830958410048,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126621849370999,0.0100358429140236,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0843101520363402,0,0,0,0.0394010174613073,0,0,0,0.0651815501711467,0.206620107436868,0,0,0,0.0791326311370468,0,0,0,0,0.136407480827188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00470650554229978,0,0,0,0,0,0,0
X000858.SZ,0.114645117099293,0,0,0,0.0709050714993776,0,0,0.0882832296209954,-0.0256243204721397,0,0,0.339450759937478,0,0,0,0,0,0,0.0336271119094527,0,0,0,0,0,0,0,0.247481920133163,0,0,0,0.0129656083316837,0,0,0,0,0,0,0,0,0,0,0,0.0351075799967223,0,0,0,0,0,0,0,0,0.00175999407544712,0.000692907142319668,0,0,0,0,0,0
X000651.SZ,0,0.0867763972211848,0,0.243027231258191,0,0,0,0,0.0946163952598476,0,0,0,0.0205185239246562,0,0,0,0,0,0.0231578039739868,0,0,0,0,0,0,0,0,0.0399934195231928,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0154693498656572,0.0755239553532708,0,0,0,0,0,0,0.000349014515879064,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.362803557842329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102737863335729,0.0210261342171938,0,0,0,0,0,0.111544286491573,0,0,0,0,0,-4.33680868994202e-19,0,0.290021051796865,0,0,0,0,0,0.134176221861566,0,0,0,0,0,-0.0198573582223126,0.0359581514183337,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0844672930556344,0,0,0,0.116859435686143,0.040840323187994,0.139038221651809,0,0,0,0,0,0,0.0258286126410017,0.0212562590436845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202982096584642,0,0,0,0,0,0,0.0959063109027591,0,0,0,0,0,0,-0.0148204097531843,0.0339757435768413,0,0,0,0,0,0
X002304.SZ,0.233999333160686,0,0,0.113255774422404,0,0,0,0,0,0,0,0.201242340189999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463900912752963,0,0,0.0861919461213752,0,0,0,-0.0337615829400501,0.039382675768821,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.450863345790889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110409588223137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147593851156146,0,0.336486509344427,0,0,0,0,0,0,0.00633388035171636,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0717188129255285,0,0,0.124023920587882,0,0,0.0226224899926225,0,0,0,0.146866493623797,-0.0779691468693034,0,0,0,0.175072864192898,0,0,0,0,0,0.107802777560621,0,0.249337988986245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161451410173538,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.283481622270691,0,0,0.206068237968399,0,0,0.0858781035272821,0,0,0,0,0,0,0.0177662745989703,0,0,0,0.00368653200444525,0.0490169550366204,0.18046703756207,0.167699927581842,0,0,0,0,0,0,0,0,0,0,0.244299418447672,-0.105299872942462,0,0,0,0,0.000573740040481173,0,0,0,0.169977892221437,0,0,0,-0.0334958418329905,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0225696312531434,0,0,0,0,0,0,0,0,0,0,0,0.183388190471233,0,0,0,0,0,0,0.0874210556214337,0,0,0,0,0,0,0,0,0,0,0,0,0.17928654886526,0,0,0,0,0.0337629960977362,0,0,0,0,0,0,0.00431437309928933,0.0137736478199493,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.165432322073411,0,0.0268639793640925,0,0,0,0,0,0,0,-0.0852890351773745,0,0.180909178338353,0.136944684616162,0,0,0.0284572939081436,0,0,0,0.12313025123897,0,0,0,0,0,0.0455786522350636,0,0,0,0,-0.119026187591911,0,0,0,0,0,0.017007818980398,0,0,0,0,0,0,0,0.0116457628782715,0,0,0,0,0,0
X002475.SZ,0,0,0.0244531790900468,0,0.106910921352182,0,0,0,0.054555578726927,0,0,0.012800701715853,0,0,-4.33680868994202e-19,0,0,0,0,0.230665151138004,0.00632225304646987,0.176387676181012,0,0,0.176951876719296,0,0,0,0,0,0,0,0,0,0,0,0,0.0390509542344076,0,0,0,0,0,0,0,0,0,0.00975679116434753,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,-0.047166219451312,0,0.553483534868757,0,0.0318297531658794,0,0,0,0.038140659671686,0.0478335620701756,0,0,0,8.67361737988404e-19,0,0,0,0,0.104970108747374,0,0,0.121241862608909,0,0,0,0,0,-0.0265436630141785,0,0,0,0,0,0,0,0,0,-5.73063257556109e-05,0,-0.195790717901776,0,0,0,-0.151003898355146,0,0.122066002826626,0,0,0,0,0,0,0.0190473185348822,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.246538208891778,0,-0.0416149904590276,-0.0982060848940793,0,-0.144974189093802,0,0,0,0,0,0,0,0,0,0,0,0.0989390533073783,0.095902312164349,0,0,0,0,0,0,0,0,0,0,0,0.301254391233492,0,-0.116620491798013,0,0,0,0,0,0,0.0870315239604143,0.0361132040423623,0,0,0,0,0,0.000447397495371863,0.00839131158436491,0,0,0,0,0,0
X000625.SZ,-0.0296609837954302,0,0,0,0,0,0,0,-0.0555286945664688,0.0925349510506506,0.0136795027083817,0,0.0176678928457379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680661346928497,0,0,0,0.0601842090167125,0,0,0,0,0,0,0,0,0,0.051867498299669,0,0,0,0,0,0,0,-0.0192616027222356,0.0140244359416416,0,0,0,0,0,0
X000338.SZ,0,0,0.059749844299433,0,0,0,-0.0591039081530483,0,0,0,0,0,0,0,0.181931139553484,0,0,0,0,0,0,0,0,0,0,0,0,-0.180126025386914,0,0,0,0,0,0,0,0,0,0.272054824855759,0.288952729278589,0,0,0,0,0.0895419942916436,0,0,0,0,0,-0.0390161712424617,0,0.0226641858224735,0.0151659525554922,0,0,0,0,0,0
X600487.SH,0,0,0.0870421980146489,0,0.102106439166235,0,0,0,0,0,0,0,0,0,0.0317077586272646,0,0,0,0,0.0190907189189837,0,0,0.190485649126363,0.155249488327682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433072917484523,0.0753530208843897,0,0,0,0,0,0,0.0444516817177844,0,0,0,0,0,0.012573366540671,-0.0158663404911224,0,0,0,0,0,0
X002008.SZ,0,0,0.296552729721606,0,0,0,0,0,0,0.185208333936149,0,0.0296861158002649,0,0,0,0,0,0,0,0,0,0,0,0.026812727966027,0.0362566221556268,-1.73472347597681e-18,0,0,0.100390725804324,0.0388714663868529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272598638989463,0,0,0.026056187858636,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870327968338512,0,0,0,0,0.145579213969401,0,0,0.307936590623009,0,0,0,0,0,0,0.0879768867659129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286429413216929,0.103128999534438,0,0,0,0,0,0,0,0,0.02084083728893,0,0,0,0,0,0
X002456.SZ,0,0.183933255929344,0,0,0,0,0,0,0,0,0,-0.0669979599893485,0,0.60115596602386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174897874035221,0,0,0,0.0311292423317078,0,0,0.161916197920761,0,0.136404315623847,0,0,0,0,-0.0195003835610291,0,0,0,0,0,0
X600066.SH,0,0.0626098792208453,0,0,0,-0.0725728491665323,0,0,0,0,0,0,0,0,0,0.344992801598399,0,0,0,0.0947641373750939,0,0,0,0,-0.216939193601793,0,0,0.0422943028958837,0.505977581825399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00459441529721627,0,0,0,0,0,0,0.0170824076099535,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217752223191511,0,0,0,0,0,0,0,0,0,0,0.0776051092387374,0,0,0,0,0,0,0,0.119699617000217,0,0.0279768683986904,0,0,0.125774134553803,0,0.129076655445845,0,0,0,0,0,0,0.0354766694176835,0,0,0,0,0,0,0
