,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X600372.SH,X002236.SZ,X000661.SZ,X002049.SZ,X002241.SZ,X600584.SH,X000157.SZ,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002180.SZ,X002007.SZ,X002074.SZ,X601799.SH,X600183.SH,X002463.SZ,X600418.SH,X300142.SZ,X000733.SZ,X002028.SZ,X000066.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.39932883275863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470847095535792,0,0,0,0,0,0,0,0,0,0,0,0,0.0412057877296192,0,0,0,0,-0.00998063224095647,0,0,0,0,0,0
X000858.SZ,0.123201342527113,0,0,0.0830046879829887,0,0,0,0,0,0,0,0,0.125786643551382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796299168037679,0,0,0,0,0,0,0,0,0,0,0,-0.0573698476367565,0.0518162445717391,0,0,0,0,0,0,0.320630879781068,0,0,-0.00238352997478855,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108971953888197,0,0.0302094535582859,0,0,0.019913271750865,0,0,0,0,0,0,0.0612312937338211,0,0,0,0.0921073684489031,0,0,0,0,0,0,0,0,0,0.0220208469315498,0,0,0,0,0,0.0392788037870365,0,0,0,0,0,0,0,0
X000568.SZ,0.385075505770337,0,0,0,0,0.221910420041683,0,0,0,0,0,0.0534607181872033,0,0,0,0.175071867664768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964093634977451,0,0.00234724932140746,-0.012902428421129,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0555805495518021,0,0.181863221356912,0,0,0,0,0,0,0,0,0,0,-0.0779554548300375,0,-0.0646697451802169,0,0,0,0,0,0,0.212437321222616,0,-6.93889390390723e-18,0,0,0,-0.0566876679389138,0,0,0.0516336860039767,0.107403055292002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0.169500174886695,0,0,0.45830788093944,0,0,0,0,0,0,0,0,0,0,0,0.160694099576504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204992716993363,0,0,-0.0132297685137064,0,0,0.0159926254318202,0,0,0.0421826046210503,0,0.0603636485650165,0,0,0.00309016009121987,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045266825172583,0,0,0,0,0,0,0,0,0.113996954201778,0,0,0.166066989772628,0.144433031502621,0,0,0,0,0,0.0344358277374181,0,0,0,0,0,0.0952778142203674,0.0834193019697344,0,0,0,0,0,0,-0.0328557860623481,0.0238480752886517,0,0,0,-0.146716180631903,0,0
X600690.SH,0.114813171066186,0,0,0.123969860683395,0,0,0,0,0,0,0,0,0.0435393661245666,0,0,0,0,0.0751472712311729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401762858693304,0,0,-0.0274664227594403,0,0,0,0,-0.00656115839128635,0.00817739626148476,0,0,0,0,0,0
X000651.SZ,0.00601155107579879,0,0,0,0,0,0,0.112466523666762,0,0,0.0606206565929693,0,0.00527452807501952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336772219390087,-0.0331800719281199,0,0,-6.93889390390723e-18,0,0,0,0.0840539036830326,0.0263130545765005,0,0,0,0.0664150246413527,0,0,8.67361737988404e-19,0.0476180546156001,0,0,0,0,0,0.00512573303350617,-0.0366601404364944,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0218083597159728,0,0.0723607717562502,0,0,0,0,0,0,0.0677684823171965,0,0,0,0.0101987070600077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282900630221132,0,0,-0.0231073818441312,0,0,0,0,0,0
