,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X600276.SH,X600690.SH,X600271.SH,X600118.SH,X000100.SZ,X600372.SH,X600703.SH,X000157.SZ,X002129.SZ,X002241.SZ,X000338.SZ,X600741.SH,X600089.SH,X300124.SZ,X600066.SH,X600177.SH,X002236.SZ,X002456.SZ,X000559.SZ,X002292.SZ,X600582.SH,X600198.SH,X000977.SZ,X002465.SZ,X600060.SH,X600435.SH,X002475.SZ,X600839.SH,X300003.SZ,X601877.SH,X000800.SZ,X002294.SZ,X002007.SZ,X000568.SZ,X000623.SZ,X000581.SZ,X000869.SZ,X002008.SZ,X002049.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.188055740242242,0,0,0,0,0,0,0,0,0,0.0662850749914898,0,0,0,0,0,0,0,0,0,0.000704578774288885,0,0,0,0,0,0,0,0,0,0,0,0.0576434589542916,0,0,0,0,0,0.070201673477234,0,0,0,0,0,0,0,0,0.00885075768290008,0,0,0,0,0,0
X600104.SH,0,0,0.111398701219604,1.0842021724855e-19,0.0416596773958045,0.0365845107215485,0,0,0,0,0,0,0,0.0127489008783557,0,0.0790526502588019,0,0,0,0,0,0,0,0,0,0,0.0897780556187234,0,0,0,0,0,0,0,0,0,0.0167907598533572,0.0485381687380945,0,0,0,0,0,0.141949863697104,0.10647417156767,0,0,0,0,0,0,-0.00174961191690943,0,0,0,0,0,0,0
X000651.SZ,0.0383982824199613,0.106062002199578,0,0.0942569211296702,0,0.0680411459028441,0,0,0,0,0,0.0290852829043517,0,0,0.0787488493863735,0,0,0,0,0,0.123351131351614,0,0,0,0.0283392746182728,0,0,0,0,0,0,0,0,0,0.014464671115783,0,0,0,0,0,0,0,0,0,0.0646755464899303,0,0,0,0,0,0,-0.0018451894879286,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.033547233246677,0,0,0,0,0,0,0,0,0,0,0,0,0.0145233729947671,0,0,0,0.127501044410274,0,0,0,0.139865580243693,0,0,0,0,0,0.0611523844969752,0.0765015272090175,0,0,0,0,0,0,0,0,0,0,0.119053163040778,0,0,0,0.137169293882129,0,0,-0.0100586740498417,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156901924798299,0,0,0.102329297918276,0,0,0,0,0,0.00148421661868191,0,0,0,0,0,0,0,0.116843079316399,0.011688590314852,0,0,0,0,0,0.113692419625162,0.0981240809856386,0,0,0,0,0.119214197207722,0,0,0,0,0,0.101130598573738,0,-0.00559155069350204,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0115346681297854,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0486235539106671,0.131620245171817,0,0,0,0,0,0,0.182125348633895,0,0,0,0,0,0.0209257795935213,0,0,0,0,0,0.00083691965182484,0,0,0.0203254913862499,0,0,0,0,0,0,0.0295722889373804,0,0,0,0,0.144563700914078,0,-0.0209768922413318,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782552787753964,0,0.127982513598194,0.0340095542379401,0,0,0,0.0119944121633512,0,0.031884429381728,0.0233885494640869,0,0,0,0,0,0,0,0.0844821886824798,0,0.140229472867498,0,0,0,0,0,0.0393396056560685,0,0,-0.00976852409747951,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00658443388410988,0.0215889128481033,0,0,0,0,0.0958223602259212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262186916548364,0,0,0.0146451298664955,0,0.0500792807758935,0,0,-0.00631366412263845,-0.00985748505256431,0,0,0,0,0,0
X000625.SZ,0,0,0,0.143415519144465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062549241727084,0.0891319348057693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121192212248379,0.0351000948438616,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731775632446777,0.527765862478627,0,0,0,0,0.022004540714106,0,0,0,0,0,0,0,0,0.0354570456051785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857986835751128,0,0,0,0,0,0
