,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X600809.SH,X601877.SH,X002008.SZ,X002456.SZ,X002508.SZ,X600066.SH,X600487.SH,X300124.SZ,X002241.SZ,X000100.SZ,X300003.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X600089.SH,X000050.SZ,X000157.SZ,X000981.SZ,X600177.SH,X000596.SZ,X600566.SH,X600707.SH,X002085.SZ,X600498.SH,X000661.SZ,X002180.SZ,X300142.SZ,X600699.SH,X002179.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,-0.109521679183725,0.12786026974689,0.542470100881267,0,0,0,0,0,0,0,0,0,0,0.0750402212191182,-0.0995307498577328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340290986904232,0,0,0,0,0,0.0463406379841821,0,0,0,0,-0.00427453864914282,-0.00179426908513569,0,0,0,0,0,0
X002236.SZ,0,0,0.0500586760491892,0,0,0,0,0.0955068655923505,0.071839437974331,0,0.190084045020684,0,0,0,0.130636506142833,0,0,0,0,0,0.125477455841037,0.00238461936866495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396564378078983,0,0,0,0,0,0,0,0,0.112318817116646,0.0229824126447097,0,0,0,0,0,0.0260421166335149,0.0011995522887628,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0519289288401172,0,0,0.0198807123179415,0,0,0,0,0,0,0.0177891186220825,0.353012946944476,0,0,0,0,0,0.159416856626499,0,0,0,0.0677082401090956,0,0,0,0,0,0,0,0,0,0,0,0.0723584805825608,0,0,0.0043342928796933,0,0,0,0,-0.00439859981183821,0.00362291124519619,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0413022404758303,0,0,0,0,0.137994806589514,0,-0.0332385320970805,0,0,0,0,0,0.217056461668484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188323277204357,0,0,0,0,0,0,0,0,0,0,0,0.165258436625278,0,0,0,0,0,0,0,-0.0385128851768214,0.0523326266386625,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.334153227181844,0,0,0,0,0,0,0.149581600322929,0.0438022211906468,0.138542086761711,0.142197939049468,0,0.0895506693059371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254180906753779,0,0.0369235033554064,0,0,0,0,0.00704164558568293,-0.0137727508767883,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.126644491080457,0,0,0,0,0,0.0751534075240612,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283225670050332,0.0507639834069446,0,0,0,0,0.15347950527184,0,0,0,0,0.0109136427511623,0,0,0,0,0,0.0109800056650815,0.0724028814119668,0,0,0,0.0639476527393971,0,0,0,0,-0.00489751116200061,0.0113888944293046,0.0369079976944782,0,0,0,0,0
X600809.SH,0,0,0,0,0.261417609865961,0,0,0,-0.0211073864029168,0,0,0,-0.0104397147973142,0,0,0,-0.104461880418503,0,0,0,0,0,0,0,0,0,0,0.412131441200085,0.0419352697661005,0,0,-0.0558539673614329,-0.0712199091832922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314246980690405,0.0615967719629993,0,0,0,0,0,0
X601877.SH,0.0129027110025387,-0.15865472560188,0,0,0,0,0,0,0,0,0.0167037019508703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237113537933056,0,0,0,0,0,0,0.0421119618471544,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.25184114417618,0,0,0.0927521872559759,0,0.138959040476498,0,0,-0.0128153885552896,0.0310381657414379,0,0,0,0,0,0
X002008.SZ,0,0,0.183992070343049,0,0.0294567167440072,0,0,0,0,4.33680868994202e-19,0,0,0,0.179066396232051,0,0,0,0,0,0,0,0,0,0,0.188570064974498,0,0,0.222309922835876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214309885924067,0,0,0,0,0.00616664966243544,-0.231645568176751,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162057139538122,0.694365576457126,0,0.049811763518219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15115656817935,0,-0.145126960796071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397261988039098,0.0462525158457334,0,0,0,0,0,0
X002508.SZ,0,0,0,0.00991765516459346,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.143782384096455,0,0,0,0,0,0.0340681656914706,0,0,0,0,0,0,0.0694899613302646,0,0,0,0,0,0,0,0.169871186187473,0,0,-0.0810178058614279,0,0,-0.0418009128162178,0,0,0,0,0,0,-0.0127917000886388,0,0,0,0,0,0
X600066.SH,0,0,0.00642280761440083,0,0,0,0,0,0.0138164771776959,-0.228590081921204,0,0,0,0.136493056313804,0,0,0.16818644565121,0,0,0,0,0,0,0,0.263994170669828,0.263537719723348,0,0,-0.0372651916762463,0,-0.115879691710786,0,0,0.0555465842962227,0,-0.0870157007232021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451290287347101,0,0,-0.0410665413482323,0.0429486106559874,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.00917504133091593,0,0,0,0,0.260701963322949,0.0311680530269552,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0521361687599009,0.390819530310586,0,0,0.0410053441193848,0,0,0,0,0,0,0,0,0.12847394272322,0,0,0,0,0,0,0,0,0,0,0.15549951828548,0,0,0,0,0,0,0,-0.000183236604214638,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0176303281603261,0,0,0,0,0,0.0950742574130494,0,0,0,0.0738489750402801,0.0539238211381541,0,0,0,0.118810562102355,0,0,0,0,0,0,0,0.0398127250859608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561489263954735,0.0732355601617084,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.256915969736142,0,0,0,0,0,0,0,0,0,0.0566778989660927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352120788030183,0,0.144391706587361,0.249743597793101,0,0,0,0,0.0102508256026783,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.21900227194116,0,0,0.132221087155983,0,0,0,0,0,0,0,0,0,0,0.146655082599948,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419063138614546,0,0,0,0,0,0,0.0540516542608831,0,0,0,0,0.00164347933787169,0.0071065574711548,0,0,0,0,0,0
X300003.SZ,0,0.144103705150076,0,0,0,0,0,0,0,0,0,0.0535698545234173,0,0,0,0,0,0,0,0,0,0,0,-0.107839261397661,0,0,0,0,0,0.0708402858282011,0,-0.0244280729660273,0,0,0,0.0298399102644823,0,0,0,0,0,0,-0.195044778109094,0.213024162889383,0,0,0,-0.0629288122973856,0.103361541626922,0,0,0.0236603137553925,-0.0215268720167627,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0804021415881019,0,0,0,0,0.102583788064351,0.250439228283803,0,0.0544473689448654,0,0,0,0,0,0,-0.0187259157964231,0,0,0,0,0,0,0,0,0,0,0,0.0144176724769496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668877144807662,0,0,0,0,-0.0108178394761809,-0.0149460421635876,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.204943115695514,0,0,-0.0347958272183104,0,0,0,0,0,0,-0.023329819196052,0,-0.0228038874761632,0.218562325146198,0,0.25427806306924,0,0,0.00341938216568483,0,-0.112982642784255,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774970280246535,0,0.0879234033422592,0,0,0,0,0,0,-0.00237347331981473,0,0,0,0,0,0,0
X300136.SZ,0,0,-8.67361737988404e-19,0,0.110640974915864,0,0,0,0,0,0,0.0227243519517465,0,0,0.0188064366126747,0,0,0,0,0.19509098256864,0,0.357804287064479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175650127459643,-0.0792146325108483,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0633705580568659,0.235376463377114,0,0,0,0,0,0,0,0,0.246705002198908,0,0,0,0,0.00706923111822079,0.0770119860352949,0,0,0,0,0,-0.0707820537746597,0,0.123695064574474,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0800947440797634,0,0,0.033933940028323,-0.0386604438643832,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0705607495410976,0,0,0,0,0,0,0,0,0,0,0.154935419212209,0,0,0,0,0,0,0,0,0,0,-0.158799824915715,0,0,0,0,0,0,0,0,0,0,0.138001048641178,0.129248422624609,0,0,0,0,0,0,0,0.0140389286859734,-0.0138887592469893,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0128403707151616,0,0,0,0.0166265876472894,0,0,0,0,0,0.0405026934499191,0,0,0,0,0,0.105319120996292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790820154738066,0.00584679440059403,0.00958762662126935,0.100325644348997,0,0,0,0,0.0235209409035255,0,0,0,-0.00337271940499389,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.411386648155833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293200646235866,0,0,0.0584535535071966,0,0,0,0,0,0,0.601412695918264,0,0,0,0,0.000850424263814931,0,0,0,0,0.368286658633192,0,0,-0.000641116851428726,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0648484947600618,0.00233835408331781,3.46944695195361e-18,0,0,0,0.101140467640452,0.00437250157567525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127133026986416,0,0,0.0479835092584318,0,0,0.0685212693267817,0,0,0,0,0,0.0122145554641844,-0.0111356522363005,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0189855714695725,0,0,0.0531561185336854,0,0,0.0155942364732514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846999574657461,0,0,0,0,0,0,0,-0.0130174409747161,0,-0.0633503212860705,0,0,0,-0.0283551433841364,0,0,0,0.0238190346852461,0,0.0638944104308474,0,0,0,0,0,-0.0185942981986047,0.00858542710555004,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851080085535978,0,0,0,0,0,0,-0.0401254819577479,0,0,0,0,0,0,0.0513721815253396,0,0,0,0,-0.0304527961767292,0,0,0,0.153507647643428,0,0,0,0,0,0,0,0.125695211526506,0,0,-0.00519150474689749,0,0,0,0,-0.000222455088482767,-0.00383035984206726,0,0,0,0,0,0
X000596.SZ,0.166215886898765,0,0,0,0,0.16168542943722,0.0430938744664168,0,0,0,0.016837281768072,0.213233185746052,0,0,0,0,0,0,0,0.0591623657404357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221079730196984,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331397895806194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499597650742412,0.0859464242145002,0,0,0.119478604974356,0,0,0,0,-0.0308997021280851,0.0348239310479436,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0.0160897585674434,0,0,0,0,0.0667995466543014,0,0,0,0.0491871208270762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374511654802698,0,0,0,0,0,0,0,0,0,0,0,0.112090591869533,0,0,0.0195956009213654,0,0,-0.0333391211383612,0.0523778657426073,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.194193941923933,-0.0884178198774548,0,0.0734461286899513,0,0,0,0,0,0,0,0,0,-0.0541740494762853,0,-0.021236679686446,0,0,0,0,0,0,0,0.0265688111087675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174034737219086,0.0879438350895089,0,0,0,0,0,0.0130698921820828,-0.055545433675262,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.149763499444921,0,0,0,0,0,0,0,0,0.112618863976532,0,0,0,0.192983965179631,0.219698420474446,0,0,0,0,0,0,0,0.13657460808671,0,0,0,0,0.0670038512498065,0,0.124752705882629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158403535522868,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.142917488907225,0,0,0,0,0,0.15678226989222,0,0.0332794831955898,0,0,0,0,0,0,0,0,0,0,0,0,0.0594465301648553,0,0,0.265945717991015,0,0,-0.0197304379132583,0,0.0155947267948921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192946418898356,0,0.0735907725521256,0,0,0,0,0
X002180.SZ,0,0,0,-0.0360514472807032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26772003853815,0.144947309583477,0.257790566039688,0,0.0441299909906602,0,0,0,0,0,0,0.182507805978766,0,0,0.0138947167533409,0,0,0,0,0.00509026555522908,0,0,0,0,0.0641663103223378,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0.0533075799713492,0.447712668330359,0,0,0.0668116073658478,0,0,0,0,-0.0892301055416483,0,0,0,0,0.0963160899345645,0,0,0,0,0.0972692291893058,0,0,0,0,0,0,0.185165433602572,0,0,0,0,0,0,0.0377991276721604,0,0,0,0,0,0,0,-0.144514024536694,0.19462440541487,0,0,0,0,0.455722580542288,0,0,0,0.0329586623482703,-0.0462788935432786,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0317829477339336,0,-0.00784203854150399,0.111418448485732,0,0,0,0,0,-0.11476753867914,0,0,0.103744529881256,0.114125323276252,0.0144091544298899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534277520503236,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0218128978154589,0,0.169631517741248,0,-0.0972092117375041,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.128803489745045,0,0.158201932672831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664158988224123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163640629936282,0,0,0.137338955871716,0,0,0,0.171455518796767,0,-0.0297033188572483,0.0136822698531503,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.00239084746372205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187635333500767,0,0,0,0,0,0,0.0465341496987291,0,0.0363865570989764,0.0911007458221704,0,0,0,0,0.0614269555345944,0,0,-0.000887287798470315,-0.00306999221168245,0,0,0,0,0,0
Change_TY3M,-0.0420926374136412,0,0,0,0,0,0,-0.118082158434658,0,0,0,0,0,0,0,-0.0847971837452979,0,0,0,0,0,0,0,0,0,0.0385999209871395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875115818989991,-0.077714858661063,0,0,0,0,-0.00573157323615358,-0.0325960470336808,-0.0274078769490205,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.250704096042264,0,0,0,-0.379055586012853,0,0,-1.26519131053519,0,0,-0.0564633346735096,0.394202761811964,0,0,0,0,0,0,0,0,0,0,0,0.490043459459292,0,0,0,0,0,0,0,0,0,0,0.17855116388769,0,0,0,0,-0.112846279438602,0,0,0,1.36566247792521,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246548993632008,0,0,0,0,0,0,0,-0.126210091325948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399494624879405,0,0,0,0,-1.21477072118324,0,0
RealEstate_excess,0.113095125414338,0,0,0,0.003053517180049,0,0,0,0.0263447934283244,-0.0519884882099011,0,0.0592478653129502,0,0,-0.0508862502323689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126126048948791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133186312475034,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.102230539038455,0,0,0,-1.0842021724855e-19,0,-0.00458443110593552,0,-0.0345536243430996,0,0,0,0,0,0,-0.000352262094956101,0,0,0,0,0,0,0,0,0,0,-0.0240667105040835,0,0,0,0.0228330993589865,0,0,0,-0.00823848826698821,0,0,0,-0.00683909978999143,0,0,0,0,0,0,0,0.00371577856331354,-0.00455234028062808,0,0,0,0,0,0
MKvol,0.00347885938009284,0,0,0,0,0,-0.00337233015262965,0,0,-0.000118350635261356,0,0.000634145371630029,0,0.000120589255321678,0,0,0,0,0,0.00132609535343255,0,0,0,0,0.00153157927202339,0,0,0,0.000481896133305491,0,0,0,-0.000923109747776465,-0.00114601709917287,0,0,0,0,0,0,0.000520543453935401,0,0,0,0,0,0,0,0,0,0,-0.00273706053505948,0.00603568017997933,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364602653431282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371528446401086,-0.0563315891904728,0,0,0,0,0,0
CarbonVol_Guangdong,0.00640331570830096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684040714951592,0,0.00035321859124668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622321762203707,0,0,0,0,0.00678725108688653,0,0,0,0,0,0,0,0,0,0,-0.0202059236626293,0.0387317734504924,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021733348002336,0,0,0,0,0,0
