,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X000623.SZ,X600582.SH,X000568.SZ,X600177.SH,X300124.SZ,X000559.SZ,X002129.SZ,X600060.SH,X000050.SZ,X002294.SZ,X000400.SZ,X000977.SZ,X300146.SZ,X600839.SH,X000869.SZ,X002465.SZ,X002456.SZ,X002292.SZ,X300003.SZ,X600312.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.151398857486737,0,0,0,0.164115012114189,0,0.0536514929155722,0,0,0,0,0.196412139582031,0,0,0.0435431594123203,0,0,0,0.0236305278223395,0,0,0,0,0.0805060349668766,0,0,0,0.0879672155522306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0.00939714510046898,0,0,0,0.0993451710594482,0.186197386058639,0,0,0.15029459658057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116578490946893,0,0,0,-0.0714554833770199,0.0295233959393703,0,0.0453289429668941,0,0,0,0,0.0582347624561578,0,0,0,0,0,0,0,-0.0268913073190633,0,0,0,0,0,0,0,-0.00763097397901285,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.195886724868738,0.33318745970499,0.0923500719134298,0,0,0,0,0,0,0,0,0,0,0.0261553175928771,0,0,0,0,0.0202190148291195,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.16461553142938,0,0,0,0,0,0,0,0.14054160292621,0,0,0.0283033437898176,0,0,0,0,0,0,0,-0.00777659099500184,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.245839128195287,0.0755961183628533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111948667734999,0,0.271458366298603,0.113388370968277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764915738812627,0,0,0,0,0,0,0,0,-0.00074955902678718,0.00285201477392506,-0.0505576711938811,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.176996348749382,0,0,0.0877655267693106,0.138592008719944,0,0,0,0,0,0.112745414238052,0.0370890908453358,0,0,0,0,0,0.0812617407014229,0.0677955101300044,0,0.0624937390625485,0.121860540209321,0,0,0,0,0,0,0,0,0,0.123960596060183,0,0.0700014780766319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.286911943324775,0,0.238236760253709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165524392277907,0,0,0,0,0,0.0179065678199948,0,0,0.05271467487828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107202637941532,0,0,0,-0.00938369023767184,0.00394079158998405,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0347805742340742,0,0,0,0.285829062793507,0,0,0,0,0.0878949883210495,0,0,0,0,0,0,0.10559542635114,0,0,-0.0658685803032495,0,0,0,0,0.111547697126386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214132820674007,0,0,0,0,0,0,0,0,-0.0028555286196687,0,0,0,0,0,0
X000858.SZ,0,0,0.030235452153126,0,0,0,0.0212452145804454,0,0.114367322407753,0,0.122933974405138,0.0521282677429987,0,0.166264099555801,0,0.0759408874076304,0,0,0,0,0,0,0,0,0,0,0,0,0.00381393606913785,0,0,0.0377582275815671,0,0,0,0,0,0,0,0,0,0,0,0.1299468750571,0,0,0,0,0,0,0,0,-0.0142407853060625,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134112621191764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126732331294467,0,0,0,0,0.245673826036113,0,0,0,0,0,0,0,0,0,0,0,0.00796098620618352,0,0,0,0,0,0,0,-0.0061793696319365,0,0,0,0,0,0
X600031.SH,0.118576564191669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877948155896903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584263940240994,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0682015257762924,-0.0182544737951273,0,0,0,0,0,0
