,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X000338.SZ,X600276.SH,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600066.SH,X600118.SH,X000623.SZ,X601877.SH,X600271.SH,X000568.SZ,X000550.SZ,X000581.SZ,X002236.SZ,X000800.SZ,X600177.SH,X002475.SZ,X000869.SZ,X600582.SH,X002294.SZ,X300124.SZ,X000559.SZ,X600839.SH,X002129.SZ,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002007.SZ,X000977.SZ,X002465.SZ,X600252.SH,X002292.SZ,X300003.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.178995531687813,0,0.12354905155971,0,0,0,0,0,0,0.504325069548655,0,0,0,0,0.0963287500710018,0,0,0,-0.0343707141901107,0,0.0470350244562474,0,0,0,0,0,0,0,0,0,0,0,-0.0758680510166704,0,0,0,0,0,0,0,0,0,0,0.123164539693913,0,0,-0.00586210454702321,-0.115565140152394,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.215860341436822,0,0,0,0,0.222167184879491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358614831112518,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000536606265223992,-0.0107519686103483,-0.201531156142753,0,0,0,0,0
X000651.SZ,0.0696631778540709,0,0,0.0389294018407783,0,0,0,0,0,0,0,0,0,0,0.0393157330274821,0,0,0,0,0,0,0,0,0,0,0.165378780677283,0,0,0,0,0.175489715109695,0,0,0.0207758996042742,0,0.216199142838882,0,0.0526306758393356,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558642369028305,-0.0257724462776702,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44720780550229,0,0,0.0244896485970916,0,0,0.058197618556079,0,0,0,0,0,0.261785587073014,0,0,0,0,0,0,0,0,0,0,0,0,0.0389681823926353,0,0,0,0,0,0,0,-0.0127018124236206,0,0,0,0,0,0,0
X002415.SZ,0,0,0.00779831548705061,0,0,0.0604763628853989,0.0377140020655362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205498012059783,0,0,0,0,0.271671577694105,0,0,0,0,0,0,0.0930886375726555,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0181080597561914,0,-0.0382966125934284,0.0023118365709422,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892566520680626,0,0,0,0,0,0,0,0,0,0,-0.0284025626524514,0,0,0,0,0,0,0,0,0,0,0,0.350651146452485,0,0,0,0,0,0,0,0,0,0,0.00770196462282739,0,0,0,0,0,0
X000625.SZ,0.384454669249668,0,0,0,0.024168581688532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106980982803188,0,0,0,0.048721227619455,0,0.141160955329929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110112746916751,0,0,0,0,0,0,0,-0.0224586127548591,-0.0029887426912279,0,0,0,0,0,0
X000858.SZ,0,0,0.233949119544647,0,0,0.0132094140039518,0,0,0,0,0.0444650078235893,0,0,0,0,0.146202553538922,0.0120486696673763,0,0.0305654622455263,0,0,0,0,0,0,0,0.00861949229183341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667225989171797,0,0,0,0,0,0,-0.0258445554998883,0,0,0.0034848371935869,0,0,0,0,0,0,0
X600031.SH,0.0779197352408912,0,0,0,0,0,0,0,0,0,0,0,0,0.866669721025978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110316639264774,-0.00505929880106944,0,0,0,0,0,0
X000063.SZ,0.0902789502418927,0,0,0,0,0,0,0,0.0340441795231193,0,0,0,0,0,0,0,0,0,0,0.0889655029298782,0,0,0,0,0,0,0,0,0,0,0.0880493332690033,0,0,0,0,0,0.0493831186928969,0.0273491237033788,0,0,0,0,0,0.0430989746661211,0,0,0,0.0185927332081827,0.0143402177459282,0,0,0.0125707311059835,-0.00147705619822182,0,0,0,0,0,0
