,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X000100.SZ,X300003.SZ,X600271.SH,X600703.SH,X002007.SZ,X002236.SZ,X000157.SZ,X300124.SZ,X000625.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X600177.SH,X300146.SZ,X600487.SH,X600498.SH,X002371.SZ,X000977.SZ,X600066.SH,X002506.SZ,X600867.SH,X002049.SZ,X600522.SH,X002129.SZ,X600566.SH,X000050.SZ,X600118.SH,X600183.SH,X002241.SZ,X000066.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.147841831342077,0,0,0,0,0,0.0344771906225889,0,0.0324561966536441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610036343771859,0,0,0,0,0.0458963881466189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896774990476106,0,0,0,-0.00293569690817158,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.260338734522365,0.012241240416398,0,0.0726929388120667,0,0.453067115908909,0,0,0,0,0.0703667924783698,0,0,0,0,0,0.0793021884374781,0,0,0,0,0,0,0,0.0151424231837189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156571465516901,0,0,0,0,0,0,0
X000651.SZ,0,0.106495514368371,0,0,0,0,0.186729773189657,0,0,0,0,0.0922237758623524,3.46944695195361e-18,0,0.116488355395596,0,0,0,0,0,0,0,0,0,0.0609920234259439,0,0,0.0199700806218915,0,0,0,0,0,0,0,0,0,0,0.051942314743208,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292663593960117,0,0,0,0,-0.0378333501680725,0,0
X600104.SH,0,0,0.10824989253016,0,0,0.0224015782819936,0,0,0,0,0,0.0834840500099796,-3.46944695195361e-18,0,0.0503870808182276,0,0,0,0,0,0,0,0,0,0,0,0,0.139821718387924,0,0.0301181039054029,0,0,0,0,0,0.0064613108146094,0,-1.73472347597681e-18,0,0,0,0,0,0,0.033089293556358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.106038040297066,0,0,0,0.0634455650683579,0,0,0,0,0.0668346902300312,0,0.0530708822185253,0.0525604269720005,0,0,0,0,0,0.0304212061897511,0,0,0,0,0,0,0,0.106671887468362,0,0,0,0.00639676040556876,0,0,0,0,0,-0.105760873388913,0,0,0,0,0,0,0,0,0.0506251160567351,0,0,0,-0.00459510706819773,0,0,0,0,-0.0191050796869329,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127627294902252,0.00515494723362833,0,0,0,0,0,0,0,0,0,0.263365374717233,0,0,0,0,0,0,0,0,0.152549140225075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.115431379074607,0.225112083586561,0,0.0451482662638845,0,0,0,0,0,0,0.0488715304149824,0,0,0,0.222307189504086,0,0.117305137813864,0,0,0,0,0,0.106778580564997,0,0,0.0446588724891104,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363063246651643,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550668813858877,0,0.0463888574969703,0,0,0,0,0,0,0,0,0,0,0.160046464428322,0.0967417858975356,0,0,0.0185256996614501,0,0,0,0,0,0,0.00611544870043862,0,0,0,0,-0.0450427961771346,-0.122499547512632,0,0,0,-0.0504763111158511,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170984959367165,0,0,0.220565781115363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658974419490665,0,0,0,0,0,0.152212239706989,0,0.172541836863313,0,0.166553893102326,0,0,0,0,-0.0367559266818917,0,0,0,0,0.0217891718714882,0,0
X000568.SZ,0,0.309403806907047,0,0,0,0,0.0147881769560597,0,0,0,0,0,0.199464528806142,0.0394692976114327,0.0340717808239245,0.129924303849556,0,0.069390765779891,0,0,0,0,0.0570074678391327,0,0,0,0,0.0323871067654116,0,0,0,0,0,0,0,0,0,0,0,0.0503301358998752,0,0,0,0,0,0,0,0,0,0,0,-0.0189394272627473,0,0,0,0,-0.00409438361581989,0,0
X600690.SH,0,0.0167434703286627,0.0252271961988601,0,0,0.226295865033527,-8.67361737988404e-19,0,0,0,0,0,0.126406900527932,0,0,0.0412685432037262,0,0,0,0,0,0,0,0,0,0,0.0910204416035925,0.0299710073389995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0.0365500141860008,0,0,0,0.226859971010116,0,0,0,0,0,0.191716270780609,0,0,0,0.0168950017850771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168468312245271,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.1060765119261,0,0,0,0,0.0943880390199006,0,0,0,0.0163261632981171,0,0,0,0,0,0
X000338.SZ,0,0,0,0.151135672824391,0,0,0,0,0,0.135745384287874,0,0.211696241282252,0,0,0.0107432685883974,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0868181760931015,0,0.044200799455783,0,0,0,0,0,0,0,0,0,0.167988013353862,0,0,0,0,0.0259841154015055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126536507564614,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0979339444916751,0,0,0,0,0,0,0,0,0,0.178640105747958,0,0,0,0,0.00418446635235809,0,0.0281566738493579,0,0,0,0.179232524381896,0,0,0,0,0,0,0,0,0,0,0.0639241505688552,0,0.079071164875826,0.135107692826015,0,0,0,0,0,0,0,0,-0.0549086219504986,0,0
X600741.SH,0,0,0.0888827360823022,0.268694110281814,0,0,0,0,0,0,0,0.0824398781694681,0,0.0798686756480767,0,0,0,0,0,0.0618654649996143,0,0,0,0,0,0,0,0.0509311087250406,0,0,0,0,0,0.029811925630241,0,0,0,0.189232435849794,0,0,0,0,0,0.00959758858233229,0,0,0,0,0,0,0,0.0606882897007775,0,0,0,0,0,0,0
X000596.SZ,0,0.178245269346891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17500475973896,0.260444163839147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147716029589975,-0.0370753938727405,0,0,0,0,0,0,0,0,0.106680424522938,0.033484496293862,0,0,-0.0360930867350763,0,0.0215959981578497,0,0,-8.67361737988404e-19,0,0
