,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X000733.SZ,X600702.SH,X002180.SZ,X002074.SZ,X002463.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002007.SZ,X300003.SZ,X000066.SZ,X000988.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.300161014702075,0.127800302548335,0,0.0817045667065721,0,0,0,0,0,-0.039544232932049,0,0,0,0,0,0.00988919637245126,0,0,0,0.0311565139107612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213806664250592,0,0,-0.0251873193065478,0,0,0,0,0,0,0,0,0,0.00968881263268015,0,0,0,0,0,0,0
X000858.SZ,0,0,0.49051624472848,0,0,0.00781326941455203,0,0,0,0.0912176191998011,0,0,0,0,0,0.00214260046609656,0,0,0.05788245783476,0,0,0,0,0,0,0,0,0,0,-0.00734548431537346,0,0,0,0,0,0,0,0,0.132752679152118,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0521847187419582,0.00157428044600486,0,0,0,0,0,0,0
X000568.SZ,0.0429865348767048,0.381722896342858,0,0,0,0,0,0,0,0.214750049268305,0,0,0,0,0,0.0452457873144944,0.0500140325306981,0,0.0847126465236198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219579101870027,0,0,0,0,0,0,0,0,0,-0.012164791575275,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.0225574657561128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191008400022677,0,0,0.257858957199796,0,0,0,0,0.191848967087597,0,0.0682523296905996,0,0,0,0,0,0,0,0,0.0166260454306973,0,-0.0211827072826985,0,0,0,0,0,0,-0.0322589378589079,0,0,0.0327167626724201,-0.0836187319015433,0,0,0,0,0,0
X600276.SH,0,0,0,0.0126948637484346,0,0,0,0,0,0,0.0262895342078604,0,0,0,0,0,0,0.110606009361622,0,0,0,0,0,-0.204862672324205,0,0,0.0928342331267974,0,0,0,0,0,0,0,0,0,0.152233591326073,0,0,0,0,-0.222466695068239,0,0,0,0,0,-0.0198828969135549,0.115443207321035,0,0,-3.3881317890172e-21,-0.000103211827637805,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.107954334845469,0,0,-0.0374786026261389,0,0,0,0,0.015714358085933,0,0,0,0.0819896014313724,-0.0336064170831452,0,0,0,0,0,0,0,0,0.00250006932391325,0,0,0,0,0,0.0917455641679201,0,0.0883206337996311,-0.0503589771823934,0,0.0215180505118808,0,0,0,-0.300511350946209,0,0,0,0,0,0,0.0983454357513907,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192350710880052,0,0,0,0,0.0730362594159833,0,0.246761033197074,0.317835533595698,0,0,0,0,0,0,0.0502745373928212,0,0,0,0,0,0,0,0,0,0.0171359477979796,0.0557761918506654,0,-0.00651137141647672,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.028658849123109,0,0,0,0.135137595802185,0,-0.00313430407285948,0,0,0,0,0.146998455205388,0,0,0,0.013327609809176,0,0,0,0,0,0,0,0,0.0255599792146564,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0263590456397234,0,0,0,0,0,0,-0.0585569495481749,0,0,0.00566438864116714,0,0,0,0,0,0,0
X000651.SZ,0,0.164780708677284,0,0,0,0,0,0.0221992759357413,0,0,0.0835198202732122,0,0,0,0,0,0,0,0,0,0,-0.143529768013431,0,-0.0303970539693634,0,0,0,0,-0.00134760084545622,-0.0520175135658213,0,0,0,0,0,0,0,0,0.108661381822442,0,0,0,0,0,0,0,0,0.0398490245932827,0,0,0,0.00847644341940615,0,0,0,0,0,0,0
X002304.SZ,0,0,0.463016418445018,0,0,0.0415644436523277,0,0,0.0836711382665324,0,0.0114429721823494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754378284324912,0.00692610724101236,0,0,0,0,0,0,0
