,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X002292.SZ,X600703.SH,X002241.SZ,X600741.SH,X600066.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X002475.SZ,X000559.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002465.SZ,X000338.SZ,X300124.SZ,X000568.SZ,X600089.SH,X002294.SZ,X600867.SH,X002074.SZ,X601877.SH,X600177.SH,X002007.SZ,X002456.SZ,X300003.SZ,X600498.SH,X002180.SZ,X002085.SZ,X000050.SZ,X000869.SZ,X000550.SZ,X600582.SH,X002129.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0.0877517238268034,0,0,0,0.105357603158512,0,0,0,0,0.0222089907224767,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.111310870229194,0,0,0,0,0,0,0,0,0,0,0,0,0.0430991779566175,0.276537941526616,0,0,0,-0.011938181995499,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161618600822005,0,0.00547776319112173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450541272429634,0,0,0,0.219187181021275,0,0,0,0,0.124064415854281,0,0,0,0,0,0,0,-0.0756511088670616,0,0.264901983074653,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0802358797867441,0,0,0,0,0,0,0,0,0,0.0887698405036623,0,0,0,0,0,0,0,0,0,0,0.017563384636742,0.0385436478586507,0,0,0,0,0.0642130564098741,0,0.219573354201418,0.157215622032977,0,0,0,0,0.02773892787587,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.070544997726317,0,0,0,0,0,0,0,0,0,0,0.198974802389313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161381471194075,0,0.0871524745437416,0,0,0,0,0,0,0.126802515004926,0.193304121726518,0,0,0.0364506195872505,0,0,0,0,0,0
X600741.SH,0,0,0,0.0854131328953126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373588087140548,0,0,0,0,0,0,0,0,0,0,0.00220980876946987,0,0.306823814914602,0,0,0,0,0.0895044045169617,0.0247702646192686,0,0,0,0,0,0.0513615499565481,0,0,-0.0125765542272804,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549138164924339,0,0,0,0,0,0,0,0,0,0.0879887001571205,0,0,0,0,0,0,0,0,0,0.0734130486860485,0,0.156264294730915,0,0,0,0.112829713333414,0,0.0835491545921555,0.0245956769432193,0,0,0,0,0,0,0,-0.00693983086996474,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.13053675023715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254316241647568,0,0,0.0386184572762011,0,0,0,0,0,0.165673435261054,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.196265453002477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238560707930445,0,0.153303611826862,0,0,0,0,0,0.010028015733966,0,0.197490385887318,0,0.0665335052664849,0,0.00015369066125427,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0136313256209115,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.135153078313683,0,0.0869703298631138,0,0,0.0432513409979549,0,0,0,0,0,0.202134538839157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13293833610223,0,0.0929745417887787,0.152720166546618,0,0,0,0,0,0,0,0,0,0.014072697183058,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0187593474484744,0,0,0,0,0,0,0,0,0,0,0,0,0.181928274876059,0.236861620818853,0,0,0,0.00346416993582989,0,0,0,0,0,0,0,0,0.0493922274557375,0,0,0.163073077985116,0,0,0,0,0.0507305486310061,0.103533864973751,0.0232511218097452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215945616474812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057701086553227,0,0,0,0,0.0225075322760617,0,0.0970767707181813,0,0.227705831061515,0,0.099656119961931,2.16840434497101e-19,0.101980288633346,0,0.0112075206343588,-4.33680868994202e-19,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170886211422039,0,0,0,0,0.0973982236786671,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.180810865872567,0.177920552628535,0,0,0,0,0.0395950532949681,0.146114020685619,0.034929844543879,0,0,0,0,0.0490703444529921,0.0366851069680679,0,0,0.0231190867752725,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341705515388805,0,0.278888551713194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269253141599007,0,0.00933497943893861,0,0.0899746689073759,0,0,0,0,0,0,0,0,0.0340979248500489,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0549359844958729,0,0,0,0,0,0,0,0,0,0,0,-0.0278595390501177,0,0,0,0,0,0,0.188608168112251,0,0,0,0,0,0.030023405292024,-0.146243483031736,0,0,0,0,0,0,0,-0.0286780602416397,0,0,0,0,0,0,-0.077686980494298,0.160464382752372,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0410496534124201,0,0,0,0,0,0,0,0,0,0,0,0.109538649027622,0,0.437369403471627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232280806762676,0,0,0.0976212734788891,0,0,0.000317471709120325,0,0,0.00721188789435661,0,0,0,0.152818336026089,0,0,0,-0.0281900100894203,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0973818382278049,0,0,0,0,0,0,0,0.0651967042135881,0,0,0,0.130495918612363,0,0,0,0,0,0,0,0,-0.265642874346043,0.0171372511248919,0,0,0,0,0,0,0,0.0908727638434158,-0.00651480570194998,0,0,0,0,0,-0.11691109020264,0.00442416940921002,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0663850434490313,0,0,0,0,0,0,0,0,0,0.147941383347022,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0379895482767868,0,0.144337434051932,0,0.0602969381243091,0.0919104338098551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252190650806832,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.117022958336555,0.155825208720123,0,0.0256530732488014,0.0455547442933679,0,0,0,0,0,0.0236770436925737,0.185267568699095,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0737602074647053,0,0,0,0,0,0,0.0837455164905653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489052211851452,0,0,0,0,0,0,0.0376602716650486,0,0.141716467058736,0.00478670812500001,0,0.130319165714823,0.0850274292625838,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599672341913848,0,0,0,0,0,0.0368201165602544,0,0,0,0,0.0569426905381711,0,0.182641621666359,0,0.183474023856641,0,0,0.0515386444492097,0,0,0,0,0,0.0348973977039464,0.0211632586683755,0,0,0.00327442126802309,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778755282035794,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0621436389416536,0,0.0516435781238064,0.194333628451655,0.076862118927674,0,0,0.058031132293913,0.0137026616495093,0.026230964576757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.200281344311619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0349069710338039,0,0,0,0,0,0,0,0,0,0,0.0436541749456197,0.0192601977881568,0.223754156555076,0,0.0373036380769979,0,0.095304224869375,0,0,0,0,0,0,0,0,0,0,-0.0190381431999207,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.140832057456338,0,0,0,0,0,0,0,0,0,0.247929321377564,0,0.205208063930025,0,0,0,0,0,0,0,0,0,0,0,0,0.0519923088355658,0,0,-0.09966839264473,0,0.334266418288424,0.0346620071921633,0,0,0,0.138211524090572,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.129840719541386,0,0,0,0,0,0,0,0,0,0.375460695484235,0,0,0,0,0,0,0,0,0,0,0.0569499550094846,0,0,0,0,0,0,0.0899625831362713,0,0,0,0,0,0.0744547256768494,0.119415852159347,0,0,0.0506138520783209,0,0,0,0,0,0
X600177.SH,0,0,0.0109131710911606,0,0,0,0,0,0.072445008512717,0.0307999896906091,0,0.176524494076547,0,0,0,0,0,0,0.210663560210298,0,0.0396396551064787,0,0,0,0,0,0,0,0,0,0,0,0,0.0228251472546442,0,0,0,0,0,0,0,0.148769421587351,0,0,0,0,0.212912581501927,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0475979758002423,0,0,0,0,0,0.0057686572363441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324812203069576,0,0,0,0,0,0,0.243357616758789,0,0.0998591217449307,0,0,0,0,0,0,0,0,0,0,0,0,-0.000100655977188747,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198519480828448,0,0,0.108215248782687,0,0.0643807189472752,0,0,0,0.343008289585429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814304004137105,0,0.284230223569696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00702749218288684,0.234530149486986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119376897157929,0,0,0.0692303728152471,0,0,0,0,0,0.00856150122100991,0,0,0.0548759639579643,0.071261123338271,0.0340961600629953,0,0,0,0,0,0,0.0336783232129407,0.0121699049582445,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.181543003857003,0,0,0,0,0,0,0,0.0748228604328835,0,0.0931706886116146,0,0,0.167671582254941,0,0,0,0,0.220542526352785,0,0,0,0,0,0,0,0,0,0,0,0.0713471887444492,0,0,0.0444102319028322,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0482414161731695,-0.0345890480768108,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.020137473539019,0,0,0,0,0.0796615438518861,0,0.148695985930373,0,0,0,0,0,0,0,0,0.181255888041896,0,0,0,0,0.0938415043372626,0,0,0,0.172611213253443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.114009526431558,0,0,0,0,0.114863409829972,0,0,0,0,0.307091001624773,0,0,0,0,0,0.114410566352219,0,0,0,0,0,0,0,0,0.000799935076709689,0,0,0.0144545406446247,0,0.10408259682541,0,0,0,0,0,0,0.0193806325347238,-0.0231265666479749,0,0,0,0,0,0
X000050.SZ,0,0,-0.0536661360840944,0,0,0,0,0,0,0,0,0,0.0656558255251639,0,0,0,0,0.229562978301829,0,0,0,0,0,0,0,0,0,0,0.306418547836989,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0436378549838477,0,0,0,-0.0481776184270241,0,-0.161170320298412,0,0.187302441394472,0.34487208015916,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0631151305829502,0,0,0,0,0,0,0,0,0,0,0.0410383036132027,0.196589080459177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594986010599119,0.194106183694641,0,-8.67361737988404e-19,0,0,0,0.0370706510215679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191865994378815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125774109540182,0,0,0,0,0,0.14934031530577,0.0424995194002537,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.140117852773864,0,0,0,0,0,0,0.0819118519699871,0,0.086582113597737,0,0,0,0.086576651177164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102991719754132,0.099192553571572,0,0.089532522267647,0.0351225954743105,0,0,0,0.136384913022246,0,0,0,0,0,0,-0.0271427260215205,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00521148171219932,0,0,0,0,0,0.0105006710430802,0,0,0,0,0.39844261537821,0,0,0,0,0,0.0165822334839767,0,0,0,0,0,0,0,0,0.276931957058081,0,0.0137680698579387,0,0,0,0,0,0.0242558604808447,0,0,0,0,0.0184526507213959,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0220724961895942,0,0,0,0,0.191743559153069,0,0,0,0.165727491419465,0.124681233308262,0,0,0,0,0,0,0,0,0.0148159356589494,0.128319332453192,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0171990196838979,0.103362899350939,0,0.0065103314262327,0.0240496164803513,0.0542768495511808,0,0,0,0,0.0666605474176125,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0994714288919227,0,0,0,0,0,0,-0.170921860346298,0,0,0,0,0,0.0485112713199966,1.74686620860662e-05,0.0405925060064088,0.0755914090364183,0,0,0.0452543187278469,0,-0.0320601106049879,0,0,0,0,0,0,0.0345718356882837,-0.0379990848561516,0,0,0,0,0.055382094188481,0,0.032227111556576,0,0,-0.151052089685496,0,0,0,0,0,-0.0126961066813696,0,0,0,0,0,0
Slope,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.124180694915215,0,0,0,0,0,0,0,0,0,-0.385443679404014,0,0,0,0,0,0,0,0.360727763348931,0,0,0,0,0,-0.107852683756704,0.0602078093229659,0,0.114481295615088,-0.299590701481674,0.070432474008913,0,0,0,0,0,0,-0.134627760592735,0,0.0841515773277551,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176478351781962,0,0,0,0,0,0,0,0,0,0,0.0244616978875867,-0.133670419723979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.13458306704798,0,-0.128168470903751,0,0,0,0.259490362618754,0,0,0,0,0,5.51601880299448,0
RealEstate_excess,0,0,0,0,0,0,0,0.0766474258248733,0,0,0,0,0.0178968938387304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881123983907003,0,0,0,0,-0.0282599752083199,0,0,0,0,0,-0.0262803734373797,0,-0.0818924520594213,0,0.0294379880710841,-0.00505944186052949,0,0.285206555836096,0,0,0,0
MKreturn,0,0,0,-0.239894342935965,0,0,0,0,0,0,0,-0.087861061325675,0.0657351006129772,-0.0849983355184034,0,0,0,0.066570637617127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195660849173667,0,0,0.00594152763175857,0.0498379543948021,-0.0324416264082255,0,0,0,0,0,0,0,0,0,0.857370383104883,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141750623563262,0,0,0,0,0.001535696113102,0,0,0,0,0,0,0.00707111516474646,-0.0114950528951545,0,0,0,0,0.140375048850564,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158275049737227,0,0,0,0,0,0.0320804439657603,0,0,0,0,0,0,0,0,0,0,0,0,0.00224422283281272,0,0,0,-0.00260629100083555,0,-0.0131927798612581,0,0.00954717901220243,0,0,0,0,0,0,0,0.000150631900343938,-0.0250884317976484,0,0,0,0,0.11521905976382,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00312015647121932,0,0,0,0,0,0,0,0.000543396558946299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638335099667912,0,0,0,0,0,0,0,0.000398704255772019,0,0.000978127206974232,0.00349017282519143,0,0,-0.00614238943513769,0.00115780677965533,0,0,0,0,0,0,0,0.0113512511421979,-0.0112062011231594,0,0,0,0,-0.014732634687543,0
