,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600177.SH,X600118.SH,X000157.SZ,X300136.SZ,X002007.SZ,X300003.SZ,X600522.SH,X002008.SZ,X600372.SH,X002294.SZ,X000981.SZ,X600699.SH,X600867.SH,X600487.SH,X600809.SH,X600566.SH,X000066.SZ,X002074.SZ,X300115.SZ,X002180.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0.00352376237934844,0,0.108043512423292,0,0,0,0,0,0,0,0,0,0,0.0739741800886276,0,0,-0.0517350607663434,0,0,0,0,0,0,0,0.0315939291331559,0,0,0.0455356722123118,0,0,0,0,0,0,0,0,0,0,0.159655889512521,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0.0182511902162239,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.553599496949733,0,0,0,0,0,0,0,0,0,0,0,0.0965676767585047,0,0,0,0,0,0,0.037345739067733,0,0,0,0,0,0,0,0,0,0,0.0509401367727919,0,0,0,0,0,0,0,0.180347891387299,0,0,0,0,0,0,0,-0.0108155566147748,0.0114176024468837,0,0,0,0,0,0
X600741.SH,0,0.424398274282373,0,0.061852259885143,0,0,0.0809431079940801,0.0843806904911936,0.0498251221835592,0,0,0,0,0,0,0,0.0219562542553938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211886132010263,0,0,0,0,0,-0.00580490592291131,0.0112145995825545,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066246518824248,0.0636045255430589,0,0,0,0,0,0,0,0.0649002351479818,0,0,0,0,0,0.177898968469158,0.240872394827737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331088751720835,0.0677435824386437,0,0.0114600667202048,0.0107918088510911,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.101406282341399,0,-0.0878816840511712,0,0,0,0,0,0,0.0312440136883136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409415137138311,0,0,0,0,-0.0059934561127982,0,0,0,0,0,0.0353663795973664,0,0.0120610105405698,0.123318121288806,0,0,0,0,0,0,-0.0310808875684658,0,0,0,0,0,0
X002236.SZ,0,0,0.152687478610557,0.183972539962263,0,0,0,0,0,0,0,0,0.11353686299663,0,0.32799848864513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299540020374145,0,0,0.112835258378288,0,0,0,0,0,0.0251018864554071,-0.0118178103220421,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0108632265098375,0,0,0,0,-0.00538972527134897,0,0.49577924970916,0,0,0,0,0,0,0.187954677087814,0,0.107034111984788,0,0,0,0,0,0,0,0.0257504604153548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256717317628208,0,0,0,0.0153779211653354,0.0489821443917976,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17105668100398,0,0.176332678839987,0,0,0,0,0,0,0.149243694834186,0.0979912374311987,0,-0.0740212911387075,0,0,0,0,-0.023781202930832,0,0,0,0,0.0697061053590466,0,0,0,0,0,0,0,0,0,-0.00180581649577869,0,0,0,-0.00490574406676639,0.013826245373346,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.114946009240842,0,0.0991594132362868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169337249786442,0,0,0,0,0,0,0,0.469360121031006,0.105082727804038,0,0,0,0,0,0,0,0,0,0,0.024595938417737,0,0,0.2236887165268,0.0405124647411122,0,0,0,0.0172863730141713,-0.0303301597548263,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0952295109275786,0,0,0,0.12788964282014,0.00155393264458348,0,0,0,0,0,0.0332619604433552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237109784104124,0,0,0,0,0,0,0,0.0179838692003716,0,0.056670736989239,0.0398426522080065,0,0,0,0.0188421937135904,0,0,0,0,0,0,0
X002456.SZ,0.109038886346973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455581315615285,0,-0.0582934058523582,0,0,0,0.013847325246325,0,0,0,0,0,0,0,0.121301423574659,0,0,0,0,0,0,0,0.220072448724818,0,0.168146135197312,0,0,0,0,0,0.084177009230806,0,0,0.0114888274671801,-0.0294037403704432,0,0,0,0,0,0
X601877.SH,0,0,0,0.0692944610832337,0,0.0289716418172615,0,0.112411051165885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441014352100772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868868832785494,0,0.0789185882763663,0.00668993961333611,0.100744570367431,0,0,0,0,0,-0.0115495273020854,0,0,0,0,0,0
X002508.SZ,0,0,0.0733952449993131,0.00857857651831165,0,-0.0613078128448635,0,0,0,0,0,0,0,0,0,0,0,0.274284479870485,0.220858916428755,0,0,0,0,0,0,-0.00353638572607121,0,0,0,0,0,0.0166414092459405,0,0,0.29465915083064,0.143738371359922,0,0,0,0,0,0,0,0,0,0,0,0,-0.070667974693475,0,0.0227434263011886,-0.0164632616568345,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.13888548438502,0,0,0,0.113428304737612,0,0,0,0,0.0260117222442124,0,0,0,0,0.147417971015701,0,0,0,0,0,0,-0.016748667964134,0,0,0,0.15178748903814,0,0,0,0,0.192390007845672,0.0537393272213329,0,0,0,0,0.0582316433645425,0,0,0.065622744954725,0.0874535712889047,0,0,0,0,-0.00769572719195338,0.0236521335385838,0,0,0,0,0,0
X600271.SH,-0.0954008022253327,0,0,0,0,0.0723131340620146,0,0,0,0,0,0,-0.000578879946486679,0,0,0,0,0,0,0.0618402134755385,0,0,0.0479491847245805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171511755240091,0,0,0.11598535210225,0,0,0.0098877263857586,0,0,0.020420800656637,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169199991203157,0,-0.17190149553528,-0.0432827050077485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871955169961897,0,0,0,0,0,0,0.219956076640436,-0.00216883426613134,-0.0434013939102396,0,0,0,0,0.0106986660642444,0.0135713809555991,0,0,0,0,0,0
X600089.SH,0.0239546265751023,0,0,0,0,0,0,0.0700693136806708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253645477291285,0,0,0,0,0,0,0,0,-0.153265365694493,0,0,0,0,0,0,0,0,0,0,0.0747761803113534,0.0910091270009776,0.0648407952517614,0,0,0,0,0,0.0227188941313775,-0.0235793590014014,0,0,0,0,0,0
X600177.SH,-0.0568955804221324,0,0,0,0,0.102339502544487,0,0,0.0330598833908286,0,0,0,0,0,0,0,0,0,0,0.0274923241448603,0,0,0,0,0.0464105740993781,0,0,0.0512396959190534,0,0,0.0307175852367541,0,0,0,0,0,0,0,0,0,0,0.0169065132895949,0,0,0,0,0,0,0,0,0.00880027115418998,0.0117438867543002,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405863785186063,0,0,0,-1.73472347597681e-18,0,0,0.0371754678097002,0,0,0.155401536919228,0.103059667878492,0,0,0,0,0,0,0,0,0,0.276804718048316,0,0,0,0,0.0141756009638521,0,0,0,0,0,0,0.0466861923112957,0,-0.00376045990768603,0.0044551071259119,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0572022830874409,0,0,0,0,0,0,0,0,0,0.269644232321942,0,0,0,0.00936781791509564,0.0436094846763864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118117142585658,0.00674447457828522,0.0350304430146743,0,0.140908474441503,0,0,0,0,0.0192823689791308,-0.00171049916205437,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.32217410684856,0,0,0,0.0761647985891583,-0.0814156985924222,0,0,0,0,0,0,0,0,0,0,0,0.0887308143314262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079329899348239,0,0,0,0,0,0,0,0.00990748270623894,-0.0454692400198581,0.162319828998189,0.290885516745685,0,0,0,0.0125753390202479,-0.0111938510807852,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13190563746995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255577918038272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559524611459541,0.143466696659196,0,0,0,0.00190686842101488,-0.00735316687772963,0,0,0,0,0,0
X300003.SZ,0,0,0,0.076800239732943,0,0.0364889520817842,0,0.0678991379948627,0,0.0977033358316527,0,0,0,0,0,0,0.00768575092189578,0,0,0,0,0,0,0,0.106947806877015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046070772001333,0,0,0.0173623524678066,0,0,0,0,0,0,0,0.0075993098418882,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145804473349146,0,0,0,0,0,0,0,0,0,0.0615923259639765,0,0,0,2.99647412368118e-05,0,0,0,0,0,0,0,0,0,0,0,0.116556626122603,0,0.169759445332061,0,0,0,0,0,0.062867797644341,0,0,0.0130523276245071,0.0108612724263059,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107938041092956,0,0,0,0,0.0980557275414004,0,0,0.112905105380611,0,0,0,0.17297708593682,0,0,0.100422608478843,0,0,0,0.289654635588824,0,0,0,0,0,0,0,0,0,-0.0134035603673107,0,0,0,0,0,0,0,0,0.0170507178128284,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0694227642791689,0,0.0176225621898217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939973907997338,0,0,0,0,0.501860365481067,0,0,0,0,0,0,0,0,0,0,0,0.0479842609579542,0,-0.0177999488440863,0.0330554445070192,0,0,0,0,0,-0.00525186134760307,0.00933018995603885,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370493968968622,0,0,0,0.0312152839262529,0,0,0,0,0,0,0,0,0.0744301781125666,0,0.0400833803316991,0,0,0,0,0,0,0,-0.0741684234330693,0,0,0,0,0,0,0.0141027232749419,0.0583790671326572,0.0378615933708196,0.0590357917768225,0,0,0.00548526349898033,0,-0.00594974765742715,-0.00706494101861753,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,-0.0191678838242972,-0.166190848583486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861748965601754,0,0,0.0981927162608237,0,0,0,0.257714988368395,0,0.0155597441541176,0,0,0,0,0.0186964365266673,0.0875200742233105,0,0.0135692828217942,0.0444987714122822,0,0,0.161569608988145,0,0.00250799487490863,0.034356890280099,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,-0.034931417074749,0,0,0,0,0,0,0,0,0.0453119216407343,0,0,0,0,0,0,0.129378480897059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10592712244844,0.027796051818174,0.143583779850534,0.0953563135436859,0.0296566924715452,0,0,0.012024538945318,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.1141137940302,0,0,0,0,0.0455836194238419,0,0,0,0,0,0,0,0,0,0,0.401039626630111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163057101368345,0,0.401238403036397,0,0,0,0.0291614933428508,-0.0218074992763574,0,0,0,0,0,0
X600809.SH,0,0,0.0132548314068432,0,0.0101899868078903,0,0,0.170240982020096,0,0,0,0,0.34741706786999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121854365503983,0,0,0,0,0.0751862159777526,0,0,0,0.0527121999456658,0.00670709150674084,0,0,0,0,-0.203861577259301,0.0141441730986499,-0.00781454894760324,0,0,0,0,0,0
X600566.SH,0,0,0,0.0582150789010433,0,0,0,0,0,0,0,0,0.227842234251357,0,0.317673694963897,0,0.0571390342249144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133830120352737,0,0,0,0,0,0,0,0,0.0912260938468344,0.139608460873735,0,0,0,0,0.00550679779885808,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18088747718136,0,0,0,0,0,-0.15655635152008,0.104883655296143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111782570958677,0,0,0,0.333571176638383,0.0476306622009796,0,0,0,0,0,0.104856197979644,0,0,0.0166095043661649,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0689154562330437,0,0,0,0,0,0,0.344407132736717,0,-0.0252381789895835,0,0,0,0,0.137509257349761,0,0.098751631609277,0,0,0,0,0,0,0,0,0,0,0,0.0927357592687329,0,0,0,0,0,0,0,0.0380004840866006,0,-0.0302647648990101,0,0,0,0.0127745569262897,0.0142819945763801,0,0,0,0,0,0
X300115.SZ,0.00725294499845726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673012821983817,0,0,0,0,0,0,0.0801082888740585,0,0,0,0,0,0,0,0,0,0.188167563215641,0,0,0,0,0,0,0,0,0,0.157278073922901,0,-0.0297142562598974,0,0,0,0,0,0,0.0275548802493834,-0.013209678555899,0,0,0,0,0,0
X002180.SZ,0,0,0.0744408204328249,0,0.0983770289760627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717963386462741,0,0,0,0,0,0,0,0,0,0,0,0,0.170953468535989,0,0,0,0,0,0.0786468542484251,0,0,0,0.0977464346737522,0,0,0,0,0,0.01609545607699,0.00633859358329447,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.0506920974735572,0,0,0,0,0,0,0,0,0,0,0.0180477601268419,0,0,0,0,0,0,0,0,0,0,0.166307419664508,0.130112450249268,0,0,0,0.182594875079604,0,0,0,0,0,0.211356919278834,0,0,0,0,0,0,0,0,0.0460591914243463,0,0,0,0,0.0157230902372282,0.0448227154622709,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0548262271435009,0,-0.0336125986044707,0,0,0,0,0,0,-0.107255234254606,0,0,0,0,0,-0.0218603116330391,0,0,-0.0425907404814242,0,0,0,0,0,0,0,0.141223702613578,0,0,0,0,0,0,0,0,0,0,-0.0730681775118103,0,0,0,0.00450868870500759,0,0,0,-0.0168885984294997,0,0,0,0,0,0,0
Slope,0,0,0.109990712031604,0,0,0,0,0,0,0,0,0,0,-0.359939211076628,0,0,1.03109198151626,0,0,0,0.480569844507395,0,0,0,0,0,-0.0456889299684799,0,0,0,0,0,0,0,0,0.0275007177837639,0,0,0,0,0,0,0.0798735220323857,0,0.567053181857943,-1.18234915081122,0,0,0,0,0,-0.112949916485741,0,0,0,10.578500214892,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12303810031145,0,0,0,0,0,0,0
RealEstate_excess,0,0.113708936649332,-0.0984270513386468,0,0,0,-0.0921395862211676,0.0258959264594107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558805480649648,0.0631440109957642,0,0.0136855287936999,0,0,0.0120117036861545,0,0,0,0,0,0,0,-0.0771091556376592,0,0,0,0,0,0,0,0,0,0,-0.216895468926366,0,0,0,0.0173269001567768,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0577811288022577,8.67361737988404e-19,0,0,-0.0757598281304182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147497526241696,0,0,0,-0.0108962425443209,0,0,0,-0.0423893933552329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588926746842843,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208797096786468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246316619483616,0,0,0,0,0.00340038964373314,-0.000305315973336346,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393427393494171,0,0,0,-0.0399073741370404,0,0,0,0,0,0,0,0.0305906122267819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301912414189618,0,0.095238073050872,0,0.0504269652428257,0.00476297949224004,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126693641756733,0.0327221049225901,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00768986848350876,0,0,0,0,0,0,0.000784660302638434,0,0,0,0,0.00478375393454583,0,0,0,0,0,0,0,0,0.0157469102898181,-0.00477225502228926,0,0,0,0,0,-0.00875576380765397,0,-0.00407615368720512,0,0,0,0,0,-0.0134852218816903,-0.00429794833965329,0,0,0,0,0,0
