,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X600271.SH,X600582.SH,X600177.SH,X002129.SZ,X002236.SZ,X601877.SH,X600118.SH,X000623.SZ,X000568.SZ,X000550.SZ,X002475.SZ,X000581.SZ,X000559.SZ,X002294.SZ,X300124.SZ,X000869.SZ,X000800.SZ,X300146.SZ,X000050.SZ,X600839.SH,X002456.SZ,X600060.SH,X300003.SZ,X000977.SZ,X000400.SZ,X002465.SZ,X600166.SH,X002007.SZ,X002292.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0858904250033204,0,0,0,0.127877818241006,0,0.0887692683381037,0,0,0,0,0,0,0,0,0.0135263332261189,0.162820087547707,0,0.218217298453403,0.0458218474814435,0,0.0674714894132254,0,0,0,0,0.00900621232759962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0.165117603168183,0,0,0,0.0285743622277624,0,0.123507281859996,0,0,0,0,0.0965458484899116,0,0,0,0,0,0,0,0,0,0,0,-0.0462739568938809,0,0,0,0,0,0,0.00710702959141845,0,0,0,0,0,0,0,0,0,0,0,-0.00385727899805003,0,0,0.0610328310535382,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0193375800900514,0,0.124099912097395,0,0.307002180259402,0,0,0,0,0,0,0.0956015748918713,0,0.0662939245946658,0,0,0,0.0468327949770992,0.0601272666357049,0.0983242794301182,0,0,0,0,0,0,0,0,0,0,0.0492569398529804,0,0,0.195820876546564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.0182047942391667,0,0,0,0,0.15347928860512,0,0,0.0968469097375123,0,0.0509183906788513,0,0,0.116266123049374,0,0,0.0439229331786856,0,0,0,0,0,0,0,0.0127806953403351,0,0,0,0,0,0.226049924434571,0,0,-0.0491732282172299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311167309481936,0,0
X002415.SZ,0,0,0,0,0,0,0,0.123225246425309,0,0,0,0,0.0134909781980229,0,0,0,0.0490350583196667,0.0479605754555649,0,0,0,0,0,0,0,0.138487622083702,0,0.000863820857581699,0,0,0.249004564213232,0,0,0,0,0,0,0.0559139652347753,0,0,0,0,0,0.0622216145090157,0,0.118473741023731,0,0,0,0,0,0.0217809975082459,-0.00234279686432904,0,0,0,0,0,0
X002304.SZ,0,0,0.00049947645011602,0,0,0,0.335539930647595,0,0.133807113645087,0,0,0,0,0,0,0,0,0,0,0,0.11874027761871,-0.0892540117886072,0,0.0411108366541492,0,0.0588641675581704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171632654058524,0,-0.0238130213353053,0,0,0,0,0,0,0,0,0,0.028447856775741,0,0,0,0,0,0,0
X000858.SZ,0,0,0.206265039773374,0,0,0.00585670604887373,0,0,0,0,0.149056691764691,0.0943903976230256,-8.67361737988404e-19,0.0145501777210026,0.121303120050942,0,0,0,0,0,0,0,0,0.0783443566134276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358508503442407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033823425815008,0.000659652099218679,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.191055311397981,0,0,0,0,0,0,0,0,0.144612424897426,0,0,0,0,0.140238765919853,0,0.00997607213804502,0,0,0,0,0.0181979273421641,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0127674317583162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135219626682808,-0.0246290569348652,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135544023701053,0.126058839391326,0.0309846614953692,0,0,0,0,0,0,0,0,0,0.0814973563405558,0,0.0320959234152336,0,0,0.257241208396683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295113293019542,0,0,0,0.0396786533930391,0,0,0,0,-4.23421476304461e-05,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0593541599947542,0,0,0,0,0,0,0,0.165867148975769,0,0,0,0,0,-0.114570824679543,0,0,0,0,0,0,0,0,0,0.0601326286146502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248145225728896,0,0,0,0,0,0,0
