,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X600183.SH,X300003.SZ,X002007.SZ,X002371.SZ,X000596.SZ,X600741.SH,X300014.SZ,X000100.SZ,X002241.SZ,X000977.SZ,X300142.SZ,X601877.SH,X300124.SZ,X000157.SZ,X002236.SZ,X002463.SZ,X000800.SZ,X000625.SZ,X002129.SZ,X600118.SH,X002456.SZ,X300136.SZ,X002223.SZ,X600498.SH,X002179.SZ,X600271.SH,X002049.SZ,X000066.SZ,X600584.SH,X600522.SH,X002414.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.199866724261643,0,0,0,0,0,0,0,0,0.115921177157511,0,0,0.292114352929167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252908829096325,0,0.0172060634433042,0,0,0,0,0,0,0,0,0,-0.0205036209797887,0,0,0,0.0147718234251892,0.00926681325494954,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.208900840207906,0,0.0626228249244078,0,0,0,0,0.298282698143545,0,0,0.115854672138148,0,0,0,0,0,0.042499944723961,0,0,0.00823731940383338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353991194375658,0.0183282864824681,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00332790561423858,0,0,0,0.03207869921632,0,0,0,0,0,0,0,0.0132062859502142,0,0,0.0723911778022612,0,0,0,0.12759666155956,0,0,0,0,0,0.0734546603263234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790285122673916,0,0,0,0,0,0,0
X000651.SZ,0,0.247347048256103,0,0,0,0.0188242804161936,0.00329611774264047,0,0.0482174733952565,0,0,0,0,0,0,0.0974385901524558,0,0,0,0,0,0,0,0,0.0695646566528134,0,0,0,0.0366351554822658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385866146994355,0,0,0,0,0,0,0,0.005491635868439,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0317248840103967,0,0,0,0,0,0,0,0.102706126154496,0,0,0,0,0,0,0,0,0.0414040051634804,0,0.0196590812648252,0,0,0,0,0,0,0,0,0,0,0.100048049438766,0,0,0,0.0240543651586523,0,0,0,0,1.73472347597681e-18,0,0.113150915257591,0,0,0,0,0.0170275004972804,0.0217149151768698,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390361227386073,0,0.0916868976416611,0.179125145729987,0,0.191341804845416,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.3328989512883,0,0,0,0,0,0,0,0,0,0,0,0.0171963089151548,-0.00235641876184529,0,0,0,0,0,0
X600104.SH,0,0.111247124493674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537466220108575,0,0,0.118625453753651,0,0.030250330646726,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0571645372881408,0.305408152982869,0.0106311816983295,0,0,0,0,0,0,0,0,0.0525084568385526,0,0.000796662143634547,0,0,0,0.0181578192057022,0.0219031736816183,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.00996170387016174,0,0,0,0,0,0,0,0,0,0,0,0,0.186219131862039,0,0,0,0,0,0.0893551903340149,0,0,0,0,0,0,0,0,0.0361693980029003,0,0.253953346035514,0,0.0158674085535131,0,0.128985148021956,0.0932901725493313,0.223241214105515,0,0,0,0,0,0,0,0,0,0.0217729691953709,0.0149348798894627,0,0,0,0,0,0
X600031.SH,0,0.0818820639541334,0,0.0941523304832246,0,0.071370170374639,0.0174361384036829,0,0,0,0,0,0,0,0,0,0,0,0.0237826803542911,0,0,0,0,0,0.00711785221860579,0,0,0,0,0,0,0.473768281143303,0,0,0,0.0521120758883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163608281054696,0.0127866518555384,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750407221115303,0,0,0.0560337722226879,0,0,0,0,0,0,0,0,0.0123542238129528,0,0,0,0.00750509763864728,0,0,0,0,0,0,0.158049602328892,0.014379018296289,0.0213886134854098,0,0,0,0.00266601839996157,-0.011827994602309,0,0,0,0,0,0
