,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X002049.SZ,X002236.SZ,X600372.SH,X000100.SZ,X000977.SZ,X000661.SZ,X002241.SZ,X600702.SH,X002180.SZ,X600584.SH,X601877.SH,X600522.SH,X300142.SZ,X000157.SZ,X600741.SH,X600460.SH,X002074.SZ,X002463.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X000066.SZ,X002294.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.132045442158467,0,0.039938387614067,0,0,0,0,0,0,0,0.035071878989068,0,0,0,0,0.0227650263374709,0,0,0,0.0140876022453216,0,0,0,0,0,0,0,0,0,0,0,0.107819984848593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253386008695749,0,0,0,-0.022363533690191,0.0219181092519244,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0776135518685216,0,0.00692416228179638,0,0.256835746987019,0,0,0,0,0,0,0,0,0.0842743254658144,0.0631870051893795,0,0,0.00165655562481958,0,0,0,0,0,0.0485461396404154,0,0,0,0,-0.0445758843472817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312122322371982,0,0,0,0,0,0,0
X002415.SZ,0,0.135029048081889,0,0,0.0533371245698519,0,0,0,0,0,0.0373022501173906,0,0,0,0.0735674980097454,0,0,0,0,0,0,0,0,0,0,0,0.114616556695949,0,0,0,0,0,0,0.228399941816898,0,0,0,0,0,0,-3.46944695195361e-18,0.0817281376823794,-0.00598281535967327,0,0,0.122817632120154,0,0.08494843514994,0.0274381872417418,0,0,0,-0.0264764524206226,0,0,0,0,0,0
X000568.SZ,0,0.468704364865933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838912693472872,0,0,0,0,0,0,0,0,0,-0.0309916285980677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643200842540023,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.120910610158676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192962212495871,0,0,0,0,0,0,0,-0.0288109491912819,0.0113395647057032,0,0.0492177344146808,0.0805511477280702,0.0136437630483018,0,0,0,0,0,0,0,0,0,0,0.0189201633082111,0,0,0.168966865967598,0,0,0.00731908044560962,0,0,0,0,0,0,0
X600809.SH,0,0.277153416781626,0,0,0,0,0,0.0930958589373057,0,0,0,-0.0534092787000423,0,0,0,0,0.0993530433149868,0,0,0,0,0.0296404011904082,0,-0.100297622604627,0,0,0.0010458595957473,0,0,-0.02846329137922,0.0572928979576947,0,0,0.223854867487502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147097742058019,0,0,0,-0.0375731708876526,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0671990095168335,0,0.0125350583100232,0,0,0,0,0,0,0,0,0,0.188796077067919,0,0,0,0,0.013878226141422,-4.33680868994202e-19,0,0,0.0435251084090242,0,0,0,0,0,0,0.0112561605481466,0,0,0,0.0344440949431083,0,0,0,0,0,0,0,0,0,0,0,-0.0145152137212889,0,0,0,0,0,0
X002304.SZ,0,0.279681402984068,0,0.306493994304546,0,0,0,0,0.0820743921956734,0,0,0,0,0,0,0,0.0368329908047783,0,0,0,0,0,0,0,0,0,-0.129039242806616,-0.0521450778284047,0,0.0339970988746929,0.0338655296883422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282069543154389,0,0,-0.0464875491977656,0.0184853329144938,0,0,0,0,0,0
X600690.SH,0,0,0,0.102010859750182,0,0,0.195897216913031,0,0,0,0,0,0.141586770082134,0,0,0,0,0.189241195485353,0,0,0,0,0,0,0,0,-0.121464948238022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303690473834986,0,0,0,0.0929769200009172,0.0159376105549053,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24787007127617,0,0,0,0.0187829052906504,0,0.0576964662281967,0,0,0,0,0,0,0,0,0.0573337596766949,0,0.121869791972203,0,0,0,0,0,0,0.0132447572117673,0,0.0255416347825679,0.0223783042274201,0,0,0,0,0,0
