,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600809.SH,X002241.SZ,X601877.SH,X600066.SH,X002456.SZ,X002508.SZ,X002294.SZ,X300124.SZ,X300136.SZ,X300003.SZ,X600867.SH,X600522.SH,X600271.SH,X600089.SH,X000596.SZ,X000981.SZ,X000157.SZ,X002085.SZ,X600177.SH,X600566.SH,X000661.SZ,X600498.SH,X600699.SH,X300142.SZ,X002179.SZ,X600118.SH,X600201.SH,X000869.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,-0.188450180104748,0.552133787962889,0,0,0.0944088002859323,0.0284490614342043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027382742689575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182476425485403,0,0,-0.00742069969230292,0.0219662831707401,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0487671347492009,0,0.0995708000097592,0,0,0,0,0.040843242862659,0,0.238967478831623,0.302769510866265,0,0,0,0.11343254554419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973652447088482,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0743444261639714,0,0,0,0,0.0986041237236352,0,0.0396944724449325,0.159565492682755,0,0,0,0,0,0,0,0.0277809100289718,0,0,0,0,0.0728954223041403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221715556740005,0,0,0,0,0,-0.0159853095643416,0.0244179835100758,0,0,0,0,0,0
X000858.SZ,0.271822810003389,0,0,0,0.0581234893989729,0,0,0.0737194738826466,0,0,0.185298343516873,0.059870060952561,0,0,0,0,0,0,0.0684183666868558,0,0,0.26871890479611,0,0,0.00959398005291703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647389762003525,0.0137218762449299,0,0,0,0,0,0
X000651.SZ,0,0,0.0580355683821337,0.326405142864153,0,0,0,0.0107796645909191,0.0626107786860052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959395140140705,0,0,0,0,0,0,0,0,0,0.0574712153299629,0,0,0.0113836264453007,0,0,0,0,0,0,-0.0078799920369272,0.0398892944125263,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.554990872442729,0.0784087058119853,0,0,0,0,0.0624811221955244,0,0,0,0,0,0,0,0,0,0,0,0,0.0748517012016421,0,0,0.023315539817914,0,0.00873168715976815,0,0,0.209154949695665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676571864952171,0.128153395262647,0,0,0,0,0,0
X600276.SH,0,0.172919152707614,0,0,0,0,0,0,0,0,0.226354640319307,0.141082890099205,0,0,0,0,0,0,0,0.0303832558923952,0,0,0,0,0,-0.137437651524698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406612886193849,0,0,0,0,0,0,-0.00886285068614705,0.0282328787984083,0,0,0,0,0,0
X002304.SZ,0.198446413739902,0,0,0.30759224311193,0,0,0,0,0,0,0.105048474974147,0,0.0807852084496215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156341255251039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780448014194332,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.00734418351646102,0.0173634984011647,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.455434462159976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.00411289127658854,0.37814956442996,0,0,0,0,0,0,0,0,0.28396458908168,0,0,0,0,0,-0.0975384151835043,-0.093510102141877,0,-0.0289213698192618,0.0131931267615627,0,0,0,0,0,0
X600690.SH,0,0,0.227943510414467,0,0.125380663240757,0,0,0.0137849444277741,0,0,0.204692849977884,0,0.115581124059849,0,0,0,0,0,0.156393452635074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514261106252167,0,0,0,0,0,-0.0130984815691518,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.402972934213536,0,-0.0159554911123298,0,0.136375656716948,0,0,0,0,0,0,0,0,0.186877176556721,0,0,0,0,0,0,-0.0241811795132511,0,0,0,0,0,0.0726982194650513,0,0,0,0,0,0.158885068244402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21514213018331e-05,0.0105388688509025,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.207395209443199,0.0352068926813681,0,0,0,0,0.151513840164705,0,0,0.0255645154406029,0,0.0806623909434868,0,0,0,0,0.0964803870897281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408728893408916,0.4028345005846,0,0,0,0,0,0,0,0,-0.0145010524842289,-0.0287988393780192,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.15053228296077,0.0707226495901017,0,0,0,0,-0.00254452358152612,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0.0037114926148533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209611149804944,0,0,0,0,0,0,0,-0.182535056292753,0,0,-0.0212888700838606,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0254986467470614,0,0,0,0,0.198298308403109,0,0,0,0,0,0,0,0,0.298263506087268,0,0,0,0.0882057489319046,0,0,0,0,0,0.0282754510646497,0,0,0,0,0,0.154268282627517,0.0741299093436757,0,0,0,0,0,0,0,0,0.00152208672909352,-0.00791385216476805,0,0,0,0,0,0
X600031.SH,0,0.114997388474762,0,0,0,0.1189455001716,0,0,0,0,0,0,0.143069794156723,0,0,0,0,0,0.00681579277833179,0,0,0,0,0.141992569671811,0.0830464020125564,0,0,0,0,0.117053689071726,0,0,0,0,0,0,0,0,0,0,0,-0.269882929080987,-0.0656698248203402,0,0,0,0,0,0,0.0153958009541776,0,-0.0152695109794578,0.0176538557462787,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0180745371107408,0,0,0,0.0828003766572879,0,0,0,0,0.0593568556536945,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.236824619915526,0,0.0240430230641415,-0.0476335470723544,0,0,0,0,0,0,0,0,0,0,0,0,0.206205727507997,0,0,-0.0436877433299607,0,0.0293572732032898,0,0,0,-0.0306908863082295,0.0298555238728455,0,0,0,0,0,0
X002236.SZ,0,0.455841611930377,0,0,0,0,0,0,0,0,0,0.0634234466313607,0,0.073478795809236,0,0,0,0,0.046376913472749,0.0897387739809583,0,0,0,0.0229769567554106,0,0.0620339828405304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105695855685279,0,0,0,0,0,0,0
X000625.SZ,-0.0632364307527351,0,0,-0.0348984678922436,0,0,0,0,-0.0269078692328047,0,0,0.113913289019682,0.0112416423122464,0,0,0,0,0,0.059383149478549,0,0,0,0,0,0,0,0.0214997476203946,0,0.0715928662018168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988025952765107,0,0,-0.14475768007718,0.0425289315145835,0.0887769105344145,0,-0.0079534080372923,0.0202077076814725,0,0,0,0,0,0
X002008.SZ,0,0.254706446891102,0,0,0,0,0,0,0,0,0,0.0466067436999382,0,0,0,0,0,0,0,0.0538336342931998,0.246757252704762,0,0,0.0939828427586914,0,0,0,0.196927300622684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968136267871906,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600487.SH,0,0.259215341132499,0,0.0610397676944596,0,0,0,0,0.0571256071875172,0,0,0,0,0,0,0,0,0,0.0170138051034917,0,0,0,0,0.250960359777092,0.149990787074411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223140576708567,0,0.0310825821616136,0,0,0,0,0.0520170863517691,0,0.0121218522320952,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0267915615449242,0,0,0,0,0,0.0301796569355618,0,0,0,0,0,0,0.046978959241418,0.0647640803004411,0,0,0,0.0663421305457871,0,0.170582788783058,0,0,0,0,0,0,0.00238787131622491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232042388188537,0,0,0,0,0,0
X600809.SH,0,0,0,0.330243935668742,0,0.135422120175235,0,0,0,0,0,0.0381406657303778,0,0,0,0,0,0,0,0,0.013142130647566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268991145724593,0,0,0,0,0,0,0.113924921995076,0,0.0538190394805702,0,0,0,0,0,0,-0.00456634943446814,0.0207472594837016,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127422930005628,0,0,0,0,0.200534935292744,0.0377890997588168,0,0,0,0,0,0,0,0,0,0,0,0,0.143052922054773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193075101244433,0,0,0,-0.00728365785687857,0.0329973973750897,0,0,0,0,0,0
X601877.SH,0,0,-0.123623198744323,0,0,0,0,0,0,0,0,0.0503663442656346,0,0,0,0,0,0,0,0.234282570853888,0,0,0,0,0,0,0,0.147430871681589,0,0.0996659859057306,0,0,0,0,0.0726627975087117,0,0,0,0,0,0,0,0.255688119727248,0,0.101756056367971,0,0,0,0,0,0,2.71050543121376e-20,0.0108002833506983,0,0,0,0,0,0
