,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600104.SH,X600809.SH,X002371.SZ,X003816.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X600066.SH,X002049.SZ,X002028.SZ,X600741.SH,X002236.SZ,X601877.SH,X600522.SH,X000066.SZ,X002156.SZ,X600839.SH,X600460.SH,X000988.SZ,X002085.SZ,X002281.SZ,X600487.SH,X000661.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.146232106780808,0,0,0,0,0,0,0.0834873780771055,0,0,0,0,0,0,0,0,0.354404360254753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501769053876415,0,0,0,0,0,0,0,0,0.000653214881305031,0,0,0,-0.0343390370623211,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0594012248274279,0.186799122087599,0,0,0,0.251118609281687,0,0,0,0.00753212545192786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520751109161312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229718175417815,0.0259953479411067,0,0,0,-0.012992545616633,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230013199025726,0,0,0,0,0.0299843438171016,0,0.245548572463509,0,0,0.0827207243347743,0,0.0159998810560182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506883053395368,0,0,0,0,0,0,0,0,-0.0102691208470971,0.00917576888610255,0,0,0,-0.00198563948778929,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891910803902394,0,0.0298126438574589,0,0.0146083416759371,0.24309035734101,0,0,0,0,0,0,0,0,0,0,0.128697465718842,0,0,0,0,0,0,0.0558614341015208,0,0,0,0,0,0.0207654569161498,0,0,0,0,0,0.00519635509626517,0,0,0,-0.0503388525075042,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.00324302603371393,0,0,0,0,0,0,0,0,0,0,0.250987115029665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158784360377291,0,0,0,0,0.00299888256038932,0,0,0,0.178408427901832,0,0,0.00671586597419027,0,0,0,-0.029527482042582,0,0
X600690.SH,0,0,0.36392837082079,0,0,0,0.0795128322010902,-0.0190559413703494,0,0,0.00497221202119011,0,0,0,0,0,0,0,0,0,0,0,0.0639593566283053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139846183974645,0.0288210677638675,0,0,-0.00662355764888003,0,0,0,0,0,0,0.000656118097001569,0,0,0,0,0,0
X000651.SZ,0,0,0.104668654654577,0,0,0,0,0,0,0,0,0,0,0,0.128867562997253,0,0,0,0,0.0361896286077373,0,0,0,0,0,0,0,0,0.0197979234143312,0,0,0,0,0.0644475589013132,0,0,0,0,0,0,0,-0.0111723453251439,0,-0.10263016978341,0,0,0,0,0,0,0,-0.0565822208196241,0.0506138531584971,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392036696865104,0,0,0,0,0,0,0.127594790383769,0,0,0,0,0,0,0,0,0,0,-0.206412362423125,0,0.367500489764708,0,0,0,-0.0559619889292511,0,0.0646561998676437,-0.134783548124598,0,0.0581379147523302,0,0,0,0,0,0,0.0559284599095705,0,0,0,0.0693823933308669,0,0
X600809.SH,0,0.0883882809332367,0,0,0,0,0,0.00853845396367189,0,0,0,0,0.520062233158275,0,0,0,0,0,0,0.0190855746775106,0,0,0.245345604782831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1864282446698,0,0,0,0,0.0610392603003017,0,0,0,0,0,0,0.227044906159138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151976587107734,0,0,0.0287556853146585,0,0,0,0,0,0,-0.00869001931900595,0,0,0,0,0,0,0
