,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X600104.SH,X002475.SZ,X600690.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X600703.SH,X002241.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600089.SH,X600460.SH,X600741.SH,X000799.SZ,X002236.SZ,X000157.SZ,X002074.SZ,X600884.SH,X600779.SH,X600702.SH,X601799.SH,X600584.SH,X002414.SZ,X000733.SZ,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.482329940606924,0,0.0832189116250155,0,0,0,0,0,0,0,0,0,0,0,0.0334309776671685,0,0,0,0,0,0,-0.00844894598359288,0,0,0,0.0564466468295224,0,0.00449486601839181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055510430701403,0,0,0,0,0,0
X000858.SZ,0.0915392517325444,0,0,0,0.170382691764598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681012849202461,0,0,0,0,0,0,0,0.181939409781708,0,0,0,0,0.23981623700789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314782667505723,0,0,0,0,0,0
X002415.SZ,0,0.193326484699564,0,0,0,0,0,0,0,0.164772457510649,0,0,0,0,0,0,0,0.036082644059458,0,0,0.0600922303338215,0,0,0.0143609325113157,0,0,-0.0344275724564152,0,0.0264644428380337,0,0,0,0,0,0,0,0,0.108033856559104,0,0,0,0,0,0,0,0,-0.0940141539024267,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.197599541443596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497951002649033,0,0,0,0,0.0297766098835315,0.144409240801591,0,0,0,0.0112247293896819,0,0,0,0,0,0,0,-0.00695695681609629,0,0,0,0,0,0,0
X000568.SZ,0,0.38723391421592,0,0.0345133498497175,0,0,0,0,0,0,0,0,0,0,-0.0304068387410687,0,0,0,0,0,0,0,0,0,0.0795058471038504,0,-0.0174093166581808,0,0,0,0,0,0,0.169956966357072,0,0,0,-0.0684751640993446,0.0482216836095144,0.017167090893807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.252261743311872,0,0,0,0,0,0,0,0.11339094260957,0,0,0.181809906662562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198183943062458,0,0,0,0,0,0,0,0,0,0,0.0437528331950102,0,0,0,0,0,0,0,0,0,0,0,-0.055166412004327,0,0,0,0,0,0,0
X002304.SZ,0,0.00214882503329036,0,0.202136014187172,0.0274587164282913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094435646627451,0,0,0,0.0571434057597731,-0.00367414624317944,0.0647392654840472,0,0,0,0.0224172190123182,0,0,0,0,0.210967729460235,0,0,0,0,0.0562454107603098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00481971301871062,0,0,0,0,0,0,0,0,0,0.183028688302523,0,0,-0.0671348634545254,0.00428202877580324,0,0.0327334832008963,0,0,0,0.206457981363706,0.102656562757253,0,0.0336289710302032,0,0,0,0,0,0,0,-0.0437685196283276,0,0,0,0,0,0,0,0,-0.0228508913373761,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0373166933027199,0,0,0.0226382045413707,0.0397670768087336,0,0,0,0,0,0.070282956427543,0,0.105443263557873,0,0,0,0,0,0,-0.227394151559189,0.0331250482145499,0,0.0254431417637276,0,0,0,0,0.0550349604048417,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523797845507813,0,0,0,0,0.00051615105881193,0,0
X600690.SH,0,0,0.0510211077591991,0,0,0.107030944465683,0,0,0,0,0,0,0.0304066968470802,0,0,0,0,-0.0327040087233694,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.023113765256855,0,0,0,0.0755718882420707,-0.0278747382752105,0,0,0,0.116033151300022,0,0,0.165602563697067,0,0,0,0,0,0,0,-0.0108273773265195,0,0,0,0.0524919091865082,4.33680868994202e-19,2.71050543121376e-20,0,0,0,-1.30092669964662e-05,0,0
X000651.SZ,0,0.0443097485895619,0,0,0,0,0,0,0,0,0,0.168236004530883,0,0,0,0,0,-0.00106770388986589,0,0,-0.0505690364511727,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0144054752555131,0,0,0,0,0,0,-0.0252653415382597,-5.42101086242752e-20,0,0,0,0,0,0.0972005135139578,0,0,0,0.0766805813290487,0,0,0,0.036311655862537,0,0,0,0.0113271979900003,0,0
