,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X002371.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X000661.SZ,X002180.SZ,X600460.SH,X000733.SZ,X600522.SH,X000100.SZ,X600702.SH,X000799.SZ,X600884.SH,X000157.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X002056.SZ,X600563.SH,X002176.SZ,X600779.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.115984847798246,0.0391395822776588,0,0.147027304758056,0.0535767143937547,0,0,0,0,0,0,0.138829249181019,0,0,0,0,0,0,0,0,0.0379769539288589,0,0,0,0,0,0,0,-0.0255977565977303,0.0184926625401646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174840437205988,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158662764169957,0,0.0242573752640767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142063956032417,0.0306945238054108,0,0,0,0,0,0,0,0,0,0.218639017315889,0,0,0.0125209422121215,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0456004687759545,0.497314080066066,0,0,0,0,0,0,0,0,0,0.0118648416841747,0,0,0,0,0,0,0.0126659586804948,0,0,0,0,0.109056999404017,0,0.0576193547450151,0,0,0,0,0,0,0,0,0.160852686915809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236884011648216,0,0,0,0,0,0,0
X002415.SZ,0,0,0.106263714030969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833030520040249,0,-0.307055108694137,0,0,0,0.139400702729798,0,-0.0812595409891265,0,0,0.0133192606096772,0,0,0,0,0,0.0846614680819424,0,0,0.140442425659973,0,0,0.686292295064285,0,0,0,0,0,0,0,0,0,-0.0160404534663859,0.0380941051857516,0,0,0,0,0,0
X000568.SZ,0,0.155153103552032,0.350295658289312,0,0,0.117599155031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116134461956885,0,0,0,0,0,0,0,0.0119202852313734,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523235217092642,0,0,0,0,0,0,-0.00873089646221883,0,0,0.0528103622346442,0,0,0,0,0,0
X002304.SZ,0,0,0.000620068384146384,0.0111869492532238,0,0,0,0.103913412025641,0,0,0,0,0.206526500783728,0,0,0,0,0,0,0,0,0.163617445027523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204284076430774,0,0,0,0,0,0,0,0.00519757528047767,0,0,0,0,0,0.0047349799740593,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.00773885230483868,0,0,0,0,0,0,0,0,0,0,0.0966118644260948,0,0,0,0.444284353094174,0,0,0,0,0,0,0,0.0182563024932222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129683692233455,0,0,0,0,0,0,0,0,0,-0.00466645881721244,0.00325463217065879,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.018510482766426,0.129610273466635,0,0,0,0,0,0,0.0107990362070442,0,0,0.0413625381649926,0,0,0,0,0,0,0.0427497639559918,0.0874110186987899,0,0,0,0,0.00340272975583147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364460957003153,2.16840434497101e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141592609101949,0,0,0,0,0,0,0,0,0,0.0871862815148783,0,0.018334830145896,0,0,0.00625068731092144,0,0,0,0,0,0,0.0534444098321327,0,0.0970822003381301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.130920622574765,0.170026918505932,0,0,0,0,0,0,0,-0.0190833169589013,0,0,0,0,0.121945719791692,0,0,0,0,0,0.0320053104912467,0,0.0643369533180603,0,0,0,0,0,0,0,0,0.0390106681192312,0,0.00428870382651294,0,0,0,0,0,-4.33680868994202e-19,0,0,0.197410155096708,0.236627995304784,0,0,0,0,0,0,0,0,0
