,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000559.SZ,X000157.SZ,X600066.SH,X000338.SZ,X002241.SZ,X002236.SZ,X002292.SZ,X600089.SH,X002475.SZ,X600741.SH,X002129.SZ,X600839.SH,X000547.SZ,X601877.SH,X600177.SH,X300124.SZ,X002465.SZ,X600435.SH,X000568.SZ,X000016.SZ,X300003.SZ,X600582.SH,X002294.SZ,X002456.SZ,X000800.SZ,X000977.SZ,X600252.SH,X300032.SZ,X002074.SZ,X002008.SZ,X002179.SZ,X600498.SH,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.139368654408051,0,0,0,0.00328678482209689,0,0,0.0239112120418392,0.0461133877014889,0,0,0,0,0,0,0,0,0,0,0,0.125792936342651,0,0,0.00621149770285491,0,0,0,0,0,0,0,0,0.0606958936209855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076926061622758,0,0,0,0,0,0
X600104.SH,0.399920026363196,0,0,0,0,0.198211746685315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207837570816702,0,0,0,0,0,0,0.0290338921704024,0,0,-0.00302427910991444,0,0,0.107040920157367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714997788936664,0,0,-0.0491921455934664,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0522753101909304,0,0.134840559156103,0.170865579577787,0,0,0.0207138328908299,0.0633648131762767,0,0.0231794093166565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267111111026142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0530262941739497,0.191765083902566,0.245547619354942,0,0,0,0.0421671486015356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114188232581635,0,0,0,0,0,0,0,0,0,0,0,0,0.128802219155494,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0603587102219412,0,0.165868203691222,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094101224378774,0,0.056761199358129,0,0,0,0,0,0,0,0,0,0,0,0.0873403750670823,0,0,0,0,0,-0.0329030892610058,-0.00605521112075363,0,0,0,0,0,0
X002304.SZ,0,0.184839196894736,0,0,0,0,0.404573915436544,0,0,0,0,0,0,0,0,0,0,0.0330617883248006,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0502838763977167,0,0,0,0,0,0,0.0188180866002902,0,0,0,0,0,0,0,0,0,0,0,0.00100537637074005,0.0286645738369364,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0796526717717639,0.219842809333948,0,0,0,0,0,0,0,0.0819345435073281,0,0,0,0,0,0,0.0571812495768038,0,-0.0534207840359578,0,0,0,0,0,0,0,0,0.118705679173674,0,0,0,0.462941031285917,0,-0.055137002503575,0,0.0525797672566741,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704239894712629,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0957078958073746,0,0.0789444281479363,0,0,0,0.0777897898799579,0,0,0,0.0141331072378238,0,0,0,0,0,0,0.295195485770843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730999393087535,0,0,0,0,0.0546594877948218,0,0,0,0,0,0.00660334625379412,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.11394559651051,0,0,0,0,0.0360053248287811,0.0991854942977965,0,0,0,0,0,0,0.396305024962188,0,0.05201683274215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0505952428000758,0,0,0,0,0,0,0,0,0,-0.0160666709210776,0,0,0,0,0,0
X000625.SZ,0,0,0.0405868733065692,0,0,0,0.0201026712316861,0.044151320129462,0,0,0.085806820754507,0,0,0,0.0233982479933613,0,0.0354759747120188,0,0,0.119185990008938,0.0122557911443386,0,0,0,0.0447154650796997,0,0.13459579213121,0,0,0,0,0,0,0,0,0.15954380794845,0,0,0,0,0,0.072657298173963,0,0,0,0,0,0,0,0,0,0.000631920197575608,0,0,0,0,0,0,0
X600690.SH,0,0,0.017445629579419,0,0,0.107177628322093,0,0,0,0.138215559648753,0,0,0,0,0,0,0,0.0130213411872337,0.0291577589862306,0,0.139915274688624,0,0,0,0,0,0,0,0,0,0,0,0.17492657990013,0,0,0,0,0,0,0,0,0.124866693642358,0,0,0,0,0,0,0,0,0,0.0182436541035716,0.0201858816373551,0,0,0,0,0,0
