,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X003816.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X600372.SH,X000661.SZ,X000100.SZ,X002241.SZ,X601877.SH,X000977.SZ,X000157.SZ,X600741.SH,X002180.SZ,X600522.SH,X600584.SH,X600702.SH,X002074.SZ,X300142.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X600487.SH,X002463.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.263729646900441,0,0,0,0.0921162619235143,0,0,0,0,0,0,0.0492273096212896,0,0,0,0.0693208969259029,0.045848533677457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528591774963905,0,0,0,0.0291950980897076,0,0,0,0,0,0,0,0,0,0,0.0885845465763449,0,0,0,-0.00973739015117609,0.000678535373145128,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.152444264098331,0.0745550729352652,0,0,0,0,0,0,0,0,0,0,0.0660012042358883,0,0.0743088387250129,0,0,0,0,0.0112085334815575,0,0.0103824881546836,0,0,0,0,0,0,-0.0139993881709175,0,0,0,0,0,0.0549447079954957,0,0,0,0,0,0,0,0,0.00217842604548872,0,0,0,-0.0390812327305189,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0218129770297146,0,0,0,0,0,0.0260217985106293,0,0,0.0489408159097779,0,0,0,0,0,0,0.0365671502759469,0,0.171929961637981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199818298891362,0,0,0.0701605601165852,0,0,0,-0.0147652900882577,0,0,0,0,0,0
X600276.SH,0,0,0.0414595388427743,0,0,0.105052122790637,0,0,-0.00972266720068776,0,0,0,0.0718462471715211,0,0,0,0,0,0.161875418415695,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0953926689172444,0,0,0,0.0455250022092909,0.286357777776273,0,0,0.0216462786743149,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.241966215520145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772820418061151,0,0,0,0,0,0,0,0,0,-0.0100831064221958,0,0.131033958044476,0,0,0,0,0,0,0,0,0,-0.00869508163146908,-0.0224145090595635,0,2.16840434497101e-19,-0.0782532481334071,0,0,0,0,0,0
X600809.SH,0,0.350830643211254,0,0,0,0,0.158291472916799,0,0,0.189206086390662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171197141508752,0,0,0.0828011317952026,0,0,0,0,0,0,0.0812054407974377,0,0,0,0,0,0,-0.0549209047934228,0,0,0,0,0,-0.0364560984736234,0,0,-0.0531748544703387,-0.00784191363961221,0,0,0,0,0,0
X002304.SZ,0,0,-0.00134668266749872,0,0,0.26101692974996,0,0.0970824833764114,0,0,0,0,0,0,-0.0477561439842095,0,0,0,0,0,0,-0.00554152423534298,0,0,0,0,-0.0412087868714452,0,0,0,0,-0.0523292845928946,0,0,0,0,0,0,0.133468327632033,0,0,0,0,0,0,0,-0.0164450842679859,0,0,0,0,0,0.000366546038695054,0,0,0,0,0,0
X600690.SH,0,0,0,0.111053151183023,0,0,0,0,0,0,0,0,0,0.123802868599781,0,0,0,0,0.232498191299153,0,0,0,0,0,0,0,-0.0804997799014226,0.00558031837499265,0,0,0,0,0.0190674475409585,0,0.0340060597558931,0,0,0,0,0,0,0,0,0,0,0.158697879962741,0,0.06993025593939,0,0,0.0791910541869961,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0251308223282548,0,0,0,0,0,0,0.174189182480283,0,0,0,0,0.0111462924574107,0,0.0823714111210037,0,0,0,0.0622165117100692,0,0.0755365888283871,0,0,0,0,0.0373159444157719,0,0,0,0.0722741570384621,0,0,0,0,0,-0.178606515011057,0.0578962446032765,0,0,0,0.0331651495806913,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536222529476097,0,0,0,0,0,0,0,0,0
