,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X300014.SZ,X003816.SZ,X002371.SZ,X002129.SZ,X000338.SZ,X002049.SZ,X002241.SZ,X000063.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000596.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X000157.SZ,X002180.SZ,X600741.SH,X600460.SH,X000733.SZ,X600884.SH,X600522.SH,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600584.SH,X002414.SZ,X600563.SH,X000800.SZ,X600779.SH,X000977.SZ,X002008.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.262437118489365,0,0,0,0,0.227954976647173,0,0.0588914583737795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648906809597205,0,0,0,0,0,0,0,0,0,0,0,0.00250273976307988,0,0,0,0,0,0,0,0,0.117106931496857,0,0,0,0,-0.0508453587506664,0,0,0,0,-0.0576540448749936,0,0
X000858.SZ,0,0,0,0,0.211492803338224,0,0.134728985319679,0,0.162356299775288,0,0,0,0,0,0,0,0,0,0,0,0,0.0766539125705953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317619253024523,0.0986684015192301,0,0,0,0,0,0,0,0.0316123659181016,0,0,0,-0.0173784749219662,0.0124771710716128,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0210816757916558,0,0,0,0.0558009068522742,0.103168893193802,0,0,0,0,0.016182187688052,0.0672592992881895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198736407551993,0,0.0522591572625184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250882007176412,0,0,0,0,0.0147425695806948,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.612232708415677,0,0,0,0,0,0,0,0,0,0,0,0.0396587202371076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162790471293869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.249741630032673,0.108052459914849,0,0.14374307917823,0,0,0,0,0.080968895260255,0,0,0,0,0,0.018042555899945,0,0.0992793521122639,0,0,0,0,0,0,0.0898285789607714,0,0.0246312208103375,0,0,0,0,0,0,0.0752345044446883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473027959576921,0,0,0,0.00417516234359377,0,0
X600276.SH,0,0,0,0,0,0,0.201425482752706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219042146012428,0,0,0,0,0,0,0,0,0.0870187744671039,0,0,0,0,0,0,0,0,0,0.0891362481454126,0,0,-0.0046653662581845,0,0,0,0.0338100397437878,0,0.0332713322445321,0,0.0152256002185926,-0.0378547192393956,0,0,0,0,0,0
X600690.SH,0.113326011170427,0.0409364059097195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127022204279711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823052314189365,0,0.0523657571111328,0,0,0,0,0,0,0.234161579038878,0,0,0,-0.0144924016180199,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.116380055151628,0,0,0,0,0,0,0,0,0,0,-0.165442119510866,0.208054508832612,0,0,0,0.425082099340185,0,0,0,0,0,0,0,0,0,-0.0623269204736978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205570727090164,-0.00643553713519651,-0.0289963336927205,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0373925292477631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748905390116166,0,0,0,0.284385250409148,0,0,0,0,0,0,0,0.00569944646506641,0,0,0,0,0,0,0,0,0,0,0,0,0.197586823184889,0,0,0.048728244395406,0,0,0.00391026071036484,0,0,0,0.0132382827888708,0,0
X600104.SH,0.0231195022870644,0,0,0,0,0,0,0,0,0,0.0392181327465262,0,0.0521265626719677,0,0,0.215379964733901,0,0,3.46944695195361e-18,0,0,0.033256091664277,0,0,0,0,0.174586664437717,0,0,0,0,0.092413124956451,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0143262173683657,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0887088005009485,0,0.0610484190317856,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.252003545272604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113518233737928,0,0,-0.0199829147907514,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.066466199175229,0,0,0,0,0,0,0.209540655086811,0,0,0,0,0.259684049063051,0,0.0785193598579402,0,0.0251588260794709,0,-0.163238469170032,0,0,0,0,0,0.0791398175052384,0.0665369710392369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0456650265171176,0,0,-0.018908142535048,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0124632664949238,0,0,0,0,0,0,0,0,0,0.0437205096209213,0,0,0,0,0,0,0,0.36793781162212,0,0,0.108121029358479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151018262452169,0,0,0,0,0,0,0,-0.0164242290333237,0,0,0,0,0.0191189930596372,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.221924496643213,0,0,0,0,0,0,0,0,0,0.0298755960582414,0,0,0,0,0,0,0,0,-0.149992803030758,0,0,0,0,0,0,0,0,0.134628859442136,0,0,0,0.16487239035256,0.0842996634400257,0.191362470359025,0,0,0,0.0791390974070605,-0.0344081909272757,0,-0.00503649051977276,0,0,0,-0.0747058114433102,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0968382723265443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589750607043334,0,0,0,0,0,0,0,0.853121358804084,0,0.247475161110023,0,0,0,0,0,0,-0.135137318132165,0,0,0.0621854379257411,0.0638616875188807,-0.0673511916243856,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031796810692717,0,0,0,0.131747178307316,-4.33680868994202e-19,0,0.0776890824392846,0,0,0,0.0439202178728066,0,0,0,0,0,0,0,0,0,0,0.0374705887342854,0.0888090682507477,0,0,0,0,0,0,-0.0158534326791819,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0159583922012068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489942133239468,0,0.362212054592446,0,0,0,0,0,0,0.450438714729607,0,0,0,0,0,0.00277664167924231,0,0,0,0.101841025600944,0,0,0,0.144906631480321,0,0.122971340190866,0,-0.0240990979711183,0,0,0,-0.0145471114861365,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172724854676558,0,0,0,0,0,0.00929488833374458,0,0.0784589385869072,0.0280270433872112,0,0,0,0,0,0.0565522483873784,0,0.0475395954487972,0.06878602143877,0,0,0,0,0,0,0,0,0,0.142241053305929,0,0,0.146793972914,0,0,0,0,0,-0.0151287813827671,0,0
X000338.SZ,0,0,0,0,0,0,0.0496460657456495,0,0,0,0,0.207696389377904,0,0,0,0,0,0,0,0.057558514259588,0,0,0,0,0,0,0.124463200142604,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.11145299978311,0,0,0,0,0,0.159450107399914,0,0,0,0,0,0,0.117273417169623,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593206201271254,0,0,0,0,0,-0.00698161913913245,0.551758349897238,0.126316934510298,0,-0.254437696898383,0,0,0,0,0,0,0.225629154663584,0,0,0,-0.137167630402642,-0.0196199140275284,0,0,0,0,0,0,0,0,0.0105048997218828,0,0.0670431792829767,-0.0190946863020656,-0.00490527547147221,0,0,0,-0.0342249412755288,0,0
X002241.SZ,0,0,0,0,0,0,0,0.765413748286764,0,0,0,0,0,0,0,0,0.00626317957004419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127024537391411,0,0,0,0,0,0,0,0,0,0.0618083099961484,0,0,0,0,0.0145873633657805,0,0,0,0.0284016586566965,0,0
X000063.SZ,0.00457124294972887,0,0,0,0.0750136846037546,0,0.278787819809579,0,0,0,0.0120997865484868,0,0,0.0120257701276092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872264500755811,0.10965263921322,0,0.173780301681734,0,0,0,0,0,0,0,0,0,0,0.0276130413572955,0,0,0,0,0,0,0,0,0.0135409971969994,0,0,0,0.0196950752452141,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933751009278239,0,0,0,0,0,0,0.0141468948121935,0,0.217128390381555,0,0,0,0.00786102199251057,0,0.12378803995261,0.0531219391633841,0,0,0,0,0,0,0,0,0,0.00569104164783188,0,0.0332958277250112,-0.0138375668572044,0,0,0,-2.71050543121376e-20,0,0
X300142.SZ,0,0,0,0,0,0.0159001226767109,0,0,0,0,0,0,0,0,0,0,0,0.190888360849118,0,0,-0.0274933313862648,0,0,0,0,0,0,-0.0417316311144518,0.262358082383969,0,0,0,0,0,0,0,-0.322087339817326,0,0,0.322970565808466,0.099890227798696,0,0,0,0,0,0,0,0,0.0803137194087153,0,0,0,0,0,0,0.0530225302803112,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112188742228844,0,0,0,-0.0526914704203185,0,0,0,0.149565710997,0,0,0.0211486377532976,0,0,-0.266545136878516,0,0,0.0158996796421047,0,0,0.0497456537774254,0,0,0,0.110513725878126,0.104106370838272,0,0,0,0,0,0,0,0.0181926934476633,0,0,0,0,0,0
X000596.SZ,0,0.316867348973414,0,0.00823515097346204,0.0326967291746246,0,0,0.00552498231717042,0.27980686057971,0,0,0,0,0,0,0,0.0170418771080581,0,0,0,0,0,0,0,0,0,0,0.0200863764804994,0,0,0,0,0,0,0,0,0,0,0,0.00453251190619503,0,0,0,0,0,0,0,0,0,0,0.0741488437695163,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.45717386516646,0,2.16840434497101e-19,0,0,0,0.0150988955041267,0,0,0,0,0,0,0,0,0,0.0857874884474345,0.0187052924219264,0.0109922432714222,0,0,0.0671980267798556,0,0,0,0,0,0,0,0,0,0.132290351617647,0,0,0,0,0,0,0,-0.0306419989502724,0,0,0,0,-0.0264796425872739,0,0
X601877.SH,0,0,0,0,0,0,0.0265367471706583,0,0,0,0,0,0,0,0,0,0.155419591739219,0,0,0,0,0,0,0,0,0.130192838705277,0,0,0,0,0,0,0,0,0,0,0,0.146740768568204,0,0,0,0,0,0,0.201231130301375,0,0,0,0,0,0,0.0134492299207426,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047474470682547,0,0,0,0,0,0.0408828354477318,0,0,0,0,0,0,0,0,0,0,0,0.177893434409665,0.128810253588342,0.0371233621474913,0,0,0,0,0.0206871771160179,0,0.0454220531179195,0,0,0.0436221678825085,0,0.0161356671611344,-0.0133364108463175,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138425861147277,0.0832005373840665,0,0,0,0,0,0.0930408311049606,0,0,0.0750284726483852,0,0,0,0,0.13712517905047,0,0,0,0,0,0,0,0,0,0,0,0.00238326390620687,0,0,0,0,-5.42101086242752e-20,0.0108983480978139,0.142290325025847,0,0,0,0.0729999162155426,0,-0.0104227104138203,0,0,0,0,0,0,0
X000661.SZ,-0.296022032359903,0,0.104326107707139,0,0,0,0,0,0,0,0,0.0416555575128135,0,0,0.126577820735907,0,0,0,0.446806565090738,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.073714254686798,0,-0.00592207576701636,0,0,0,0,0,0,0,0,0.10450043012039,0,0,0,0,0,0,0,0.361747158705438,-0.269715670528289,0.256497811625245,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0933799504239388,0,0,0,0,0,0,0.167544796947681,0,0,0,0,0.0100219666458415,0,0,0.0543273700780918,0,0,0.0344375012453144,0,0,0,0,0,0,0,0,0,0,0.00605068060976693,0.166406629413472,0,0,0,-6.93889390390723e-18,0,0,0.00945123376804755,0.0806203519433979,0,-0.0286755393263665,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261276090760849,0,-0.0681242967484435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458378494752798,0,0,0.130455785359912,0,0,0,0.0383309347822129,0,0,0,0,0,0,-0.0415161450547663,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0708609258038117,0,0,0,0,0.0710085264017861,0,0,0,0,0,0,0,0,0,-0.0568303298539152,0,0,0.055995079683975,0,0,0,0,0,0.0517630458769776,0,0,0.101757722008553,0,0.177261503189139,0,0,0,0,0,0.219085824758717,0,0,0,0,0,0,0,-0.023092093797118,0,0,0,0,0,0,0
X600460.SH,0,-0.222684366014377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453508245079491,0,0,0,0.0996930487666457,0,0,-0.0453660625674601,0,0,0,0,0,0,0,0,0,0.270163963073908,0,0,0,0.0501773663885809,0,0,0,0,0,0,0.0130998292758586,0,0,0,0,0,0,-0.0104441560936032,0.0195905874307852,0,0,0,0.049072383906004,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12558575863854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460500715551835,0,0,0,0,0.158169707721292,0.0793405568581233,0,0,-0.000232238112323646,0,0,0.108698541143931,0,-0.0230291381645881,0,0,0,-0.0180672682750589,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153370780848745,0.0164119242103251,0,0.0143421575266075,0,0,0,-3.46944695195361e-18,0.00814898052965263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141800047852266,0.385970939764461,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0331074394299329,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0.0185196663578412,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0700524289700993,0,0,0,0,0.11352880878222,0.138824423186254,0,0,0,0,0,0,0,0,0,-0.0328969973671788,0,0,0,0,0,0,0,0,0,0.143058432936169,0,0,0,0.152035641960556,0,0.129510386872815,0,0,0,-0.112128303482687,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178922007294821,0,0,0,0,0,0.055991731932469,0,0,0,0,0,0,0,0.0935059441343768,0,0,0,0,0,0,0,0.106195914450651,0,0,0,0.0704710780809656,0,0,-4.33680868994202e-19,0,0,0.025656396160315,0,0.129945911409861,0.0130511817335178,0.193214988111589,0,0,0,0,0,-0.0104372375359358,0,0
X600702.SH,0,0,0,0,0,0,0,0.184726997421527,0,0,0,0,0,0,0,0,0,0,0,0,0.00689558031176456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603103429026156,0,0,0,0,0,0.180571498688736,0,0,0,-0.0801172207346696,0.0577076528263299,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.13756412625323,0,0,0,0,0,0,0,0,0,0,0,0,0.008975937453559,0,0,0,0,0,0.0555700365749494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829720280620947,0,0.594225626108191,0,0,0,0,0,0,0,0.0954225228368428,0,0.0905615867630656,0,0,-0.0151518337427114,0,0,0,0,0,0
