,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X002463.SZ,X601799.SH,X000800.SZ,X600183.SH,X000921.SZ,X600066.SH,X002007.SZ,X002074.SZ,X002223.SZ,X600177.SH,X600460.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.289590876196155,0.0590338861656621,0.186743587938135,0.0441046655381494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0611379325873121,0,0,0,0,0,0,0,0,0,0,0,0.005520951941456,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.550698367676508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737169091175441,0,0,0,0,0,0,0,0.0259745724235604,0,0,0.0252685639250958,0,0,0,0,0,0,0,0,0,-0.090159291552507,0,0,0,0,0,0,0,0.0027855218907842,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.205527887913135,0,0,0,0,0,0,0,0.127798101321389,0,0,0.0535584920385959,0.116553890299639,0,0,0,0,0,0,0,0,0,0.0588311642033792,0,0,0,0,0,0,0,0,0,-0.0319633357327188,0,0,0,0,0,0,0,-0.0277515211626765,0.0183701616956796,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.456050369994931,0,0,0,0.0108033074749634,0,0,0,0,0,0,0,0,0,0.315791349118601,0.113889856383992,0,0,0,0,0,0,0,0,0,0.101456057121458,0,0,0,0,0,0,0,0,0.0205442531754017,-0.0744830765639689,0,0,0,0.014869396184181,0,0,0,0,0,0,-0.0145858820438318,0.00256057391355604,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.00060189154287238,0,0,0,0,0.20268134888137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285385392485873,0,-0.0352665371186478,0.0252334499524554,0,0,0,0.0564778952505555,0.0642681906413879,0.0546174990526752,0,0,0.0104169477486474,0.141325032312516,0,0.0807625283895798,0,0,0,0,-0.0101868631418255,0,0,0,0,0,0,0
X000568.SZ,0,0.612252122262479,0,0.337670811373434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459001830473754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331861179568142,0,0,0,0,0,0,0
X600690.SH,0,0.124727193601024,0,0,0,0.236971998112015,0,0.0353390512264219,0,0,0,0,0,0,0.0917708755381798,0,0,0,0,0,0,0,0,-0.0200788515353148,0,0,0,0,-0.0206647315735598,0,0,0.0117771884956372,0,0,0,0,0,-0.0464074242192377,0,0,0,-0.0240337159865397,0.0621625948639996,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0193927052211564,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0339370822189713,0,0,0.113263575722605,0,0,0,0,0,0,0,0.0222379181993704,0.027838213852218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049096384128153,0,0,0.0986391220068545,0,0.0220821202445927,0.122883161761293,0.00607373603730135,0,0,0,0,0,0.0351637116485761,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103539661140351,-0.0121264369432278,0,0,0,0,0,0,0,0,-0.0258859588807137,-0.0389787475167199,0.193837784010944,0,0,-0.15474256680382,0,0,0,0,0,0,0,0,0,0,0,0.106726379702621,0,0,0,0,0,0,0.167204445677574,0,-0.0545996953901562,0.027456198256925,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.13734464918225,0,0,0,0,0,0,0,0,0,0,0.00795393817829817,0,0,0,0,0,0,0.104118328191183,0,0,0,0,0,0.236453540806191,0,0,0,0,-0.0616567426609752,0.115357821730143,0,0,0,0,0,0,0.085574887920192,0,0,0,0,0,0,0,0,0,-0.0298593828268643,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0861866476607394,0,0,0,0.00902938844781511,0,0.0952522965612699,0,0,0,0.0511433166231861,0.0361288945815059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146039314534954,0,0,0,0,0,0.0353267548015809,0,0,0,0,0.0275257217446916,0.0444874614767109,-0.065113875150716,0,0,0,0,0,0,0,0,0.0203397512730032,0,0,0,0,0,0
X300124.SZ,0,0,0,0.00385149216061154,0,0,0,0,0,0,0.270111389623696,0,0,0,0,0.0142214760463312,0.00372175170978464,0,0,0,0,3.46944695195361e-18,0,0.143509202926036,0,0,0,0.0178429872981854,0.162579542580362,0,0,0,0,0.044998011756501,0,0,0,0,0.0633371387883082,0.136890187065367,0,0,0,0,0,-0.24670134316911,0,0,0,0,0,0,0.0140892824980205,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0675570330185564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349576945345013,0,0,0,0,0,0,0,0,0,0,0,0,0.048513880971646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334688456878219,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0.160150241982071,0,0,0.420393718103918,0,0,0,0,0,0,0,0,0,0.0501429791994685,0,0,0,0,0,0,0.0170064085463856,0,0,0,0,0,0.0243547483351679,0,0.0649235489125402,0,0.0362373010619815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00853069502002201,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0843844656166127,0,0,0,0,0,0,0,0,0.0955924626112361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201931344331094,0,0,0.196369703895617,0,0,0,0,0.0135838502448247,0,0,0,0.0334664057794086,0.0916526836160515,0,0.00855067612952489,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440013499841498,0,0,0,0,0,0,0,0.196206587944215,0.0273957684959126,0,0,0,0,0,0,0,-0.140759983179377,0,0,0,0,0.34441538538982,0,0,0,0.152868714765124,0,0,0,0,0,0,0,-0.0649911017052844,0,0.0795342052394461,0,-0.0176454895432548,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104610353352844,0.24398367745183,0,0,0,0,0,0,0,0,-0.0934336957965899,0,0,0.0965126989902354,0,0.22571192302952,-0.00649900482027514,0,0,0,0,-0.0836431421105257,0,0,0.219567064480854,0,0,0,0,0,0,0,0,0,0.00570183182043255,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0393863257969574,0,0.0320438545616707,0,0,0,0,0,0,0,0.0527301379877129,0,0,0,0,0,0,0,0,0.0195295583418837,0,0,0,0,0,0,0,0.149747308120096,0.011544046252207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385988926726631,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252510993359376,0.135775520360478,0,0,0.0727950848323664,0,0,0,0,0,0,0,0,0,0,0,0,0.0623277800672878,0,-0.0115620757876245,-0.0157630882342157,0,0,0,0,0,0
X000596.SZ,0,0,0,0.271942675981187,0,0.338790703081749,0,0,0,0,0,0,0,0,0,0.0556021659324552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725851352939039,0,0.00431490084507455,0.0412319180755388,0,0,0,0,0,0,0.0946689080327862,0,0,0,0,0,0,0,0.0809385893739581,0,0,0.00385666639405549,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.226892694223237,0,0,0,0,0,0,0,0,0,0.0845353661439299,0,0,0,0.00657328023779213,0,0,0,0.0278528840284599,0,0,0,0,0,0.00979931586318007,-0.0916111320950399,0,0,0,0,0,0,0.204467445881523,0,0,0,0,0,0,0,-0.00956452907716978,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0418811169480979,0,0.0387989529110907,0,0,0,0.0226093247401482,0,0,0.198369453186084,0,0,0,0,0,0,0,0,0,0,0,0.0308592666586913,0,0,0,0,0.242686031776013,0.031428679022946,0.0466912144568948,0,0,0,0,0.123779649098654,0,-0.0135315519495915,0,0,0,0,0,0,0.000226799997619568,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314588885165883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342647934623692,0,0,0,0,0,-0.0230259050617013,0.0147930504632627,0,0,0,0,0,0
X002179.SZ,0,0,0.249457793222975,0,0,0,0,-0.227850487574833,0,-0.0336831381723559,0,0,0,0,0,0,0,0,0,0,0,0,0.055516067689313,0,0,0,0,0.335887918422452,0,0,0,0,0.134708087527057,0.0303241609401011,0,0,0.0609494039508252,0,-0.112602237483128,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223672095769792,-0.0209397117330451,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0354003297306781,0,0,0.0163645137697056,0.0627714849483531,0,0,0,0,0,0,0,0,0.125855027161814,0,0,0,0,0,0.207471205003481,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990915153054158,0,0,0,0,0,0.11355852750321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125519191724082,0,0,0,0.215683425441118,0,0.243566794678804,0,0,-0.0313526572408072,0.00888144161395148,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.161375154210304,0,0,0,0,0,0.204001295830162,0,0,0,0,0,0,0,0,0,0.223054714003904,0,0,0,0,0.0640128469637084,0,0,0.11213348779194,0,0.0435807937779446,0,0.01714129040153,0,0,0,0,0,0,0,0,0,0,0.0135536441838412,-0.0229692162927623,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00994699466362067,0,0,0,0,0,0,0,0,0,0,0,0,0.0635763791433041,0,0,0,0,0.103223723497148,0.0162149917087821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404643887425011,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.301392851110489,0,0,0,0,0,0.0523960724298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329257074471453,0,0.00832026484322292,0.211089408526302,0,0,0,0.113560459708164,0,0,0.149058692507193,0,0,0,0,0,0,0,0,0,-0.00915369495562675,-0.0134017512522686,0,0,0,0,0,0
