,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600104.SH,X003816.SZ,X002129.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X002236.SZ,X000661.SZ,X002180.SZ,X600702.SH,X600522.SH,X601877.SH,X600584.SH,X000977.SZ,X300142.SZ,X000157.SZ,X002074.SZ,X600741.SH,X600460.SH,X000733.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000799.SZ,X002414.SZ,X002463.SZ,X002007.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.157895930307847,0.0889108042783935,0,0.117544237324559,0.00798490519056931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128633807327534,0,0,0.0106617819703779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389662146589421,0,0,0,0,0,-0.0163188921738145,0.042015260268456,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0915525868722693,0,0.538690818799509,0,0,0,0,0,0.0496188777789823,0,0,0,0,0.0406296985253332,0,0,0,0,0,0,0,0,0,0,0.0366653061131336,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0403932548577044,0,0,0,0,0,0,0,0,-0.00930044459051814,0,0,0,0,0,0,0
X002415.SZ,0,0.0130001940400212,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0234784832563858,0,0,0.10143153243514,0.0711132933436011,0,0,0,0.130200013382309,0,0,0,0,0.335804472121255,-0.0399510171474726,0,0,-0.211826378616955,0,0,0.122101185247061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324321154975616,-0.0333246321180054,0,0,0,0,0,0
X000568.SZ,0.103021320069704,0.326677230710045,0.188751632593338,0,0,0,0.246128827677054,0,0.124125440470921,0,0,0,0,0,0,0,0,0,0,0.0214087937955453,0,0,0,0,0,0,0,0,0,0.108767109946483,0,0,-0.0436478597055618,0,0,0,0,0,0,0,0,-0.0681113227149723,0,0,0,0,0,0,0,0,0,-0.0126681441507146,0.0251792020048968,0,0,0,0,0,0
X600809.SH,0,0.020526819640474,0.0481836502332924,0.181372017614926,0,0,0.132242140107706,0.00928749005129312,0.126846142350704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187084226487439,0,0,0,0,0,0,0.0219927165485754,0,0,0,0,0,0
X600276.SH,0,0.199708656926713,0,0,0,0,0,-0.0106909626181378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692758302934791,0.104822200967382,0,0,0,0,0,0,0.0209633984665235,0,0.0459220342658296,0,0,0.0136660464629002,-0.0175997914612212,0.0508165139754919,0,0,0,0,0,0,0,0.283474893657244,0,0,0.0522168522468306,0.0130538037159994,0,0,-0.00939009630717441,-0.00953016905904724,0,0,0,0,0,0
X002304.SZ,0,0.379545055879867,0,0.318397623650675,0,0,0,0,0,0,0,0,0,0,0,0,0.200190493430312,0.0797245606701037,0,0,0,0,0,0,0,0,0,-0.0247826184214769,0,0.031672498497196,0,0,0,0,0,0,0,0,-0.0392043576429318,0,0,0,-0.0810297081526671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.163510012077186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243254998867461,0.000377663249174221,0,0,0,0.0731557851949638,0,0,0,0.00533322512924,0,0,0,0,0.00638724945645125,0,0,0,0,0,0.120365465193315,0,0,0,0,0,0,0,0,0.1851735723476,0,0,0.09312394596748,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.100832458722336,0,0,0,0,0,0.0540359684621501,0.0193189749419359,0,0,0,0,-0.0557881013877728,0,0.130746040895139,0,0,0.0725886552613149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168530682089224,0,0,0,0.0162373447950919,0,0,0,0,0,0,0,0,0,0,0,0.00637757762976638,0.00857677833905063,0,0,0,0,0,0
X000651.SZ,0,0.0719999601949803,0,0,0,0,0,0,0.148469692957518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239793496648003,0,0,0,0,0,0,0,0,0,0,0,0,0.0125672367002238,0,0,0,0.0122612746346378,0,0,0,0,0,0,0
