,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X600031.SH,X000063.SZ,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X002241.SZ,X600703.SH,X600690.SH,X300142.SZ,X002007.SZ,X300014.SZ,X000596.SZ,X002371.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X300003.SZ,X600741.SH,X002129.SZ,X000157.SZ,X000800.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X601877.SH,X000625.SZ,X000977.SZ,X000066.SZ,X002456.SZ,X002179.SZ,X300136.SZ,X002185.SZ,X002463.SZ,X002008.SZ,X600118.SH,X601799.SH,X002180.SZ,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.014565047307133,0,0,0,0,0,0.00342584665473089,0,0,0,0.0704189963783607,0,0,0,0,0,-4.33680868994202e-19,0,0.128399240403966,0,0,0.186307492016533,0,0,0,0.0227657636221517,0,0,-1.0842021724855e-19,0,0,0,0.0136234105497316,0,0,0,0,0,0.0546838143141213,0,0,0,0,0,0,0,0,0,0,0,0.00534000254290015,-0.000271245942463548,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0317941478620719,0,0,0,0.0520585555949528,0,0,0,0.203040965091895,0,0,0.270774083684547,0,0.00291613810863522,0,0,0.0671273108693037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769014219972831,-0.00273394359564088,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0462101017597498,0.130380499933212,0,0,0,0,0,0,0,0,0,0,0.0956657679165788,0.0652361305395708,0,0,0.132444686660527,0,0,0.0543865913149976,0.0760597306615502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173565395324709,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287402464049033,0,0,0,0,0,0,0,0,0,0.0230716729968468,0,0,0.0472486917124351,0,0,0,0.0084752274496734,0,0,0,0,0,0,0.0339335631477045,0,0,0.117114850329016,0,0,0,0,0,0.0127388542890137,0,0,-0.0248546607199906,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.147372699757737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928559479661621,0,0,0,0,0,0,0,0.218424623363255,0,0,0,0.0642419319084532,0.0193682252039532,0,0,0,0,0,0.0169825108367762,0,0,0,0,0,0,-0.0139290137397302,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412605931962018,0,0.0583115533896015,0,0,0.0606041376018657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049320445417018,0,0,0,0,0.0148674051249147,0,0,0,0,0,0.0256330518317206,-0.0245306029455495,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703673591634229,0,0,0.171609949822357,0,0,0.0989065076099712,0,0.0087193878739528,0.0452151656706803,0,0,0.0587446223075061,0,0,0,0,0,0,-0.0682845913448963,-0.00937898852174637,0,0,0,0,0,0,0
X002304.SZ,0,0.139999161056683,0,0,0,0,0,0,0,0,0,0.441234729527988,0,0,0,0,0,0,0.100361930925351,0,0,0,0.141519447637069,0.0378608775097579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106501483757841,0.00179336512726024,0,0,0,0,0,0
X000661.SZ,0,0,0,0.199697324587543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195625043254495,0,0,0,0,0,0,0.166165351525128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140284076330766,-0.0215600034245994,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0289384097803756,0,0.0515938608976637,-0.0809809517647953,0,0,0,0,0,0,0.210603699795128,0,0,0,0.0331798543809615,0,0,0,0,0,0,0.207460247018155,0.064462796643461,0,0,0.0350182922558887,0,0,-0.0618825031323715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273274054540018,-0.0272636685640995,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0564379370296768,0,0,0,0,0.046060841678948,0,0,0,0,0,0,0,0,0,0,0.0111905670984939,0,0,0,0,0,0.251353271767063,0,0,0,0,0.0124683499790757,8.67361737988404e-19,0,0,0,0,0.0890469928600763,0,0,0.214639989387682,0,0,0.0257630273214889,-0.0158009380433796,0,0,0,0,0,0
X000568.SZ,0,0.632153975043195,0,0,0,0,0,0,0,0,0,0,0,0,0.145789953707454,0,0,0,0,0,0,0,0,0.0363430251906034,0,0,0.0154920065190626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447778349111181,0,0,0,0.00453711307828706,0,0.0107997876809697,-0.00407097772656818,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.059876390666269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222170245051585,0.0193782270518744,0,0.0533873969073095,0,0,0,0,0,0.0582655821858324,0,0,0,0,1.73472347597681e-18,0.019602075547012,0,0,0,0,0,0,0,0.0991244826202429,0,0,0.0131606291745542,-0.00103374875791251,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00639294473329535,0,0,0,0,0,0,0,0,0,0,-0.00443127168985999,-0.0139918840162223,0,0,0,0.0580568741200203,0,0,0.0119616125130911,0,0,0.0886497257527971,0,0,0,0,0.115386639216629,0,0,0,0,0,0,0,0,0,0,0.00989406486417815,0.00701153509949697,-0.00978981608938305,0,0,0,0,0,0
X600809.SH,0,0.327753791321769,0,0,0,0,0,0,0.0679683885761536,0,0,0,0,0,0,0,0,0,0,0,0.0993391964369632,0,0.214693857071519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319012868755284,-0.0151147952588008,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0748186411038502,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0331938680857096,0.0359902882369086,0,0,0,0,0,0,0,0,0,0,0,0,0.0660882420650277,0,0,0,0,0,0.0339286964899313,0,0,0,0,0,0.011317719472576,-0.010426351897431,0,0,0,0,0,0
X002241.SZ,0,0,0,0.271220159803842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177498122191426,0,0,0,0.0124578743652027,0,0,0,0,0.00356814959674524,0,0,0,0,0,0,0.074014360006509,0,0,0,0,0,0,0.00886491077585865,0,0.166776815489719,0,0,0,0,0,0,0,0,-0.016339593519865,-0.00990587786995641,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0490838382906355,0,0,0,0,0,0,0,0,0.107816146354112,0,0,0,0,0,0,0.059243897088906,0,0.0366749728341553,0,0,0.141013049809277,0,0,0,0,0.107090742533704,0,0.157891125587947,0,0,0,0.00783208467881997,0.0845973497230213,0,0,0,0,0,0,0,0.0609173108336225,0,0,0.0129841820686997,0.0110187702000282,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.119836267071399,0,0,0,0.0813257296577882,0.0964428998430131,0,0,0,0,0,0,0,0.111943931813347,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00251653772964702,0,0.0688570375534931,0,0,0,0,0,0,0,0,0,0,0,0.0169199511643183,-0.020566378098922,0,0,0,0,0,0
X300142.SZ,0,0,0.0586656265051966,0,0,0,0,0,0.0706347611393777,0,0,0.326257684730978,0,0,0,0,0,0,0,0,0.320147317967778,0,0,0,0,0,0,0.0891867801903929,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606942426553576,0,0.0391644463313492,0,0,0.00331064716715811,-0.0333326072443561,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0800857033783186,0,0,0,0,0.0494604926647127,0,0,0,0,0,0,0,0,0,0.0123707283805653,0.500137946885101,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.154227334997402,0,0,0,0,0,0,0,0,0,0,0,-0.0639534464431799,0.00602071885557583,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021942833680428,0,0,-3.46944695195361e-18,0,0,0,0.0466881462557013,0,0,0.381475083452694,0,0,0,0,0.201434893136586,0.0981669970040383,0,0,0.13777352503967,0,0,0,-4.33680868994202e-19,-0.0819449678248685,0,0.192590436247895,0,0,0,0.013744203922402,0,-0.00892230270775294,-0.0119412731263512,0,0,0,0,0,0
X000596.SZ,0,0.159483655483601,0,0,0,0,0,0,0.0446562394254419,0,0,0,0,0,0.327287599291675,0,0,0,0,0.0537516906958388,0.0549728267006571,0,0,0,0,0,0,0,0,0,0,-0.0922794158475741,0.100162597536045,0,0,0,0,0,0,0,0,0,0,0.039745721298479,0,0,0,0.0669822335430933,0,0,0,0.0204349807783222,-0.0177990060594726,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354129716745533,0.0740539622754888,0,0,0,0,0,0,0,0,0,0,0,0.399085168527266,0,0,0,6.93889390390723e-18,0,0,0.0892410615896713,0,0.32202007590986,0,0,0,0,0.0820298467875016,0,0.0527085819443497,-0.0573172606402388,-0.0147133456304948,0.0285341298128203,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759370511700152,0,0.00828071843446475,0.0144539448155308,0,0,0,0,0,0,0.258140699304138,0,0,0,0,0,0,0,0,0,0,-0.0546943988602246,0,0,0.0705196291400911,0,0.0865632331749967,0,0.269023078173662,0,0,0.0572607980242215,0.00243149345847388,0.0229191704175381,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.39599430949695,0,0,0,0.258034567367182,0,0,0,0,0,0,0,0,0,0,0,0,0.0300716530424105,0,0,0,0,0,0.0228651728685063,0,0,0,0,0,0,0,0,0,0.0267213136928113,0,0,0,0.0756595034258116,0,0.0241984546528842,-0.00610031478392256,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0438725583342475,0,0,0,0,0,0,0,0,0,0,0,0,0.183889743067474,0,0,0,0.0813439269654255,0.189673331427232,0,0,0,0,0,0,0,0.146017055310658,0,0,0,0.193386584069337,0,0,0,0,0,0.0351703110053876,0,0,0,0,0,0,0,0,0,0.0587499532815606,0,0.024651978955576,0.00930795872134214,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.148030485676612,0,0,0,0,0,0,0,0.0506878914017868,0,0,0.0819468109321222,0,0,0.105134830386051,0,0,0,0,0,0,0,0,0,0.0969357049526689,0,0,0,0,0,0,0,0,0,0,0,0,0.175977193487141,0,0,0,0,0,-0.0163055240301715,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.00463873682279364,0,0,0.02467176030336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115481832254763,0.159685198606007,0,0,0,0,0,0,0.0451329861017932,0,0,0,-0.016789035125776,-0.0138986693371105,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.338626461263243,0,0.127320822383139,0,0,0.245295566196386,0,0,-0.0865279605093046,0,0,-8.67361737988404e-19,0.0458144555083402,0,0,0,0,0,0,0,0,0.0761481361337056,0,0,0,0,0,0.138641485148485,3.46944695195361e-18,0,0,0.096493431428911,0,0,0,0,0,0,0,0.0138638174370248,-0.00952328685086044,0,0,0,0,0,0
