,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X600690.SH,X002292.SZ,X600741.SH,X000100.SZ,X600066.SH,X002236.SZ,X600031.SH,X002506.SZ,X600118.SH,X002241.SZ,X000559.SZ,X002475.SZ,X000157.SZ,X600372.SH,X002074.SZ,X000568.SZ,X600177.SH,X300003.SZ,X000338.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002456.SZ,X600867.SH,X600498.SH,X002465.SZ,X002426.SZ,X601877.SH,X300001.SZ,X600699.SH,X002007.SZ,X000869.SZ,X002180.SZ,X000050.SZ,X002049.SZ,X002512.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576187822340727,0,0,0,0.163486686214121,0,0.132660110663504,0,0,0,0.0956426774653545,0,0,0,0.0134385347427291,0.121361158147351,0,0.0571079571827795,0.0158794060594669,0,0.00471778424789757,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205955279498343,0,0,0,0,0,0,0,0.0650436925791592,0,0,0,0.121134473965694,0,0,0,0,0,0,0,0.203889861628609,0,-0.00569720633484563,0.00756131820453939,0,0,0,-0.0570338692174598,0,0,0,0,0,0.0352988176437871,-0.209280647507952,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207602074555508,0,0,0,0.136132035421959,0,0,0,0,0.0263057438558823,0,0,0,0.0281645065649005,0,0.472382711770915,0,0,0,0,0.233351056996227,0,0,0,0,0.0538995329052325,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234128429634039,0,0,0.0264937411236838,0,0,0,0.143952242340157,0,0,0,0,0,0,0,0,0,0,0.0690924612904907,0,0,0.0582997046375436,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712090847788253,0,0,0,0,0,0.0386740876396882,0,0,0,0.0261901664505471,0,0,0.219435827647828,0,0.168512283736146,0,0,0.031443578431856,0,0,0,0,0,0,0,0,0,0,0.0073684819309429,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.353017697632054,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0107273897039875,0,0.0983903148556298,0,0,0,0,0,0,0,0,0.110887427005471,0,0,0,0,0,0,0,0.00612365329291557,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958656036553259,0,0,0,0,0,0,0,0,0,0,0,0,0.122169529444554,0,0,0,0.28728647237229,0.00225540850779069,3.46944695195361e-18,0,0,0,0,0,0,0,0.398315838027288,0,0.0213055492136624,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.201881332769868,0,0,0,0,0,0,0,0,0,0,0.0518378288661782,0,0,0.00827772829368581,0,0,0,0,0,0.145016206436687,0,0.019102902729368,0,0,0,0.210425753364626,0.0392146016327438,0,0.0783562307717239,0,0,0,0,0,0,0,0,0.0131585448779911,0,0,0,0,0.00178842457448607,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0521075113401923,0,0,0,0,0,0,0,0,0.14787044053965,0,0,0,0,0,0,0,0,0,0.127388078218698,0,0,0.0595784282529968,0,0.20931122483935,0,0,0,0.115159301950255,0,0,0,0,0.0682955479931666,0,0,0,0,0.0415745165788112,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313502214684108,0.0814301659943827,0,0,0.0805191486853284,0,0,0.242790100841472,0,0,0,0,0.0378996835631762,0,0,0,0,0.299534549381031,0,0,0,0,0,0.143797579043508,0,0,0,0,0,0,0,0,0,0.00582161260478596,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.239791539328344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342904998236809,0,0,0.366952393731335,0,0,0.0668873000238424,0,0,0.065116352800198,0,0,0.0301149984530009,0,0,0,0,0.119795931201514,0,0,0,0,-0.0422883204539,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0279983703909309,0,0,0,0,0,0.0285786790000327,0.0388960973481815,0,0,0,0,0,0.156167825580824,0,0,0,0,0,0,0,0,0.0742072892573106,0,0,0,0,0.215344257054235,0.250268204198075,0,0,0,0,0,0,0,0.0949911628173066,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0511890548148589,0,0,0,0,0,0,0.0819015228118374,0,0.239765892518282,0,0,0,0,0,0,0,0,0,0.00515916611302238,0,0,0,0,0,0,0,0,0,0,0.242612662281147,0,0,0,0,0,0,0,-0.0183641589000535,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.071728778161292,0,0,0,0,0,0,0,0,0.0387157802829636,0.366302886369191,0.121742331394846,0,0,0,0,0,0,0,0,0,0,0,0.0028535580737407,0.0548914500640023,0,0,0,0,0,0,0.0112787814707657,0,0,0,0,0,0,0.0781974748834227,0,0,0,0,0.0206590073034964,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379202284673595,0.46650889071436,0.0552890289279468,0,0,0,0,0.0113200746874393,0,0,0,0,0,0,0,0,0.0734021030939646,0,0.0394069916498749,0,0,0.029990391086802,0,0,0,0,0,0.185949028321013,0,0,0,0,4.33680868994202e-19,0.00961140198129772,0,0.0433392390064172,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.136734945358768,0,0,0,0,0,0,0,0.0374192178690377,0,0,0,0,0,0,0,0.00880912152819369,0,0,0.105253989569201,0,0,0,0,0,0,0.137779292327533,0,0.264212877373355,-0.122139146042638,0,0,0,0.162021003657051,0,0,0,0,-0.00462504940330765,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0413199604294871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176878672598278,0,0,0,0,0,0.03423638722053,0,0.0380206347743433,0,0,0,0,0.145993066971495,0,0,0,0,0,0,0,0.043186692885465,0,0,0.0683949862829368,0,0,0.0402332654881381,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113980670027817,0,0,0,0.259769825503549,0,0,0,0,0,0,0,0,0,0.0365554232255053,0,0.146187803126736,0.0128560460321912,0,0,0,0,0,0,0,0.098250673682004,0,0,0.154032748462222,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0764403420820028,0,0,0,0,0,0,0,0.166541099377366,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185854123381015,0.0403805006208833,0.10151736014205,0,0,0,0,0.102979550713956,0,0,0.0134837713873268,0,0.00894597187418273,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135641832031754,0,0,0,0,0,0,0.0583960073123956,0,0.0355954723658782,0,0,0,0,0,0.0144414358028963,0,0,0,0,0,0,0.159709583653795,0,0.128795285829905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415098282320985,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0916193298552731,0,0,0.302101451934552,0.0136088013661918,0,0,0,0,0,0.0545592183161982,0,0,0,0.273119810825559,0,0,0,0,0,0,0,0,-0.254988389568807,0,0,0.149241558108745,0,-0.00390852091065843,0,0,0,0,0.0219371285903767,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118662470586408,0.107780445905644,0,0,0,0.0485859858168834,0,0,0,0,0,0,0,0,0.151055033891127,0,0,0,0,0.0764403060232066,0,0,0.214006159407923,0,0,0.17233222205618,0,0,0,0,0.00403595996620021,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675260237344925,0,0,0.24039575501536,0,0,0,0,0,0,0,0,0.0406625380185798,0.103949116801396,0,0,0.0862025757446471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384398757861194,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242139691333719,0,0,0,0,0,0,0,0,0,0.159687236439992,0,0,0,0.0147862725160757,0,0,0.186905427523176,0,0.106360889527055,0,0,0,0.0541474841832221,0,0,0,0,0.0818862698701579,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.196171449064435,0,0,0,0,0,0.0186583614261935,0.191912117798588,0,0,0,0,0.101139302762199,0,0,0,0,0,0,0,0,0,0,0,0.0713920556359154,0,0,0.110867252007718,0.152109877168282,0,0,0,0,0.101770177551648,0,0,0.0421825680345363,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616698820052165,0.0551164910164957,0,0,0,0.0548006273841021,0,0,0.111494814359476,0,0.0598696558412174,0,0.0524896284604796,0,0,-3.46944695195361e-18,0,0.0994411887125681,0,0,0.0410264077189935,0,0,0,0,0,0,0,0,0.0950748461991522,0,0.00782392788663024,0,0,0,0,0,0,0
X600498.SH,0.145813450839705,0,0,0,0,0,0,0.0741255354308138,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.116733201586188,0,0,0.0340957371026213,0,0,0,0,0,0,0.143352817144681,0.0549725153986681,0,0,0,0,0.148662975916184,0,0,0,0,0.122715581443381,0,0,0,0,0,0,0,0,0,0,0.0765338649304425,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0282751064319038,0,0,0,0,0,0.155825426135111,0,0.37842481749677,0,0,0,0,-0.0139692175095762,0,0,0,0,-0.229857813993689,0,0,0,0,0,0,0,0,0.165712314167539,0,0,0.0164611950600781,0,0,0,0,0,0,0,0.0490195871030334,-0.0823509304797558,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0823083399349945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826893242249637,0,0,0,0,0,0,0,0,0.0514841000204093,0,0,0.239486398798028,0,0,0,0,0,0,0,0,0,0,0.0398115876567541,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.158996806642405,0,0,0,0.0526469225497547,0,0.0722289709133376,0,0,0.164083050863808,0,0,0,0,0,0,0,0,0,0,0,0,0.217388309359433,0,0,0,0.0344602288824288,0,0,0,0,0.175663357503808,0,0,0,0,0.0728204264199125,0,0,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132627269726607,0,0,0,0,0,0.183123920333808,0,0,0,0,0,0,0,0,0,0.13936541587258,0,0,0,0,0,0.182166361899072,0,0,0,0,0,0,0,0,0,0,0.139317117912437,0,0,0.132770151006055,0,-0.00471334306495075,0.0491936635638205,0,0,0,0,0,0
X600699.SH,0,0,0.0413009632358192,0,0,0,0,0,0,0,0,0,0.0310489451472167,0,0,0,0.146732491859775,0,0,0,0,0.131698048584033,0,0,0,0,0,-0.314674900007868,0,0,0,0,0,0,4.33680868994202e-19,0,0.00877213985221134,0,0,0,0,0,0,0,0,0,0.144035171089668,0.0213696699520024,0,0,-0.0670951878354026,0.019542929032189,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128395814085202,0,0,0,0,0,0.0586437036723117,0,0,0,0.394470801579623,0,0,0.0517989153338583,0,0,0,0,0.0359613540728463,0.0102136118401786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115119025116105,0,0.0683630140430119,0,0,0.101777848377928,0,0,0,0,0.119615787427656,0,0,0,0,0,0,0,0.0935493394276918,0,0,0,0,0.160312621708843,0.0549898380408071,0,0,0,0,0,0,0,0,0,0.029971249046255,0.0195982187304507,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459123958931817,0,0,0.289224492274744,0,0,0,0.00264674649308474,0,0,0,0,0,0.210913147152493,0,0,0,0,0,0,0,0,0,0.0509514347154164,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0518233027907133,0,0,0,0,0,0.0104291715504799,0,0,0.0710351954241182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960734704000709,0.249186107117792,0,0,0,0,0,0,0,0.410542581449684,0,0.0028872104687593,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0571769555464108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824098803921714,0,0,0,0,-0.0219835280282453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15588985847292,0.0966767359465082,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1645292382818,0,0,0,0,0,0.202420470762324,0,0.0769749995533585,0.00937927968968253,0,0,0,0,0.0709720853198984,0,0.0258113374855249,0,-3.46944695195361e-18,0,0.00846917343035315,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211686950751992,0,0,0,0,0,0,0,0,0,0.0356813328224714,0,0,0.302617696320284,0,0.0157310671451995,0,0,0.159556829832658,0,0,0,0,0,0.113413178543416,0,0,0,0,0.0123870254919855,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0840058061204575,-0.148898624414343,0,0,0,0,0,0,0,0,0,0.0493116706832354,0,0,-0.0558272355776151,0,0,0.274464660737454,-0.140863968804217,-0.0280867347888174,0,0,0,0,0,0,0,0.0742466197093791,0,0,0.115756769394223,0,0,-0.0758714955222277,0,0,0,0,0,0,-0.0672336947913451,0.00426621892346414,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.290337647490521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349022866303824,0,0,0,0,0,0,0,0,0,0,0,-0.529059226203809,0,0,0.874564551211104,0,0,0,0,1.74916669529266,0
TED,0,0,0.129533291840443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177257914111842,0,0,0,0,0,0.0964850237087273,0,0,0,0,0.0165311636479091,0,0,0,0,0,0,-0.0822516703251848,0,0,0,0,-0.0898124798093598,0,-0.655874791435503,0,0,0,0,-0.486803481857106,0.216736701442935,0,-0.0158012385993556,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140092110407996,0,0,0,0,0.014450350657177,-0.164112606898842,0,0,0,0,-0.0160703423273189,0,0,0,0.0296207485352242,0,0,0,0.0102462773947838,0,0,0,0,0,-0.0255881735544955,0,0,0.35346469786121,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.088403237291186,0,-0.176653187577862,0,0,0,0.0377758108831709,0,0,0,0,0,0,0,0,0,0,0,-0.0948937686941988,0,0,0,0,0,0,0,0.0823675994105644,0,0,0,-0.122464028062901,0,0,0,0,0,0,0,0.0565667131644682,0,0.733686135784512,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330634873748157,0,0,0,0,0,0,0.00278979023853102,0,0,0,0,0,0,0,-0.00278420713014336,0,0,0,0.00438344188475805,0,0,0,0.00338817647116661,0,0,0,0,0,0.0107855055108056,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.00871156357195788,0,0,0,0,0,0,0,0,0.0025770419996094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139425260703526,0,0,0,0.00371081623203367,0,0,0,0,0,0.00600026819556676,0,0,0,-0.00520065768383497,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215723507125238,0,0,0.0644104658301667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297824920396386,0,-0.0193010468504944,0,0,0,0.0146047541921365,0,0,0,0.0325234519129657,0,0,0,0,0,0.0650463760690103,0,0,0.00435165491804726,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,5.42101086242752e-20,0,0,0,9.84280525040372e-05,0,0,0,0,0,0,0,0,0,0,0.00125661109118079,0,0,0,0,0,0,0,0,0,0.00455924882726169,0.000266519786619961,0,0,0,0,0,0,0,0,0,0,0,0.00598536929541703,-0.00507431853377081,0,0,0,0,0,0
