,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600177.SH,X600031.SH,X002236.SZ,X600118.SH,X002475.SZ,X000568.SZ,X002506.SZ,X000559.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X002074.SZ,X600867.SH,X002294.SZ,X002180.SZ,X600089.SH,X002426.SZ,X000981.SZ,X000869.SZ,X002249.SZ,X600699.SH,X600498.SH,X002465.SZ,X002508.SZ,X002049.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0.0639711012812338,0,0,0,0.104350137138755,0,0,-0.104874288318261,0.0806854729111918,0,0.179943695552379,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0199359015655447,0,0,0,0,0,0,0,0,0.0427087970456883,0.0827539387275186,0,0,0.132217606420772,0,0,0,0.00010017246115146,0,0,0,0.0421125442878482,0,0,0,0,0,0
X600741.SH,0,0.0841336645395967,0,0,0,0,0,0,0,0,0.153733503853828,0.0445042305275219,0,0,0,0,0,0,0.169382085302375,0.0371821782132897,0,0,0,0.0199374695011282,0,0,0,0,0,0,0.0938335099410431,0,0,0.0172304076010878,0,0,0,0,0,0.0160637190370005,0.0950016423343383,0,0,0,0,0,0,0,0,0,0.00253505574580691,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0457284801548577,0,0,0,0,0,0.028971453234658,-0.0325449776145971,0.168263900717676,0,0,0.0798676998588009,0,0,0,0,0.00165356245736294,0,0.041985858334858,0,0.103021545733549,0.0580471223030962,0,0,0,0,0,0,-0.0394554434455977,0,-0.00326232921300184,-0.242269810647018,0,0,0.0328547825591448,0,0,0,0,0,0,0,-0.0450548256771579,0,0,0,0,0,0
X000100.SZ,0,0,0.0826320398231792,0,0,0,0.0612551365145358,0,0,0,0,0,0,0,0,0,0.0257591873267139,0,0,0,0,0,0,0.0690697625217192,0,0.0460618200491548,0,0,0.0723697097295126,0.0616373098641177,0,0,0,0,0,0,0,0,0,0,0.0179315044463756,0,0,0,0,0.108785095478004,0,0,0.0350142181204563,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169428969505871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253019085823441,0,0.125733544729371,0,0,0,0,0.212934145549922,0,0,0,0,0,0,-0.0819658836517619,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137262665528347,0,0,0,0,0,0,0,0.129851709708116,0,0,0,0,0,0,0.0788203569459047,0,0,0,0.113508111222343,0,0,0,0,0,0,0,0.631794915070146,0.0143636875202748,0,0,0,0.0613866559035517,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.157235433901599,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0346356994066848,0.126006340976047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151546857360989,0,0,0,0.0991029048025577,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108460346378282,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0813005617410437,0.0988256465994288,0,0.202782489191956,0,0,0,0,0.0193817678130058,0,0,0,0,0,0,0,0,0.0315580516770925,0.292869258431122,0.0886290800091403,0,0,0,0,0,0,0,0,0,0,0,0.0375675406891349,0.0591314103615731,0,0,0,0,0,0,0.117633633819684,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.193561576531727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316764246354601,0,0,0,0,0.292540216720975,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0121863719694963,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.000307229692804999,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112329495730291,0.11577577379289,0,0,0,0,0,0,0,0.0978391583347792,0.0450649043459614,0,0,0,0.164599578230831,0.0082138652461247,0,0,0,0,0,0,0,0,0,0.0165041167704663,0,0,0,0,0.0264255385213267,0,0.127075382707831,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.161212758031491,0,0,0,0,0.0242644090578592,0,0,0,0,0,0,0,0.0509566151621319,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0329666496918819,0,0,0,0,0,0,0.0659295229599291,0,0,0.163658191684891,0,0,0.040653202874322,0,0,0,-0.0239521756742323,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233409861080908,0,0,0,0,0,0,0,0,0.153198649294084,0,0,0,0,0,0,0,0.102362790256249,0,0,0,0,0.180568089857545,-0.0501451596163449,0,0,0,0,0,0,0,-0.00500558360933779,-0.0305797199255142,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0611208889312215,0,0,0,0,0,0,0,0,0.257907234185878,0,0,0,0,0,0,0,0,0,0,0,0,-0.051009308808005,0,0,0,0,0,0,0,0,0,0,0,0.183656351583562,0.468667031405989,0.0470072327480679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0.296900980592352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138703318664587,0,0,0.228336681156175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102828552016947,0,0,0,0,0,0,0,0.187406962704948,0.0845094483634319,0,0,0,0,0.0204717399145001,0,-0.0223487124728904,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.15160957109508,0,0,0,0,-0.0376575403169426,0,0,0,0.458851751042082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230379269185101,0,0,0,-0.18391652149126,0.0111180123342308,0.281911404672991,0,0,0.0011252781267758,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0511938660591774,0,0,0,0,0,0.239298421555412,0,0,0,0,0,0,0,0,0.00733296601248192,0,0.128632045747807,0.0190540445856763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859137495326787,0,0,0,0,0.00586452055082656,0,0,-0.0259475300190793,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110074108360667,0,0,0.222956378846809,0,0,0,0,0.0588757843722824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904745152266907,0,0,0.072222436024733,0.154133859596398,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620740333941921,0.0360728489898754,0,0,0,0,0,0,0.128191231122729,0.0378821676148296,0,0,0,0,0,0,0,0,0,0.0431247583995692,0,0,0,0,0,0,0,0.121536134676009,0,0,0.156449201067358,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.292971577263744,0,0,0,0,0,0,0,0,0,0.163129217605946,0,0,0,0,0,0,0.200537841706304,0,0,0.0543469989152861,0,0,0.0507978890945283,0,0,0,0,0,0,0.0442148332342056,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110576556977667,0,0,0,0,0,0,0,0,0,0,0,0,0.0723711514385554,0,0,0.246479898878234,0.1495612518213,-6.93889390390723e-18,0,0,0,0,0.0396904622780127,0,0,0,0.0233194907088548,0,0,0,0,0,0,0.0293290894397731,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.0866609460527005,0,0,0,0.227212746693133,0,0,0,0,-0.0906838207625103,0,0.170240581624453,0,-0.400489763675759,0,0,0.110063419891929,0,0,0,0,0,0,0,0,0,-0.0137325535654779,0.0621187054098173,0,0,-0.0516441449955535,0,-0.0228005384444937,-0.0863346771813015,0,0,0,0,0,0,0,0,0,0.0566597041125643,-0.0805439978240047,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757188394165172,0.0577354321157418,0,0,0,0,0,0.0314002163769578,0.123175212750262,0,0,0,0,0,0,0.113103405429088,0,0,0.0829034140488156,0.0852543753439461,0,0,0.0276530154561655,0,0,0,0,0.307687279719629,0,0,0,0,0,0,0,0.00619225863736965,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.24559966182766,0,0,0,0,0,0,0,0,0,0,0.0104911267719897,0.0342312961313272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391329672272994,0,0.108063466689125,0,0.0850641138860323,0,0,0,0,0.135407918340928,0.0183410170844504,0,0,0.0598585314794447,0,0,0,-0.204479995498024,0,0,0.000103621914917675,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255916320292514,0.154872665963208,0,0,0,0,0,0,0,0,0,0,0,0.0700413475712851,0,0,0,0.593394497079759,0.0289814771437278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301468228604487,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398688571910426,0.0748002721749455,0,0,0,0,0,0,0,0.0930482504684457,0,0,0,0,0,0.0093831268321365,0,0,0,0,0,0,0,0,0,0,0,0.0419451016512215,0,0,0,0,0.0664061666243937,0,0,0.00599920591808231,0.0343280378933552,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880899682029115,0.0697396318387678,0,0,0,0,0.0872545875750207,0,0.0116086668591171,0,0,0,0,0.156524541412077,0,0,0,0,0,0,0,0,0,0,0.00327707633510258,0,0,0,0.0451612517433946,0.126844023153728,0,0,0,0,0,-0.0041340904322125,0,0,0,0,0,0,0
X002180.SZ,0.0329866071960611,0,0,0,0,0,0,0,0,-0.613617221920806,0,0,0,0,0,0.00151910547491645,0,0,0.280043542106559,0.0875994445797198,0,0,0,0,0,0,0,0,0,0,0,0,0.0571757260958102,0,0,0,0,0,0,0,0,0,0,0.152208255279155,0,0,0,0,-0.12832916502127,0,0.218763109771549,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0533776112657849,0,0,0,0,0,0,0.0610688464763962,0.0661617436135781,0.320104669332467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248746680741526,0,0,0,0,0,0,0,0,0,0.0364109571439029,0.122014588388539,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002426.SZ,0,0,0,0.224712402140524,0,0,0,0,0,0,0,0,0,0,0,0.0517771986602594,0,0,0.105205459854989,0.0736074447674387,0,0.126296653891794,0,0,0,0.188281249510998,0,0,0,0,0,0,0,0,0.247042105089452,0,0,0,0,0,0.012445062570457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0374539852226482,0,0,0,0,0,0,0,0,0.2322025629577,0,0,0,0.128181319164345,0.111049073884232,0,0,0,0.120871279391409,-1.38777878078145e-17,0,0,0.0587693056911532,0,0,0,0,0,0,0,0,0,0.185432012541047,-0.0869292197243718,0,0,0,0,0,0.178413277073154,-0.205649321603109,0,0,0,0,0,0
X000869.SZ,0,0,0.0207061062866231,0.193870010472373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114739701498761,0,0,0.0739652262189108,0.127050099630237,0,0,0,0,0,0,0,0,0,0.00612455845918393,0,0,0,0,0.00289824212718467,0,0,0,0,0,0,0,0,0.129641262637727,0,0,0.0407253141399753,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494631968899406,0,0,0,0,0,0,0.0738370308681515,0.132069662864393,0.0277093320195805,0,0,0.114651860619313,0,0.0764901871033654,0,0.202156291369357,0,0.00486986374946202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121022585941202,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358748888850681,0,0,0.233660501172517,0,0,0,0,0,0,0,0,0,0,0.0703792711481961,0,0,0,0.0690034001047792,0,0,0,0,0.277274773014005,0,0,0,0,0,0,0,0.0805278347363746,0,0,0,-0.114383134896211,0,0,0,0,0,0
X600498.SH,0,0,0,0.0436917545085816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184793147786098,0,0,0,-0.0811578841970226,0,0.00498500345397765,0.0460565545819694,0,0,0,0,0,0,0,0.256233819923514,0,0,0,0,0,0.0761949297101115,0,-0.0411505789855478,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165449603392729,0.0851793294604359,0,0,0,0.337143132710875,0,0,0,0.0745946470215347,0,0,0,0,0,0,0,0.0365868159727042,0,0.0239511109651054,0,0,0,0,0,0,0,0,0.0258740524280349,0,0,0,0,0,0,-0.00615837364569558,0,0,0,0,0,0,0
X002508.SZ,0,0,0.076910252011281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155732906286514,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.081595146731752,0,0,0,0,0.0535648992280891,0,0,0,0,0,0,0,0.00421804735708874,0.385256368922856,0,0,0.0336171644132455,0,-0.141003565317116,0,0,0,0
X002049.SZ,0,0,0,0,0.304050278646542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547375413059328,0,0,-0.559688097936034,0,0.178801954325372,0,0.381858815236308,0,0,0,-0.167163870917115,0.0838805057491811,-0.283492299251882,0,0,0,0,0,-0.11341760912891,0,0,0.0732588171800205,0,0,0.361781887813592,0,0,0,0,0,0,0,-0.343731179382425,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647030798601192,0,0,0,0.188277032359289,0.0235796125773813,0.114869474717759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853253287317648,0,0,0,0,0,0,0.0102228434026324,0,0,-0.00439462816473094,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.081708071445065,0,0,0,0.0464100595516361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947790336477704,0.0501434405453792,0,0,0,-0.115241007774385,0,0,0,0,0,0.0349815620608991,-0.0560866668197035,0,0,0,0,0,0.0110113715435936,0,0,0,-0.117407181814654,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153240270334026,0,0,0,0,0,-0.0803989968466978,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817259711102661,0,0,0,1.15364447716725,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189034370446735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609200820533299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267572265209004,0,0,0,0.580346804267865,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.170709487481398,0,0,0,0,-0.0924987898580468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782763030826961,0,0,0,-0.039352865838006,0,0.0021189893778014,0,0,0,0,-0.0689954052222132,0,-0.0907577628771871,0,0,0.328523205475987,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.121294080873903,0,0,0.19067202522471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373344946138903,-0.147820060365584,0,0,0,0,0,-0.126287556351405,0,0,0,0,0,0.00814517541322972,0,0,-0.188560459062237,0.0624756749724499,0,0,0,0.0696371793651544,0.101815320357843,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.0442660207438272,-0.0048960883777251,0,0,0,0,-0.0054508086519171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116806455136442,0,0,-0.00465603695953561,0,0.00643141241565093,0,0,-0.000577433894082849,0,0,0,0,-0.0161609988924019,0,0,0.0315558536947811,0,0,0,0,-0.162428228056288,0,0
CarbonVol_Shenzhen,0,0,0.0356375372180246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114362983046195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343397878960265,-0.0841077491236265,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073647030913679,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041837454767511,0,0,0,0,-0.00529981828892624,0,0,0,0,0,0,0,0,0,0.00540117149657012,0,0,0,0,0,0,0,0,0,-0.0168802782412113,-0.0306160510300516,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00375640810955304,0,0,0.0119945805528158,0.0177687256099109,0,0,-0.0182872947568149,0,0,0,0,0,0,0,0,0,-0.0384086597393492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218870938128216,0.0181750558395488,0,0,0,0,0,-0.00445606220984927,-0.0246289197606972,0,0,-0.0843150113506898,0.114991016275071,0,0,0,0,0,0
