,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X000661.SZ,X002304.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002241.SZ,X002007.SZ,X300014.SZ,X002371.SZ,X000100.SZ,X000596.SZ,X300142.SZ,X600741.SH,X300124.SZ,X600183.SH,X300003.SZ,X002129.SZ,X002236.SZ,X601877.SH,X000157.SZ,X000977.SZ,X000625.SZ,X300136.SZ,X002456.SZ,X000800.SZ,X600584.SH,X002049.SZ,X002414.SZ,X002179.SZ,X002463.SZ,X000066.SZ,X002008.SZ,X002185.SZ,X600118.SH,X002223.SZ,X601799.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.161942767312281,0.140697168565084,0,0,0,0,0,0,0,0,0,0,0,0,0.0864104717454785,0,0,0.0203209368762091,0,0,0,0,0.0892816033548145,0,0,0,0,0,0,0.0106393117184171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0569303899091332,0,0,-0.00372614851605804,0.00913431192913853,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0432917295985988,0,0,0,0.262221011771082,0.188222658147075,0,0,-1.73472347597681e-18,0.0503642380657018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172598262568623,0,0,0,0,0,0
X600276.SH,0.0437164730135458,0.0593007904960294,0,0,0,0,0,0,0.380862550237274,0,0,0,0,0,0.0652784616431154,0,0,0,0,0,0,0,0,0,0.105528859065804,0,0,0.206909534030189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129956811950896,0.0058643828069426,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949489092876597,0,0,0,1.73472347597681e-18,0.245759942631432,0,0,0,0,0,0,0,0,0.015940817189181,0,0,0,0,0,0.0565845286129786,0,0.118494146984797,0.0697248846080462,0,0,0.0874631216685439,0,0,0,0,0,0.0499896001425077,0,0,0,0,0,-0.0133254671711632,-0.00886676984211351,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.05579563802108,0,0,0.0765424137975168,0,0,0.051805397229892,0,0.245010775863313,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449237654468389,0,0,0,0,0.0167340418256162,0,0,0.0252730593942024,0,0,0.00217187390487488,0.00568208424640204,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0771057319370735,0,0,0,0,0,0.117934278949939,0,0,0,0,0,0,0,0,0,0,0,0.0378400210515398,0,0,0,0,0.152267444060211,0,0,0.115137817663526,0,0,0.0956197556643831,0,0,0.10940512873355,0,0,0,0,0,0,0,0,0,0,0,0.00301167124053807,-0.00864593571716166,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020394147697026,0,0,0.0892182327679852,0,0,0,-8.67361737988404e-19,0,0.39632276907124,0,0,0,0,0,0.0534952449103472,0,0,0.0774079312743823,0,-0.0221266572112518,0,0,0,0,-0.0531962888208334,0.00213556085987619,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688634515959898,0,0,0,0.0965750502800122,0,0,0,0,0,0,0,0,0,0,0.0833212330922422,0,0,0,0,0,0,0.0586140454092943,0.139869685110468,0,0,0.0315012689451006,0,0.172979303011536,-0.0257379171267321,0.0140402709021463,-0.034552339818658,0,0,0,0,0,0
X000661.SZ,0,0,0.210099907038378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335310533403802,0,0.0471468389115944,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167265228503908,0,0,0,0,0,0,0,0,0,0.0410579358430693,0.00623839378531606,-0.00423223017960285,0,0,0,0,0,0
X002304.SZ,0,0.236262767397257,0,0,0,0,0,0,0,0,0,0,0,0.0531105880832101,0,0,0.186988962615856,0,0,0,0,0,0,0,0.080584195024631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93080133398118e-05,0.00529874832379698,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.164966555196427,0,0,0,0,0.0420124385112092,0,0,0,0,0.00542723967500473,0,0,0,0,0,0.115495494659395,0,0,0.086362208046251,0,0,0,0,0.0687391594737908,0,0,0,0.246099073271638,0,0,0,0,0,-0.101464327405449,0.0230489175036491,0,0,0,0,0.148495415239415,0,0,0,0,0,0,-0.0125176946639729,0.00745454782618505,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101405408800505,0,0,0,0,0,0.344280749710747,0,0,0.103311782528873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449956749354627,0,0.0118599868433252,0,0,0,0,0,0,0
