,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X600703.SH,X002129.SZ,X002241.SZ,X600271.SH,X600118.SH,X600177.SH,X600066.SH,X600582.SH,X002236.SZ,X601877.SH,X000581.SZ,X000800.SZ,X000568.SZ,X000559.SZ,X000623.SZ,X000550.SZ,X600060.SH,X600839.SH,X002475.SZ,X002294.SZ,X000977.SZ,X300124.SZ,X300146.SZ,X002292.SZ,X000869.SZ,X000050.SZ,X002007.SZ,X000400.SZ,X002465.SZ,X600166.SH,X002008.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.106218950108062,0,0,0,0,0,0.149130876658637,0.0296176794786704,0,0,0,0,0,0,0.0740332913065732,0,0,0,0,0,0,0,0.0583870237038208,0,0.0748632371157213,0,0,0,0.0378607616829663,0,0.0189842537972999,0,0,0,0,0,0,0,0,0,0,0,0,0.004041899627078,0,0,0,0,0,0,-0.0105098635209722,0,0,0,0,0,0
X600519.SH,0,0,0.169343909895646,0,0,0,0.0631239220472873,0,0,0,0.0284130673078439,0,0,0.0894751221362414,0,0.159285234337074,0,-0.0142647552263772,0,0,0,0,0,-0.0187734305662866,0,0,-0.0572418843590204,0,0,0,0,0,0.0209929431714949,0,0,0,0,0,0,0,-0.106397330925868,0,0,0,0,0,0,0,0,0,0,0.00187451032415156,0.0295430635594015,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071912559826481,0.0929170994773561,0,0,0,0,0,0,0,0.179809301269362,0,0,0,0,0.221122931951569,0,0,0,0,0,0.0735215672171658,0,-3.46944695195361e-18,0,0.106090596887319,0.0419487410346472,0,0,0.151913217542066,0,-0.0182801259544999,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.00567282623193653,0,0.0706329200307418,0,0.044532649764,0,0,0.0852105491299233,0,0.1473663524143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284291233600069,0.0309881926851404,0,0,0,0,0,0,0,0.00521143684558549,0,0,0,0.0246164182537182,0,0,0,0,0,0,-0.0250707538970158,0,0,0,0,0,0
X002415.SZ,0,0,0.029568870888476,0,0,0,0,0,0,0,0,0,0.0054166755366116,0.127599640578816,0,0,0.0910903788535159,0,0,0,0,0,0,0,0,0,0.140732427931224,0,0,0,0,0,0.0576591764289256,0.126257983340067,0,0,0,0,0,0,0,0,0,0,0,0.0176702650016524,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.12367866727267,0,0,0,0,0.0325857489476863,0,0,0,0,0,0,0,0.16540047020991,0,0.0623996759361174,0,0,0.0469225137520936,0,0.0356659857316333,-0.056719673979217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152508587066056,-0.0376842433367121,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.00497576807549526,0,0,0.286032892499857,0.0718545348229383,0,0,0.0397595566172206,0,0,0,0,0,0,0,0,0,0,0,0.0585362192933722,0,0,0.0432551506457342,0.170273313421175,0,-0.134024097270379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115724202248119,-0.0343921896685471,0,0,0,0,0,0
X000858.SZ,0,0,0.00639881311915176,0,0,0,0.115747537616986,0,0,0,0,0,0,0,0,0,0.0576847119786795,0,0,0,0,0,0,0.0452361898704688,0.0258786323791143,0,0.0109217129463821,0,0,0,0.17629803659579,0,0.060397604897497,0,0,0.167731459140705,0.0139817118069445,0,-0.0121260865090796,0,0,0,0.0716012351953293,0.0151182101864555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.00276860095343245,0,0,0.00896509427702371,0,0,0.0475783014299953,0,0,0.13783874797293,0,0,0,0.0598733932401144,0,0,0.0321809065747399,0,0,0,0.0419811270105578,0,0,0,0,0,0,0,0,0.133049435500564,0,0,0,0,0,0,0,0,0,0,0.00541255485718645,0,0.101994998919477,0,0,0,0.0286955213369014,0,0,-0.0190080079474414,0,0,0,0,0,0
X600031.SH,0.0631792122919729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500364197941282,0,0.0466826428749352,0,0,0,0,0,0.00779496301276862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109817097526576,0,0,0,0,0,0.0565543012927024,0,0,0,0,0,-0.0273066544059875,0,0,0,0,0,0,0
X600276.SH,0,0.0299887412979074,0,0,0,0,0,0,0,0,0,0.0294348486069508,0.0529721561498625,0,0,0,-0.0298536545498339,0,0,0,0,0,0,0,0.106423131542339,0,0,-0.0466901427349389,0,0,0,0,0,0,0,0,0,0,0,-0.0466554189476661,0,0,0.0822943639249004,-0.00228410977443974,0,0,0,0,0,0,0,0.0276379294084215,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0328285442823931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455740572781554,0,0,0,0,0,0,0,0,0,0.119803609963439,0,0.101934235884568,0.144632871114551,0.174062362427678,0,0.0316176363021534,0,0,0,0,-0.00477996497130112,0,0,0,0,0,0,0,-0.0215744514175059,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0664749657514438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127272025781569,0,0.0207444722005083,0,0,0,0,0,0.0117586786169961,0.0406390040173373,0.128161436992941,0.275588403752937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0605223825031237,0,0,0,0,0,0,0,0,0,0,0.25511426459628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136297741787337,0,0,0,0.096607402211371,0,0,0,0,0.0455909263408498,0,0,0,0,0.035041622519277,0.0306331744440736,0,0,0,0,0.000125742004676505,0,0,0,0,0,0
X000157.SZ,0,0,0.0549353702849449,0,0,0,0,0,0,0.461242087222239,0,0,0,0.0505710457452408,0,0,0.0641413920257329,0,0,0,0,0,0.00266141068054497,0,0,0,0,0,0,0,0.0150155567697597,0.00977020365927962,0,0,0.0741829400433852,0,0,0,0,0,8.67361737988404e-19,0,0,0.116088657644481,0,0,0,0,0,0,0,-0.00501378551753083,0,0,0,0,0,0,0
X600372.SH,0.0407106237248649,0,0.0551301710991187,0,0,0,0,0,0,0,0,0.0190814259377744,0.0158505332361229,0,0,0,0,0,0,0.000658618915649271,0,0,0.296725946701952,0,0,0,0,0.042094958835669,0,0,0,0,0,0,0,0.00693165489460553,0.0969453295907717,0.0186496186577401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0503551191594804,0.319051225094809,0,0,0,0,0,0,0,0,0,0,0.0177316196113794,0,0.0555816685898222,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0521039996685648,0,0,-0.0304829456121829,0,0,0,0,0,0,0,0.284053839355534,0,0,0,0,0,0,0,0,0,0,0,0,0
