,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002049.SZ,X002371.SZ,X000596.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X600522.SH,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X300003.SZ,X600884.SH,X600584.SH,X600487.SH,X000799.SZ,X002414.SZ,X002223.SZ,X601799.SH,X002294.SZ,X002236.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0.388028649837088,0,0,0,0,0,0,0,0.202242821945592,0,0,0,-0.0223851053705387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038840451612588,0,0,-0.137009329994924,0,0.0061091939710994,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0350173736496925,0,0.0425008602880912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707366276408974,0,0,0,0,0,0.218564024779779,0.0325723026469082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171453140720673,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.216679185511245,0,0,0,0,0,0,0,-0.121437162289748,0,-0.0520813253953062,0,0,0,0,0,0,0,0.0545192587623435,0.204428107121607,0,-0.122894082439709,0,0,0,0.534114508948093,0,0,0,0,0,0,0,0,0,0.22203318688169,-0.0921842073843992,0,0,0,0.0834309832554991,0,0.0157899043458619,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.205004889033386,0,0,0,0,0,0,0.0601684300424488,0,0,0,0,0,0.00207007313188726,0,0.135379934314033,0,0,0,0,0,0,0,0,0,0,0.0259081951747718,0.0644683672104218,0,0,0.219935859270268,0,0.092076612589481,0,0.0992186343129721,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190256282670266,0,0,0,0,0,0,0,0,0,0,0,0,0.0317457961033183,0.615085928461346,0,0,0,0,0.0168597329595874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179872554413936,0,0,0,0,0,0,0,0,0,0,0.0412007225302613,-0.0879931765264053,0,0,0,0,0,0.0209025641704572,0.347683311387656,0,0,0,0,0.0779994847242673,0,0,0,-0.0233783221875533,0,0,-0.00655084674238536,0,0,0,-0.0185682822373017,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0645643798246463,0,0.109073979801946,0,0,0,-0.035903284173534,-0.0548423248688127,0,0,0,0,0,0.00621997964890874,-0.0480231996845231,0.122513413516934,0,0,0,-0.0155177947307579,0,0.0128888849412228,0,0,0,0.0495459386100246,-4.33680868994202e-19,0,0.0296248760797412,0,0,0,0.0510633207727484,0,-0.1122517336817,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0697872553493628,0,0.0205152982171815,0,0,0,0.0249775773216846,0,0,0,0,0,0,0,0.0919669841999186,0,0,0,0.129225961928952,0,0,0.124339046162176,0,0,0,0,0,0,0,0.0784714900988792,0,0,0.14847388415753,-0.0855666606600463,-0.0361098439081795,0.18014902588291,0,0.23808314688251,0,0,0.108295734487876,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.29023205157469,0,0,0,0,0,0,0,0,0,0.0283489602897201,0,0,0,0,0,0,0,0,0,0,0.0843770754752862,0,0.14262425594274,0.0340529334952415,-0.0630400385400816,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.452963241402547,0.0424120014757646,0,-0.0347912157532503,0,-0.346107030592277,0,0,0,0,0
X000596.SZ,0,0,0,0,0.290826811543558,0,0,-0.101628347185419,0.221942793741022,0,0,0,0,0.0365995024596583,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115776732000228,-0.0142859689368541,0,0.040046936960205,-0.0375380464640828,0,0.0720312269259259,0,-0.0404661011307519,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0765400117543631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056490869052499,0.0794152776854149,0,0,0,0,0,0,0,0,0,0,0,0.406092735322392,0,0,0,0.0776264872610995,0,0.0175859124529479,0.0906414959257531,0,0,0,-0.0271145548606777,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.140228214651287,0,0,0,0,0,0,0,0,0,0,0,0.00872102069961069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759060717265818,0,0.204367988496198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178735919984105,0,0,0.00582613360431603,0.0143345666964274,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0662957795680685,0,0,0,0,0,0.108279811893033,0,0,0,0.0625016718295842,0,0,0,0,0,0,0,0,0,0.0621764341166417,0.122263346362317,0.287523892746333,0,0,0,0,0,0,0,0,0.0168826517063196,0,0,0.0914177099589092,0,0,-0.0768092076273463,0,0,0,0,0,0,0.0157693349877211,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.00574705578298762,0,0,0.169176856690341,0,0,0,0,0.037106109579514,0,0.107580511845072,0,0,0,0,0,0,0,0,0,0,0.0156174463912699,8.67361737988404e-19,0,0,0,0,0,0,0.118896921843101,0,0,0,0,0.0140578358614147,0,0.18779566068442,0,0,0.0516540603169844,0,0,0,0,0,0,0,-0.0155223562055216,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0356117368528239,0,0,0,0,0,0.113596734229782,0,0,0,0,0.0135223347197667,0,0,0.123105015946055,0,0,0,0,0,0,0,0,0,0.129785858135553,0.172845594264841,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.227937407703443,0,0,0,0,0,0,-0.0583582399139853,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.00589191311044328,0.0855750980544126,0,0,0,0,0,0,0.0287911124715521,0.207192929368537,0,0,0,0,-0.0644228565314856,0,0,0,0,0.132226087806242,0,0,0,0,0.153485720599191,0,0,0,0.209502058883829,0,0,0,0.047372034777078,0,0,0,0.0747572173056014,0,0,0,0.0265998284031489,0,0.00859336174995583,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.104303792252623,0.017385962246779,-0.377796358749951,0,0.0163983517766084,0,0,0,0,0,0,0,0,0,0,0,0,0.289756204578679,0,0,0,0,0,0.0632607057396881,0.114279018102049,0,0,0,0,0,0.014646527942527,0,0.346256658817217,0,0,0,0,0,0,0,-0.202268710525157,0,0,0,0,0.111223160736919,0,-0.0414569907929119,0.114285839322058,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188495166686069,0,0,0,0.0184476758839904,0.300490101694007,0,0,0,0,-0.390251014973693,0,0,0,0,0,0,0,0,0.32951094849122,0,0,0,0,0.183744186138708,0.346073432092467,0,0,0,0,0,0,0,0,0,-0.0605197072558498,0,0.00908224030861969,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250465440673284,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.236672135886198,0.102191606251865,0,0,0,0.313448120335094,0,0,0,0,0,0,0,0,0,0,0,0.655463322996918,0,0,0,0,0,0,0.209513639099435,0,0.0962400430575355,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.26181345411325,0,0,0,0,0,0,-0.00823644906919461,-0.101092011159666,0,0,0,0,0,0,0,0,0.124504743111397,0,0,0,-0.101662217240546,0,-0.00324053860889204,0,0,0.0680348577311809,0,0,0,0,0,0,0,0,0,0,-0.167786106079568,0,0.0418434704564386,0.0563830974441203,0,0.203542827762528,0,-0.0325269012504518,0,-0.0145798716592327,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108798794757107,0.188882063675593,0,0,0,0.244381971984982,0,0,0,0,0,0.0434202776703217,0,0,-0.0676928977378474,0,0.0100867082719838,8.67361737988404e-19,0,0,0,-0.102403421349958,0,0,0,0,0,3.46944695195361e-18,0.115238317478018,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.357244922617299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058550137348666,0,0.0745823109039132,0,0,0.156026511725064,0,0,0,0,0,0,0,0,0,0,0,0,-0.107882104753376,0,0.043641965254395,0,0.0739618646933374,0,0,0,0,0.212807942206063,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.00801891300511632,0,0,0,0,0,-0.135026366075115,0,0.0077125596875716,0,0,0,0,0,0,0,0.170539017375859,0,0,0,0.15015518601131,0,0,0,0.224680493027849,0,0,0,0,0,0.208034078490026,0,0,0,0,0,0,0,0,0.118667929054194,-6.93889390390723e-18,-0.0615601854862531,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.125678875229036,0,0,0,0.183488648163538,0.331596290309963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301089692843552,0,0,0,-0.0417211063683213,0,0.138819326830123,0,0,0,0,0,-0.0145192166609383,0,0,0,0,0.00818643052792649,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.382565084747406,0,0,0,0,0,0,0.0457104152176645,0.241337763508844,0,0,0,0,0,0,0,0,0,0,0,0.0891172132792659,0,0,0,0,0,-0.0132004442158428,-0.0349624556298495,0.0358225750100057,0,0,0,-0.0385054586111732,0.135992347719965,0.0312838866100825,0,0,0.115010680945317,0,0.0424018043956709,0,0,0,0,0,0,0
X600741.SH,0.0222357664351297,0,0,0,0.047264381248121,0,0,0.0855812073858093,0,0,0,0,0.0838307453879421,0,0,0,0,0,0,0,0.0503992988316386,0,0,0,0,0,-0.0085078426929212,0,0,0,-0.0734939832589588,0,4.33680868994202e-19,0,0.0952365807408067,0,0,0,0,0,0,0,0,0.0591097732602479,0.0401633003823717,0,0,0,0,0,0,-0.00909432454777478,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14128114597946,0,0,0,0,0,0.161519555343662,0,0,0,0,0,0,0.150401607692627,0,0,0,0,0,0,0,0,0,0.211960445734063,0,0.00514698938549557,0,0,0,0,0,0.0467443189435476,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0336352118892958,0,0,0,0.263269148562901,0,0,0,0,0.0019380211540794,0,0,0.0170696968958079,0,0,0.121315366844062,-0.0180824856222374,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.100887000370316,0,0,0,0,0,0,0,0,0,0,-0.0308139559084061,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.391891807768662,0,0,-0.0612226641987319,0,0,0,0,0,0,0.104269906237374,0,0,0,0,0,0,0,0,0,0,0.0385759487510484,0,0.199961021896208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395042036012695,0,-0.00645097200920211,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.489275418271913,0,0,0,0,0,0,0,0,0,0,0,0,0.0043202459819867,0,0,0,0,0,0,0,0,0.076778209198864,0,0,0,0,-0.0966526403951599,0,0,0,0,0,0,0,0,0.168201100444197,0,0,0,0.068749650677771,0,0.173796852737098,0,0,0,0.0856896383133008,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.134095981624084,0,0,0,0,0,0,0,0,0,0.0265887395041122,0.161343380394829,0,0,0,0.101085940738878,0.0208398010195727,0,0,0,0.0538239847053026,0,0.185830925031446,0,0,0,-0.127196233736465,0,0,0.0845637216514188,0,0,0,0.0208749883440497,0,0,2.60387184108373e-05,0,0,0,0.102855721862563,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.137986443657399,0,0,0,0,0,0,0,0,0,0.0374388669499841,0,0,0,0,0,0,0.0983477224899613,0,0.0606429535660622,0,0,-0.0603753774738166,0.0330203085329354,0,0,0,0,0,0.100587749777443,0,0,0.0446668832543582,0,0,0,0,0,0,0,0.110323777397725,0.0319934323789773,0.00902279856507075,0,-0.0297354196528301,-0.00767030320455012,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,-0.0837313418064125,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.194652084136796,0.181453767251093,0,0,0,0,0,-0.170114608814129,0,0,0,0.607064843283075,0,0,-0.00951830827134924,0,0,0.078814296484336,0,0,0,0,0,0,0,0,0,0,0.178908469698567,0,0,-0.0178646775412037,0,0,0.00435657195706236,0,0,0,0,0,0,0
X000799.SZ,0.130006918045231,0,0,0,0.163200252834052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918508015542379,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.157790389504243,0,0,0,0,0,0,0.218825096142743,0,0.0346324389099537,0,0,0,0.0843288396156597,0,0,0.088625438649998,0,0,0,0.0353542575585817,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.0685571612030713,0,0,0,0,0,0,0,0.366329567576542,0.045046953333426,0,0,0,0,-0.192266657000724,0,0,0,0,0,0.128729428748885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119904770268828,0,0,0,0,0,0,0,0.0988796824461809,0.271323578280752,0,0,-0.0223844267764385,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,-0.0847681657151475,0,0,0,0,-0.0896816182064739,0,0,0,0,0,0,0,0,0.019080820903638,0,0,0,0,0,0,0,0,0,0,0,0,0.0783837407772108,0,0,0,0,0,0,-0.108964786148669,0.319312269002062,0,0,0,0,-0.032621546819137,0,0,0.311836317980584,0,-0.0910986871544195,0,0.0392152563372975,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0722951466759992,0,0,0.0775413757703554,0.0710649526817062,0,0,0,0,0,0,0,0,0,0,0,0,-0.100279611191375,0,0,0,-0.0669550543523391,0,0,0,0.206930383299036,0,0,0,0.071946622582611,0.0445492144921765,0.0904451628985779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0848329409015091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019220300313398,0,-0.0619953182144099,0.0237943435808701,0,0,0,0,0,0.0205034413475701,0,0,0,0,0,0.0864329556606846,0,0.104870664329703,0.0165086486151651,0.119582687051497,0.15233007705567,0,0,0,0,0,0,0.091775139284632,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.149552642995071,0,0,0,0,0,-0.0476690942279529,0,0,0,0,0.174400337097548,0,0,0,0.0748093873239961,0.0365148114640874,0,0.19560084034184,0,0.299283033375181,0,0,0,0.105530096272033,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01106101968455,0.00517460225511719,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.251914803453425,0,0,0,0,0.1571224612583,0.149387952005498,0.0714996534915575,0.212441060175654,0,0,0,0,0,0,-0.145042402044353,0.0480608208095942,0,0,0,0,0,0.000297845183703183,0,0,0,0,0,0,0,0.0857939187034328,0,0,0,0.140786536907663,0,0,0,0,-0.0184981823255604,-0.0384976102298788,0,0,0,0,0,0
Change_TY3M,0,0,0,0.231841298110805,0,0,0,-0.18136120596732,-0.0345425500796313,-0.0796709562553797,0,0,0,0,0,0,0,-0.145431986178723,0,0,0,0,0,0,0,0,0,0.016021352400123,0,0,0,0.0188921676403683,0,0,0,0,0.224546330322672,0,0,0,-0.277689307405949,0,0,0,0,-0.106180132806449,0,0.0623035961315347,0,0,0,0,-0.00570420503421768,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.687444412852252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121825953010102,0,-0.141384402120654,0,0,0,0,0,0.229068136171281,-0.0190418276695245,0,-0.113535405308678,0,0,-0.0167422421274755,0,0,0,2.05518806490884,0,0,0,0,0,0
TED,0,0,0.082191927853316,0,0.0431847022261982,0,0,0.159293676748725,0,0,0,0,0,-0.108850016124661,0,0,0,0.057661151122594,0.0191678212965055,0,0,0,0,0,0,0,0,-0.230309909862653,0.0900818031810753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104686868608145,0,-0.262775621955547,0.520594235910761,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0499773875359843,0,0,-0.0800915524834823,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0292198255257996,0,-0.0495654794250619,0,0,0,0,0,-0.0284065682224001,0,0,0,0,0,0,0,0,0,0,0,0.0377056442005073,0,0,0,0,0,0,-0.0443641016839602,0,0,0,0,0.10268009450319,0,0.0135493495033562,0,0.103360106490133,0,0,0,0
MKreturn,0,0,-0.176058746471443,0,0,0,0,0,0,0,0,0,0,0,0.050556655599583,0,0,0,0,0,0,0,0,0,0.0365664140140968,0,0,0,0,0,0,-0.00328950616746821,0,0,-0.0364479283812856,0,0,0,0,0.0189080233448831,0,0,0,0,0,0.00524641399644731,0,0,0.140011306719869,-0.106827135148667,0,-0.00864840452382978,0.0451476727475819,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000481555202009287,0,0,0,0,4.79302469190304e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1218693461573e-05,0.000794064545609236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260962091963467,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0430263836316925,0,0,0,0,0,-0.024651545256606,0,0,0,0,-0.00528333625812953,-0.0151213570700857,0.00956173899171118,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201747927706518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231455764362252,-0.0268322637186906,0,0,0,0.027805424509646,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243701304564805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213881886842828,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
