,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X002475.SZ,X601877.SH,X600271.SH,X600703.SH,X000100.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X600498.SH,X600487.SH,X002008.SZ,X600809.SH,X000661.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600089.SH,X600066.SH,X000596.SZ,X600177.SH,X002506.SZ,X600867.SH,X600522.SH,X600566.SH,X002180.SZ,X300146.SZ,X600372.SH,X002456.SZ,X002241.SZ,X600118.SH,X002294.SZ,X000977.SZ,X600183.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.340873498021503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529969978116987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778931900722787,0.00719280820612913,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0749960149529465,0,0,0,0,0,0,0,-0.0989543689164549,0,0,0.101158369612514,0.0969888438046472,0,0,0.124621522224272,0,0,0.0940393474347521,0,0,0,0,0,0,0,0,0,0,-0.0508433960079623,0,0.143319917195345,0,0,0,0,0,0,0,0.142644234311667,0,0,0,-0.00162569891347851,-0.0355470253783657,0,-0.0331409230413687,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74029685772727,4.33680868994202e-19,0,0,0,0,0.0221974843402636,0,0,-0.012335916660964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544120687289116,0,0.0552260569931556,0,0,-0.0132197870697545,0.00887184250660772,0,0,0,0,0,0
X000651.SZ,0.166465130803061,0,0,0,0,0.213411783232976,0.00291101635348617,0,0.0183590081297957,0,0,0,0,0.0457643788834411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117926511697586,0,0,-0.00281577894914128,0,0,0,0,0,0,0
X600276.SH,0.0172674609689766,0,0.179153997526203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377344463728163,0,0,0,0,0,0.0562899816094652,0.081353178619476,0,0,0.0253087495141184,0,0,0,0,0,0,0.0601821285386184,0,0,0,0,0,0,0,0,0.0766717052871468,0,0,0,0,0.00499275149574311,0.0388452638091089,0,0,0,0,0,0
X000858.SZ,0.207113878940243,0,0.0236734184903465,0,0,0,0.33964904910585,0,0,0,0,0,0,0,0.0256651582985235,0,0,0,0,0,0.0330845679064074,0,0,0.0137227464343741,0,0,0.0895280906754205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137370800521367,0.0334166198248378,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.500764177466314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968821751680098,0,0,0,0,0,0,0,0.398522636120239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216754104021807,0.0238343771437263,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.187558880034862,0,0,0,0,0,0,0,0,0,0,0,0,0.000596504100089376,0,0.0349447582366283,0,0.022143631046957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457524446362717,0,0,0.0523841226285221,0,0,0.0782804933111173,0,-1.0842021724855e-19,0.000271058209165048,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.23215167811428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264689180900278,0,0,0,0,0,0.0338798773150601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253813420685989,0,0,0,-0.0133771147842995,-0.0150811335393378,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879029958494424,0,0,0,0,0,0,0,0,0.563443801237113,0.0701617140888889,0,0,0,0,0,0.0228736212566299,0,0,0,0,0,0,0,0,0,0,0,0,0.0346169750263746,0,0,0,0.154978341992966,0,0,0,-0.00810762602461605,0,0,0,0,0,0,0
X600031.SH,0,0,0.172742676470557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584576360017288,0,0,0,0,0,0.0165271025125957,0,0.0758954202108519,0.0842514463509661,0.0274278461632317,0,0,0,0.0949615165403519,0,0,0,0,0.071519528550655,0,0,0,0,0,0,0,0,0,0.00987296260316373,0,-0.00669228405972552,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.105667483204198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797405102190354,0,0,0.0448455022363233,0.0438676679047628,0,0,0,0,0,0,0,0,0.0163370048777066,0,0,0,0.00820181559402024,0,0,0,0.127138848949523,0,0,0,-0.00189619581359245,0,0,0,0,0,0,0
X000568.SZ,0.0684073108171171,0,0,0,0.0787992561103054,0,0.142131171175216,0,0,0,0,0,0,0,0.000922245178132698,0.0374595884605811,0,0,0,0,0,0,0,0,0,0,0.419286888239319,0,0.0535574592865438,0,0,0,0,0,0,0,0,0.0859201179602111,0,0,0,0.0934754997642514,0,0,0,0,0,0,0,0,0,-0.0193678904234454,0.0328141889637751,0,0,0,0,0,0
X600741.SH,0,0,0.00160581231593412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368893325600624,0,0,0,0,0.197577065327322,0,0,0,0.0123653458596673,0,0,0.213760949199652,0,0,0,0.0273923469421809,0,0,0,0,0,0.148362719547979,0,0,0,0.0331679578692759,0.0513904986569595,0,0,0,0,0,0,0,0,0,0
