,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X003816.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000157.SZ,X000596.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X002179.SZ,X601877.SH,X002007.SZ,X002236.SZ,X300142.SZ,X002371.SZ,X002049.SZ,X002414.SZ,X600584.SH,X601799.SH,X600183.SH,X300003.SZ,X000800.SZ,X000799.SZ,X002074.SZ,X300146.SZ,X002008.SZ,X000066.SZ,X600089.SH,X600707.SH,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0.0454118730230764,0,0,0,0,0.00711803086116111,0,0,0.0543332553446952,0,0,0,0,0.0775528627916977,0,0,0.391396196193259,0,0,0,0,0,0.10857026547886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133167800129555,0,0,0,0.0244159075790707,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.145599416839071,0,0,0,0,0,-0.10171788803913,0,0,0,0,0,0,0.0755908814904758,0,-0.0432640494528891,0,0,-0.0730185870500295,0,-0.0506858941182197,0,0,0,-0.00552807727579397,0.0387928663821877,0,0.163008541395109,-0.0537272336067845,0.156412552303765,0,0,0,0.0380837579041897,0,0,0,0,0,0.00434657511827532,0,0,0,0,-0.064272746603846,0,0
X000725.SZ,0,0,0.132720005861102,0,0,0,0,0.0405664247247938,0,0,0,0,0,0,0,0,0,0,0,0.154699371659788,0,0,0.120601909972783,0,0,0,0,0,0,0,0.0818184717409345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585803137716575,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0479924094836412,0.116532812554194,0,0.0434083070084413,0,0,0,0,0,0,0,0,0.00568295974282183,0,0,0.100585741351174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172600368078868,0,0,0,0.0319836347810324,0,0,0,0,0,-0.00686977544507996,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0757989856612063,0,0,0,0,0,0,0,0,0,0,0,0.11904981079133,0,0.0220870868889731,0.206771372910293,0,0,0.0515044652425447,0,0,0,0,0,0,0,0,0.150512577357372,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0064729530819795,0,0,0,0,-0.0237465352773957,0,0
X300124.SZ,0,0,0.137503420826271,0,0,0,0.453569755313456,0.0194730188384586,0,0.100828501797184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131031833104723,0,0,0,0,0,0,0,0,0,0,0.0391728007353072,0.0100496891982048,0,0,0,0,0.090902019353442,0,0,0.0257085174325355,0,0,0,0,0,0,0,-0.0587550909344329,0,0,0,-0.0910056792920373,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183681696864302,0,0,0.0326199828895489,0,0,-0.018667910410449,0,0,0,0,0,0,0,0,-0.0078367406872828,0,0,0,-0.0783168799684875,0,0,0,0,0,0,0,0,0,0,0.011492556125022,0,0,0,-0.00145158574076344,0,0,0,0,0.0523402292646455,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0732310049267359,0,0,0.141744840199776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520902832238306,0,0,0,0,0,0,0,-0.0888370276386124,0,0,0,0,0,0.124853351367269,0,0,0,0.289844796642043,0,0,0,0,0,0.00564042166387509,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153178546080677,0,0,0,0,0,0,0,0,0,0.161567559117337,-0.0243506816306418,-0.108629862205905,-0.000460187008941623,0,0,0,0,0,0,0,0,0.184821360165219,0,0,0,0,0,0,0,0,0.2475640186439,0,0,0,0,0,0,0.000626079849883065,0.000913078896100877,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.450553079390647,0,0,0,0,0.0260181174124622,0,0,0,0,0.338971518508434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440038897964613,0,0.179856854210835,0.169036686531108,0.147098441261491,0,0,0,0,0,0,0,0,-0.018135770890074,0,0
X000157.SZ,0,0,0,0,0,0,0.361267136358464,0,0,0,0,0,0,0.286239387587037,0.0425212847399687,0,0,0,0,-0.0412561526257959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230725894413138,0,0,0,0,0.118369545869898,0,0,0.176825402238021,0,0,0,0,0.139084523023065,0,0,0,0,0,-0.00700071888412256,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.266376387879838,0,0.0989961547216454,0,0,0,0,0,0,0,0,0,0.111090635906705,0,0,0,0,0,0,0.0456272965883401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805651834923268,0,0,0,0,0,0,0.149372832285354,0,0,0,-0.004443239060491,0,0,0,0,0,0
X600703.SH,0,0,0.192219163822864,0,0,0,0,0,0,0,0,0,0.114998743226634,0,0,0,0,0.0108080519528265,0,0.121933332615878,0.11350631220665,0,0,0,0,0,0,0.0934882016462736,0,0,0,0,0,0,0,0,0,0.0506537869094162,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105264990302188,0,0,0,0,-0.0332159673468632,0,0
X002241.SZ,0,0,0,0,0,0.036425971421489,0.0467690686600422,0,0,0,0.301907794832818,0,0.300062459085936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520932294738878,0,0.142392440611523,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0318057768082645,0,0,0,-0.0345859076085327,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978340327073959,0,0.0986268583319177,0,0,0,0,0,-4.33680868994202e-19,0.0651236409182339,0,0,0,0.00506347488068748,0,0,0.156351682682684,1.73472347597681e-18,0,0,0,0,0,0,0,0.0375197627942513,0,0,0.41822882833081,0,0,0,0,-0.0371152532907118,0,0.018749820413056,0,0,0,0,0,0
X600741.SH,0,0.0881975029250516,0,0,0,0,0,0,0,0,0,0.319446258269964,0,0,0,0,0,0.0818811880162424,-0.0797923136537065,0.0599919948085782,0,0,0,0,0,0,0.103176086783272,0.0487334175294509,0,0,0,-0.202236461009876,0,0,0,0,0,0,0,0,0.181317360337484,0,0,0,0,0,0,-0.0304482445771662,0,0,0,0.0354850362393498,-0.0113653522158244,0,0,0,-0.032908636691491,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.170666374753305,0,0,0,0,0,0,0,0,0,0,0.386825342489502,0.215626684852214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126238970939012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0375337779867606,0,0,0,-0.147726520644432,0,0
X002179.SZ,0,0,0,0.0251168995538146,0,0,0,0.0836144063285848,0,0,0,0,0,0.119825461221093,0,0,0,0.176662141013523,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879403047629078,0,0,0,0.0842265146919524,0,0,0,0.194888561154376,0,0,0,0.023621778503695,0,0,0,8.67361737988404e-19,0,0,0,-0.0562169185550964,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086101399845781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.251451830735523,0,0,0.0599018278102055,0,0,0,0,0,0,0,0,0.116733509606634,0.0219168327069855,0,0,0,0,0,0,0,0,0,-0.00438893051775306,0,0
X002007.SZ,0,0,0,0,0,0.0491099408549355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135445862870519,0,0,0,0.0466264158873124,0,0,0.031539736482859,0,0,0,0,0.100083964836511,0,0,0,0,0,0,0.23750605888151,0,0.0371821299123824,0,0,0,-0.0797223874519038,0.109477309020264,-0.00229778883022509,0,0,0,0,-0.0134233112916342,0,0,0,0,-0.105320124154915,0,0
X002236.SZ,0,0,0.29082954525812,0,0,0,0,0,0,0.0466133919486663,0,0,0,0,0,0,0,0,0,0,0.0846198319375442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586673682880677,0.254927164293943,0,0,0,0,0,0,0,0.0244134638707291,0,0,0,0,-0.0581136329152237,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276651710212487,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13303903070569,0,0,0,0,0.125286675408693,0,0,0,0,0.00233210248947035,0,0,0,0,-0.00857639481574252,0,0
X002371.SZ,0,0,0.171941171331649,0,0,0,0,0,0,0,0,0,0,0,0.0634165002433075,0,0,0.00930569999687959,0,0,0,0,0,0.00365920609913988,0,0,0,0,0,0,0,0,0,0.36405800415199,0,0,0,0,0,0,0,0,-0.101789787207573,0,0,0,-0.0461113878455415,0,0,0,0,0,-0.039423675631806,0,0,0,0,0,0
X002049.SZ,0,0,-4.33680868994202e-19,0,0,0,0.150945724819535,0,0,0,0,-0.0367971739354395,0,0,0,0,0,0,0,0,0.0613397895098092,0,0,0,0,0,0.109158894993104,0.248641298383565,0,0,0,0,0.134282907238271,0,0.0963339659478047,0,0,0,0,0,0.0961143312103504,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0470480905636024,0,0
X002414.SZ,0,0,0.10417848022181,0,0,0,0,0.112743476663549,0,0,0,0,0.035919663664676,0,0,0,0,0,0,0,0.0639860837732488,0.0148260901864801,0,0,0.103861728859997,0,0.027357246047682,0.0873698026830318,0,0,0,0,0,0.098953890186201,0,0,0,0,0,0,0,0,0.0213892202408788,0,0,0,0,0,0,0,0,-0.000283218970768721,-0.00715738444314324,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233075042993756,0,-0.0761186458766266,0.0487937637412282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24970291399656,0,0,0,0,0.0191399632647689,0,0,0.0654636772296386,0,0,0,0,0,0.0691391848475203,0.11350169840202,0,0,0,0,0.0303046684429151,0,0,0,-0.00612279868371596,0,0
X601799.SH,0,0,0,0,0,0,0,0.0907607598415563,0,-3.46944695195361e-18,0,0,0,0,0,0.400324472991154,0,0.0807172681140338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554897245521863,0,0,0,0,-0.0040892850301086,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-1.0842021724855e-19,0,0.154585979282091,0,0,0.133767974908294,0,0,0,0,0,0,0.0447390352178407,0,0,0,0,0.104342706891815,0,0,0,0,0,0,0,0,0,0,0,0,0.120732027173185,0,0,0,0,0.028363425479129,0,0,0,0.102861552381476,0,0,0,-0.0399243370621569,0,0,0,0.00493337365855954,0,0,0,-0.049941256186717,0,0
X300003.SZ,0,0.044271246575056,0,0,0,0.0650303896301738,0,0,0,0,0,0,0.0487365158501129,0,0.0607270388218425,0,0,0,0.0881196847294614,0,0.00347329949895058,0,0,0,0,0,0,0,0,0.0441682761770886,0,0,0.0381858843984191,0,0,0,0,0,0,0,0,0,0,0,0.0494947281897918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,-0.0815816398577574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278181622299687,0,0.00912861069205116,0,0,0,0,0,0,0,0,0,0,0.135066300250577,0,0,0.111889007015027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216594797983854,0.0151981288695935,0,0,0,0,0.0275615747694736,-3.3881317890172e-21,0,0,0,-0.0565838479574006,0,0
X000799.SZ,0,0.141564430399018,0,0,0,0.608701883115672,0,0.266972520364006,0,0,0,0,0,0,-0.10018099410449,-0.274772958181454,0,0,0,0,0,0,0,0,0.0913217083990339,0,0,0,0,0,0,-0.0826277225780421,0,0.248254491139556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328147939113062,0,0,0,0,-0.0799523247106158,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314163632497135,0,0.11594772638212,-0.29002116418815,0,0,0.0179166279359082,0.179496197986005,0,0.193938793689326,0,0.020487040545596,0,0,0,0,0.139861854661565,0,0,0,0,0,0,0,0,0,0,0.105830763131172,0.0938885359236291,0,0,-0.0213301243270389,0,0,0,0,0,0.00273771021548332,0,0,0,-0.0375507156855668,0,0
X300146.SZ,0,0,0,0,0,0,0,0.135590535351585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372143919052477,0,0,0,0.0562059431173222,0.102494375724468,0,0,0.0344078968331933,0.0208655097014047,0,0,0,0,0,0,0.160020737246358,0,0,0,0,0,0,0,0,0,0,0,0,0.0247455334048524,0,0,0,0,-0.0198803432988991,0,0
X002008.SZ,0,0,0.0538019362812232,0,0,0,0,0,0,0,0,0,0,0,0,0.125585449147931,0,0,0,0.072098241048712,0,0,0.00668440764530696,0.0749217506617512,0,0,0.0753851543567876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847014214155455,0,0.0123162075870145,0,0,0,0,0.208803010513858,0,0,0,0,0,0,0,0,-0.0033233605039495,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268315476037642,0,0,0,0,0.0408023357564092,0,-0.0464634908225205,0,0,0.236726377437232,0,0,0.173327647573797,0,0,0,0,0,0,0,0.225589290064101,0,0,0,0,0,0,-0.121441600697254,-0.0534994348154602,0.147044358036536,0,0,0,0,0.0136792371632871,0,0,0,-0.0353933257272438,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552031030505635,0,0.272479071134754,-0.0313598795721457,0,0.0818250249079082,0,0,0,0.289263929575355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123346656899021,0,0,0,0,0,0,0,0,0,0,0.0342096721535393,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0.568484095544869,0,0,0,-0.436290926550027,0,0,0,0,0,0,0.192392639893469,0,0,0,0,0,0,-0.225261907158449,0,-0.418680071548041,0,0.281487980962838,0,-0.120736110641652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118195654798092,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901315437873509,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0642296164682888,0,0,0.0424599139413723,0,0,0,0,0.140095129903021,0,0,0,0,0.0199547858871659,0,0,0,0.192220512518916,0,0.0301355701832854,0,0,0,0,-0.00396933567111765,0,0,0,0,0,0,0
X002294.SZ,0.0127736457053342,0.0873841380582159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172905306421408,0,0,0,0,0,0.0986169720377506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193040137728981,0,0,0,0,0.0173508163336323,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157943470847007,0,0.016038171161013,0,0.0280550182477063,0,0,0,0.0439270909860738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306887651742685,-0.0303967475110885,0,-0.0356490113316163,0,0,0,0,0,0,-0.0149050274021325,0,0,0,0,0.0458057921371335,0,0
Change_TY3M,0,0,0,0,0,-0.0316009155363766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40853418013453,0,0,-0.0240043916411415,0,0,0,-0.00843538719021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203678453288618,0,0,0,0.0212490185080299,-0.0435220856373861,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157007619674734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716269674545232,0,0,0,0,0,0,0,1.03235599080833,0,0,0,-0.27171996963949,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541226624149547,0.785622842826362,0,0,0,0,-0.0378303736569373,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660384252506331,0,-0.0585673194730535,0.0293304588280046,0,0,0.0782761321585805,-0.0999747775950795,0,-0.0464858353914028,0,0,-0.0156166247198444,0.00659099565666348,0,0,0,0,0,0,0,0,0,0,0.0516407545196618,0,0,0,0.0141335954227624,0.0506887745555772,0,0,0,0,0,0.00492465276521816,0,0,0,-0.0394793216542966,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146351106051614,0,-0.00935770674572804,0,-0.0376117436261334,-0.0770040458365584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109600799673164,0,0,0,0.0834532286749608,0,0,0,0,0,0,0.0488606728676471,0,0,0,-0.0478538618234702,0,-0.0132335470139187,0,0,0,0.031477003893504,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128196572859967,0,0,0,0,0,0,-0.000235524152187498,0,0,-0.00339037048214422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00013847389447032,0,0,0,0,0,0,0,0,-0.0103205695854441,0,0
CarbonVol_Shenzhen,0,0,0,-0.113850896468841,0,0,0,0,0,0,0,0,0,-0.0114482475286323,0,-0.0140275417737074,0,0,0,0.0980070509244858,0,-0.219057833312596,0,-0.0432471069730233,0,0,0,0,0,0,0,0,0,-0.0799889382009566,0,0,0,0,0,0,-0.00809820365865397,0,0,0,0,0,0,0,0,0,0,-0.0210977679358396,0,0,0,0,0,0,-4.7210093743532
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00834616461170597,0,0,0,0,-0.00168924176825287,0,0,0,0,0,0,0,0,0,0.00189854413985302,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.00288727544114439,0,0,0,0,0,0,0,-0.0019302311389325,0.000469618583318919,0,0,0,0,0,-0.00650628152674968,0,0,0,0.000482221153252269,0,0,0,0,-0.0109014036546967,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-0.126687849639607,0,0
