,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600031.SH,X002236.SZ,X000100.SZ,X002456.SZ,X600271.SH,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X600867.SH,X300124.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X002074.SZ,X002426.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X002508.SZ,X600566.SH,X002465.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205391667428736,0.202566732106933,0.151177426054304,0.191913440323905,0,0,0,0.270675974878559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572333800862753,0,0,0,0,0,0.114538309082939,0,0,0,-0.0963262732772266,0.0909649693446587,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0201890013516552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015291106500498,0,0,0,0,0,0,0.0919940983866216,0,0,0,0,-0.105588671801377,0.210235222172922,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367926415178853,0,-0.0141084621809099,0.057897668104263,0,0,0,0.0593554370453339,0.00598166785279584,0.0620827017190365,0,0,0,0,0
X002085.SZ,0.109917010353387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615582286604282,0.0786916005632556,0,0,0.0847992884224872,0,0,0,0,0,0,0,0.21943074808719,0,0,0,0.0825125265349332,0,-0.0207481741134514,0,0,0,0,0,0,0,-0.0172582224942279,-0.0160366037402906,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115805447800578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236235779101585,0,0,0,0,0.111300936024814,0.090112399764961,0,-0.138034401284548,0.109818040489746,0,-0.0374896488412542,0,-0.0429934735617974,0,0,0.1118509382381,0,0.0452144275241003,-0.0257585119637663,0,0,0,0,0,0
X600118.SH,0,0,0.0137188247369234,-0.0225701088227584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120544628860241,0,0,0,0,0,0.0118765212453309,0.0100011888455445,0.244444845963287,0,0,0,0.00870189082399426,0,0,0,0.0969821192296437,0,0,0,0,0,0,0,0.191155531752811,0,0.0331873785090674,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0817533934198324,0,0,0,0,0.125326001663832,0.143811799431783,0,0,0,0,0,0.0294463211018755,0,0,0,0,0,0.0886608028989989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230320075286353,0,0,0.102809283776104,0,0.00100756542515734,0,0,0.0176699156677848,0,0,0,0.0702029105999356,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18157381772442,0,0,0,0.0678333782782132,0,0,0,0,0,0,0,0.107521028195976,-0.046504058384939,0,0,0,0.157017956471188,0,0,0.0641046526999191,0,0.0594355117515767,0,0,0,0,0,0,0,0.0499657070799954,0.495085002845052,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0.175588203697178,-0.22108714602517,0,0.0924746037527128,0,0,0,0,0,0,0,0,0.110715134887045,0,0,0,0,0,0,0,0.00811385977483985,0,-0.00132821495672666,-8.67361737988404e-19,0,0,0,0,0.0374958613889753,0,0,0,0,0,0,0,0,0,0,0.130481403488115,0,0.0183158996591378,0,0,-0.0517559236376539,-0.103685576901255,0,0,0,0,0,0,0,0,-0.0388732935161643,0,-0.0825879940912691,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0423132917272736,0,0,0,0,0,0,0,0.0256350398181852,0,0,0,0,0,0.102699859011547,0,0,0,0,0,0,0,0,0,0,0.158645496768667,0,0,0,0.0617574533354784,0,0,0.109846983092755,0,0,0,0.206708573142946,0,0,0.145299109325575,0.00490165028548169,0,0,0,0,0,0
X002007.SZ,0,0,0.121120416141896,-0.154927268249334,0,0,0,0,0,0,0,0,0,0.166631529735312,0,0.0833379713415636,0,0,0,0,0,0,0,0.232152927857855,0,0,0,0,0.168730203371455,0,0,0,0,0,0,0,0,0,0,0.20441174253385,0,0,0.0497263436473469,0,0.119763873821099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0262475014479114,0,0,0,0,0,0,0,0.0934045619769876,0,0,0,0,0,0.0114117754299545,0,0.601646635296223,0,0,0,0,0,0,0.157371243601313,0,0,0,0,0,0,0.0275182351522144,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0240479861257366,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980855450073938,0,0,0,0,0,0,0,0.088240933468736,0.0256738456813808,0.190569474540706,0,0,0,0,0,0,0.0704693810618562,0.15899458628178,0,0,0,0.0772626154830989,0,0,0,0.0235812461550174,0,0,0.0873512381337806,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.155898720947661,0,0,0,0,0,0.143045443625504,0,0,0,0,0,0.0885749984455459,0,0,0,0.0263206408132198,0,0,0,0,0,0,0,-0.0718654547344773,0,0,0,0,0.0243227858479485,0,0,0,0,0,0.00876329417177256,0,0,-0.0161661429981042,0,0.000600174677728795,0,0.0448193600145438,0,0,0,0,-0.0337329507065509,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105801994958207,0,0,0,0.013759768170534,0,0,0,0,0,0.0147312106784577,0,0,0,0,0,0,0,0,0.0263841719018193,0,0.132184334000168,0.198831749961089,0.048469094472072,0,0,0.00874818778977365,0,0,0,0,0.156362611481696,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189870619420504,0,0,0,0.0803890196781155,0,0.0251806333816238,0.11122116553173,0,0,0.130528847197167,0,0,0,0,0,0,0,0,0,0,0,0,0.000639389989551793,0,0.0464719237842211,0.087110193921359,0,0,0,0.0327849657755289,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0146924665784441,0,0.118818137422902,0,0,0,0,0.00442478446373364,0,0,0,0,0,-0.00875555856198846,0,-0.0503450165446391,0,-4.33680868994202e-19,0,0,0,0.114451215248359,0,0,0,0,0.0854906088277554,0,0,0,0,0,0,0,0,0,0.105047981337074,0,0.0237414178587638,0,0.115516687334631,0,0,0,0,0,-0.0201629063248416,0,0,-0.00654727059581842,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789001932171483,0,0,0.0211329827747005,0,0,0,0,0,0.20035954874487,0,0,0,0.155804879048068,0,0,0,0,0,0,0,-3.46944695195361e-18,0.129665056285446,0,0.0487991929950015,0,0,0,0,0.00807904104014479,0.0448702721364113,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130377961247922,0,0,0,0.0203039756029886,0,0,0.146402444038538,0,0,0,0,0.0976733496658464,0.000183036083948896,0.0244441101653295,0.114067908161893,0,0,0,0,0,0,0.0582950085111257,0.0805386366840081,0,0,0.000696573028064155,0,0,0,0,0,0,0.0877673221777834,0,0,0.0468960581290082,0,0,0,0,0,0
X002426.SZ,0,0,0.0503769413686235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637851238613401,0,0,0,0.233229878371515,0,0,0,0,0.26770444711507,0,0,0,0,0,0,0,0,0,0,0,0,-0.242432132503926,0,0,0,0,0,0,-0.0288370581843586,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.103858198732322,0,0,0.333226187012928,0,0,0,0.0851282546717081,0,0,0,0,0,0,0,0.0793195010697922,0,0,0,0,0.0709301739612918,0.070127692241764,0.364552176315986,0,0.0276931331829864,0,0,0,0,0,0,0,0,0,0,0.144460484669537,0,0,0,0,0.0125476233595082,0,0,-0.019604913629565,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.117717059103934,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.0157967027233538,0,0,0,0.051007711610223,0.0477845475648154,0.0410801511173076,0,0,0,0.150985912277499,0,0,0,0.0230370085069947,0,0,0,0,0.0962743575603038,0,0.0166037461373341,0.0531516332606497,0,0,0,0,0.0315821914004814,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0639950097832636,0,0,0,0,0,0,0,0.106936282333235,0,0,0,0,0,0,0,0.1439333674022,0,0.271587819446553,0,0,0,0,0,0,0,0,0.486343276074955,0,0,0,0,0.170128007835694,0,0,0,0.0299569661083385,0,0,0,0,0,0.0136828077786854,0,0,0,0,0,0
X600522.SH,0,0,0.033748093341258,-0.067764073826087,0,0,0,0,0,0.00219398683564182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304519819789479,0.374966428936499,0,0,0.331846496104435,0,0,0,0,0,0,0,0,0,0,0,0.108661837317966,0,0,0,0,0,0,0,0.153974821258699,0,0.0949434215720637,0.0435692085684477,0,0,0,0,0,0
X002508.SZ,-0.026147101024646,0,0.352680440541172,0.0498138639506832,0,0,0,-0.139822833916705,0,0,0,0,0,0,0,0,-0.0465575445136016,0,0,0,0,0,0.0840292331075356,0,0,0,0,0,0.0485049853977337,0,0,0,0,0,0,-0.0383314146860088,0,0,0,0,0,0.0668352608518004,0,0,0,0,0,0,0,0,0,0.0254320539894234,0,0,0,0,0,0,0
X600566.SH,0,0,0.342166621998663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225218767651457,0,0,0,0,-0.119562447063929,0.170402840136589,0,0,0,0,0,0,0,0,0,0.0421956816065664,0,0,0,0,0,0,0.0964546495177114,0,0,-0.0703865484102806,0,0.0101150659560212,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.0249001024024686,0,0,0,0,0,0,0,0,0,0,0.0232780478621736,0,0,0,0,0,0,0.0580480118852616,0,0,0,0,0,-0.0535515312266718,0,0,0,-0.0306334477506539,0,0,0,0,0,0,0.0109943743280885,0,0,0,0,0,0,0,0,0,0.0435429389027185,0,0,-0.105392088875462,0,0,0,0,0,0
X000981.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.1733317991171,0,0,0,0,0,0,0,0,0,0,0,0.212698847320742,0.215116239547131,0,0,0,0,0,0,0,0,0,0.0586131440680484,0,0,0,0,0,0,0,0.220142548808555,0.0274255992714615,0,0.14518755291904,0,0,0,0.499873316309798,-0.063237090253736,0,-0.0219470490465653,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103930780677559,0,0.019820733433362,0,0.0724503556646829,0,0,0,0,0,0,0,0.241544042683392,0,0,0,0.274203652420113,0,0,0,0,0,0,0,0.152384204787063,0,0,0.134837267587579,0,0,0,0,0.106461890110276,0,0,0,0,0,0.0939113088317538,0.249801471282919,0,0,0,0,0
X000869.SZ,0,0,-1.73472347597681e-18,0,0.18366891761987,0,0,0,0,0,0,0,0,0.0809358052002744,0,0,0.079225894793768,0,0,0,0,0,0,0.0454213629050833,0,0,0,0,0.0733642622546081,0,0.0301703498030389,0,0,0,0,0,0,0.0958344552353711,0,0,0,0,0.0687696723979687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300115.SZ,0,0,0,-0.0657475674202099,0,0,0,0,0,0,0,0,0,0,0,0,0.15384537003711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924109063011278,0.289086597599602,0,0.00696631667025759,0.123770347677537,0,0,0,0,0,0,0,0,-0.0791758759657368,0.0372275658385505,0.123746308156327,0,0,0,0,0
Change_TY3M,0,0,-0.0369434622906553,0.073250881180782,0,-0.0900886552702181,0,0,0,0.00327033894833032,0,0,0,0,0,0,0,0,0,0,0,0,0.0236337475812507,0,0,0,0,0,0,0,0.0203866020489409,0,0,0,0,0,0,0,0,0,0,0.0136751397052392,0,0,-0.0166279523797853,0,0,0,0,0,0,0,-0.06358557465851,-0.0267736498024305,0,0,0,0,0
Slope,0,0,-0.180597612373744,0,-0.168045599062474,0,0,0,0,0,0,0,0,0,0,0.202757303101285,0,0,0,0,0,0,0,0,0,-0.126743184762011,0,0,0,0.0392811712841976,0,0,-0.207502524577408,0,-0.454934335385339,0,0,0,-0.548379217053749,0,0,0,0.279406129714006,0,0.353854397732632,0,-0.137411633829336,0,0,0,0,0,0.599582033125706,0,-1.06813631011027,0,0,0,0
TED,0,0,0,0.0721473138900141,0,0,0,0,0,0,0,0,0,0,0,0.197349626594373,0.319355070054102,0,0,0,0,0,0.0718449569327878,0,0,0,0,0,-0.236259371887702,0,0,0,0,0,0,0,0,0,-0.0328298332004562,0,0,0,0,-0.192077984442168,0,0,0,0,0,0.205259147290465,0,0.455699049796408,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.130279466174466,0.0416287653865702,0,0,0,-0.149872347380446,0,0,0,0,0,0,0.261102481558363,0.0121933127001511,0,0,0,-0.0881190551438126,0,0,0.0331885752468413,0,0,0,0,-0.0925363349166668,0,0,0,0,0,0,-0.180031443592123,0,0,0,0,0,0,0,0,0,0,0.0350253153255495,0,0,0.0271211788785039,0,0.0334772105785055,0.0110342759437891,0,0,0,0,0,0
MKreturn,0,0,0,-0.0366282362103138,0,0,0,0,0,0,0,0,0,0,0,-0.0161960409816192,0,0,-0.0481526350016533,0,-0.0235998975705025,0,0,0,0,0,0,0,-0.0731015770904921,0,0,0,-0.0259520514663508,0,0,0,0,0,0,0.028732952915655,0,-0.0371169681784226,0,-0.172469921519901,0.0343205834621729,0,0,0,0,0,0,0,0.0111278457845139,0.0582055994479057,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302995125098776,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0400210363576916,0,0,-0.0160002147562791,0,0,0,0,0,0,0,0,0,0.0165052306023433,0,0,0,-0.0451626791782841,0.016592865008176,0,0,0,0,0,0,0,0,-0.0171589915600455,0,0,0,0,0,0,0,0,-0.0705643141961659,0,0,0.0167707422940293,0,0,0.0477639714437891,0.045479010729128,0.128837119494907,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00155149766392026,0,0,0,-0.00569491033417956,0,0,0,0,0,0.00222872107809159,0,0,0,0.00445771853508289,0,0,0,0,0,0,0,0,0,0,0,0.00241034068777592,0,0,-0.00225550950384578,0,0,0,0,-0.00359357277119824,0,0,-0.000835182415708397,0,0.00386653276216474,0.01382235827352,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0228246590496626,0,0,0,0,0,0,0,-0.00734742000569015,0,-0.0390221014873877,0.0282444998469247,0,0,0,0,0,0,0,0,0.0121153234355596,-0.0113798501125288,0,0,0,0.0089746070206468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186090459917636,0,-0.0305695749016881,0,0,0,0,0.0587341444467877,-0.0477666262077457,0,0,0,0,0,0
