,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600271.SH,X600066.SH,X600741.SH,X002241.SZ,X600118.SH,X000100.SZ,X002236.SZ,X600031.SH,X600372.SH,X002292.SZ,X002475.SZ,X002074.SZ,X000559.SZ,X600177.SH,X002506.SZ,X300003.SZ,X000157.SZ,X000338.SZ,X300124.SZ,X002456.SZ,X002085.SZ,X002007.SZ,X000050.SZ,X002180.SZ,X002426.SZ,X000869.SZ,X600867.SH,X002294.SZ,X002249.SZ,X600089.SH,X002508.SZ,X000981.SZ,X002465.SZ,X002049.SZ,X600498.SH,X002179.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.127110946715669,0.0821230137549326,0,0,-0.0230645397397641,0,0,0,0,0.0232957203422052,0.217778544708683,0,0.0628057827112422,-0.0782532149453578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550747160321778,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.100803106698304,0,0.109623851628547,0,0,0.0103312109483422,0,0.127081709557035,0,0,0,0.02548555265267,0,0,0,0.0587882950803386,-0.0111880415779221,0,0,-0.00919993354846511,0.0233074054069219,0,0,0,0,0,0,0.0417359252435635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394518012518313,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0311538592418349,0,0,0,0,0,0.0490748665462405,0,0.0666397827919649,0,0,0.126197547475874,0,0,0,0,0,0,0.0292532025628091,0,0,0.00758321560231336,0,0,0,0,0,0,0,0,0,0,0,0.0183655665428275,0,0,0,0,0,0.00198462090079179,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.273322482239851,0,0,0,8.67361737988404e-19,0.0740957633991888,0,0,0,0,0,0,0,0,0,0,0.0511920772966421,0.0356547733996099,0,0,0,0,0.0321210075503888,0,0,0,0,0,0,0.042018840535631,-1.73472347597681e-18,-0.0120976782697866,0.0688147179307833,0,0,0,0,0,0,0.0318214483383013,0,0,0.0202552738777194,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.701005047892561,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0271394405726667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100498113980596,0,0,0,0,0,0,-0.0487549521903549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406221764842372,0.0162270270621047,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0772334672977978,0,0,0,0.0521591494639804,0,0,0,0,0,0,0.107628393870413,0,0,0.0369521656116935,0,0,0,0,0,0,0,0.0626504759496799,0,0,-0.0325447608496664,-0.0309092311360373,0,0,0,0,0,0,0,-0.0293222609653381,0,0.010124242747386,0,0,0,0,-0.00334729417372026,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200542682136051,0,0,0,0,0,0,0.143354103918812,0,0,0,0,0.113826435084915,0,0.0766329321514736,0,0.0221193155937251,0,0,0,0,0,0,0,0,0,0,0.149542802006964,0,0,0,0,0,-0.045901343262995,0.0401948734196572,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.283463931683845,0,0,0,0,0,0,0.0918796386055217,0,0,0,0,-0.0708523950343223,0,0,0,0,0,0.0461509915140707,0,0,0,0,-0.00811921718487339,0,0,0.0230756967840051,0,0,0,0,0,0,0,0,0,0,0.0700086105444408,0,0,0,0,-0.0109316395706018,0.0309567003529431,0,0,0,0,0,0
X000063.SZ,0,0,0,0.187539099900518,0,0,0,0,0,0.0121414937626308,0,0,0,0,0,0.0228132176461637,0,0,0.0337464778108134,0,0,0,0.0111573931189012,0,0.079922886609226,0,0,0,0,0,0,0.0289619676819804,0,0,0.00939832359980714,0,0,0,0,0,0,0,0,0.0781956719187392,0,0.0799017888542643,0,0,0.0769446672937868,0,-0.0197997096611674,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.112583960109665,0,0,0,0,0.0237658175437642,0,0,0,0,0,0,0,0,0,0.0839646513076208,0,0,0.0410553234166877,0,0,0.0255202857318374,0,0,0,0,0,0,0,0,0.100167845441452,0.0707322022619966,0,0,0,0,0,0,0,0.0262953739732024,0,0,0,0,0.0144024933532239,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256340261809177,0,0.0978204630651834,0,0,0,0.0973313943203638,0,-0.0121112356158243,0,0,0,-0.0346322305908116,0,0,0,0.0231193836165046,0,0.100783395332455,0,0,0,0,0,0,0,0,0.0254899159671544,0,0,-0.0599349134813346,0,-0.0243171782044225,0,0,0,0,0,0,0
X000568.SZ,0,0,0.148318421514895,0,0.0986529993445203,0,0,0,0,-0.0453983449314987,-0.137203520372495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687029329498954,0,0,0,0,0,0,0,0,0.0256139370424786,0,0,0,0,0,0,0,0.149138372147934,-0.106084722456513,0.233901433540296,0,0,-0.0606483828719233,0,0.0125619828422402,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202982682316417,0.149960955812291,0.0857350989693077,0,0,0,0,0,0,0,0,0,0.121364573606398,0,0.0667113363685151,0,0,0.0226369158716892,0,0,0,0,0,0,0.116221733490432,0,0,0.147362161819801,6.93889390390723e-18,0,0,-0.0399167115900532,0.0359297564918899,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121860046860246,0,0.0538591455460131,0,0,0,0,0,0.0969640125947437,0,0,0,0,0,0,0.0108018786732841,0,0,0.0855306844326434,-0.0561493465181035,0,0,0,0,0,0,0,-0.18514690262709,0,0.0374095046303161,0,0,0,0,-0.0211208130645468,-0.0407935200340679,0,0,0,0,0,0
X600741.SH,0,0,0,0.0435266060895558,0,0,0,0,0,0,0,0,0.093179862876001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242920912533072,0,0,0,0,0.0639250586197138,0,0,0.0916030946421729,0,0.110243132953648,0,0,0,0,0,0,0.144380146212769,0,0.0337981619590092,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.161115816142852,0,0,0,0,0,0,0,0,0.226617398288496,0,0,0,0,0,0,0,0,0,0,0,0,0.0548260505490099,0.0281214993997349,0.255535145961408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543033560149006,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0671635659610737,0,0,0,0.0462067042592471,0,0,0,0,0,0,0,0.0377090461759928,0.106286655728832,0,0,0,0,0.116372845625328,0,0,0,0,0.00154672319838645,0,0,0,0,0,0,0,0,0,0,0,0.110844376259034,0,0.0856609653238026,0,0,0,0,0.0228498674053171,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.27013019505709,0,0,0,0,0,0,0,0,0.0272451771647704,0,0,0,0,0.0434518028617277,0.0999939411486231,0,0,0.00136316131300613,0,0,0,0,0,0,0.0461792135395576,0,0.0405276501138501,0,0,0,0,0,0,0,0,0,0.0136998103477923,0,0,0,0.0609509036773552,0.0210049587381541,0,-0.0160680339502608,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0785476477603965,0,0,0,0,0,0.0336531488319831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12662614978484,0,0,0,0,0,0,0,0.142006602837502,0,0,0,0.0137536376324318,0,0,0,0,0,0,0,0,0,0,0,0,0.134695162890006,0,-0.0169714879386645,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.114875680180739,0,0,0,0.0202717844700525,0,0,0,0.0139109603560107,0,0,0,0.0383504085992465,0.0983909859855776,0,0,0,0,0.0626419548032979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983346726067336,0,0.0606394962681585,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.132274840710689,0,0,0,0.141218653070278,0,0,0,0.489996768220738,0,0,0,0,0,-0.230135136789695,-0.0340686626612705,0,0,0,0,0,0,0,0.021027440477446,0.306526797056363,0,-0.0639579335076629,0,0,0,0,0,0.0276640009452658,0,0,0,0,0.0331698308742827,0,0.0330797651663839,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.0624878880595805,0,0,0,0,0,0,0.0267271876569389,0.0906249931463155,0,0.0868558909356674,0,0,0,0,0,0.0409119719378518,0,0.0518544173495327,0.152465127527519,0,0,0.0741664704050807,0,0,0,0.265298216513215,0,0,0,0,0,0.0402234702553894,0,0,0.0542763058373574,0,0.158908613850187,0,0,0,0,0,0.152250635986144,0,0,0,0,0,0
X002475.SZ,0,0,0,0.108796518113537,0,0,0,0,0.327294225533448,0.0102407278407635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860940642223171,0,0,0,0,0,0,0.0417105315694665,0,0,0,0,0,0,0,0.0318152920885405,0,0,0,0,0.0467264906167049,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859557195630867,0,0.021671208260853,0,0,0,0.785844731990607,0,0,0,0,-0.063024244952065,0.0456120060978859,0,0,0,0,0,0,0,0,0.10117114682409,0,0,0,0,0.0285570434984781,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168427783112413,0,0,0,0,0,0.171358212359302,0,0.0775351913966802,0,0,0,0,0,0,0,0.085410228731588,0,0,0.0603250703506522,0,0.107634188133969,0,0,0,0,0,0,0,0,0.11194542664536,0,0,0.19014584160255,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.00226756771991315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695381982057451,0,0,0,0.030032242060352,0,0.110106145234739,0,0,0,0,0,0,0,0,0.0502694776526991,0,0.054177189220541,0.0523564979586302,0,0,0,0,0,0,0,0,0.102320328695372,0,0,0,0,-0.0522673975429302,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575681732461832,0.246839095104628,0,8.67361737988404e-19,0,0,0,0,0,0,0.154992771483916,0,0,0,0,0.106472771947362,0,0,0,0,0.318012049028371,0,0,0,0.0619997719715534,0,0,0,0.11760084870136,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162571651547971,0,0,0,0,0,0.15022686118985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310366995927375,0,0,0.114577112296681,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241578038792576,0,0.0151550991058905,0.0276521887568178,0.0255229736781925,0.216158598324441,0,0,0,0,0,0.0890389249147673,0,0.0859554835713697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156973860487885,0,0,0,0,0,0,0
X000338.SZ,0.0655810994821771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472974338790769,0,0.129561540489414,0.171413701098242,0,0,0,0.00988297117179369,0.00536827803124337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166805787248546,0,0.0709855332567473,0,0,0,0,0,0.0192203294797673,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139382940972164,0,0.10600101683204,0.149666960731349,0,0,0,0,0,0,0,0,0,0.0546965458045771,0.12956355060973,0,0,0,0,0,0,0,0.0228200781763996,0,0.0641462561332876,0,0,0,0,-0.0200129120237017,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160332530452718,0.00209391987031059,0,0,0,0.00485857660040534,0,0,0,0.230120732337246,0,0,0,0,0,0,0,0,0,0.144278455626681,0.146293712285292,0,0,0,0,0,0,0,0,0,0,0,0,0.183605478097617,0,-0.0249870576472491,0.0306516764701565,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,-0.041041123718764,0,0.0809961841135547,0,0,0,0,0,0,0.11381476968106,0,0,0,0,0.0712429025069172,0,0,-0.0383720614243191,0,0,0,0,0.0477282954675338,0,0,0.0573653055431748,-0.0155177791168792,0,0,0,0,0,0,-0.223836740031174,0,0,0.0731921930885682,0,0,0,0,0.0033249739837438,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0371173919111984,0.186110168944621,0,0,0,0,0,0,0,0.0593107020476797,0,0,0,0,0,0,0,0,0.00206131507820879,0,0,0,0,0,0,0,0,0.070594586838522,0,0,0,0,0,0,0.161113888416408,0,0,0,0,0,0,0,0,0,0.135107589831541,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323459806331335,0,0,0.189569271930351,0,0.06967142724084,0,0,0,0.0854768942305919,0.394976861684814,0.126888239588782,0,0,0,0.0662877952427976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.148203526602475,0,0,0.197346630905379,0,0,0,0,0,0,0,0.0364395249640652,0,0,0,0,0,0,0,0,0,0.205660359822892,0,0,0,0.0240842823067406,0,0,0,0,0,0,0,0,-0.0832701752581866,0,0,0,-0.228322801292678,0.525191323955376,0,0,0.139337890406325,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0400037033284179,0,0,0,0,0,0,0,0,0,0,0,0.0269119536656099,0,0,0.232402942365089,0,0,0,0.0638749652874655,0.298524217219019,0,0,0,0,0,0,0,0,0,0,0.101350470629395,0,0,0.0676239494950513,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955531124316023,-0.213204009810606,0,0,0,0,0,0
X000869.SZ,0,0,0,0.316396481847388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408311502849473,0,0.00845794694886974,0,0,0.105524331290322,0,0,0,0,0,0,0.0140901409630996,0,0,0,0,0,0,0,0,0,0,0,0.0641685490077151,0,0.0401364807024279,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489580829349825,0,0,0,0,0.0161024580792945,0,0,0,0,0,0,0.0643212602070311,4.33680868994202e-19,-0.0036310815553259,0,0,0,0,0,0,0,0,0,0.0892394244816792,0,0,0.00293575744975505,0,0.0297371291470227,0.00662105089331272,0,0,0,0,0,0
X002294.SZ,0.0661538829353687,0,0,0.0569097093140422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128925856902317,0,0.030310920321781,0,0,0,0,0.118718262485551,0.00203620408993655,0,0,0,0,0,0,0,0,0.0169344706010795,0,0,0,0,0,0,0.0359647216733937,0,0,0,0,0.121537022848064,0,-0.00792983166658221,0,0,0,0,0,0,0
