,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X601799.SH,X000800.SZ,X002007.SZ,X002074.SZ,X600183.SH,X002463.SZ,X000066.SZ,X002028.SZ,X300142.SZ,X600702.SH,X002180.SZ,X002456.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.0645001607140309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180273673213159,0,0,0,0.141504069794873,0,0,0,0,0,0,0,0,0,0,0.0369973661616727,0,0,0,0,0,0,0,0,0,0.0671786461971751,0,0,0,0.0511644924353286,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.331116078884006,0,0,0,0,0,0,0,0,0,0,0,0.0175788549955316,0,0,0.0265310372955741,0,0,0.0741806109776372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00770842537145273,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.333475806982398,0,0,0,0.0155808310884602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394998015907598,0,0,0.0370270497068291,-0.204736265880007,0,0,0,0.0143094463598555,0,0,0,0,0,0.0560561942784141,0,0,0,0,-0.0665500974875725,-0.0337151718859011,-0.0241808790244013,0,0.00917298362359491,0,0,0,0,0,0,0
X000725.SZ,0.0787563859318148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418068257986538,0,0,0,0,0,0,0.347081740256241,0,0,0,0.0206731488536748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649609473206575,0,0,-0.0085795518087802,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.109140912090881,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134033234920655,0,0,0,0.180137366247612,0,0,0,0,0,0,0,0,0,0.15348449613012,0,0,0,0,0,0.192224997111446,0,0,0,0,0,0,0,0,0.054617057437238,-0.0612284557913628,0,0,0,0,0,0
X000625.SZ,0,0.559601890659625,0,0,-0.027524272135224,0,0,0,0,0,0,0,0,0,0,0,-0.0325373704421583,0,0,0,0,0,0,0,0,0.0338976560891084,0.157557644601796,0,0,0,0.208036109293648,0,0,0,-0.152659615169765,0.719225974608363,0,0.051320716605727,0,0,0,0,0,0,0,0,0,0,0.0588103972788104,0.0688186437295073,0,-0.033983662195435,0,-0.138108658620412,0,0,0,0,0
X000596.SZ,0,0,0,0.399983093500642,0.0439835875112789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959491640935522,0,0,0,0.0360473769209105,0,0,0,0,0,-0.0157561267507752,0,0,0,0,0,0
X002371.SZ,0,0,0.121364668443297,0.0480179838473321,0,0,0.0137052701179322,0,0,0,0,0,0,0,0,0.153289237327189,0,0,-0.16079364760391,0,0,0,0,0,0,0,0,0,0.460885106025156,0,0.119775135744651,0,0,0.133724169680557,0,0,0,0,0,0,0,0,-0.026698768265198,0,0,0,0,0.119843037803221,0.0686343580405548,0,0,-0.0591506782981212,0.0368342928040926,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0980074717362779,0,0,0,0,0,0.175324587594771,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.133337781618013,0,0,0.00736336783314803,0,0.17682777794924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230730535963203,0,0,0,0,-0.0469873587798295,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.00431813665558885,0,0.0198551368964149,0,0,0,0,0,0,0.0164388152155172,0,0,0.303707889431437,0,0,0,0,0,0,0,0.0120042552501412,0,0,0,0,0.276932407702517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320804398222694,0,0,-0.011429208264818,0.0180255414899723,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294471415782304,0.0196635799296588,0,0,0,0,0.0519485391169058,0.173498046199851,0,0,0,0,0,0,0,0,0,0,0.112202718432865,0,0,0,0,0,0.0456540461989105,0,0,0,0,-0.00162642900566896,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0337151632114269,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,-0.0934961258454755,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322368278643949,0,0,0,-0.112363346265872,0,0,0,0,0,0,-0.0140430243840189,0,0,0,0,0,0,0,0.0631339292121942,-0.107106359238387,0.0529302675663077,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0217319053047111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189384364308335,0,0,0,0,0,0,0,0,0,0.131920226404528,0.0684507493669765,0,0,0,0.1594271132366,0,0,0.0266901175353154,0,0,0,0.377746975710421,0,0,0,0,0,0.0748586279323732,0,0,0,0,-0.00213389956074632,-0.0191218195781468,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225738267967222,0,0,0,0,0.0544709588727747,0,0,0,0,0,0,0.0837908579220785,0,0,0,0.0555514005315409,0,0,0.027352829949374,0,0,0,0,0,0.0226035975477872,0,0,0,0.0754233569017976,0.113119410002849,0,0,0,0.00341535346575543,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564823464767642,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0837563459338803,0,0,0,0,0,0.122500964899349,0,0.0304189609497692,0.115868527126787,0.0178726391373964,0,0,0.0716728997529425,0,0,-0.0142595578132733,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0443796598392382,0,0,0,0,0.217849416991015,0,0,0,0,0,0,0.152589450635912,0,0,0,0.0290159103784053,0,-0.0733786223646615,-0.0153601382572102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742300732178095,0,0,0,-0.00303458704994167,-0.035253959955342,0,0,0,0,0,0
X002236.SZ,0,0,0.0884467787293667,0,0,0,0,0,0,0,0,0,0,0,0.0645143962366036,0.0731249569747671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146360071839339,0,0,0,0,0,0,0,0,0.247004411872797,0,0,0,0,0,0,0,0,-0.000704180105669821,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.162087000205734,0.0612130759343051,0.137873702147119,0,0,0,0,0,0,0.0341358095950344,0,0.030755747815535,0,0,0,0.0474254546997226,0,0,0,0,0,0,0,0,0,0.0259038157390154,0,0,0.0387894859977578,0,0.00945633865144661,0.0593775244073202,0,0,0,0,0,0,0,0,0.0119860328011133,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255870743115177,0,0,0,0.0464414696264832,0.286100337058551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211571221979061,0,0,0,0.189485699811034,0,0,0,0,0.0281776960071189,-0.0459326476509964,0,0,0,0,0,0
X002241.SZ,0,0,0.0109300988699089,0,0,0,0,0,0,0,0,0,0,0,0,0.166090903048438,0,0,0,0,0,0,0.0266491007363267,0,0,0,0,0,0,0,0,0,0,0.0420479548608369,0,0,0.0418348251349115,0,0,0,0.113995096166016,0,0.0701251388178293,0,0,0.174739795067036,0,0.075256369943495,0,0,0,0,-0.0191461949129023,0,0,0,0,0,0
X600741.SH,0,0,0,0.0657401743525808,0.116113795403562,0.0490972618736907,0,0,0,0,0.0888567251616878,0,0,0,0,0.23381838101217,0,0,0,0,0,0,0,0,0,0,0.023440646380475,0,0,0,0,0,0,0,0,0,0,0,0.12106577794008,0,0,0,0,-0.0321515027616444,0.087567291452798,0,0,-0.0396654684296707,0,0,0,0.00863394861147701,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0557423186981792,0,0,0,0,0,0,0,0,0,0,0.46549333749319,0.125922496894291,0,0,0,0,0,0,-0.00887271018429214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451544313983927,0,-0.0209990105166468,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.109883965850401,0,-0.0400519200104283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200449048633001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033628466701926,0,0,0,0,0,-0.002530553399908,0,0,0.373344374983174,0.269854533493661,0,0,0,0,-0.00248463003980097,0,0,0,0,0,0,0
X600584.SH,0,0,0.109576049207717,0,0,0,0.0211671068019395,0,0,0,0,0,0,0,0,0,0,0.057064577528971,0,0,0,0,0,0,0,0,0,0,0,0.141187599660374,0,0,0,0,0,0,0.124212416815537,0,0,0,0,0,0.069806493659701,0.0553657083251828,0,0,0,0,0.00896808291122857,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0522512617530645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376195661794095,0,0,0,0.140357323875429,0,0,0,0,0,0,0,0,0,0.00369162786274058,0.0696437531353996,0,0,0,0,0.0824595009741043,0,0,0.0288161130485138,0,0,0,0,0,0.0201197949347057,-0.0645044497755314,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192976330648195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020991146111045,0,0,0,0,0.105744937314485,0.0443896064830897,0,0,0.0863394316860068,0,0,0.0134474761766767,0,0,0,0.000932749170478948,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246710440182182,0,0,0,0,0,0,0,0.390306626221252,0.129859144662624,0,0,0,0,0,0,0,0,0,0.170119576923461,0,0,0,-0.228413026301709,0,0,0,0,0.536383273615168,0,0,0.143760207793486,0,0.179677512661025,-0.0320196193450698,0,0,0.0409901499260557,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563225586136578,0,0,0,0,0,0,0,0,0,0,0.0739696857822893,0,0,0,0,0,0,0,0.0303578072300187,0,-0.114845094062752,0,0,0,0,-0.115890335086658,0,0,0.202153565082428,0,0,0.0931478876345444,0.10883952149057,0,0,0.0685136859858411,-0.0955943144121965,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0252462426455217,8.67361737988404e-19,0,0,0,0.140674971817818,0,0,0,0.0160096832804024,0,0,0,0,0,0,0,0,0,0,0.0289516227530917,0.131691395854159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733730380535656,0,0,0.0131425115462959,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136034306910533,0.0353519289018631,0,0,0.169534136725555,0,0.00431351813370233,0,0,0,0.0361605807657034,0,0,0.0693658589160152,-0.0368367769001589,0,0,0,-0.140011549675299,0,0,0,0,0,0,0,0,0,0,0,0,0.11357462327759,0,0,0,0,0,-0.00534971784644113,8.67361737988404e-19,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110457154498843,0,0,0,0,0.199985777996759,0,0.133437047116764,0,0,0,0,0,0,0.0230403674778621,0,0,0,0,0,0,0,0.0710576511533969,0,0,0,0,0,0,0.11755359125712,0,0.0448324291316527,0.0200978237696296,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956097694983861,0,0,0.034584414671301,0,0,0,0,0,0.104003860430184,0,-0.0122778350203845,0,0,-0.0566367772297794,0,0,0,0,0,0,0.112367374789491,0,0,0,0,0,0.020422423250138,0.240530783639063,0,-0.0378937943067732,0,0,0.152783659397718,0.0757346314240771,0,0.0142428102608908,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.011373255794006,0,0,0,0,0,0,0,0.233476544807646,0,0,0,0,0,0,0,0,0,0,0,0.278304827948106,0,0,0,0,0,0,0.19340873210574,0,0,0.2876641589188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326045773285983,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125287118916525,0,0,0,0,0,0,0,0,0,0,0,0.0398122250010587,0,-0.0267939860641801,0,0,0,0,0,0,0,0.206116512643323,0,0,0,0,0,0,0,0,0,0,0.180347097713112,0.169690855406662,0,0,-0.00064124733248302,0,0,0,0,0,0,0
X002028.SZ,0.0873213779690259,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0656457255961611,0,0,0,0,0,0,0.209536338744389,0,0,0,0,0,0,-0.0614079563519911,0.362124659321846,0,0,0.102464880535508,0,0,0,0,0,0,0.156904464618346,0,0,-0.0294328757089483,0,0,-0.201035458276744,0,0,0,0,0.0921738785119727,-0.082233546404316,0,0,0,0,0,0
X300142.SZ,0,0.310370273016231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405788238086376,0,0,0,0,-0.0423687538667881,0,0,0.150931045468765,0,0,0.24841842573886,0,0,0,0,-0.00535742351102975,0,0,0,0,0,0,0,0,0,0,-0.101587819343926,0,0,0.00395964070400277,0.00368699312493514,0,0,0,0,0,0
X600702.SH,0,2.40265883863153e-06,0,0,0.0672923493476159,0.402477279204457,0,0,0,0,0,0,0,0,0.157150301928854,0,0,0,0.11855014806176,0,0,0,0,0,0.154541546214588,0,0,0,0.267419178820715,0,0,0,0.10085656261301,0,0,0,0,-0.0366062354246234,0,0,0,0,-0.0464563822580374,0,0,0.0367538064013098,0,0,0,0,0,0.0473146772188661,-0.0492635143343363,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825842034931368,0,0.167913682052625,0,0.0640107536845219,0,0,0,0,0,0,0,-0.301071112559038,0,0,0,0,0,0.00226019017019723,0.0167939847603756,0,0,0,0,0.0337731732300858,0.210158738858838,0,0.287802123845513,0,0,0.016006548141601,0,0,-0.0443492515127741,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0830746072266976,0,0,0,0,0,0,0,0.0701334977348575,0.139338142460356,0,0,0,0,0,0,0,0,0,0,0.0292604104050552,0,0,0.0362506375401238,0,0,0,0,0,0,0,0,0,0,0,0.2821260978953,0.0403108846343,0.0528774014983035,0,-0.14905160681691,0,0,0,0,-0.0302028091082039,0,0.0299874911456701,0,0,0,0,0,0
X000921.SZ,-0.0459863124989847,0,0,0,0.0526286572531135,0,0.00500257728779681,0,0,0,0,0,0,0,0,0,-0.141366512823707,0,0,0,0,0,0,0,0,0,0,0,0.0453567750967938,0,0,0,0,0,0,0,0.0811771233835381,-0.00129498984294762,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295822396122524,2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.169653225353724,0,0,0,0,-0.0184781575209827,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.104213570179564,-0.308863268945855,0,0,-0.00197473872120072,0,0,0,0,-0.0214538843994223,0,0,0,0,0.066582465422446,0,0.412091496132198,0,-0.0211912549315561,0,0,0,0,-0.0385973653743408,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266148810304894,0,0,0,-0.346205013142895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202780044996709,0,0.0749763321490748,0,0.692328553698992,0,-1.26825429251599,0,0,0,1.56642218389254,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.104249659779164,0,0,0,0,0,0,0,0,0.119559344036507,0,-0.114130136357427,0,0,0,0,0,0,-0.221913317904603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163532591231222,0.579389683654771,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.061622726892821,0,0,0,0,0.0785213525218183,0,0,0,0,-0.0892498425414832,0,0,0,0,0,0,0,0,0,-0.124129456623044,0,0,0,0,0,0,0,0.156914944257977,0,0.0456268303823277,0,0,0,0,0.107090112639585,0.0411576019376888,0,0,0,0,0.0224611940373448,0,0,0.047848251629161,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0827932834464149,0,0,0,0,0,0,0,0,0,0,0.0674770605249963,0,0,0,0,0,0,0,0,0,0,-0.0370816886189905,-0.0461807971448952,-0.0101804506271017,0.0159342780670431,0,0,0,0,0,0,0,0,0,0,0.0549258174511512,0,-0.0194344232304774,0,0,0,0,0,0,0,0,-0.0138583139667547,0,0.0184088323281598,0,0,0,0,0
MKvol,0.00307325342069761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000691695139944846,7.85045758421201e-05,0,0,0,0,0,0.000862593466917509,0,0,0,-0.000354299443159795,-0.000616003817262621,0,0.000640654167502825,0,0,0,0,0.000520702188579839,0,0,0,0,0,0,0,0,-3.02734386033158e-05,0,0,0,0,0,0,-0.00116391273335412,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00293637550480153,0,0,0,0,0,0,0,0,0,0,-0.00686822563565193,0,-0.00491898991201423,0,0,0,0,0,0,0,0,-0.00196042138063503,0,-0.000452730478750997,0,0,0,0,0,0,0,0.00138139446466182,0,0,0,0,0,0.00110343360283279,0,0,0,0,0,0,0,0,-0.00995131140927727,0.00783682815026798,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00089329297365763,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000138452164049043,0,0,0,0,0,0,0,0,0,-0.00208271672739465,0,0,0,0,0,0,0,0,0,-0.0027260188199367,0,0,-0.000835024986464908,0,-0.0136889566000494,0.009569169671415,0,0,0,0,0,0
