,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X000338.SZ,X002475.SZ,X600031.SH,X300003.SZ,X002236.SZ,X000063.SZ,X002008.SZ,X300124.SZ,X600809.SH,X601877.SH,X600867.SH,X600271.SH,X000596.SZ,X000625.SZ,X600066.SH,X002456.SZ,X600487.SH,X000100.SZ,X002294.SZ,X600566.SH,X000661.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X300136.SZ,X002007.SZ,X000981.SZ,X002508.SZ,X000977.SZ,X000050.SZ,X002180.SZ,X600177.SH,X600779.SH,X000869.SZ,X600498.SH,X600522.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.314838531464425,0,0,0,0,0.0565429174700182,0,0,0,0,0,0,0,0,0,0,0,0.0928223007010804,0,0,0,0,0,0,0,0,0,0,0.0513886195509981,0,0,0,0,0,0,0,0,0,0,0.015751147894554,0,0,0,0.0436277375100998,0.0559277318049192,0,0,0,4.33680868994202e-19,0.00858997586105165,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.343269080406024,0,0,0,0,0,0.108213332944736,0,0.188187582100995,0,0,-0.0117582871708569,0,0.150796066137547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750406461846085,0,0,0,0,-0.0292098112433566,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0910328946117166,0,0,0,0,0,0,0,0,0,0.191556376391155,0,0,0.0323177705901882,0,0,0,0,0,0,0,0,0.110263238463414,0,0,0.205151265183224,0,0.107445518471352,0,0,0,0,0,0,0.19722028520677,0,0,0,0,0,0,0,0,0,0,0,-0.0261080678549603,0,0,0,0,0,0
X000858.SZ,0.199659324089615,0,0,0,0.208248926157686,0,0.0875643981798241,0,0.150536394621167,0.126569604530247,0,0,0,0,0,0,0,0,0,0,0.0277460026018742,0,0,0,0.0764333046620066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127295002685897,-0.00772504434048464,0,0,0,0,0,0
X000651.SZ,0,0,0,0.106270853875336,0,0,0,0,0.309216681927396,0,0,0,0,0.0616794176099448,0,0,0,0,0,0.060674787745303,0.176584115574922,0,0,0,0,0,0,0.0653460267157599,0,0,0,0,0,0,0,0,-0.0376883122791545,0,-0.039701359657263,0,0,-0.104729853434308,0.10146864081917,0,0,0,0,0,0,0,0,0,0.0177818224700486,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.244431039339987,0,0,0,0,0,0,0,-0.0730807315821919,0,0,0,0,0,-0.0934365841538801,0,0,0,0,0,0,0.23474613549316,0.230980952944726,0.0398259238126708,0,0,0,0,0,0,0,0,0,0,0,0,0.0398304791873068,0,0,0,0,0,0,0.00746416108368212,0,0,0,0,0,0
X002304.SZ,0,0,0.0843913258269956,0.184503924782276,0,0,0,0,0.376674049181039,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0312335010982881,0,0.0438924703357197,0,0,0,0,0,0,0,0,0,0.0153595568930796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158880971834609,-0.0121505657726778,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693915748083279,0,0,0,0,0,0,0,0,0,0,0.24757453543471,0,0,-0.0546193525915957,-0.209472353357174,0.0582186881317629,0,0,0,0.0959994834368994,0,0,0,0,0.0845902209429426,-0.0172291614540797,0,0,0,0.016192376715933,0.0930956212850649,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.434188521700932,0,0,0.196487013389681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215311051399229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571777888292406,0,0,0,0,0,0,0,0,0,0.0116447188042265,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0572518706392832,0,0.231462261062395,0.0656961417220052,0,0.305569617554182,0,0,0,0.134427649924858,0,0,0,0,0,0,0,0,-0.0810647945727254,0,0,0.0651563814468077,0,0,0.0229042750256605,0,0,0,0,0,0,0,0,-0.00410064463862307,0,0,0,0,0,0,0,0,0.0547604542175413,0,0,0,0,0,0.00632282955236986,0,0,0,0,0,0,0
X600703.SH,0,0,0,-0.046475377857573,0,0,0,0,0,0,0,0,0,-0.215156862849222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489103160652465,0.148219564812315,0,0,0,0,0,0,0.0560887615690089,0,0,0,0,0,0.0997926482436224,0,0,0,0.179569367748899,0,0,0.0677993026907639,0,0,0,0,0,0,0,0.0157838387390235,0,0
X600741.SH,0,0.267908198021967,0,0.126776367033056,0,0,0.0798733310772664,0,0.11234719422275,0,0,0,0,0,0,0,0,0,0.0451132382126748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315637158254949,-0.0405620875484307,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742800254608079,0,0,0.0908916285466509,0,0,0,-0.0615013231094198,0,0,0.0532548789421526,0.199506951405136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14711870156221,0,-0.0987456013136417,0.171626132946194,0,0.0472828407892176,0,0,0.0106174140071845,0.0589943916667355,0,0,0,0.0127839318402644,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508883789303878,0,0,0,0,0,0,0,0,0,0.111735734952084,0.0647987919358451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497819429716353,0,0,0,0,0,0
X600031.SH,0,0.200035248758344,0,0,0,0,-0.0163171982692898,0,0,0.10633589030145,0,0,0.0879600390273416,0,0,0,0,0,0,0,0,0,0,-0.0662887149893323,0,0,0,0,0,0,0,0,0,0.130921884700757,0,0,-0.0318710282871753,0.0758382131511472,0,0.104991347752427,0,0,0.0629849788796068,0,0,0,-0.158737438527269,0,0,0,0.0577977528114819,-0.00766852812230288,0.00852219473895557,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499621576971402,0,0.0345748584481916,0,0,0,0,0,0,0,0,0.0211014331663396,0,0,0,0,0.272367011965027,0,0,0,0,0,0.00448944145592388,-0.00712450066313493,0,0.167911366148002,0,0,0,0,0,0.0191558134404289,-0.0247337721479369,0,0,0,0,0,0
X002236.SZ,0,0,0.38902963474577,0,0,0,0,0,0,0,0,0,0,0.0474372544093456,0,0,0,0,0.247431794529851,0,0,0.18080556875528,0,0,0,0,0,0.116171710489337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085888658969329,0,0,0,0,0,0,0,-0.00375974201372284,-0.00422407290638141,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342313356901859,0.139044657452732,0,0,0,0,0,0,0,0,0.245919866150901,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.106130918352583,0,0,0,0,0,0,0,0,0,0.302619691930312,0,0,0,0,0,0,0.130338671293127,0,0,0,0.0853776597600206,0,0,0,0,0,0.16015662770056,0,0,0,0,0,0,0,0.139852001770056,0,0,0,0,0,0,0,0,0,-0.0177992940644861,0,0,0,0,0,0,0
X300124.SZ,0,0.188595369987172,0,0,0,0.244305419854132,0,0,0,0,0.0136488521621879,0,0,0,0,0,0,0,0,0,0,0,0,0.0112207308190728,0,0,0,0,0,0,0,0,-0.238641659540668,0.0923588455714873,0,0,0.0348715244993088,0,0,0,0,0,0.181783426354599,0,0,0,0,0,0,0,0.0891421350931983,-0.0327185579882722,-0.0110086966035371,0,0,0,0,0,0
X600809.SH,0,0,0,0.248726333182245,0,0,0.118898127057495,0,0.134174635257496,0,0,0,0,0,-0.102794077701126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490979957197238,0,0,0,0,0.213267425042521,0,0,0,0,0,0,0,0.163547455845598,0,0,0,0,0,0,-0.0206030529366053,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0460756720356222,0.200348812038297,-0.228599995726805,0,0,0,0,0,0.148762281962651,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.145121639746993,0.125991876044628,0,0.0146893606845591,0,-0.151259800603454,0,0,0,0,0,-3.46944695195361e-18,0,-0.0210132039453681,0.292193399441537,-0.527560060929318,0.0595429577779623,0.0580879752431277,0,0,0,-0.100385595668265,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0214195604001686,0,0,0.153370493704479,0,0.280495000657048,0,0.0430040225061423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27928025827331,0,0,0,0.115259285524656,0,0,0,0,-0.0137339666007476,0,0,0,0,0,0,0,0,0,0,-0.0359959874464288,0,0,0,0,0,0
X600271.SH,-0.0713200906554136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845419754914034,0,0,0,0,0,0,0,0,0,0,0.114793342264642,0,0,0,0.0841503310743983,0,0,0,0.40831482360708,0,0.213398953216516,0,-0.0842473342494994,0,0,0,0.125897617449556,0,-0.0140361022775972,-0.0246930901173142,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,-0.0483637259872816,0,0.476858259804401,0,0,0,0,0,0,0,-0.0177599692560311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805523152854449,0,0,0,0,0,0.0726146601644783,0,0.134742319916486,0,0,0,0,0,0.0166789464872085,-0.0180689843897817,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.116985644523958,0,0,0,-0.0725587505362825,0.105227878645042,0,0,0.0577124585998219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012766178565486,0,0,0,0.140920136330429,0,0.0507615610786015,0,0.0088824058619484,0,0,0,0,0,0,0.184492238760467,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0868188317337863,0.0105941729380201,0,0,0.190153159835286,0,-0.0375677079813296,0,-0.00251856964673565,0.13276759583623,-0.0247733074412205,0,0,1.73472347597681e-18,0,0,-0.180944518386279,0.219818299251964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183547381753288,0,0,-0.122855498987442,0,0,0,0,0,0,0,0,0.0778519546527672,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.243328388104413,0,0,0.54566860957559,0,0,0,0,0,0,0,0.00414185808081798,0,0.0672765231406091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168556118311306,0.0497599633366006,0,0,0.0286307181653738,0.056274635268481,0,0,0,0,0,0.0651345461860842,0,0,-2.16840434497101e-19,0.00710493073987491,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.06730604348623,0,0,0,0,0,0,0,0,0.01079534796039,0,0,0,0,0,0,0,0,0,0.0715293706222325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318879903499342,0,0,0,0,0.158832876475411,0.496628819521947,0,0,-0.00684785302343355,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.191513698643716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571370507510732,0.198490436158521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185851540676877,0.00680401916201168,0,0,0,0.00938992178457312,0,0,0,-0.000894400745771792,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.367116959925961,0.0287667983836733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.09862595107201,0,0,0,0,0.276038866642677,0,0,0,0,0.100282183431162,0,0,0,0,0,0,0.175938141244031,0,0,0,-0.0212548963952233,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.302589804033619,0,0,0,0,0,0,0,0,0,0.189333934491025,0,0,0.0522952960573459,0,0,0,0,0.018485969953901,0,0,0,-0.0675261914633597,0,0,0,0,0.151732255350537,0,0,0,0.139835218882198,-0.0944884035398753,0.00376243163201771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278419336899844,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703697940397694,0,0.306099308386836,-0.210920831314241,0.12324902723788,0,0,0,0,0,0,0.38742327804532,0,0,0,0,0.0361568443417798,0,0.0401770518359133,0,0,0,0,0.117347971942487,0,0,0,0,0,0,0,-0.0166695626976893,-0.0102744865420767,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.125457976264119,0,0,0,0,0,0.215636118977344,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.347281617481579,0,0,0,0.141183625781278,0,0,0,0,0,0.0451871777742612,0.0479611488402419,0,0,0,-0.0502131281584224,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0578797799209384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140883908119281,0,0,0,0,0,0,0,0.07782885245173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122110017431787,0.0112975469700415,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.133750478588323,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970696391744107,0.286886734598872,0,0,0,0,0.0864638498223096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677398224375462,0,0,0,0,0,0,0,0,0.257814005518179,0,0,0,-0.00743840445619413,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0641299067073938,0,0,0,0,0,0,0,0,0.157760908439872,0,0,0,0,0.0701287955050924,0.0959345430402131,0,0,0,0,0,0,0,0,0.207883586718,0,0,0.0316901413241732,0,0,0,0.0224296490585291,0,0.218015984366314,0,0,0,0,0,0,0,0.152016170730805,0,0,0,0.0364090864297153,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,-0.00387406465389686,0,0,0,-0.143172050246862,0,0,0,0.296668976847565,0,0,0,0,0,0,0,0,0,0,0.0330383284777527,0,0,0,0,0,0,0,-0.0158168107055567,0.520603954272089,0,0,0,0,0,0,0,0,0.205737251563125,0,0,0,0,0.033665045415325,0,0,0,0,-0.0807255219805367,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0387838856247599,0,0,0,0,0,0,0,0,0,0,0.136376037480308,0,0,0,0,0,0,0,0,0,0,0,0.275306406242164,0,0.273055610583535,0,0,0,0,0.0596740364636521,0,0,0,0.131224989551966,0,0.0824773935209219,0,0,0,0,0,0,0,-0.0163523488172441,-0.0399265545601868,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1003287423017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213251397854428,0.150406748518689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486028769987505,0,0,0,0,0,0,0
X002508.SZ,0,0,0.0149683115263458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146422782356955,0,0.183105540670902,0,0.0167207773955936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21516833607825,0.0110574373878009,0,0,0,0,0,0,0,0.00185833618091767,0.0444402318630993,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132302334351924,0,0,0,0,0,0,0.375999769463572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152557056276478,0,0,0.0782370949397334,0,0,0.297753212340256,0,0,0,0,0,0,0,2.16840434497101e-19,-0.036456716390067,0,0,0,0,0,0
