,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600271.SH,X300003.SZ,X002007.SZ,X600703.SH,X000157.SZ,X002236.SZ,X300124.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X600776.SH,X600177.SH,X002371.SZ,X000977.SZ,X000066.SZ,X600498.SH,X300146.SZ,X600487.SH,X002506.SZ,X600183.SH,X600867.SH,X600066.SH,X000050.SZ,X600522.SH,X002129.SZ,X600118.SH,X002049.SZ,X600566.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0,0,0,0,0.187696295508917,0,0,0,0,0,0,0.207442267666575,0,0.0756292091330753,0,0,0,0.1860598436339,0.174331684957271,0,0,0,0,0,0,0,0,0.0568454162045001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079362546425076,0,0,0,0,0,-0.0312769381715026,0,0,0,0,0.0622758923923896,0,0
X600703.SH,0,0,0,0,0,0,0,0.0661567178351916,0,0,0,0,0,0.115211815566383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137045042133565,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0945350408040401,0,0,0,0,0.00419078110627092,0,0,0,-0.151990786489437,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.11430819800224,0.0595610247309711,0.100612177176203,0,0.0401741129545607,0.0459613060917719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137748163161349,0.0731557093366456,0.0673493213603247,0,0.052408640432383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905042213568213,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.349759777292211,0,0.00959261983423321,-3.46944695195361e-18,0.060222763326062,0,0,0,0,0,0,0,0,0,0.0419785106981238,0,0,0,0,0,0,0,0.0967895807651157,0,0,0,0,0,0,0.0865024436996411,0,0,0,0,0.0247050810282417,0,0,0,0.0480735380879473,0,0.044274324301883,0,0,0.0352684181401576,0,0,0,0,0,0,0,-0.0348988486966284,0,0
X300124.SZ,0,0.0631877324347013,0,0,0,0,0,0.107062720056839,0,0,0,0,0,0,0,0,0,0,0.0455282996846801,0.0854484524341727,0,0,0,0,0,0,0,0.116785949345649,0,0,0,0.0403361646895075,0,0,0.0559877420051881,-0.0320113771235943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243907356009008,0,0,0,0,-0.00808121550564657,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.288491393198266,0.072364940210807,0,0,0.0545284026047827,0,0,0.078160589613545,0,0,0.011195387712523,0,0.0334770667532109,0,0,0,0,0,0,0,0,0,0,0.00517537924434381,0,0,0,0,0,0,0,0,0,0.0336411362387297,0.0220577172605959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360799374450214,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0345975556159121,0,0,0,0.017425109079111,0.132101598523171,0.124451315766679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560040603314646,0,0,0,0,0.127404324197396,0,0,0,0,0,0,0,0,0,0,-0.0023751474870837,0,0,0,0,-0.0277114386971849,0,0
X002179.SZ,0,0,0,0,0,0,0,0.159055917111736,0,0.0561659749780106,0,0.0352867041918526,0,0,0.0511775678316073,0,0.107078689243775,0,0,0,0,0.0545662907312069,0,0,0,0,0,-0.0426736948309858,0,0,0,0,0.139288697594533,0,0.0534677744359641,0,0,0,0,0,0,0,0,0,0,0,0,0.0142929883188937,0,0,0,0.0152062340342936,0,0,0,0,0.046973241096224,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.199918108423513,0,0,0,0.157850170713256,0.0710398760345075,0,0,0,0,0.291591767151892,0,0,0,0,0.0523723771005808,0,0,0,0,0,0,0,0.115119058132183,0,0,-0.0193585435248823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589425555689342,0,0,0,0,-0.0777749338698415,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388178572261553,0,0,0,0,0,0,0,0,0.278313307069117,0,-0.0742066333832869,0,-0.0783694320732048,0,0,-0.202189951110168,0.0151765102932285,-0.19499263205618,0,0,0,0.0175721469832745,0,0
X600177.SH,0,0,-0.0178316241417035,0,0,0,0,0,0,0,0,0,0.150150279291193,0,0,0,0,0,0,0.102086917068001,0.0352510704584636,0,0,0,0.0384818128203089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250291264190992,0,0,0,0,0.0892221738004904,0,0,0,0,0.0282036269064884,0,0,0,0,0.0337585994457354,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0401889187395364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767658076266117,0,0,0,0,0,0,0,0,0,0.00450865470715946,0,0,0.265150285538432,0.0380164570862147,0,0,0,0,0,0,0,0,0,0,0,0.319411451189133,0,0,0,0,-0.0494342115717976,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.128829571472972,0,0,0,0,0,0,0,0,0,0,0,0.140606119415863,0,0,0,0,0,0,0,0,0,0,0,0.252658199750107,0,0.187728821558917,0,0.0362303207478328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309122825864058,0,0,-0.0901422493480903,0,0,0,0,0,0
X000066.SZ,-0.197734386709423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.188020905128,0,0,0.0963808213566682,0,0,0.241793959934026,0,0,0,0,0.460878469737048,0,0,0.108847043019528,0,0.258237489616107,0,0,0,0,0,0,0,-0.0645531012462636,0,0,0,0,0.0230591246111454,0,0
X600498.SH,0,0,0,0,0,0,0,0.323043978468389,0.0086261360413104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186742652303414,0,0,0,0,0.0370249725020386,0,0,0,0,0.0501287662119947,0,0,0,0,0,-0.027433662014127,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.104703712743761,0,0.00501643894851134,0,0.0266957193936271,0.00256210258239724,0,0,0.027973322904286,0,0,0,0,0,0,0.11620772572203,0.0241739342786107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584004957983312,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348282524252824,0.033382173717349,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155305092874964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106774156463098,0,0,0,0,0.138241391292995,0,0,0,0.363991604615597,0.0335701435446245,0,0.09169622970144,0,0,0,0,0,0,0,0,-0.0612098668339716,0,0
X002506.SZ,0,0,0.324809294617824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960832529095286,0,0,0,0,0,0,0.0591232095913558,0,0,0,0,0,0.309802380997393,0,-0.0258124854859946,0,0.0103761654747763,0,0,0,0,0,0,0,0,0,0.025913098541233,0,0,0,0,0,0,0,-0.0677272369791967,0.0332610569768084,0,0.24203242065692,0,-0.0305742364503896,0,0
X600183.SH,0,0.0295690171672255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162701056537297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365766863723836,0.161443357654521,0.378082163306322,0,0.0663957940216372,0,0,0,0,0,0,0,0.0177960035990191,0.00264058607385681,0,0,0,-0.0162440799986455,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168425928846422,0,0,0,0,0,0,0,0,0,0,0.141518794152382,0,0.0309592307451846,0,0,0,0,0,0,0,0.234209163567517,0,0,0,0,0,0.125591286358083,0,0,0,0,0.0119953420863749,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102126465115574,0,0,0.0882845429663568,0,0,0,0,0,0,0,0.240089282955543,0,0.178945997619476,0.0293183593078048,0,0,0,0,0,-0.121675535034092,0,0,0,0,0,0.134533156947278,0,0,0.100984858418916,0,0,0,0,-0.0397880831946354,-0.0471256464430469,0.0502589596617204,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.190362269911482,0,0,0,0,0.152966209547746,0,0,0,-0.00715658708530465,0,0,0,0,0,0,0,0,0,0,0.00566974161787213,0,-6.93889390390723e-18,0,0.410178467467803,0,0,0,0,0,-0.372494277055627,-0.014166012707265,0,0,0,0,0,0,0.335221778850685,0,0,0,-0.0374157245565911,-0.110407087373365,-0.0275200770453017,-0.0295375212249987,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.17194192422768,0,0,0,0.0127536963878112,0.0579078421340255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294371392166331,0,0.00563223565262907,0,0.0312356128657361,0,0,0,0,0,0,0,0,0,0.122221836452421,0.0612903790529517,0,0,0,0,-0.00405301227735305,0,0,0,0,-0.0265925182915989,0,0
X002129.SZ,0,0.0549804805966022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165795064748699,0,0.162669648773272,0,0,0,-0.02614764364773,0,0.202901387144888,0,0.124210821933234,0,0,0,0,0,0,0,0,0,0,0,0.145795330855702,0,0,0,0,0,0,0,0,0.0938388168654832,0,0
X600118.SH,0,0,0,0,0,0,0,0.098316732785951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106994577503052,0,0,0,0,0,0.010736457135777,0,0.13690348181222,0.0421765001833928,0,0,0,0,0,0,0,0,0.0403962903210555,0,0,0,0.0297515649089803,0,0.255578781880678,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.184009853000045,0.167907230076908,0,0,0,0,0,0,0,0,0,0,0.0227589498818913,0,0,0,0,0,0.0387085144475874,0,0,0,0,0,0,0,0.238616872734336,0,0.0334338469902737,0,0,0,0,0,0,0,0,0,0,0.153297844930823,0,0,0,0,-0.0331487865637993,-0.0559719044006387,0,0,0,0,0,0
X600566.SH,0,0.073402384924399,0.0619908367800888,0,0,0,0,0,0,0,0,0.16016117152853,0.0337741389212501,0,0,0,0,0,0,0,0,0.348992673040937,0,0,0,0,0,0.0470730299642462,0,0,0,-0.0168202674710817,0,0,0,0,0,0,0,0,0,0.09558685163682,0,0,0,0,0,0,0,0,0,-0.0288217170928689,1.73472347597681e-18,0,0,0,0.0378130837109333,0,0
X600372.SH,0,0,0,0,0,0,0,0.0700700106652769,0.0714863055025136,0,0,0,0,0,0,0,0,0,0,0.0382297988495678,0.0629641544324408,0.0433136649591889,0,0,0,0,0,0,0,0.0707260405111368,0,0.0377511582549698,0,0.0208962146518919,0.0646880404257185,0.0105505352832273,0,0,0,0,0,0,0,0,0,0.0305832594719831,0.212629511691346,0,0,0,0,-0.00808113319439647,-0.0232334637245299,0,0,0,-0.0151254745839526,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271358714218916,0,0,0,0,-0.0296025692107459,0,0,0,0,0.000234906002918309,0,0,0,-0.0772489820059933,-0.0671566087381767,0,0.132766327443831,0,0,0,-0.0732602675204317,0.187298936142704,0,0,0,0,0,0,0,0,0,0,0,-0.110703961510993,0,0,0,-0.0219873774722506,-0.0377647361474984,0,0,0,-0.00728422065328223,0,0
Slope,0,0,0,0,0,-0.335361761632871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179781349723793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109454534734007,0,0,0,0,0,-0.109757924686541,0,0,0,0,0.282062927189532,0,0,0,0,0,0
TED,-0.347321900241964,0,0,0,-0.0111081555639754,0,0,-0.0670296603716117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544615377392895,0,0,0,0.135287494454095,0,0,0.0984149503731302,0,0,0,0,0,0,0,-0.554041147615305,0.0884547563712565,0,0,0,0,-0.274167133839483,0,0
RealEstate_excess,0.0335726811824947,0,0,0,0,0,0,0,0,0,-0.0942171920876173,-0.0461514036657303,-0.0451168798768323,0,0,0,-0.0069643270541277,0,0,0,0,0,0,0.0627423377964912,0,0,0,0,-0.166886362552222,0,0,0.00751413573001438,0,0,0,0,0,-0.017679233703277,0,0,0,-0.0642774811004146,0,0,0,0,0,0,0,0,0,-0.0443271679038343,0.033457431391805,0,0.022580817875882,0,-0.0359840668216474,0,0
MKreturn,0,-0.051020191089548,0,0,0,0,0,0,0,0,0,0,0,0,0.0904688392107454,0,0,0,0,0,0,0,-0.0648379708254687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627131962355838,0,0,0,0,0,0,0,0.00296931215199249,-0.0323707423516834,0,0,0,-0.0531498244705177,0,0
MKvol,0,0.00471290498142423,0,0,0,0,0,-0.00295089679354563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487697772907109,-0.00334541305477175,0,0.00540883692838769,0,0,0,0,0.00325464631791881,0,0,0,0,0,0,0,-0.00195731605534723,0.00226034911301437,0,0,-0.00247599722399703,-0.00137671465472461,0,0,0,0.015883457491883,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0303918120200416,0,0,0,0,0,-0.0888149490277845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112730706446154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242604708352091,-0.292158489055509,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307646731831727,0.019573343371184,0,0,0,-0.0389347689084016,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011776753940492,0,0.00657460022374322,0.00221915940022707,0,0,0,0,0,0,0,0,0,0,-0.0160297827867036,0,0,0.012483148468437,0,0,0,0,0,-0.00815635311289392,0,0.000601793465517479,0.00866284513115244,-0.00144310509145575,0,0,0,0,0,0,0,0.000854443660628695,0.00527344877154871,0,0,0,0.00295640357582492,0,0
