,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X300124.SZ,X002304.SZ,X600104.SH,X000625.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X002241.SZ,X600703.SH,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X600183.SH,X002463.SZ,X002028.SZ,X002007.SZ,X000800.SZ,X002074.SZ,X600460.SH,X300142.SZ,X002294.SZ,X601799.SH,X002223.SZ,X600418.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.095127834085257,0.335767670862186,0,0.0792729235975802,0,0,0,0,0,0,0,0,0.000271210566012992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128217072814507,0,0,0,0,0,0,0.0740448603035042,0,0,0,0,-0.00676884435151258,0,0,0,0,0,0,0
X000858.SZ,0.18815824101491,0,0,0,0.101157447096602,0.341757548245585,0,0.029157210426288,0,0,0,0.0044455517895061,-0.129587662005515,0,0,0,-0.0152660617020988,0,0,0,0.0342412002615461,0,0.100560648629391,0,0,0,0,0.0438917551655752,0,0.0331376557847179,0,0,0,0,0,0,0.0581127457274585,0,0,0,0,0,0,0.0142130436038875,0,0,0,0,0,0,0,-0.000921039793913241,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0665020536924116,0,0,0,0,0,0,0,0,0,0.0285382919683076,0,0,0.159581168424628,0.0178280633333538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549542426612164,0.018858829649449,0,0,0,0,0,0,0,0,0,0,0,-0.0430330432275854,0,0
X600276.SH,0,0,0,0,0,0,0,0.118152181795103,0,0,0,0,0,0.00711900363037402,0,0,0.121983627297333,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.134584344826192,0,0,0,0,-0.0389553932211191,0,0,0,0,0,0.0610283634890252,0,0,0,0.00134040950760322,0.144740001402933,0,0.0831390094909703,0.0157971171261397,0,0,0.0164408369507759,-0.0199888485149648,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.534242643820044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305085233520238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931647166901774,0,0,-0.053261566648834,0,0,0,0,0,0,0,0.0466276488397129,0,-0.0325984615175537,0.0189368892477636,0,0,0,0,0,0
X000568.SZ,0,0.466968409160245,0,0,0.500226274169181,0,0,0,0,0,0,0,0,0,0,0,0.0298144949913157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883767565533162,0,0,0,0,0,0,0.011428763571239,0,0,0,-0.0118720114520355,0,0,0.00641423638114772,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248453746146763,0,0,0,0,0,0,0,0,0,-0.112373944170158,0,0.0563206224303055,0.0823450421564517,0,0,0,0,0,0,0,0,0.0500718127746597,0,0.111511274072022,0,0,-0.027138528713605,0.0265735862865323,0,0,0,0,0,0
X600690.SH,0.0414151182917478,0.0187891306990988,0,0,0.0863744801797262,0.240996844178716,0,0,0.0401633644091273,0,0,0,0,0,0,0,0.019388636860676,0,0,0,0,-0.0360259439929589,0,0,-0.0146060490471021,0,0,0,0,0.0270776077828989,0,0,0,0,0,0,0,-0.010127971433741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223250711618556,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0439088790908099,0,0.0745013343382525,0,0,0,0,0,0,0,0,0.0782062878647576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776864727130432,0,0.0153010266036267,0,0,-0.0207449123776956,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404156693286855,0,0,0,0,0,0,0,0,0,0,-0.0560461222122517,0,0,-0.0690817662612315,0,0,0,0,0,-0.0151302464781826,0,0,0,0,0,0,0,0,0,0,0,-0.0439512090088138,0,0,0,0,0,-0.0170217872339513,0,0,0,0,0,0,0
