,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X600271.SH,X000100.SZ,X600031.SH,X000568.SZ,X002292.SZ,X002236.SZ,X600118.SH,X002475.SZ,X600177.SH,X002506.SZ,X000559.SZ,X002074.SZ,X000157.SZ,X600372.SH,X000338.SZ,X300003.SZ,X002249.SZ,X300124.SZ,X002085.SZ,X002456.SZ,X600867.SH,X002007.SZ,X002294.SZ,X000050.SZ,X002508.SZ,X002465.SZ,X600089.SH,X002426.SZ,X000869.SZ,X600699.SH,X002180.SZ,X002179.SZ,X000596.SZ,X600498.SH,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0721513369309891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241342478210213,0,0,0,-0.0450894709474841,0,0,0,0,-0.0104511139334374,0,0,0.107209268006599,0,0.0330497610303899,0,0,0,0,0,0,0.109267473389767,0,-3.46944695195361e-18,0,0,0,-0.0157833787652718,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0128224599233143,0,0,0.102915353124708,0,0.16572539539646,0,0.0762196272726992,0.020060139561265,0,0,0,0,0,0,0,0,0,0,-0.0574392273787096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040560172476825,0,0,0,0,0,0,0,0,0,0,0,0.172786563858065,0,-0.00545045055852008,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.123367568267877,0,0,0,0,0,0.0363138399100127,0,0,0.0725335781538728,0,0.00967559056889691,0,0.0399060536200585,0,0,0,0,0.239213914582844,0,0,0.021472982046616,0,0,0,0.000734245615536252,0.04284809126744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.184866619012513,0,0,0,0,0,0,0,0,0,0.0494688220953374,0,0,0.0312337545955202,0.0651205159888309,0,0,0,0,0,0,-0.00140065175026317,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0215636672617874,0,0,0,0,0,0,0,0,0.229030319843431,0,0,0,0.0153366735603476,0,0,0,0,0,0,0
X002304.SZ,0.0837692587279037,0,0,0.286422672227226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585537927907994,0,0,0,0,0,0,0,0,0,0.000199991623737721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312974554886644,0,0.30611144698697,-0.0196546923105814,0,0,0.00715345384787686,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0425707604818242,0.0933263817269201,0,0,0,0,0,0,0,0,0,-0.0317103602650506,0,0.0707988212768418,0,0,0,0,0,0,0,0.0267473157495555,0,0,0,8.67361737988404e-19,0.0723603331143375,0,0,0,0,-0.0704946837401288,-0.034297207653698,0,0,0.066669599322743,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0154962693137684,0,0,0,0,0,0.0907186800699239,0,0,0,0,0.0895338269352007,0.124022515907458,0.00834876972188375,0,0,0,0,0,0,0,0.101123648804117,0,0,0,0.0499838680242023,0,0,0,0,0,0.0025595186567405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.209063878978364,0,0,0,0.0814785867643579,0,0,0,0,0,0,0,0,0.113337567301956,0,0.12836871365364,-0.0451647904946106,0,0,-0.0455907313872423,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.026586128232069,0,0.0294759343792119,0,0.00272250203492849,0,0,0,0,0,0,0
X000063.SZ,0.00650781084015556,0,0,0.067959683672412,0,0,0,0.107877793655559,0,0.125330925060246,0,0,0.0182052668768649,0,0.0254058650613398,0,0,0,0.00418588005479486,0,0,0,0.0587815847996803,0,0.154642958044795,0,0,0,0,0,0,0,0,0,0,0,0,0.0728592677899409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.156369621335915,0,0,0,0,0,0.0305153170593368,0,0,0,0,0,0,0,0,0,0.0213306960298524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440322270043529,0,0.0776438873400166,0.0221809655556503,0,0,0,0.0856073060986476,0,0,0.0779160975565858,0.0770056781808227,0,0,0,0.00316372641795693,0,0,0,0,0,0,0
X600703.SH,-0.0422654962662004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033945186958508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281120274395937,0,0,0,0.0555051390671476,0,0.100102348965561,0,0.159650206815772,0,0,-0.0214519905007436,0,-0.0173876762418079,0,0,0,-0.00283411526743606,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0588725256461403,0,0,0,0,0,0,0.0522671029910042,0,0,0,0.134910527068977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227778281225636,0,0,0,0,0,0,0.0949629323600954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125701560734992,0.126158007451951,0,0,0,0,0,0.043095154588685,0,0,0,0,0,0,0,0,0.072055957492661,0,0,0,0,0,0,0,0.138586559337816,0,0,0.0405094362951077,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0154679694526695,0,0,0,0,0,-0.0246688661433783,0,0.134126980993573,0,0.0469784947494268,0,0,0.0114264078239626,0,0,0,0,0,0.0272866555781401,0,0,0,0,0,0.0599321396405489,0,0.0103595779574755,0,0,0,0,-0.10748422639192,0,0.0142731346118801,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347794462981183,0,0.023075007261954,0,0,0,0,0,0.116249861127869,0,0,0,0,0,0,0,0,0,0,0,0,0.138157032833683,0,0,0,0.00414037642883775,0,0.0806164457330474,0,0,0,0,0,0,-0.0148215688320517,0,0.0631821493548071,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0442470558992542,0,0,0,0.0570579704632261,0,0.0298530052662251,0,0,0,0,0.0414431992531039,0,0,0,0.0120431752788177,0,0,0,0,0,0.041708541567259,0,0.0347567134695592,0,0,0,0.0832202740475815,0,0,0,0,0,0.0275927326251327,0,0,0.117624683920601,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0814237128942979,0.0316754670449361,0,0,0,0,0.161447093210794,0,0,0,0.0504841679510945,0,0,0,0,0.0155204260715846,0,0,0.344800175957217,0.0615412160992249,0.243639683367939,0,0,0,0.0125102240968319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615095509991388,0,0,0,-0.0142743334731726,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0597117662073,0,0,0,0,0,0,0,0,0.0930231135275787,0.00653126018923724,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.144816554612711,0,0,0,0,-0.222910023384368,-0.0333139321422753,0,0,0,0,0.0804302090829839,0.112070711603112,0.221459622411635,0,0,0,0.0455710877288461,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.290829901202026,0,0,0,0,0,0,0,0,0,0,0,0,0.0489365851397497,0,0,0,0.0959380959844103,0.355163409227613,0,0,0,0,0,0,0.188181857388331,0,0,0,0,0,0.108858448625063,0,0,0,0,0.152064806515874,0,0.0578878316219667,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646999146599587,0,0,0,0,0,0.242778187498408,0,0.0841523604665084,0,0,0,0.00619100454720323,0,0,0,0,0,0.0672577912802298,0,0,0,0,0,0,-0.00753727944282003,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937491865717686,0.0571756971329966,0,0,0,0,0.139716764249742,0,0,0.0683361454684697,0,0,0,0,0,0.0575643402565447,0,0,0,0,0,0.311924165881901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.204521767420065,0,0,0.0194294860203232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227120789989703,0,0,0,0,0.106744961752363,0,0,0,0,0,0,0,0,0,-0.0525335692786058,0,0,0,0,0.0542620113224813,0.0563362610611291,0,0,0,0.0745736828994214,0,0,0,0,0,0,0,-0.0464540615915725,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0848718319904986,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00777421323264318,0,0,0,0,0.03254020343233,0,0,0,0,0,0,0.317249731061421,0,0,0,0,0,0,0,0,0,0.0484215770115063,0.00453917130827931,8.67361737988404e-19,0.0237783182773287,0,0.0355884580803294,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.057395621199969,0,0,0,0,0.0111200829918437,0,0,0,0,0,0.319209322551446,0,0,0,0,0,0,0.138186042374467,0,-0.154229730749447,0,0,0.0354943707557922,0,0,-0.0574320853675169,0,0,0,0.0275398687979885,0,0.102880676463545,0,0,0,0.10801044688115,0.126581071103698,0,0.0279225074931453,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0.122049134594277,0,0,0,0,0,0,0.0618663657182155,0,0,0.0704713786349095,0,0,0,0,0,0.178720314853108,0,0,0,0,0,0,0.147161294754321,0,0,0,0,0,0.15104731578557,0,0.151593200834478,0,0,0,0.00808944429324763,0,0,0,0,0,0.06550381603815,0,0,0,0,0,0,-0.0473457782092219,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100905282340836,0,0,0,0,0,0,0,0,-0.0433594304017159,0,0.0956530577348711,0,0.459301002684972,0,0,0,0,0,0.0695447630002901,0,0,0,0.0924386953018958,0,0,0,0,0.0634900404341567,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0386896189789062,0,0,0,0,0,0,0,0.256152826346214,0,0,0,0,0,0,0,0,0.03787923483176,0.0534747430957483,0.0392319420809522,0,0,0,0,0,0,0,0.00659040787280167,0.0284359436575173,0,0,0,0,0,0,0,0,0,0.0104322520031194,0,-0.0216555873410191,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0223276581864462,0,0.0594043904682701,0,0.0371513391938816,0,0,0,0.399670329381345,-0.041982940248716,0,0,0.0318594269670314,0,0,0,0,0,0.348774851329196,0,0,0,0,0,0,0,-0.119896667931221,0,0,0,0,0,0,0.0793356908219844,0,0,0.0715414643159047,0,0,0.036851278091279,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0359092747475957,0,0,0,0.149050536357598,0,0.0449219586565557,0,0,0,0,0.103818368823334,0,0.030849709579968,0,0.0417999199770466,0,0,0,0,0,0,0,0,0,0,0.00451161146406953,0,0,0,0,0,0,0,0,0.178074742786402,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.114934388624247,0,0,0,0,0,0.109862098391216,0,0,0,0,0.0317347063711145,0,0.000241427220283169,0,0,0,0,0.164378928036585,0,0,0,0,0,0,0,0,0.0593755172583331,0,0,0,0.0349840964731489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191433168650665,0,0,0,0,0,0.00578769115569136,0.122620586517541,0,0.0614833126407628,0,0.0348607604918728,0,0.0847772563743652,0,0,0,0,0,0,-0.0618794697981304,0.10944604200368,0,0,0,0.0797934688996369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.156264915527865,0,0,0,0,0,0.134358078365462,0,0,0,0,0.0345799316883534,0,0.0419647904749382,0,0,0,0,0.157299304523476,0,0,0,0,0,0,0.190631811022594,0,0,0,0,0,0,0.107323027238658,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.0243493995405879,0,-0.0423736320312038,0,0,0,0,0.273703760801758,0,0,0,0,0,-0.325174164783383,0.0944206887203364,0,0,0.249021949375156,0.0707398346584091,0,0,0,0,0,0,0,-0.00696373456883437,0,0,0,0,0,0,0,0,0,0,0,-0.0659133149751023,0,0,-0.216957558095465,0,0,-0.070894812352518,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.100281665348153,0,0,0,0,0,0.0821708089321711,0,0.145243247747563,0,0,0,0.0393048224736843,0,0,0,0,0,0,0,0,0,0,0,0,0.196770685918193,0,0,0,0,0,0.174448994095025,0.139681939479618,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0387609359216132,0,0,0,0,0,0,0.0207225275725397,0,0,0,0,0,0,0,0,0.0855617694118149,0,0,0,0,0,0,0,0,0.0061782413999408,0,0,0.00998902251174059,0,0,0,0,0,0,0,0.0395765012405593,0,0,0,0,0.0834752643558505,-0.0433782748462109,0,0.023446081252348,0,0.13409292117515,0,0,0.0298552060121841,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0369320753698161,0.233812749966914,0,0,0,0,0,0,0,0,0,0.0874291251725261,0,0,0,0.00962610264538249,0,0,0,0,0,0,0,0,0,0,0.102898539810303,0,0,0,0,0,0,0,0.0224818748087415,0,0,0,0,6.93889390390723e-18,0,0,0.2619591912916,0,0,0.0438304234539437,0,0.02302693323628,0,0,0,0,-0.0182774552225186,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.206012257016049,0,0,0,0,0,0.110392545689522,0,0,0,0,0,0,0.0151752345703661,0,-0.0235557260221993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243225819285576,0,0.0243466595715303,0,0,0,0,0,0,-0.0113506923662863,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044946138355748,0,0,0,0.307618530206544,0,0,0,0,0,0.0391808343883179,0.15655122018027,0,0,0,0,0,0,0,0.2740339033548,0,0,0,0,0,0,0,0.0159406576747962,0,0.0895752220772677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
