,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002304.SZ,X000338.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X000596.SZ,X600418.SH,X002179.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X002049.SZ,X002028.SZ,X600066.SH,X600741.SH,X002236.SZ,X600522.SH,X600839.SH,X000066.SZ,X601877.SH,X600460.SH,X002156.SZ,X600487.SH,X002281.SZ,X000921.SZ,X002180.SZ,X002456.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.257168458090369,0,0,0,0,0,0.0156879065789216,0,0,0,0,0,0,0,0,0,0.267217227031998,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288957163258682,0,0
X000858.SZ,0,0,0,0,0,0,0,0.20071226781427,0,0.021371558734555,0,0.222577301436361,0,0,0,0,0,0.145799910163141,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.063257369927163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252987883875474,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21509923119247,0,0,0,0,0,0.0403054991591234,0.236010316310068,0,0,0.0649281681692398,0,0.0131667455150991,0,0,0,0,0,0.0253707408637795,0,0,0,0,0,0,0.0472418298739889,0,0,0,0,0,0,0,0,0.00385748035704138,0,0,-0.0377443973190627,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.15311177429946,0,0,1.73472347597681e-18,0.0292222726251698,0,0,0,0,0.0655892801227178,0,0.0553212263414331,0,0,0,0,0,0,0,0,0,0,0,0,0.15975196970719,0,0,0,0,0.0762272209222334,0,0,0,0,0,0,0,0,0,0,0,0.0365769270976514,0,0,0,-0.0612247403392582,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0391572110919754,0.0259763921808544,0,0,0,0.0171689795792944,0,0,0,0,0,0,0,0.203607665633769,0.0122385112027057,0,0,0,0,0,0,0,0,0,0,0.075210856429262,0,0,0,0,0,0,0,0.0110757505799763,0,0,0,0,0,0,0.155159272391845,0,0.000853388208703478,0,0,0,0,0,0,-0.0336444377402288,0,0
X600690.SH,0,0,0.274524884470695,0,0,0,0,0.021400138636631,0,-0.0135174508734928,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207610553145252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278288715451074,0,0,0,-0.0351334928631697,0,0,0.176740212483714,0,0,0,0,0,0.0116383082648254,0,0,0,0.0120303090688944,0,0
X000651.SZ,0,0,0.132213869322574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153853050766358,0,0,0,0,0,0,0,0,0,0,0,0.0338451994055032,0,0,0,0,0,0,-0.0434584032225796,0,0,0,0.218487162194822,0,0,0,0,-0.059140054559259,0.0378924523172175,0,0,0,-0.00734327956936532,0,0
X600809.SH,0,0.0888525899925224,0,0,0,0,0,0,0,0,0,0.454902308665167,0,0,0,0,0,0,0,0,0.00569407005464866,0.0397985507166832,0.239072235004559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410822149026479,0,-0.00660593581641726,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383875234403175,0,0,0,0,0,0.0547888605101694,0,0,0.0148922685455209,0,0.235668647244834,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0875834187356981,0,0,0,0,-0.0630818542500026,0.0734767148815139,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0736358295044693,0,0,0,0.554310816258027,0,0,0,0,0.0235711236706918,0,0,0.047557074226463,0,0,0,0,0,0,0,0,0,-0.141946856577883,0,0,0.189175240739121,0,0,0,0,0,-0.0518542884911364,0,0,0,0,0,0,0,0,0,0.077565337727649,0,0,0,0.129973212729507,0,0
