,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X600522.SH,X300142.SZ,X601877.SH,X002180.SZ,X002074.SZ,X600460.SH,X600741.SH,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000799.SZ,X000157.SZ,X002236.SZ,X600584.SH,X601799.SH,X002176.SZ,X600779.SH,X600563.SH,X000800.SZ,X002007.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0462459232520068,0.0169843520151015,0.163505059722929,0,0,0,0,0.0303912468147673,0,0,0,0,0,0,0,0,0.00903234006924839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939756955343327,0,0,0,0.0343182289995071,0,0,0,0.0705777655901127,0,0,0,0,0.00578263376956206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.217837933518638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480406111068277,0,0,0,0,0,0,0,0,0,-0.0398520399070295,0,0,0,0,0,0,0,0.0942518049575669,0,0.243792225369367,0,0,0,0,0,0.0731792165441846,0,0,0,0.0775561962101239,0,0,0,0,0,0,0,0,0
X600809.SH,0.277386384525094,0.0809503101728211,0,0.100306480584642,0.133303386052031,0.0568618604393807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494157177442466,0,0,0.172026587296747,0.00430036973159753,0,0,0,0.312881692248679,0,0,0,0,0,0,-0.0627090349284054,0,0.0480882814893487,0,0,0,0.0601557378241414,-0.0191745081807988,0,0,0,0,0,0,0
X000568.SZ,0,0.31447166741932,0,0,0,0.139604252113196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388635417835463,0,0,0.00898816844095704,0,0,0,0,0,0,0,0.316069336022906,0,0.107968971204163,0,0,0,0.0165588980148277,0,0,0,0,-0.078451468172961,0,0,-0.0151679368654874,0,0,0,0,-0.0361413356712097,0,0
X002415.SZ,0,0,0.102328841070966,0,0,0,0,0,0,0,0,0.0301133516642722,0,-0.160873659392394,0,0,0,0,0,0,0,0,0.0706735064676267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857303005909437,0,0,0,0,0,0,0,0,0,0.0404022097297205,0.0504278184314331,0,0,0,0,0,0
X002304.SZ,0,0.0942434384563868,0,0.0573539628887377,0.0305252803871594,0,0.108795460206256,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0357173066576796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291417233103551,0,0,0,0,0,0,0,0,0,0,0,0.0181859171240069,0,-0.00294523327135882,0,0,0,0,0,0,0
X600690.SH,0,0,0.112049114734051,0,0,0,0,0,0,0,0.131949467884445,0,0,0,0.0517442116123004,0,0,0,0,0,0,0.0344393649716998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141345902283737,0,0,0,0,0.0576909271288851,0,0,0,0,0,0,0,0,-0.0268626180072605,-0.0494999085403602,0,0,0,-0.0761432569531692,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.143996608766054,0,0,0,0,0,0,0,0,0,0,0.263770643317573,0,0,0,0,0,0,0,0,0,0,0,0,0.10380321536075,1.73472347597681e-18,0,0,0,0,0,0,0.241690667020723,0.0119426896073858,0,0,0,0,0.0359744174418955,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785792507055172,0,0.000808359477752558,0,0,0.436106465344783,0,0.0211415372893271,0,0,0,0.0777871262758668,0,0,0,0,0,0,0,0,0,0,0,0,0.11209786612912,0,0,0,0,0.0287512488270277,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.10448792715072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155574931510173,0,0.168879084586585,0,0,0.0174333327687141,0,0,0,0,0,0.0638331731375618,0,0,0,0.0916232144685731,0,0,0,-0.000246144843768661,0,0,0,0,0.0109786191851333,0,0
